RANK,MOVEMENT,PLAYER_ID,PLAYER,%,TOTAL BIRDIES,TOTAL HOLES
1,0,30925,Dustin Johnson,28.18,31,110
2,0,12716,Charley Hoffman,20.98,47,224
3,0,35300,Andrew Loupe,19.72,28,142
4,0,24490,George McNeill,18.73,50,267
5,0,25364,Paul Casey,18.64,33,177
6,0,25900,Lucas Glover,18.49,27,146
7,0,32102,Rickie Fowler,18.45,38,206
8,0,28237,Rory McIlroy,18.25,23,126
9,0,27770,Camilo Villegas,17.80,47,264
10,0,22371,Aaron Baddeley,17.70,40,226
11,0,36689,Brooks Koepka,17.52,24,137
12,0,34563,Chesson Hadley,17.14,42,245
13,0,26596,Ryan Moore,16.89,38,225
14,0,20848,Ángel Cabrera,16.76,30,179
15,0,35539,Luke Guthrie,16.61,46,277
16,0,25191,Gonzalo Fernandez-Castaño,16.54,42,254
16,0,21209,Sergio Garcia,16.54,22,133
18,0,26331,Charl Schwartzel,16.49,32,194
19,0,26300,Matt Jones,16.22,30,185
20,0,29518,Brendan Steele,16.19,34,210
21,0,26851,Marc Leishman,15.97,38,238
22,0,34099,Harris English,15.81,37,234
23,0,25686,Jason Dufner,15.71,22,140
24,0,26679,Kevin Stadler,15.70,35,223
24,0,21528,Henrik Stenson,15.70,19,121
24,0,31323,Gary Woodland,15.70,35,223
27,0,28089,Jason Day,15.63,15,96
28,0,34265,Will Wilcox,15.57,19,122
29,0,27436,Graham DeLaet,15.38,30,195
29,0,27649,Brandt Snedeker,15.38,34,221
29,0,25804,Bubba Watson,15.38,22,143
32,0,24846,Ricky Barnes,15.30,43,281
33,0,24502,Adam Scott,15.25,27,177
34,0,31557,Jim Herman,15.23,23,151
35,0,29479,Scott Brown,15.22,42,276
35,0,29420,Billy Horschel,15.22,35,230
37,0,23320,Ryan Palmer,15.21,33,217
38,0,34021,Bud Cauley,15.20,19,125
38,0,34098,Russell Henley,15.20,38,250
40,0,24358,Robert Garrigus,15.19,36,237
41,0,30944,Jason Kokrak,15.15,30,198
42,0,20645,John Senden,15.09,43,285
43,0,32150,Michael Thompson,15.05,31,206
44,0,27141,J.B. Holmes,15.00,36,240
45,0,34409,David Lingmerth,14.96,35,234
46,0,27064,Jhonattan Vegas,14.89,28,188
47,0,32366,Kevin Chappell,14.86,41,276
48,0,27120,Troy Matteson,14.79,21,142
49,0,33413,Ben Martin,14.78,34,230
50,0,35541,John Peterson,14.66,28,191
51,0,33141,Keegan Bradley,14.42,31,215
52,0,20098,Stuart Appleby,14.29,43,301
53,0,27963,Chris Stroud,14.16,33,233
54,0,26329,Louis Oosthuizen,14.13,13,92
55,0,32334,Charlie Beljan,14.08,29,206
56,0,32640,Troy Merritt,14.07,28,199
56,0,34431,Robert Streb,14.07,28,199
58,0,24912,Will MacKenzie,14.02,38,271
59,0,24140,Sean O'Hair,14.01,29,207
60,0,23623,Bo Van Pelt,13.99,34,243
61,0,37273,Derek Ernst,13.90,26,187
61,0,22405,Justin Rose,13.90,26,187
63,0,29221,Webb Simpson,13.83,35,253
64,0,27644,Brian Harman,13.77,50,363
65,0,27408,Martin Kaymer,13.69,23,168
66,0,20229,Stewart Cink,13.64,33,242
66,0,23638,Brendon de Jonge,13.64,48,352
68,0,30926,Chris Kirk,13.62,38,279
69,0,30927,Brendon Todd,13.61,46,338
70,0,32839,Hideki Matsuyama,13.60,31,228
71,0,25562,Andres Romero,13.55,29,214
72,0,24024,Zach Johnson,13.44,41,305
73,0,22378,Trevor Immelman,13.36,33,247
74,0,32333,Kevin Tway,13.29,21,158
75,0,30852,Ryo Ishikawa,13.27,26,196
76,0,27330,Josh Teater,13.26,35,264
77,0,27933,John Merrick,13.19,31,235
78,0,06522,Ernie Els,13.15,28,213
79,0,25345,Carl Pettersson,13.13,39,297
79,0,27214,Kevin Streelman,13.13,26,198
79,0,33419,Cameron Tringale,13.13,47,358
82,0,23541,Ben Crane,13.11,40,305
82,0,20157,Retief Goosen,13.11,35,267
84,0,21961,Charles Howell III,13.01,38,292
85,0,26951,Johnson Wagner,12.98,27,208
86,0,25834,Daniel Summerhays,12.90,40,310
86,0,27095,Nick Watney,12.90,24,186
88,0,30750,Tommy Gainey,12.85,23,179
89,0,24361,Pat Perez,12.82,35,273
90,0,23108,Matt Kuchar,12.73,34,267
91,0,25444,Justin Hicks,12.67,38,300
92,0,31560,Brian Stuard,12.64,33,261
93,0,21731,Freddie Jacobson,12.60,33,262
94,0,24357,K.J. Choi,12.55,32,255
95,0,24924,Bill Haas,12.54,36,287
96,0,21753,Brian Davis,12.50,33,264
97,0,30110,Kyle Stanley,12.39,28,226
98,0,35732,Wes Roach,12.33,18,146
99,0,29535,Brice Garnett,12.27,33,269
99,0,01810,Phil Mickelson,12.27,20,163
101,0,34360,Patrick Reed,12.24,29,237
102,0,23983,Luke Donald,12.21,21,172
103,0,34261,Scott Langley,12.19,34,279
104,0,32448,James Hahn,12.18,33,271
104,0,34046,Jordan Spieth,12.18,33,271
106,0,28132,Tyrone Van Aswegen,12.17,28,230
107,0,28307,Matt Every,12.08,29,240
108,0,25396,Kevin Na,12.07,35,290
109,0,20396,Lee Westwood,12.06,17,141
110,0,29926,Danny Lee,12.05,30,249
111,0,32200,Roberto Castro,12.00,24,200
111,0,29461,Jamie Lovemark,12.00,15,125
113,0,25349,Tim Wilkinson,11.99,32,267
114,0,35139,Richard Lee,11.98,26,217
115,0,26758,David Hearn,11.96,36,301
116,0,29289,S.Y. Noh,11.95,30,251
117,0,24494,Erik Compton,11.90,32,269
118,0,20160,Charlie Wi,11.84,29,245
119,0,20498,Briny Baird,11.83,20,169
120,0,30692,Scott Stallings,11.79,25,212
121,0,23135,Tim Clark,11.76,28,238
122,0,08075,Jerry Kelly,11.74,27,230
123,0,33461,Morgan Hoffmann,11.70,33,282
124,0,22293,Heath Slocum,11.54,24,208
125,0,25274,Steven Bowditch,11.52,31,269
126,0,24138,Ian Poulter,11.49,17,148
