RANK,MOVEMENT,PLAYER_ID,PLAYER,%,ATTEMPTS,PUTTS MADE
1,0,06515,Shaun Micheel,27.47,91,25
2,0,01226,Fred Couples,26.25,80,21
3,0,21949,Joe Ogilvie,25.78,128,33
4,0,01320,Bob Estes,25.60,125,32
5,0,06527,Steve Stricker,25.58,86,22
6,0,01219,John Cook,25.29,87,22
7,0,01761,Len Mattiace,24.69,81,20
8,0,06034,Marco Dawson,24.43,131,32
9,0,28088,Matt Davidson,24.29,70,17
10,0,10117,Bob Heintz,24.21,95,23
11,0,23540,Jason Allred,24.10,83,20
12,0,24024,Zach Johnson,24.09,137,33
12,0,12680,Shigeki Maruyama,24.09,137,33
14,0,23541,Ben Crane,24.00,100,24
15,0,20127,Chris Riley,23.91,46,11
16,0,25396,Kevin Na,23.85,109,26
17,0,12652,Cameron Beckman,23.61,144,34
18,0,01810,Phil Mickelson,23.53,68,16
19,0,01024,Billy Andrade,23.28,116,27
20,0,23108,Matt Kuchar,23.16,95,22
21,0,12645,Brent Geiberger,23.08,65,15
21,0,10733,Kent Jones,23.08,130,30
23,0,20663,Brenden Pappas,22.73,66,15
23,0,02223,Bob Tway,22.73,110,25
25,0,12454,Mario Tiziani,22.55,102,23
26,0,07749,Brett Quigley,22.38,143,32
27,0,24925,Jonathan Byrd,22.22,153,34
27,0,10809,Jim Furyk,22.22,117,26
27,0,21806,Paul Gow,22.22,108,24
27,0,24140,Sean O'Hair,22.22,144,32
31,0,22371,Aaron Baddeley,22.12,104,23
32,0,06373,José María Olazábal,22.06,68,15
33,0,01887,Mark O'Meara,21.88,64,14
34,0,08793,Tiger Woods,21.84,87,19
35,0,20094,Jonathan Kaye,21.82,110,24
36,0,01139,Olin Browne,21.74,161,35
37,0,20099,Doug Barron,21.70,106,23
38,0,02010,Loren Roberts,21.69,83,18
39,0,19846,Brian Gay,21.66,157,34
40,0,23409,James Driscoll,21.59,88,19
41,0,20498,Briny Baird,21.56,167,36
42,0,01945,Kenny Perry,21.36,103,22
43,0,20628,Arron Oberholser,21.28,94,20
44,0,01706,Davis Love III,21.25,80,17
45,0,21407,Arjun Atwal,21.21,99,21
46,0,06251,Chris DiMarco,21.00,100,21
47,0,23036,Chris Anderson,20.99,81,17
48,0,06575,Dudley Hart,20.98,143,30
49,0,21731,Freddie Jacobson,20.93,86,18
50,0,01473,Todd Hamilton,20.91,110,23
