RANK,MOVEMENT,PLAYER_ID,PLAYER,%,# OF 1 PUTTS,# OF HOLES
1,0,22371,Aaron Baddeley,46.76,202,432
2,0,19846,Brian Gay,46.59,260,558
3,0,20850,Daniel Chopra,44.62,257,576
4,0,06197,Michael Allen,44.44,192,432
4,0,23983,Luke Donald,44.44,128,288
4,0,01941,Tom Pernice Jr.,44.44,256,576
7,0,23541,Ben Crane,43.65,165,378
8,0,02239,Scott Verplank,43.48,180,414
9,0,20812,Tjaart van der Walt,43.33,156,360
10,0,12680,Shigeki Maruyama,43.21,210,486
11,0,20572,Rod Pampling,43.18,171,396
12,0,23497,Tag Ridings,43.06,248,576
13,0,20382,Stephen Leaney,43.00,209,486
14,0,20766,Padraig Harrington,42.86,108,252
15,0,23718,Nathan Green,42.72,223,522
16,0,06373,José María Olazábal,42.71,123,288
17,0,08537,J.P. Hayes,42.69,146,342
18,0,01761,Len Mattiace,42.68,169,396
19,0,20608,David Howell,42.59,92,216
20,0,07749,Brett Quigley,42.53,245,576
21,0,01887,Mark O'Meara,42.48,130,306
22,0,06621,Joe Durant,42.46,214,504
23,0,22046,Geoff Ogilvy,42.40,145,342
24,0,01042,Paul Azinger,42.22,190,450
25,0,21731,Freddie Jacobson,41.67,135,324
25,0,01599,Steve Jones,41.67,195,468
27,0,23320,Ryan Palmer,41.57,217,522
28,0,09011,David Duval,41.55,172,414
28,0,01553,John Huston,41.55,172,414
30,0,01329,Brad Faxon,41.45,194,468
31,0,20229,Stewart Cink,41.44,179,432
32,0,01219,John Cook,41.16,163,396
33,0,20127,Chris Riley,41.11,185,450
34,0,23409,James Driscoll,41.00,214,522
35,0,22621,Ben Curtis,40.89,184,450
35,0,06575,Dudley Hart,40.89,184,450
37,0,20121,Todd Fischer,40.86,228,558
38,0,01823,Larry Mize,40.85,125,306
39,0,01035,Tommy Armour III,40.74,154,378
39,0,12760,Danny Ellis,40.74,154,378
39,0,12602,Dean Wilson,40.74,242,594
42,0,12755,Vance Veazey,40.64,139,342
43,0,06527,Steve Stricker,40.63,117,288
44,0,11011,Mike Sposa,40.58,168,414
45,0,06251,Chris DiMarco,40.51,175,432
46,0,10885,Robert Allenby,40.48,153,378
47,0,01948,Tim Petrovic,40.42,211,522
48,0,23325,Vaughn Taylor,40.38,189,468
49,0,26596,Ryan Moore,40.28,145,360
50,0,06004,Stephen Ames,40.20,123,306
51,0,21407,Arjun Atwal,40.14,224,558
52,0,21805,Harrison Frazar,40.12,195,486
53,0,23048,Eric Axley,40.08,202,504
54,0,01320,Bob Estes,40.00,180,450
55,0,01666,Bernhard Langer,39.90,158,396
56,0,23621,Rory Sabbatini,39.86,165,414
57,0,07013,Wes Short Jr.,39.76,229,576
58,0,23616,Ryan Hietala,39.65,157,396
59,0,10733,Kent Jones,39.61,221,558
60,0,22378,Trevor Immelman,39.58,171,432
60,0,12660,Jesper Parnevik,39.58,171,432
62,0,22405,Justin Rose,39.51,192,486
63,0,01139,Olin Browne,39.46,206,522
63,0,02104,Jeff Sluman,39.46,206,522
65,0,10505,Shane Bertsch,39.43,220,558
66,0,10809,Jim Furyk,39.37,163,414
66,0,21878,Mark Wilson,39.37,163,414
68,0,10860,Justin Leonard,39.35,170,432
69,0,25240,D.A. Points,39.30,191,486
70,0,21949,Joe Ogilvie,39.29,198,504
71,0,01928,Corey Pavin,39.14,155,396
72,0,06012,Greg Kraft,39.11,176,450
73,0,12782,Tim Herron,39.10,183,468
74,0,08835,Kris Cox,39.09,190,486
74,0,12716,Charley Hoffman,39.09,197,504
74,0,21660,Jason Schultz,39.09,190,486
77,0,01249,John Daly,38.89,105,270
77,0,06522,Ernie Els,38.89,112,288
77,0,21350,Ryuji Imada,38.89,203,522
77,0,06573,Brandt Jobe,38.89,182,468
77,0,01724,Jeff Maggert,38.89,182,468
77,0,02110,Jerry Smith,38.89,196,504
77,0,02206,David Toms,38.89,133,342
84,0,07867,Woody Austin,38.71,216,558
85,0,06595,Kevin Sutherland,38.69,195,504
85,0,23623,Bo Van Pelt,38.69,195,504
87,0,25935,John Engler Jr.,38.68,181,468
87,0,22892,Jason Gore,38.68,181,468
89,0,01161,Mark Calcavecchia,38.66,167,432
90,0,27141,J.B. Holmes,38.64,153,396
91,0,21209,Sergio Garcia,38.52,104,270
92,0,11032,Frank Lickliter II,38.49,194,504
92,0,24140,Sean O'Hair,38.49,194,504
92,0,08793,Tiger Woods,38.49,97,252
95,0,20593,Greg Chalmers,38.48,187,486
95,0,25345,Carl Pettersson,38.48,187,486
97,0,23614,Rich Beem,38.46,180,468
98,0,20099,Doug Barron,38.44,173,450
99,0,01024,Billy Andrade,38.38,152,396
100,0,01677,Tom Lehman,38.27,124,324
101,0,24024,Zach Johnson,38.22,172,450
102,0,22946,Henrik Bjornstad,38.15,206,540
103,0,24507,Jason Bohn,38.12,199,522
104,0,20094,Jonathan Kaye,38.10,192,504
104,0,01706,Davis Love III,38.10,144,378
104,0,24138,Ian Poulter,38.10,96,252
104,0,27770,Camilo Villegas,38.10,192,504
108,0,06034,Marco Dawson,38.07,185,486
109,0,21753,Brian Davis,38.03,178,468
110,0,08123,Jeff Brehaut,38.02,219,576
111,0,26420,Richard Johnson,37.93,198,522
112,0,01132,Mark Brooks,37.91,232,612
113,0,21646,David Branshaw,37.90,191,504
113,0,27095,Nick Watney,37.90,191,504
115,0,20691,Greg Owen,37.88,150,396
116,0,01685,J.L. Lewis,37.85,109,288
117,0,20098,Stuart Appleby,37.83,143,378
118,0,24361,Pat Perez,37.78,102,270
119,0,22548,Patrick Sheehan,37.71,224,594
120,0,20645,John Senden,37.65,183,486
121,0,25936,Alex Aragon,37.50,162,432
122,0,25842,Jon Mills,37.39,175,468
123,0,25900,Lucas Glover,37.36,195,522
123,0,24924,Bill Haas,37.36,195,522
125,0,24980,Scott Gutschewski,37.35,121,324
126,0,07457,Steve Flesch,37.33,215,576
127,0,19824,Craig Barlow,37.30,141,378
127,0,20628,Arron Oberholser,37.30,141,378
129,0,01810,Phil Mickelson,37.25,114,306
130,0,20631,David McKenzie,37.24,181,486
130,0,02246,Duffy Waldorf,37.24,181,486
132,0,27943,Matt Hansen,37.20,154,414
133,0,24925,Jonathan Byrd,37.13,127,342
134,0,08375,Paul Stankowski,37.12,147,396
135,0,23135,Tim Clark,37.04,140,378
135,0,01577,Lee Janzen,37.04,180,486
135,0,01619,Skip Kendall,37.04,140,378
135,0,24502,Adam Scott,37.04,120,324
135,0,23788,D.J. Trahan,37.04,200,540
140,0,27120,Troy Matteson,36.98,213,576
141,0,19881,Robert Damron,36.92,206,558
142,0,12645,Brent Geiberger,36.90,186,504
142,0,10565,Ian Leggatt,36.90,186,504
144,0,01388,Robert Gamez,36.85,199,540
145,0,01381,Fred Funk,36.83,179,486
145,0,01473,Todd Hamilton,36.83,179,486
147,0,06643,Paul Goydos,36.81,159,432
148,0,20498,Briny Baird,36.71,152,414
148,0,01707,Steve Lowery,36.71,185,504
150,0,01142,Bart Bryant,36.67,165,450
150,0,25632,Jimmy Walker,36.67,132,360
152,0,28475,Jeff Overton,36.63,178,486
153,0,21470,Daisuke Maruyama,36.57,158,432
