RANK,MOVEMENT,PLAYER_ID,PLAYER,%,TOTAL RIGHT ROUGH,POSSIBLE FWYS,RELATIVE TO PAR
107,0,24925,Jonathan Byrd,15.35,119,775,+0.02
107,0,22913,John Rollins,15.35,151,984,+0.11
109,0,12652,Cameron Beckman,15.41,147,954,+0.10
109,0,27974,Sung Kang,15.41,131,850,+0.10
111,0,28500,Martin Flores,15.45,175,1133,+0.05
112,0,29478,Kevin Kisner,15.51,114,735,+0.10
113,0,20104,Ken Duke,15.52,194,1250,+0.13
114,0,01797,Rocco Mediate,15.65,126,805,+0.20
115,0,32150,Michael Thompson,15.68,140,893,+0.11
116,0,30925,Dustin Johnson,15.72,114,725,-0.01
117,0,20574,Mathew Goggin,15.73,120,763,+0.15
117,0,06573,Brandt Jobe,15.73,98,623,+0.15
119,0,30927,Brendon Todd,15.97,138,864,+0.18
120,0,27895,Jonas Blixt,15.99,142,888,-0.04
121,0,28307,Matt Every,16.08,142,883,+0.03
121,0,01941,Tom Pernice Jr.,16.08,115,715,+0.18
123,0,24140,Sean O'Hair,16.10,170,1056,+0.09
124,0,12782,Tim Herron,16.16,171,1058,+0.07
125,0,26300,Matt Jones,16.20,98,605,+0.10
126,0,28308,Troy Kelly,16.21,113,697,+0.03
127,0,23320,Ryan Palmer,16.28,160,983,+0.13
128,0,23548,Bill Lunde,16.29,151,927,+0.09
129,0,25562,Andres Romero,16.33,121,741,+0.12
129,0,27649,Brandt Snedeker,16.33,147,900,+0.15
131,0,29289,S.Y. Noh,16.35,192,1174,-0.07
132,0,06567,Vijay Singh,16.44,185,1125,+0.11
133,0,27436,Graham DeLaet,16.48,162,983,+0.13
134,0,06036,Scott Dunlap,16.54,106,641,+0.05
134,0,24358,Robert Garrigus,16.54,169,1022,+0.10
134,0,29926,Danny Lee,16.54,133,804,+0.10
137,0,01706,Davis Love III,16.55,119,719,+0.08
137,0,23621,Rory Sabbatini,16.55,166,1003,+0.10
139,0,20766,Padraig Harrington,16.64,103,619,+0.08
140,0,26758,David Hearn,16.65,203,1219,+0.11
141,0,30750,Tommy Gainey,16.69,208,1246,+0.04
142,0,24490,George McNeill,16.75,164,979,+0.21
143,0,32698,Bobby Gates,16.78,175,1043,+0.11
144,0,24924,Bill Haas,16.84,143,849,+0.10
145,0,25457,Alexandre Rocha,16.91,118,698,+0.04
146,0,01249,John Daly,16.92,88,520,+0.02
147,0,20160,Charlie Wi,16.93,170,1004,+0.06
148,0,20691,Greg Owen,16.97,180,1061,+0.12
148,0,30692,Scott Stallings,16.97,159,937,+0.06
150,0,06522,Ernie Els,16.98,152,895,+0.03
151,0,20070,Matt Bettencourt,17.09,141,825,+0.16
152,0,27797,Derek Lamely,17.12,131,765,+0.23
153,0,27064,Jhonattan Vegas,17.14,163,951,+0.07
154,0,26331,Charl Schwartzel,17.21,95,552,+0.13
155,0,20848,Ángel Cabrera,17.22,88,511,+0.09
156,0,01320,Bob Estes,17.39,156,897,+0.14
157,0,27936,Martin Laird,17.40,131,753,+0.05
158,0,24846,Ricky Barnes,17.57,200,1138,+0.18
159,0,24494,Erik Compton,17.59,156,887,+0.12
160,0,23409,James Driscoll,17.75,169,952,+0.17
161,0,30110,Kyle Stanley,17.78,173,973,+0.02
162,0,28259,Sangmoon Bae,17.85,141,790,+0.23
163,0,22371,Aaron Baddeley,18.05,137,759,+0.06
163,0,28475,Jeff Overton,18.05,230,1274,+0.12
165,0,34099,Harris English,18.06,218,1207,+0.15
166,0,27330,Josh Teater,18.15,208,1146,+0.13
167,0,27141,J.B. Holmes,18.27,194,1062,+0.03
168,0,30926,Chris Kirk,18.34,216,1178,+0.13
169,0,23800,Bryce Molder,18.36,181,986,+0.10
170,0,22548,Patrick Sheehan,18.37,113,615,+0.05
171,0,25632,Jimmy Walker,18.49,231,1249,+0.07
172,0,32334,Charlie Beljan,18.72,111,593,+0.03
173,0,24502,Adam Scott,18.79,106,564,+0.10
174,0,27120,Troy Matteson,18.80,213,1133,+0.14
175,0,19970,Robert Karlsson,18.84,107,568,+0.19
176,0,20229,Stewart Cink,18.97,140,738,+0.07
177,0,25818,Scott Piercy,19.02,224,1178,+0.06
178,0,32366,Kevin Chappell,19.04,190,998,+0.11
178,0,25804,Bubba Watson,19.04,135,709,-0.11
180,0,31558,J.J. Killeen,19.10,221,1157,+0.10
181,0,27095,Nick Watney,19.30,203,1052,+0.06
182,0,30944,Jason Kokrak,19.37,183,945,+0.04
183,0,28237,Rory McIlroy,19.42,108,556,+0.04
184,0,28089,Jason Day,19.60,126,643,+0.05
185,0,22378,Trevor Immelman,19.80,157,793,+0.13
186,0,33120,Mark Anderson,20.29,169,833,+0.17
187,0,30852,Ryo Ishikawa,21.26,108,508,+0.11
188,0,21961,Charles Howell III,21.36,226,1058,+0.07
189,0,23903,Stephen Gangluff,22.18,130,586,+0.16
190,0,26851,Marc Leishman,22.30,233,1045,+0.10
191,0,20850,Daniel Chopra,23.57,136,577,+0.13
