RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL DISTANCE (FEET),TOTAL STROKES
1,0,20396,Lee Westwood,22' 0",7417.667,337
2,0,24502,Adam Scott,22' 9",7675.167,337
3,0,25572,Graeme McDowell,22' 10",8600.750,377
3,0,23623,Bo Van Pelt,22' 10",12883.250,564
5,0,22621,Ben Curtis,22' 11",10453.500,456
5,0,28475,Jeff Overton,22' 11",17780.250,776
7,0,26289,Boo Weekley,23' 0",12267.167,533
8,0,23542,Tommy Biershenk,23' 1",10760.083,466
9,0,06004,Stephen Ames,23' 3",7774.083,334
9,0,21209,Sergio Garcia,23' 3",8665.417,373
11,0,28093,Miguel Angel Carballo,23' 5",10427.667,446
12,0,23204,Gary Christian,23' 6",16879.167,717
12,0,08725,Tom Gillis,23' 6",14471.583,616
12,0,34174,John Huh,23' 6",18694.917,796
12,0,01810,Phil Mickelson,23' 6",10574.750,450
12,0,20645,John Senden,23' 6",12875.917,548
12,0,22293,Heath Slocum,23' 6",17687.333,752
18,0,28455,Will Claxton,23' 7",18366.417,778
18,0,12716,Charley Hoffman,23' 7",14985.083,635
18,0,27649,Brandt Snedeker,23' 7",12822.083,543
21,0,25345,Carl Pettersson,23' 8",14791.167,626
21,0,25562,Andres Romero,23' 8",9598.500,405
21,0,06567,Vijay Singh,23' 8",16325.583,690
24,0,10885,Robert Allenby,23' 9",12589.583,530
24,0,32366,Kevin Chappell,23' 9",13138.083,553
24,0,27644,Brian Harman,23' 9",19008.083,800
24,0,20572,Rod Pampling,23' 9",14475.083,610
28,0,28259,Sangmoon Bae,23' 10",10635.167,446
28,0,32200,Roberto Castro,23' 10",15930.000,669
28,0,29478,Kevin Kisner,23' 10",10646.083,446
31,0,24781,Hunter Mahan,23' 11",14067.500,588
31,0,30110,Kyle Stanley,23' 11",13508.833,564
31,0,24663,Y.E. Yang,23' 11",9482.417,397
34,0,27895,Jonas Blixt,24' 0",12299.917,512
34,0,27933,John Merrick,24' 0",15156.333,632
34,0,22046,Geoff Ogilvy,24' 0",11055.000,461
37,0,12782,Tim Herron,24' 1",15016.167,624
37,0,33122,Russell Knox,24' 1",12433.167,516
37,0,27095,Nick Watney,24' 1",14850.750,616
40,0,21407,Arjun Atwal,24' 2",13725.750,568
40,0,34099,Harris English,24' 2",17144.667,709
40,0,29420,Billy Horschel,24' 2",10820.083,447
