RANK,MOVEMENT,PLAYER_ID,PLAYER,NUMBER OF HOLES
1,0,29420,Billy Horschel,6
1,0,01810,Phil Mickelson,6
3,0,28307,Matt Every,5
3,0,19846,Brian Gay,5
3,0,27644,Brian Harman,5
3,0,26851,Marc Leishman,5
3,0,24748,WC Liang,5
3,0,35300,Andrew Loupe,5
3,0,24490,George McNeill,5
3,0,25349,Tim Wilkinson,5
11,0,24846,Ricky Barnes,4
11,0,25364,Paul Casey,4
11,0,32200,Roberto Castro,4
11,0,35539,Luke Guthrie,4
11,0,32448,James Hahn,4
11,0,22792,Peter Hanson,4
11,0,34409,David Lingmerth,4
11,0,23320,Ryan Palmer,4
11,0,30946,Alex Prugh,4
11,0,23497,Tag Ridings,4
11,0,25562,Andres Romero,4
11,0,20645,John Senden,4
11,0,25632,Jimmy Walker,4
24,0,30978,Kiradech Aphibarnrat,3
24,0,07867,Woody Austin,3
24,0,32334,Charlie Beljan,3
24,0,24507,Jason Bohn,3
24,0,24925,Jonathan Byrd,3
24,0,20848,Ángel Cabrera,3
24,0,28093,Miguel Angel Carballo,3
24,0,32366,Kevin Chappell,3
24,0,20229,Stewart Cink,3
24,0,01249,John Daly,3
24,0,27436,Graham DeLaet,3
24,0,28339,Victor Dubuisson,3
24,0,25686,Jason Dufner,3
24,0,06621,Joe Durant,3
24,0,06522,Ernie Els,3
24,0,34099,Harris English,3
24,0,10809,Jim Furyk,3
24,0,30750,Tommy Gainey,3
24,0,21209,Sergio Garcia,3
24,0,29535,Brice Garnett,3
24,0,24358,Robert Garrigus,3
24,0,24924,Bill Haas,3
24,0,34563,Chesson Hadley,3
24,0,23353,J.J. Henry,3
24,0,33461,Morgan Hoffmann,3
24,0,39977,Max Homa,3
24,0,30926,Chris Kirk,3
24,0,30944,Jason Kokrak,3
24,0,26956,Bronson La'Cassie,3
24,0,45720,Ki Taek Lee,3
24,0,24912,Will MacKenzie,3
24,0,34466,Peter Malnati,3
24,0,33413,Ben Martin,3
24,0,32839,Hideki Matsuyama,3
24,0,25572,Graeme McDowell,3
24,0,28237,Rory McIlroy,3
24,0,27933,John Merrick,3
24,0,23800,Bryce Molder,3
24,0,26596,Ryan Moore,3
24,0,24140,Sean O'Hair,3
24,0,22046,Geoff Ogilvy,3
24,0,28475,Jeff Overton,3
24,0,24361,Pat Perez,3
24,0,25818,Scott Piercy,3
24,0,27556,Ted Potter Jr.,3
24,0,34360,Patrick Reed,3
24,0,24502,Adam Scott,3
24,0,29221,Webb Simpson,3
24,0,22293,Heath Slocum,3
24,0,26679,Kevin Stadler,3
24,0,27214,Kevin Streelman,3
24,0,25834,Daniel Summerhays,3
24,0,33448,Justin Thomas,3
24,0,28780,Nicholas Thompson,3
24,0,30927,Brendon Todd,3
24,0,33419,Cameron Tringale,3
24,0,26668,Marc Turnesa,3
24,0,28114,Dawie van der Walt,3
24,0,27770,Camilo Villegas,3
24,0,32139,Danny Willett,3
24,0,31323,Gary Woodland,3
85,0,29910,Blake Adams,2
85,0,24461,Thomas Aiken,2
85,0,10885,Robert Allenby,2
85,0,23540,Jason Allred,2
85,0,20098,Stuart Appleby,2
85,0,25936,Alex Aragon,2
85,0,28259,Sangmoon Bae,2
85,0,12652,Cameron Beckman,2
85,0,28697,Gaganjeet Bhullar,2
85,0,27895,Jonas Blixt,2
85,0,25274,Steven Bowditch,2
85,0,33141,Keegan Bradley,2
85,0,26949,Josh Broadaway,2
85,0,01132,Mark Brooks,2
85,0,29479,Scott Brown,2
85,0,12510,Chad Campbell,2
85,0,34021,Bud Cauley,2
85,0,24357,K.J. Choi,2
85,0,23135,Tim Clark,2
85,0,45860,Case Cochran,2
85,0,25720,Chad Collins,2
85,0,23452,Nicolas Colsaerts,2
85,0,24494,Erik Compton,2
85,0,23541,Ben Crane,2
85,0,22621,Ben Curtis,2
85,0,21753,Brian Davis,2
85,0,28089,Jason Day,2
85,0,23638,Brendon de Jonge,2
85,0,25369,Jamie Donaldson,2
85,0,23409,James Driscoll,2
85,0,20104,Ken Duke,2
85,0,37273,Derek Ernst,2
85,0,25191,Gonzalo Fernandez-Castaño,2
85,0,28500,Martin Flores,2
85,0,38985,Steven Fox,2
85,0,30736,Oscar Fraustro,2
85,0,21805,Harrison Frazar,2
85,0,29740,Brad Fritsch,2
85,0,32698,Bobby Gates,2
85,0,25900,Lucas Glover,2
85,0,32831,Aaron Goldberg,2
85,0,20157,Retief Goosen,2
85,0,22892,Jason Gore,2
85,0,34098,Russell Henley,2
85,0,31557,Jim Herman,2
85,0,12716,Charley Hoffman,2
85,0,27141,J.B. Holmes,2
85,0,21961,Charles Howell III,2
85,0,34174,John Huh,2
