RANK,MOVEMENT,PLAYER_ID,PLAYER,%,PLAYOFF POINTS WON,POTENTIAL PTS,# OF WINS,# OF TOP 10'S
1,0,28237,Rory McIlroy,53.13,4250,8000,2,2
2,0,25364,Paul Casey,39.28,3142,8000,0,3
3,0,30925,Dustin Johnson,35.84,2867,8000,1,3
4,0,34360,Patrick Reed,35.18,2814,8000,1,2
5,0,24502,Adam Scott,21.83,1746,8000,0,4
6,0,26596,Ryan Moore,20.59,1647,8000,0,3
7,0,31646,Emiliano Grillo,19.05,1524,8000,0,2
8,0,32366,Kevin Chappell,18.24,1459,8000,0,2
9,0,24140,Sean O'Hair,16.55,1324,8000,0,1
10,0,25632,Jimmy Walker,14.50,1160,8000,0,1
11,0,32200,Roberto Castro,14.25,1140,8000,0,1
12,0,30944,Jason Kokrak,13.89,833,6000,0,2
13,0,31323,Gary Woodland,13.87,1110,8000,0,2
14,0,23320,Ryan Palmer,13.56,814,6000,0,1
15,0,34046,Jordan Spieth,12.68,1014,8000,0,2
16,0,26329,Louis Oosthuizen,11.65,699,6000,0,1
17,0,27141,J.B. Holmes,10.48,838,8000,0,1
18,0,32839,Hideki Matsuyama,10.35,828,8000,0,1
19,0,33448,Justin Thomas,10.18,814,8000,0,2
20,0,27644,Brian Harman,9.67,580,6000,0
21,0,32448,James Hahn,9.57,574,6000,0,1
22,0,23108,Matt Kuchar,9.35,748,8000,0,1
23,0,26331,Charl Schwartzel,9.27,742,8000,0,2
24,0,28679,Fabián Gómez,8.77,526,6000,0,1
25,0,25686,Jason Dufner,8.65,692,8000,0,1
26,0,25804,Bubba Watson,8.57,685,8000,0,1
27,0,27064,Jhonattan Vegas,8.48,678,8000,0
28,0,28089,Jason Day,8.43,674,8000,0,1
28,0,29420,Billy Horschel,8.43,506,6000,0,1
30,0,37455,Si Woo Kim,8.42,674,8000,0,1
31,0,31557,Jim Herman,8.20,492,6000,0
31,0,33122,Russell Knox,8.20,656,8000,0
33,0,26758,David Hearn,8.09,485,6000,0,1
34,0,32102,Rickie Fowler,7.93,476,6000,0,1
35,0,40026,Daniel Berger,7.72,618,8000,0,1
36,0,27649,Brandt Snedeker,7.60,608,8000,0
37,0,29725,Tony Finau,7.50,450,6000,0
38,0,01810,Phil Mickelson,7.45,596,8000,0
39,0,25818,Scott Piercy,7.00,420,6000,0
40,0,30926,Chris Kirk,6.97,418,6000,0,1
41,0,29222,Billy Hurley III,6.85,411,6000,0,1
42,0,21209,Sergio Garcia,6.50,260,4000,0
43,0,31202,William McGirt,6.43,514,8000,0
44,0,34264,Hudson Swafford,6.30,378,6000,0
45,0,25396,Kevin Na,6.10,366,6000,0
46,0,22405,Justin Rose,6.03,362,6000,0
47,0,31560,Brian Stuard,6.00,360,6000,0
48,0,29478,Kevin Kisner,5.95,476,8000,0
49,0,27214,Kevin Streelman,5.83,350,6000,0
50,0,06527,Steve Stricker,5.80,232,4000,0
51,0,29461,Jamie Lovemark,5.47,328,6000,0
52,0,35545,Blayne Barber,5.40,108,2000,0
53,0,26951,Johnson Wagner,5.25,210,4000,0
54,0,27974,Sung Kang,5.15,206,4000,0
54,0,27936,Martin Laird,5.15,206,4000,0
56,0,12716,Charley Hoffman,4.93,296,6000,0
57,0,12510,Chad Campbell,4.90,196,4000,0
58,0,23325,Vaughn Taylor,4.67,280,6000,0
59,0,37189,Harold Varner III,4.40,176,4000,0
60,0,21961,Charles Howell III,4.33,260,6000,0
61,0,29974,Branden Grace,4.27,256,6000,0
62,0,34174,John Huh,4.10,164,4000,0
63,0,34099,Harris English,3.97,238,6000,0
63,0,24024,Zach Johnson,3.97,238,6000,0
65,0,10809,Jim Furyk,3.85,154,4000,0
66,0,46440,Smylie Kaufman,3.80,228,6000,0
67,0,31416,Derek Fathauer,3.55,142,4000,0
67,0,08075,Jerry Kelly,3.55,142,4000,0
67,0,26476,Chez Reavie,3.55,142,4000,0
67,0,20645,John Senden,3.55,142,4000,0
71,0,29518,Brendan Steele,3.50,210,6000,0
72,0,29479,Scott Brown,3.45,138,4000,0
73,0,23983,Luke Donald,3.43,206,6000,0
74,0,36689,Brooks Koepka,3.23,194,6000,0
75,0,29476,Kyle Reifers,3.20,192,6000,0
76,0,24846,Ricky Barnes,3.15,126,4000,0
77,0,33141,Keegan Bradley,3.00,60,2000,0
