RANK,MOVEMENT,PLAYER_ID,PLAYER,%,TOTAL MISSED,TOTAL FWYS,RELATIVE TO PAR
90,0,25493,Nick Taylor,4.42,51,1153,+0.53
91,0,35450,Patrick Cantlay,4.44,42,945,+0.12
91,0,24140,Sean O'Hair,4.44,27,608,+0.59
93,0,29908,C.T. Pan,4.45,40,899,+0.38
93,0,24361,Pat Perez,4.45,48,1078,+0.31
93,0,33486,Roger Sloan,4.45,38,854,+0.61
93,0,34264,Hudson Swafford,4.45,41,921,+0.63
97,0,33204,Shane Lowry,4.46,39,874,+0.23
97,0,28252,Seamus Power,4.46,26,583,+0.19
97,0,27770,Camilo Villegas,4.46,40,897,+0.33
100,0,48081,Xander Schauffele,4.47,39,872,+0.64
101,0,35506,Mackenzie Hughes,4.48,47,1048,+0.66
102,0,49771,J.T. Poston,4.49,49,1092,+0.51
103,0,53165,Doc Redman,4.53,43,950,+0.44
104,0,23325,Vaughn Taylor,4.54,39,859,+0.79
105,0,37275,Sam Ryder,4.55,43,946,+0.56
106,0,49766,Hank Lebioda,4.57,34,744,+0.47
106,0,32791,K.H. Lee,4.57,59,1292,+0.53
108,0,25804,Bubba Watson,4.60,38,826,+0.63
109,0,47483,Will Zalatoris,4.67,44,942,+0.11
110,0,29268,Bronson Burgoon,4.68,36,770,+0.56
111,0,27649,Brandt Snedeker,4.72,47,996,+0.40
112,0,21209,Sergio Garcia,4.73,45,952,+0.31
113,0,33399,Adam Hadwin,4.74,52,1097,+0.44
114,0,35310,Lanto Griffin,4.80,53,1105,+0.25
115,0,46046,Scottie Scheffler,4.81,56,1165,+0.39
116,0,22371,Aaron Baddeley,4.84,24,496,+0.75
117,0,29974,Branden Grace,4.87,42,863,+0.60
118,0,30692,Scott Stallings,4.90,46,938,+0.50
118,0,40006,Erik van Rooyen,4.90,46,938,+0.61
120,0,24781,Hunter Mahan,4.94,28,567,+0.46
120,0,32139,Danny Willett,4.94,19,385,+0.21
122,0,36689,Brooks Koepka,4.99,36,722,+0.33
122,0,26851,Marc Leishman,4.99,44,881,+0.59
124,0,26300,Matt Jones,5.00,58,1161,+0.34
124,0,27349,Alex Noren,5.00,51,1021,+0.29
126,0,19846,Brian Gay,5.01,43,859,+0.84
127,0,34431,Robert Streb,5.03,49,974,+0.45
128,0,32254,Xinjun Zhang,5.07,35,690,+0.49
129,0,32070,Rafael Campos,5.13,29,565,+0.48
130,0,46402,Talor Gooch,5.14,59,1147,+0.32
131,0,47993,Denny McCarthy,5.16,57,1104,+0.46
132,0,23788,D.J. Trahan,5.17,33,638,+0.52
133,0,30911,Tommy Fleetwood,5.21,34,652,+0.71
134,0,26331,Charl Schwartzel,5.24,54,1031,+0.31
135,0,56762,Will Gordon,5.27,49,929,+0.53
135,0,34466,Peter Malnati,5.27,48,911,+0.27
137,0,23623,Bo Van Pelt,5.28,40,758,+0.63
138,0,27556,Ted Potter Jr.,5.36,43,802,+0.65
139,0,29926,Danny Lee,5.38,42,781,+0.43
140,0,36699,Patrick Rodgers,5.41,58,1073,+0.41
140,0,46441,Robby Shelton,5.41,53,980,+0.45
142,0,47347,Adam Schenk,5.43,60,1105,+0.37
143,0,27064,Jhonattan Vegas,5.45,50,918,+0.14
144,0,23320,Ryan Palmer,5.49,51,929,+0.47
145,0,33413,Ben Martin,5.51,26,472,+0.35
145,0,48887,Matt Wallace,5.51,29,526,+0.48
147,0,35104,Tom Lewis,5.60,54,965,+0.28
148,0,25364,Paul Casey,5.63,45,800,+0.36
149,0,49964,Aaron Wise,5.67,55,970,+0.45
150,0,33448,Justin Thomas,5.71,54,946,+0.30
151,0,24924,Bill Haas,5.77,25,433,+0.36
152,0,33667,Carlos Ortiz,5.81,67,1154,+0.48
153,0,34363,Tyrrell Hatton,5.87,38,647,+0.45
154,0,01810,Phil Mickelson,5.90,49,830,+0.39
155,0,33597,Harry Higgs,5.99,62,1035,+0.27
156,0,40042,Tyler McCumber,6.01,45,749,+0.64
157,0,29518,Brendan Steele,6.02,56,931,+0.75
158,0,34213,Grayson Murray,6.04,30,497,+0.80
159,0,52372,Cameron Champ,6.12,55,899,+0.44
160,0,35891,Cameron Smith,6.13,59,962,+0.51
161,0,30925,Dustin Johnson,6.21,53,854,+0.55
162,0,32618,Rhein Gibson,6.24,32,513,+0.66
163,0,47959,Bryson DeChambeau,6.26,59,942,+0.17
164,0,33948,Byeong Hun An,6.29,60,954,+0.55
165,0,49960,Sepp Straka,6.30,67,1064,+0.36
166,0,20229,Stewart Cink,6.31,68,1078,+0.50
167,0,46550,Brandon Hagy,6.32,50,791,+0.56
167,0,39975,Michael Kim,6.32,46,728,+0.43
169,0,45157,Cam Davis,6.37,79,1241,+0.51
170,0,12716,Charley Hoffman,6.42,70,1091,+0.36
171,0,47504,Sam Burns,6.46,65,1006,+0.22
171,0,32757,Patton Kizzire,6.46,81,1254,+0.41
173,0,34046,Jordan Spieth,6.49,66,1017,+0.23
174,0,25818,Scott Piercy,6.60,62,940,+0.42
175,0,39546,Keith Mitchell,6.63,61,920,+0.39
175,0,24502,Adam Scott,6.63,54,815,+0.76
177,0,27095,Nick Watney,6.78,39,575,+0.51
178,0,27554,Scott Harrington,6.81,59,867,+0.41
179,0,28237,Rory McIlroy,6.90,60,869,+0.37
179,0,35658,Kris Ventura,6.90,49,710,+0.59
181,0,25632,Jimmy Walker,6.97,60,861,+0.45
182,0,31323,Gary Woodland,7.02,56,798,+0.71
183,0,27129,Luke List,7.04,73,1037,+0.26
184,0,27974,Sung Kang,7.08,73,1031,+0.62
185,0,56278,Matthew Wolff,7.32,51,697,+0.53
186,0,27141,J.B. Holmes,7.39,44,595,+0.48
187,0,34563,Chesson Hadley,7.57,61,806,+0.46
188,0,34255,Joseph Bramlett,7.65,59,771,+0.44
189,0,32333,Kevin Tway,7.70,54,701,+0.54
190,0,34314,Sebastian Cappelen,7.72,40,518,+0.48
191,0,23983,Luke Donald,7.77,48,618,+0.40
192,0,51766,Wyndham Clark,7.80,75,962,+0.32
193,0,28420,Ryan Brehm,7.97,38,477,+0.42
193,0,35461,Beau Hossler,7.97,77,966,+0.42
195,0,29970,Dylan Frittelli,8.97,74,825,+0.41
196,0,35617,Martin Trainer,9.20,60,652,+0.47
