RANK,MOVEMENT,PLAYER_ID,PLAYER,%,TOTAL FAIRWAY BUNKERS,POSSIBLE FWYS,RELATIVE TO PAR
110,0,27214,Kevin Streelman,6.7,78,333,+0.282
117,0,35450,Patrick Cantlay,6.8,64,280,E
117,0,23983,Luke Donald,6.8,42,177,+0.024
117,0,32662,Michael Gligic,6.8,56,237,+0.143
117,0,32839,Hideki Matsuyama,6.8,79,334,+0.253
117,0,34213,Grayson Murray,6.8,34,143,-0.059
117,0,45486,Joaquin Niemann,6.8,84,354,+0.214
117,0,34264,Hudson Swafford,6.8,63,271,+0.206
117,0,33419,Cameron Tringale,6.8,77,327,+0.065
125,0,33948,Byeong Hun An,6.9,66,273,+0.136
125,0,34314,Sebastian Cappelen,6.9,36,156,+0.111
125,0,25900,Lucas Glover,6.9,78,324,+0.154
125,0,21961,Charles Howell III,6.9,51,219,-0.039
129,0,29974,Branden Grace,7.0,60,255,+0.167
129,0,23623,Bo Van Pelt,7.0,53,223,+0.075
129,0,27095,Nick Watney,7.0,40,174,+0.050
132,0,12716,Charley Hoffman,7.1,78,326,+0.167
132,0,30925,Dustin Johnson,7.1,61,253,+0.131
132,0,34431,Robert Streb,7.1,69,288,+0.333
132,0,32254,Xinjun Zhang,7.1,49,205,+0.224
136,0,26499,Rafa Cabrera Bello,7.2,60,254,+0.233
136,0,34076,Joel Dahmen,7.2,66,275,+0.258
136,0,33490,Bo Hoag,7.2,75,316,+0.267
136,0,24781,Hunter Mahan,7.2,41,173,+0.171
136,0,36699,Patrick Rodgers,7.2,77,323,+0.234
136,0,49964,Aaron Wise,7.2,70,300,+0.186
142,0,29970,Dylan Frittelli,7.3,60,256,+0.233
142,0,31646,Emiliano Grillo,7.3,70,295,+0.243
142,0,39975,Michael Kim,7.3,53,222,+0.189
142,0,29478,Kevin Kisner,7.3,70,300,+0.214
142,0,32139,Danny Willett,7.3,28,119,+0.321
147,0,33404,Chris Baker,7.4,39,164,-0.026
147,0,28089,Jason Day,7.4,57,242,+0.140
147,0,30944,Jason Kokrak,7.4,78,332,+0.154
147,0,29926,Danny Lee,7.4,58,241,+0.224
147,0,27064,Jhonattan Vegas,7.4,68,289,+0.147
152,0,56762,Will Gordon,7.6,71,307,+0.197
152,0,24138,Ian Poulter,7.6,58,244,+0.121
154,0,34466,Peter Malnati,7.7,70,291,+0.043
154,0,48119,Ben Taylor,7.7,33,143,+0.121
156,0,34099,Harris English,7.8,85,362,+0.106
156,0,30911,Tommy Fleetwood,7.8,51,220,+0.137
156,0,35310,Lanto Griffin,7.8,86,362,+0.105
156,0,33667,Carlos Ortiz,7.8,90,379,+0.156
156,0,31323,Gary Woodland,7.8,62,265,+0.468
161,0,35891,Cameron Smith,7.9,76,321,+0.066
161,0,25632,Jimmy Walker,7.9,68,286,+0.265
163,0,34363,Tyrrell Hatton,8.0,52,218,+0.308
163,0,46717,Viktor Hovland,8.0,77,331,+0.130
163,0,27556,Ted Potter Jr.,8.0,64,270,+0.234
163,0,37189,Harold Varner III,8.0,87,368,+0.069
167,0,22371,Aaron Baddeley,8.1,40,169,+0.225
167,0,20229,Stewart Cink,8.1,87,373,+0.069
167,0,27141,J.B. Holmes,8.1,48,200,+0.083
167,0,23320,Ryan Palmer,8.1,75,322,+0.067
167,0,28252,Seamus Power,8.1,47,197,+0.362
167,0,22405,Justin Rose,8.1,46,200,+0.348
173,0,32618,Rhein Gibson,8.2,42,179,+0.024
173,0,48887,Matt Wallace,8.2,43,187,+0.023
175,0,26331,Charl Schwartzel,8.3,86,362,+0.116
176,0,19846,Brian Gay,8.4,72,305,+0.194
176,0,46970,Jon Rahm,8.4,75,317,+0.213
176,0,37275,Sam Ryder,8.4,79,330,+0.304
176,0,34046,Jordan Spieth,8.4,85,356,+0.118
176,0,51894,Vince Whaley,8.4,67,278,+0.313
181,0,20396,Lee Westwood,8.5,60,253,+0.150
182,0,25364,Paul Casey,8.6,69,297,+0.130
182,0,26851,Marc Leishman,8.6,76,327,+0.092
182,0,48081,Xander Schauffele,8.6,75,309,+0.227
182,0,46441,Robby Shelton,8.6,84,350,+0.119
186,0,29725,Tony Finau,8.7,86,366,+0.163
186,0,26300,Matt Jones,8.7,101,423,+0.218
186,0,34360,Patrick Reed,8.7,79,327,+0.114
189,0,49771,J.T. Poston,8.8,96,401,+0.333
190,0,33204,Shane Lowry,8.9,78,330,+0.192
191,0,36689,Brooks Koepka,9.0,65,280,+0.138
191,0,33448,Justin Thomas,9.0,85,351,+0.329
193,0,23788,D.J. Trahan,9.1,58,245,+0.103
194,0,26329,Louis Oosthuizen,9.2,77,321,+0.273
195,0,39977,Max Homa,9.8,91,390,+0.319
196,0,24924,Bill Haas,10.2,44,180,+0.318
