RANK,MOVEMENT,PLAYER_ID,PLAYER,%,GREENS HIT,TOTAL HOLES,RELATIVE TO PAR
1,0,49964,Aaron Wise,64.41,38,59,-0.05
2,0,31420,Anirban Lahiri,63.27,31,49,+0.06
3,1,56762,Will Gordon,60.87,28,46,-0.21
4,-1,30925,Dustin Johnson,60.00,57,95,-0.21
5,0,46435,Austin Cook,58.33,56,96,-0.09
6,0,21209,Sergio Garcia,57.89,33,57,-0.06
7,0,48119,Ben Taylor,57.81,37,64,+0.03
8,0,23788,D.J. Trahan,57.14,40,70,-0.05
9,3,47959,Bryson DeChambeau,56.80,71,125,-0.04
10,0,47128,Richy Werenski,56.78,67,118,-0.21
11,-3,29221,Webb Simpson,56.67,68,120,-0.12
12,-1,33399,Adam Hadwin,56.19,59,105,-0.03
13,0,28252,Seamus Power,56.00,28,50,-0.21
14,0,27064,Jhonattan Vegas,55.88,38,68,-0.08
15,0,47347,Adam Schenk,55.56,60,108,-0.08
16,0,33490,Bo Hoag,55.34,57,103,-0.09
17,0,33204,Shane Lowry,55.13,43,78,+0.02
18,0,30692,Scott Stallings,55.08,65,118,-0.12
19,0,24924,Bill Haas,55.07,38,69,+0.08
20,0,34099,Harris English,54.29,95,175,-0.21
21,0,22405,Justin Rose,53.52,38,71,-0.13
22,7,35506,Mackenzie Hughes,52.98,80,151,-0.14
23,-1,35732,Wes Roach,52.83,28,53,-0.11
24,6,50525,Collin Morikawa,52.50,84,160,-0.18
25,-2,27330,Josh Teater,52.46,32,61,-0.06
26,-2,34213,Grayson Murray,52.38,33,63,-0.09
27,-1,37189,Harold Varner III,51.97,66,127,-0.09
28,-1,25364,Paul Casey,51.96,53,102,-0.02
29,-1,46442,Maverick McNealy,51.94,67,129,-0.16
30,1,34563,Chesson Hadley,51.28,40,78,-0.15
31,1,29484,Peter Uihlein,51.25,41,80,-0.12
31,1,27095,Nick Watney,51.25,41,80,-0.24
33,1,32102,Rickie Fowler,51.04,49,96,-0.16
34,49,33448,Justin Thomas,50.91,56,110,-0.16
35,2,28420,Ryan Brehm,50.77,33,65,-0.06
36,12,48081,Xander Schauffele,50.76,67,132,-0.07
37,1,27214,Kevin Streelman,50.72,70,138,E
38,1,25349,Tim Wilkinson,50.70,36,71,-0.03
39,1,34255,Joseph Bramlett,50.57,44,87,-0.02
40,1,28307,Matt Every,50.54,47,93,-0.06
41,1,45157,Cam Davis,50.51,50,99,-0.04
42,1,20229,Stewart Cink,50.50,51,101,-0.14
43,1,30163,Henrik Norlander,50.40,63,125,-0.03
44,17,46717,Viktor Hovland,50.38,66,131,-0.14
45,0,27936,Martin Laird,50.00,28,56,-0.07
45,0,27556,Ted Potter Jr.,50.00,37,74,-0.24
47,27,48822,Sebastián Muñoz,49.73,91,183,-0.14
48,-1,49960,Sepp Straka,49.59,60,121,-0.05
49,-1,31323,Gary Woodland,49.57,57,115,-0.14
50,0,33122,Russell Knox,49.52,52,105,-0.06
51,0,29268,Bronson Burgoon,49.46,46,93,-0.17
52,0,10809,Jim Furyk,49.44,44,89,E
53,0,29535,Brice Garnett,49.41,42,85,E
54,0,40042,Tyler McCumber,49.33,37,75,-0.11
55,0,36699,Patrick Rodgers,49.30,70,142,-0.10
56,0,35230,Nelson Ledesma,49.18,30,61,E
57,0,19803,Ryan Armour,49.17,59,120,-0.14
58,0,28775,Nate Lashley,49.11,55,112,-0.02
59,0,49766,Hank Lebioda,48.84,42,86,-0.10
60,0,29518,Brendan Steele,48.76,59,121,-0.14
61,1,36801,Mark Hubbard,48.60,87,179,-0.08
62,1,47993,Denny McCarthy,48.52,82,169,-0.12
63,2,33410,Andrew Landry,48.46,63,130,-0.06
63,2,46441,Robby Shelton,48.46,63,130,-0.14
65,2,39997,Corey Conners,48.44,62,128,E
66,2,29479,Scott Brown,48.36,59,122,-0.14
67,2,33141,Keegan Bradley,48.33,58,120,E
68,2,35532,Tom Hoge,48.19,80,166,-0.11
69,56,28237,Rory McIlroy,48.15,52,108,+0.04
70,1,33597,Harry Higgs,48.09,63,131,E
71,1,31646,Emiliano Grillo,48.08,50,104,-0.08
