RANK,MOVEMENT,PLAYER_ID,PLAYER,%,GREENS HIT,# HOLES,RELATIVE/PAR
1,0,10809,Jim Furyk,74.22,521,702,-0.22
2,0,30110,Kyle Stanley,72.54,692,954,-0.25
3,0,49964,Aaron Wise,72.10,584,810,-0.24
4,0,56762,Will Gordon,71.70,413,576,-0.27
5,0,34098,Russell Henley,71.69,813,1134,-0.25
6,1,39997,Corey Conners,71.55,953,1332,-0.25
7,1,31646,Emiliano Grillo,71.54,837,1170,-0.26
7,1,27330,Josh Teater,71.54,528,738,-0.29
9,1,34099,Harris English,70.91,970,1368,-0.29
10,1,48081,Xander Schauffele,70.87,893,1260,-0.31
11,-5,29221,Webb Simpson,70.83,663,936,-0.36
12,0,53165,Doc Redman,70.80,1045,1476,-0.29
13,0,30163,Henrik Norlander,70.65,941,1332,-0.28
14,0,25364,Paul Casey,70.63,712,1008,-0.27
15,0,37189,Harold Varner III,70.57,940,1332,-0.28
16,0,27936,Martin Laird,70.51,495,702,-0.24
16,0,24361,Pat Perez,70.51,698,990,-0.27
18,0,46970,Jon Rahm,70.31,734,1044,-0.33
19,0,27064,Jhonattan Vegas,70.22,632,900,-0.28
20,0,34563,Chesson Hadley,70.21,733,1044,-0.30
21,0,27095,Nick Watney,70.20,556,792,-0.28
22,0,36871,Matthew NeSmith,70.18,859,1224,-0.27
23,0,33122,Russell Knox,70.11,795,1134,-0.25
24,0,33404,Chris Baker,70.07,618,882,-0.24
25,0,34255,Joseph Bramlett,70.02,668,954,-0.25
26,0,33490,Bo Hoag,69.98,844,1206,-0.25
27,2,29535,Brice Garnett,69.92,730,1044,-0.27
28,3,33419,Cameron Tringale,69.66,790,1134,-0.27
29,3,30692,Scott Stallings,69.65,840,1206,-0.30
30,3,22056,Cameron Percy,69.63,564,810,-0.26
31,9,33448,Justin Thomas,69.61,827,1188,-0.34
32,2,52375,Doug Ghim,69.58,501,720,-0.23
33,2,27129,Luke List,69.48,863,1242,-0.27
34,2,24924,Bill Haas,69.44,550,792,-0.22
34,2,32448,James Hahn,69.44,450,648,-0.27
34,2,33204,Shane Lowry,69.44,550,792,-0.24
34,2,28252,Seamus Power,69.44,400,576,-0.32
38,3,34363,Tyrrell Hatton,69.31,524,756,-0.33
39,-13,45486,Joaquin Niemann,69.30,948,1368,-0.28
40,2,30925,Dustin Johnson,69.27,611,882,-0.35
41,2,45157,Cam Davis,69.25,723,1044,-0.29
42,4,47347,Adam Schenk,69.07,920,1332,-0.27
43,6,46046,Scottie Scheffler,69.04,1019,1476,-0.32
44,0,50525,Collin Morikawa,69.03,994,1440,-0.31
45,2,27556,Ted Potter Jr.,68.94,546,792,-0.24
46,2,48119,Ben Taylor,68.92,521,756,-0.24
47,-2,29725,Tony Finau,68.83,892,1296,-0.31
48,2,28420,Ryan Brehm,68.78,619,900,-0.27
49,2,21961,Charles Howell III,68.76,854,1242,-0.28
50,2,25900,Lucas Glover,68.74,829,1206,-0.27
51,3,30944,Jason Kokrak,68.64,766,1116,-0.25
52,4,26596,Ryan Moore,68.56,543,792,-0.28
53,0,32839,Hideki Matsuyama,68.54,913,1332,-0.30
54,17,46717,Viktor Hovland,68.47,912,1332,-0.32
55,0,47959,Bryson DeChambeau,68.46,764,1116,-0.34
56,1,29974,Branden Grace,68.43,505,738,-0.26
57,1,35450,Patrick Cantlay,68.36,566,828,-0.32
57,1,12716,Charley Hoffman,68.36,726,1062,-0.32
57,1,33449,Zack Sucher,68.36,443,648,-0.26
60,1,21209,Sergio Garcia,68.31,541,792,-0.26
61,1,33399,Adam Hadwin,68.29,799,1170,-0.27
62,1,48045,Michael Gellerman,68.25,516,756,-0.26
63,1,46435,Austin Cook,68.24,737,1080,-0.26
64,1,23788,D.J. Trahan,68.20,577,846,-0.26
65,1,31323,Gary Woodland,68.19,761,1116,-0.31
66,2,29518,Brendan Steele,68.14,785,1152,-0.29
67,2,24502,Adam Scott,68.13,466,684,-0.31
68,2,39953,Chase Seiffert,68.11,662,972,-0.28
69,2,31420,Anirban Lahiri,68.10,429,630,-0.28
70,3,24024,Zach Johnson,68.03,747,1098,-0.28
71,3,20229,Stewart Cink,67.97,624,918,-0.27
72,3,29484,Peter Uihlein,67.96,526,774,-0.30
73,3,35732,Wes Roach,67.92,489,720,-0.27
74,3,19803,Ryan Armour,67.91,709,1044,-0.28
75,3,25686,Jason Dufner,67.83,757,1116,-0.22
76,-9,28237,Rory McIlroy,67.78,732,1080,-0.33
77,2,35449,Adam Long,67.74,1073,1584,-0.29
78,2,52372,Cameron Champ,67.70,853,1260,-0.29
79,1,49766,Hank Lebioda,67.68,670,990,-0.26
79,1,25804,Bubba Watson,67.68,804,1188,-0.28
81,2,27214,Kevin Streelman,67.66,889,1314,-0.28
82,2,46550,Brandon Hagy,67.63,560,828,-0.28
83,2,45609,Tyler Duncan,67.54,1009,1494,-0.27
84,3,47993,Denny McCarthy,67.46,935,1386,-0.32
85,3,25349,Tim Wilkinson,67.39,558,828,-0.27
86,3,34431,Robert Streb,67.33,606,900,-0.27
87,3,29908,C.T. Pan,67.26,678,1008,-0.22
88,3,26476,Chez Reavie,67.24,932,1386,-0.25
89,3,30911,Tommy Fleetwood,67.22,484,720,-0.27
90,3,35658,Kris Ventura,67.17,532,792,-0.32
91,3,32662,Michael Gligic,67.13,580,864,-0.26
91,3,33413,Ben Martin,67.13,435,648,-0.27
93,15,39971,Sungjae Im,67.08,1135,1692,-0.31
94,2,46402,Talor Gooch,67.07,1002,1494,-0.30
95,3,49960,Sepp Straka,66.98,844,1260,-0.27
96,6,45526,Abraham Ancer,66.97,892,1332,-0.29
96,3,36699,Patrick Rodgers,66.97,1097,1638,-0.30
98,2,47504,Sam Burns,66.95,699,1044,-0.32
98,2,25493,Nick Taylor,66.95,711,1062,-0.29
100,-14,40026,Daniel Berger,66.93,771,1152,-0.32
101,1,46441,Robby Shelton,66.90,855,1278,-0.27
102,2,29268,Bronson Burgoon,66.88,638,954,-0.31
102,2,26758,David Hearn,66.88,614,918,-0.25
104,2,56278,Matthew Wolff,66.82,890,1332,-0.30
105,2,36689,Brooks Koepka,66.81,481,720,-0.29
106,3,33120,Mark Anderson,66.78,565,846,-0.23
107,3,33667,Carlos Ortiz,66.74,865,1296,-0.29
108,3,28679,Fabián Gómez,66.67,660,990,-0.28
108,3,36801,Mark Hubbard,66.67,1032,1548,-0.31
108,3,47128,Richy Werenski,66.67,672,1008,-0.30
108,3,51894,Vince Whaley,66.67,456,684,-0.29
112,3,32102,Rickie Fowler,66.54,527,792,-0.32
113,3,32640,Troy Merritt,66.50,814,1224,-0.28
114,3,21407,Arjun Atwal,66.49,371,558,-0.24
115,4,33141,Keegan Bradley,66.42,813,1224,-0.25
116,4,37275,Sam Ryder,66.35,836,1260,-0.28
117,7,48822,Sebastián Muñoz,66.34,1003,1512,-0.30
118,3,40042,Tyler McCumber,66.25,632,954,-0.26
119,3,26300,Matt Jones,66.23,906,1368,-0.28
120,3,49298,Kramer Hickok,66.21,584,882,-0.22
121,-24,29420,Billy Horschel,66.17,941,1422,-0.30
122,3,33597,Harry Higgs,66.06,987,1494,-0.28
123,3,40098,Matt Fitzpatrick,66.05,642,972,-0.30
124,3,32254,Xinjun Zhang,66.02,915,1386,-0.29
125,3,39324,J.J. Spaun,66.00,689,1044,-0.28
126,-9,23320,Ryan Palmer,65.93,807,1224,-0.30
126,3,27649,Brandt Snedeker,65.93,629,954,-0.27
128,2,46442,Maverick McNealy,65.86,901,1368,-0.30
129,3,29970,Dylan Frittelli,65.79,971,1476,-0.26
130,3,33948,Byeong Hun An,65.78,888,1350,-0.28
131,5,27644,Brian Harman,65.67,922,1404,-0.31
132,5,35532,Tom Hoge,65.62,874,1332,-0.27
132,5,29926,Danny Lee,65.62,815,1242,-0.29
134,5,33486,Roger Sloan,65.58,602,918,-0.26
135,5,34021,Bud Cauley,65.57,720,1098,-0.27
136,5,37455,Si Woo Kim,65.54,873,1332,-0.29
137,-6,35310,Lanto Griffin,65.52,1085,1656,-0.29
138,-4,30927,Brendon Todd,65.50,1014,1548,-0.29
139,-4,29478,Kevin Kisner,65.37,859,1314,-0.29
140,10,34360,Patrick Reed,65.32,870,1332,-0.34
141,1,27974,Sung Kang,65.30,858,1314,-0.26
142,1,26329,Louis Oosthuizen,65.28,564,864,-0.28
143,1,23621,Rory Sabbatini,65.24,775,1188,-0.26
144,1,32618,Rhein Gibson,65.22,587,900,-0.28
145,1,27942,Rob Oppenheim,65.21,716,1098,-0.24
146,1,32791,K.H. Lee,65.20,845,1296,-0.27
147,1,32366,Kevin Chappell,65.18,481,738,-0.29
148,1,35461,Beau Hossler,65.17,786,1206,-0.29
149,2,23623,Bo Van Pelt,65.12,504,774,-0.22
150,2,31560,Brian Stuard,65.09,949,1458,-0.28
151,2,28307,Matt Every,65.06,527,810,-0.28
152,2,39546,Keith Mitchell,65.02,749,1152,-0.28
153,2,23108,Matt Kuchar,64.98,655,1008,-0.31
154,2,32150,Michael Thompson,64.96,725,1116,-0.27
155,2,22371,Aaron Baddeley,64.89,549,846,-0.31
156,2,32757,Patton Kizzire,64.85,642,990,-0.30
156,2,28775,Nate Lashley,64.85,607,936,-0.26
158,2,19846,Brian Gay,64.81,735,1134,-0.30
159,2,28089,Jason Day,64.78,618,954,-0.30
159,2,27349,Alex Noren,64.78,653,1008,-0.30
161,2,49771,J.T. Poston,64.74,909,1404,-0.31
162,2,25818,Scott Piercy,64.73,769,1188,-0.28
163,2,27963,Chris Stroud,64.61,535,828,-0.29
164,2,39977,Max Homa,64.60,814,1260,-0.29
165,2,29479,Scott Brown,64.50,743,1152,-0.25
166,2,27554,Scott Harrington,64.46,789,1224,-0.27
167,2,34314,Sebastian Cappelen,64.36,614,954,-0.27
168,2,31557,Jim Herman,64.17,693,1080,-0.22
169,2,33410,Andrew Landry,64.11,727,1134,-0.26
170,4,35891,Cameron Smith,64.06,738,1152,-0.31
171,5,34213,Grayson Murray,63.89,414,648,-0.30
172,5,34076,Joel Dahmen,63.85,908,1422,-0.29
173,5,26499,Rafa Cabrera Bello,63.84,609,954,-0.28
174,6,34256,Andrew Putnam,63.77,528,828,-0.25
175,6,23325,Vaughn Taylor,63.75,700,1098,-0.31
176,7,48887,Matt Wallace,63.64,504,792,-0.28
177,7,01810,Phil Mickelson,63.51,583,918,-0.31
178,7,40058,Zac Blair,63.47,754,1188,-0.26
