RANK,MOVEMENT,PLAYER_ID,PLAYER,TOTAL,TOTAL (FOR ALL DISTANCES),PCT OF ALL 1-PUTTS
1,0,29910,Blake Adams,367,762,48.2
2,0,21753,Brian Davis,337,659,51.1
3,0,23638,Brendon de Jonge,329,672,49.0
4,0,27466,Spencer Levin,326,631,51.7
4,0,23325,Vaughn Taylor,326,593,55.0
6,0,20593,Greg Chalmers,325,623,52.2
7,0,21961,Charles Howell III,316,627,50.4
8,0,33419,Cameron Tringale,315,651,48.4
9,0,21407,Arjun Atwal,313,605,51.7
10,0,25345,Carl Pettersson,311,644,48.3
10,0,27330,Josh Teater,311,606,51.3
12,0,06251,Chris DiMarco,308,578,53.3
13,0,07457,Steve Flesch,304,590,51.5
14,0,31202,William McGirt,303,605,50.1
15,0,25632,Jimmy Walker,301,554,54.3
16,0,01948,Tim Petrovic,299,566,52.8
16,0,29221,Webb Simpson,299,607,49.3
18,0,24604,Hunter Haas,298,609,48.9
18,0,25396,Kevin Na,298,555,53.7
20,0,01766,Billy Mayfair,294,567,51.9
21,0,21350,Ryuji Imada,293,546,53.7
22,0,25274,Steven Bowditch,292,581,50.3
23,0,30926,Chris Kirk,291,542,53.7
24,0,30110,Kyle Stanley,285,539,52.9
25,0,30750,Tommy Gainey,284,625,45.4
25,0,21731,Freddie Jacobson,284,539,52.7
27,0,20160,Charlie Wi,282,584,48.3
28,0,26851,Marc Leishman,281,547,51.4
29,0,19846,Brian Gay,280,555,50.5
29,0,23108,Matt Kuchar,280,537,52.1
29,0,26881,Jarrod Lyle,280,510,54.9
29,0,27120,Troy Matteson,280,544,51.5
29,0,23788,D.J. Trahan,280,526,53.2
34,0,27649,Brandt Snedeker,279,531,52.5
35,0,23718,Nathan Green,276,522,52.9
35,0,12782,Tim Herron,276,539,51.2
35,0,23800,Bryce Molder,276,549,50.3
35,0,25240,D.A. Points,276,552,50.0
39,0,10860,Justin Leonard,275,513,53.6
39,0,26476,Chez Reavie,275,557,49.4
41,0,23497,Tag Ridings,274,521,52.6
42,0,12510,Chad Campbell,273,559,48.8
43,0,24925,Jonathan Byrd,272,519,52.4
43,0,23623,Bo Van Pelt,272,501,54.3
45,0,33141,Keegan Bradley,269,526,51.1
45,0,25562,Andres Romero,269,530,50.8
47,0,28087,Kris Blanks,268,529,50.7
48,0,23673,Michael Connell,267,491,54.4
48,0,06643,Paul Goydos,267,502,53.2
48,0,24781,Hunter Mahan,267,549,48.6
51,0,11123,Chris Couch,266,499,53.3
52,0,23353,J.J. Henry,265,502,52.8
53,0,27963,Chris Stroud,264,532,49.6
54,0,12716,Charley Hoffman,263,516,51.0
54,0,22348,Nick O'Hern,263,521,50.5
56,0,29518,Brendan Steele,260,505,51.5
57,0,06573,Brandt Jobe,259,548,47.3
57,0,31401,Zack Miller,259,503,51.5
57,0,24361,Pat Perez,259,526,49.2
60,0,20070,Matt Bettencourt,258,546,47.3
61,0,06567,Vijay Singh,257,508,50.6
62,0,30711,Colt Knost,255,462,55.2
63,0,01810,Phil Mickelson,254,428,59.3
64,0,28475,Jeff Overton,253,517,48.9
65,0,23320,Ryan Palmer,250,438,57.1
66,0,21878,Mark Wilson,249,504,49.4
67,0,20127,Chris Riley,248,458,54.1
68,0,26300,Matt Jones,246,459,53.6
68,0,32150,Michael Thompson,246,497,49.5
70,0,35087,Bio Kim,245,429,57.1
70,0,23548,Bill Lunde,245,516,47.5
70,0,22961,David Mathis,245,511,47.9
73,0,24924,Bill Haas,244,485,50.3
73,0,20645,John Senden,244,523,46.7
75,0,32102,Rickie Fowler,243,502,48.4
75,0,24024,Zach Johnson,243,488,49.8
77,0,10809,Jim Furyk,242,464,52.2
77,0,25834,Daniel Summerhays,242,442,54.8
79,0,27214,Kevin Streelman,241,508,47.4
80,0,24358,Robert Garrigus,240,475,50.5
81,0,08075,Jerry Kelly,239,477,50.1
82,0,24507,Jason Bohn,237,472,50.2
82,0,08375,Paul Stankowski,237,475,49.9
84,0,22371,Aaron Baddeley,236,470,50.2
85,0,32366,Kevin Chappell,234,437,53.5
86,0,28089,Jason Day,233,465,50.1
86,0,30692,Scott Stallings,233,459,50.8
88,0,24846,Ricky Barnes,232,421,55.1
88,0,26679,Kevin Stadler,232,470,49.4
90,0,23541,Ben Crane,231,438,52.7
90,0,27936,Martin Laird,231,453,51.0
90,0,21949,Joe Ogilvie,231,457,50.5
93,0,32698,Bobby Gates,230,430,53.5
93,0,26758,David Hearn,230,518,44.4
93,0,20436,Garrett Willis,230,447,51.5
96,0,20098,Stuart Appleby,229,422,54.3
97,0,10885,Robert Allenby,228,469,48.6
97,0,22378,Trevor Immelman,228,436,52.3
99,0,12652,Cameron Beckman,227,455,49.9
99,0,26951,Johnson Wagner,227,479,47.4
101,0,23621,Rory Sabbatini,226,428,52.8
102,0,25818,Scott Piercy,225,457,49.2
102,0,22913,John Rollins,225,476,47.3
104,0,26287,Roland Thatcher,224,446,50.2
104,0,27064,Jhonattan Vegas,224,458,48.9
104,0,31323,Gary Woodland,224,452,49.6
107,0,06515,Shaun Micheel,223,447,49.9
107,0,22293,Heath Slocum,223,450,49.6
109,0,25686,Jason Dufner,222,450,49.3
109,0,28158,Steve Marino,222,455,48.8
109,0,27095,Nick Watney,222,470,47.2
112,0,23409,James Driscoll,221,421,52.5
113,0,28679,Fabián Gómez,218,452,48.2
113,0,26596,Ryan Moore,218,447,48.8
115,0,10585,Scott McCarron,217,397,54.7
115,0,20572,Rod Pampling,217,424,51.2
117,0,06004,Stephen Ames,216,420,51.4
118,0,24490,George McNeill,214,409,52.3
119,0,22405,Justin Rose,211,430,49.1
120,0,34255,Joseph Bramlett,209,392,53.3
120,0,22046,Geoff Ogilvy,209,421,49.6
122,0,33413,Ben Martin,208,441,47.2
123,0,30946,Alex Prugh,207,427,48.5
124,0,06621,Joe Durant,206,397,51.9
125,0,29420,Billy Horschel,205,417,49.2
126,0,24290,D.J. Brigman,204,386,52.8
126,0,25804,Bubba Watson,204,402,50.7
128,0,29718,Anthony Kim,203,426,47.7
128,0,29478,Kevin Kisner,203,404,50.2
130,0,07867,Woody Austin,202,371,54.4
130,0,22621,Ben Curtis,202,431,46.9
130,0,32640,Troy Merritt,202,378,53.4
130,0,27770,Camilo Villegas,202,402,50.2
134,0,24140,Sean O'Hair,201,400,50.3
134,0,33911,Nate Smith,201,395,50.9
136,0,01116,Michael Bradley,199,384,51.8
136,0,06527,Steve Stricker,199,426,46.7
136,0,12602,Dean Wilson,199,410,48.5
139,0,23983,Luke Donald,197,418,47.1
140,0,25900,Lucas Glover,195,430,45.3
140,0,31193,Jim Renner,195,383,50.9
142,0,20766,Padraig Harrington,193,347,55.6
143,0,10505,Shane Bertsch,192,376,51.1
143,0,09011,David Duval,192,396,48.5
145,0,10733,Kent Jones,191,444,43.0
146,0,01706,Davis Love III,188,340,55.3
146,0,27933,John Merrick,188,400,47.0
148,0,24357,K.J. Choi,187,400,46.8
149,0,20229,Stewart Cink,186,354,52.5
149,0,24980,Scott Gutschewski,186,366,50.8
151,0,01577,Lee Janzen,182,354,51.4
151,0,28486,Michael Putnam,182,364,50.0
153,0,27797,Derek Lamely,180,368,48.9
154,0,02206,David Toms,179,419,42.7
155,0,19970,Robert Karlsson,178,340,52.4
156,0,31557,Jim Herman,177,354,50.0
156,0,26289,Boo Weekley,177,337,52.5
158,0,08537,J.P. Hayes,176,344,51.2
158,0,30925,Dustin Johnson,176,356,49.4
158,0,26420,Richard Johnson,176,353,49.9
161,0,27939,Matt McQuillan,174,347,50.1
162,0,06522,Ernie Els,167,350,47.7
163,0,28620,Aron Price,165,332,49.7
164,0,23614,Rich Beem,164,307,53.4
164,0,08725,Tom Gillis,164,329,49.8
166,0,27974,Sung Kang,163,340,47.9
167,0,21209,Sergio Garcia,162,310,52.3
167,0,27141,J.B. Holmes,162,313,51.8
169,0,01797,Rocco Mediate,161,323,49.8
170,0,21805,Harrison Frazar,156,299,52.2
171,0,29720,Andres Gonzales,155,317,48.9
171,0,24138,Ian Poulter,155,291,53.3
171,0,34072,Will Strickler,155,307,50.5
174,0,24663,Y.E. Yang,154,309,49.8
175,0,20498,Briny Baird,153,317,48.3
175,0,32876,Martin Piller,153,349,43.8
177,0,24502,Adam Scott,152,310,49.0
178,0,20472,Alex Cejka,151,300,50.3
179,0,01313,Steve Elkington,148,292,50.7
180,0,25457,Alexandre Rocha,140,301,46.5
181,0,25444,Justin Hicks,138,274,50.4
182,0,26331,Charl Schwartzel,137,279,49.1
183,0,20157,Retief Goosen,134,279,48.0
184,0,26668,Marc Turnesa,130,290,44.8
185,0,20848,Ángel Cabrera,129,262,49.2
186,0,25572,Graeme McDowell,122,272,44.9
