RANK,MOVEMENT,PLAYER_ID,PLAYER,%,# OF 1 PUTTS,# OF HOLES
53,0,10860,Justin Leonard,38.75,572,1476
55,0,25900,Lucas Glover,38.74,516,1332
56,0,23673,Michael Connell,38.67,529,1368
57,0,20157,Retief Goosen,38.66,341,882
58,0,21731,Freddie Jacobson,38.65,640,1656
59,0,23638,Brendon de Jonge,38.62,730,1890
60,0,23718,Nathan Green,38.61,563,1458
61,0,06567,Vijay Singh,38.54,548,1422
62,0,29910,Blake Adams,38.51,804,2088
62,0,01948,Tim Petrovic,38.51,610,1584
64,0,10585,Scott McCarron,38.46,450,1170
65,0,26851,Marc Leishman,38.31,600,1566
66,0,22621,Ben Curtis,38.22,454,1188
66,0,21805,Harrison Frazar,38.22,399,1044
68,0,23623,Bo Van Pelt,38.09,617,1620
69,0,25572,Graeme McDowell,37.94,321,846
70,0,08537,J.P. Hayes,37.90,382,1008
71,0,28475,Jeff Overton,37.85,620,1638
72,0,06643,Paul Goydos,37.79,551,1458
72,0,20436,Garrett Willis,37.79,483,1278
74,0,24358,Robert Garrigus,37.75,564,1494
75,0,24604,Hunter Haas,37.73,652,1728
76,0,21209,Sergio Garcia,37.70,414,1098
77,0,22961,David Mathis,37.68,563,1494
78,0,12782,Tim Herron,37.65,576,1530
79,0,06251,Chris DiMarco,37.57,629,1674
79,0,27939,Matt McQuillan,37.57,399,1062
81,0,12652,Cameron Beckman,37.56,480,1278
82,0,25686,Jason Dufner,37.54,527,1404
83,0,26476,Chez Reavie,37.50,621,1656
84,0,25818,Scott Piercy,37.46,526,1404
85,0,01313,Steve Elkington,37.44,337,900
86,0,24357,K.J. Choi,37.33,504,1350
87,0,27141,J.B. Holmes,37.32,356,954
88,0,26881,Jarrod Lyle,37.22,556,1494
89,0,24846,Ricky Barnes,37.18,522,1404
90,0,35087,Bio Kim,37.17,475,1278
91,0,20848,Ángel Cabrera,37.11,334,900
92,0,10885,Robert Allenby,37.08,554,1494
93,0,07867,Woody Austin,37.01,393,1062
94,0,08075,Jerry Kelly,36.99,566,1530
95,0,24140,Sean O'Hair,36.98,466,1260
96,0,02206,David Toms,36.97,519,1404
97,0,06004,Stephen Ames,36.96,459,1242
98,0,10809,Jim Furyk,36.95,572,1548
98,0,33911,Nate Smith,36.95,439,1188
100,0,01797,Rocco Mediate,36.90,352,954
101,0,21949,Joe Ogilvie,36.89,498,1350
101,0,08375,Paul Stankowski,36.89,518,1404
103,0,24507,Jason Bohn,36.86,491,1332
104,0,12716,Charley Hoffman,36.84,610,1656
105,0,22405,Justin Rose,36.80,510,1386
106,0,24924,Bill Haas,36.71,608,1656
107,0,30750,Tommy Gainey,36.70,687,1872
108,0,28486,Michael Putnam,36.65,442,1206
109,0,25804,Bubba Watson,36.64,521,1422
110,0,30925,Dustin Johnson,36.62,468,1278
111,0,32366,Kevin Chappell,36.54,513,1404
112,0,32150,Michael Thompson,36.50,519,1422
113,0,33141,Keegan Bradley,36.45,597,1638
114,0,20472,Alex Cejka,36.44,387,1062
115,0,21961,Charles Howell III,36.42,708,1944
116,0,29518,Brendan Steele,36.39,583,1602
117,0,31401,Zack Miller,36.30,562,1548
118,0,23614,Rich Beem,36.27,346,954
119,0,27963,Chris Stroud,36.24,574,1584
120,0,31323,Gary Woodland,36.20,606,1674
121,0,06515,Shaun Micheel,36.15,501,1386
121,0,25834,Daniel Summerhays,36.15,488,1350
123,0,22348,Nick O'Hern,36.14,579,1602
124,0,20229,Stewart Cink,36.11,455,1260
124,0,22378,Trevor Immelman,36.11,546,1512
124,0,01766,Billy Mayfair,36.11,611,1692
127,0,33419,Cameron Tringale,36.01,713,1980
127,0,26951,Johnson Wagner,36.01,525,1458
129,0,32640,Troy Merritt,35.98,408,1134
130,0,08725,Tom Gillis,35.96,356,990
131,0,10505,Shane Bertsch,35.93,401,1116
132,0,29478,Kevin Kisner,35.87,452,1260
133,0,23497,Tag Ridings,35.76,560,1566
134,0,33413,Ben Martin,35.74,476,1332
135,0,34072,Will Strickler,35.73,328,918
136,0,27466,Spencer Levin,35.69,726,2034
137,0,27974,Sung Kang,35.63,404,1134
138,0,27120,Troy Matteson,35.59,583,1638
139,0,06573,Brandt Jobe,35.56,640,1800
139,0,23621,Rory Sabbatini,35.56,544,1530
141,0,23548,Bill Lunde,35.51,588,1656
142,0,01706,Davis Love III,35.48,447,1260
143,0,31202,William McGirt,35.44,657,1854
144,0,20127,Chris Riley,35.38,484,1368
145,0,32876,Martin Piller,35.36,401,1134
146,0,22913,John Rollins,35.29,540,1530
146,0,23788,D.J. Trahan,35.29,578,1638
148,0,12510,Chad Campbell,35.19,627,1782
149,0,01577,Lee Janzen,35.04,391,1116
150,0,24290,D.J. Brigman,34.99,422,1206
151,0,23409,James Driscoll,34.98,447,1278
152,0,20645,John Senden,34.93,591,1692
153,0,28087,Kris Blanks,34.84,577,1656
154,0,30711,Colt Knost,34.79,501,1440
155,0,30692,Scott Stallings,34.72,525,1512
156,0,20572,Rod Pampling,34.65,449,1296
157,0,27797,Derek Lamely,34.62,405,1170
157,0,24490,George McNeill,34.62,430,1242
157,0,31193,Jim Renner,34.62,405,1170
160,0,27330,Josh Teater,34.56,647,1872
161,0,27064,Jhonattan Vegas,34.52,522,1512
162,0,30110,Kyle Stanley,34.35,606,1764
163,0,29420,Billy Horschel,34.07,460,1350
164,0,26758,David Hearn,34.03,539,1584
165,0,10733,Kent Jones,33.92,464,1368
166,0,26668,Marc Turnesa,33.85,329,972
167,0,22293,Heath Slocum,33.78,535,1584
168,0,28620,Aron Price,33.62,351,1044
169,0,01116,Michael Bradley,33.41,445,1332
170,0,29720,Andres Gonzales,33.33,360,1080
171,0,23353,J.J. Henry,33.22,574,1728
172,0,26679,Kevin Stadler,33.08,524,1584
173,0,28679,Fabián Gómez,33.07,500,1512
174,0,27933,John Merrick,32.86,420,1278
175,0,26420,Richard Johnson,32.73,377,1152
176,0,06621,Joe Durant,32.71,418,1278
177,0,06522,Ernie Els,32.69,406,1242
178,0,30946,Alex Prugh,32.52,480,1476
179,0,32698,Bobby Gates,32.45,479,1476
180,0,20498,Briny Baird,32.31,349,1080
181,0,24980,Scott Gutschewski,32.26,389,1206
182,0,34255,Joseph Bramlett,32.12,422,1314
183,0,26289,Boo Weekley,31.31,372,1188
184,0,25444,Justin Hicks,30.28,327,1080
185,0,31557,Jim Herman,30.03,373,1242
186,0,25457,Alexandre Rocha,28.55,334,1170
