RANK,MOVEMENT,PLAYER_ID,PLAYER,%,# OF 1 PUTTS,# OF HOLES
1,0,06527,Steve Stricker,49.35,151,306
2,0,29718,Anthony Kim,46.76,101,216
3,0,24925,Jonathan Byrd,46.73,143,306
4,0,23800,Bryce Molder,46.67,126,270
5,0,25562,Andres Romero,46.41,142,306
6,0,25396,Kevin Na,46.18,133,288
7,0,23983,Luke Donald,45.83,132,288
8,0,28089,Jason Day,45.42,139,306
9,0,20593,Greg Chalmers,44.77,137,306
10,0,12602,Dean Wilson,44.44,80,180
11,0,27649,Brandt Snedeker,44.14,143,324
12,0,24024,Zach Johnson,44.12,135,306
12,0,20160,Charlie Wi,44.12,135,306
14,0,20848,Ángel Cabrera,43.75,63,144
15,0,06567,Vijay Singh,43.70,118,270
16,0,27141,J.B. Holmes,43.52,94,216
17,0,22371,Aaron Baddeley,43.46,133,306
17,0,23325,Vaughn Taylor,43.46,133,306
19,0,23718,Nathan Green,43.33,117,270
19,0,08537,J.P. Hayes,43.33,78,180
21,0,20070,Matt Bettencourt,43.25,109,252
22,0,30926,Chris Kirk,43.06,124,288
22,0,27936,Martin Laird,43.06,124,288
22,0,26287,Roland Thatcher,43.06,93,216
25,0,27095,Nick Watney,42.90,139,324
26,0,23108,Matt Kuchar,42.86,162,378
27,0,21753,Brian Davis,42.75,177,414
28,0,21350,Ryuji Imada,42.74,100,234
29,0,09011,David Duval,42.59,69,162
30,0,26300,Matt Jones,42.22,76,180
30,0,28158,Steve Marino,42.22,114,270
32,0,23320,Ryan Palmer,42.16,129,306
33,0,32366,Kevin Chappell,41.88,98,234
33,0,20766,Padraig Harrington,41.88,98,234
35,0,21731,Freddie Jacobson,41.80,158,378
36,0,01313,Steve Elkington,41.67,60,144
36,0,32102,Rickie Fowler,41.67,135,324
38,0,21407,Arjun Atwal,41.36,134,324
38,0,27939,Matt McQuillan,41.36,67,162
40,0,25632,Jimmy Walker,41.32,119,288
41,0,25240,D.A. Points,41.05,133,324
42,0,30711,Colt Knost,41.03,96,234
43,0,23788,D.J. Trahan,40.97,118,288
44,0,06251,Chris DiMarco,40.85,125,306
45,0,07867,Woody Austin,40.74,88,216
45,0,25572,Graeme McDowell,40.74,66,162
45,0,24361,Pat Perez,40.74,110,270
45,0,32876,Martin Piller,40.74,66,162
49,0,20157,Retief Goosen,40.40,80,198
50,0,12652,Cameron Beckman,40.28,87,216
51,0,28486,Michael Putnam,40.17,94,234
52,0,08725,Tom Gillis,40.12,65,162
53,0,23623,Bo Van Pelt,40.00,144,360
54,0,06004,Stephen Ames,39.81,86,216
54,0,23673,Michael Connell,39.81,86,216
56,0,26331,Charl Schwartzel,39.68,100,252
56,0,34072,Will Strickler,39.68,50,126
58,0,11123,Chris Couch,39.58,114,288
58,0,22348,Nick O'Hern,39.58,114,288
60,0,26596,Ryan Moore,39.54,121,306
60,0,27963,Chris Stroud,39.54,121,306
62,0,19846,Brian Gay,39.47,135,342
63,0,10885,Robert Allenby,39.20,127,324
64,0,24781,Hunter Mahan,39.15,148,378
65,0,20472,Alex Cejka,38.89,70,180
65,0,10809,Jim Furyk,38.89,133,342
65,0,21209,Sergio Garcia,38.89,105,270
65,0,10860,Justin Leonard,38.89,105,270
65,0,06515,Shaun Micheel,38.89,84,216
65,0,01810,Phil Mickelson,38.89,133,342
65,0,24502,Adam Scott,38.89,91,234
65,0,08375,Paul Stankowski,38.89,105,270
65,0,29518,Brendan Steele,38.89,126,324
65,0,27214,Kevin Streelman,38.89,133,342
75,0,21961,Charles Howell III,38.66,167,432
76,0,24663,Y.E. Yang,38.46,90,234
77,0,23638,Brendon de Jonge,38.41,159,414
77,0,29221,Webb Simpson,38.41,159,414
79,0,22621,Ben Curtis,38.33,69,180
79,0,21805,Harrison Frazar,38.33,69,180
81,0,24358,Robert Garrigus,38.24,117,306
81,0,26851,Marc Leishman,38.24,117,306
83,0,25900,Lucas Glover,38.15,103,270
84,0,20436,Garrett Willis,37.96,82,216
85,0,22961,David Mathis,37.91,116,306
85,0,22405,Justin Rose,37.91,116,306
87,0,20098,Stuart Appleby,37.78,68,180
88,0,29910,Blake Adams,37.73,163,432
89,0,22046,Geoff Ogilvy,37.70,95,252
90,0,07457,Steve Flesch,37.65,122,324
90,0,22378,Trevor Immelman,37.65,122,324
92,0,01116,Michael Bradley,37.61,88,234
92,0,01706,Davis Love III,37.61,88,234
94,0,12716,Charley Hoffman,37.57,142,378
95,0,25686,Jason Dufner,37.50,108,288
95,0,24140,Sean O'Hair,37.50,81,216
95,0,26668,Marc Turnesa,37.50,54,144
98,0,06573,Brandt Jobe,37.37,148,396
99,0,27797,Derek Lamely,37.30,47,126
99,0,01797,Rocco Mediate,37.30,47,126
99,0,25345,Carl Pettersson,37.30,141,378
102,0,02206,David Toms,37.25,114,306
103,0,27330,Josh Teater,37.12,147,396
104,0,24507,Jason Bohn,37.04,100,270
104,0,30946,Alex Prugh,37.04,80,216
106,0,23353,J.J. Henry,36.94,133,360
107,0,27466,Spencer Levin,36.89,166,450
108,0,10505,Shane Bertsch,36.87,73,198
108,0,24138,Ian Poulter,36.87,73,198
108,0,31323,Gary Woodland,36.87,146,396
