RANK,MOVEMENT,PLAYER_ID,PLAYER,TOTAL,TOTAL (FOR ALL DISTANCES),PCT OF ALL 1-PUTTS
1,0,29910,Blake Adams,217,762,28.5
2,0,25345,Carl Pettersson,187,644,29.0
3,0,30750,Tommy Gainey,186,625,29.8
4,0,33419,Cameron Tringale,179,651,27.5
5,0,23638,Brendon de Jonge,178,672,26.5
6,0,07457,Steve Flesch,174,590,29.5
7,0,21753,Brian Davis,170,659,25.8
7,0,27466,Spencer Levin,170,631,26.9
7,0,29221,Webb Simpson,170,607,28.0
10,0,20593,Greg Chalmers,168,623,27.0
11,0,25274,Steven Bowditch,167,581,28.7
11,0,12510,Chad Campbell,167,559,29.9
13,0,21961,Charles Howell III,166,627,26.5
14,0,25240,D.A. Points,163,552,29.5
15,0,20160,Charlie Wi,162,584,27.7
16,0,21407,Arjun Atwal,156,605,25.8
17,0,27120,Troy Matteson,155,544,28.5
18,0,06573,Brandt Jobe,154,548,28.1
18,0,27330,Josh Teater,154,606,25.4
20,0,06251,Chris DiMarco,151,578,26.1
21,0,12716,Charley Hoffman,150,516,29.1
21,0,23108,Matt Kuchar,150,537,27.9
21,0,28475,Jeff Overton,150,517,29.0
21,0,01948,Tim Petrovic,150,566,26.5
25,0,25562,Andres Romero,149,530,28.1
26,0,24604,Hunter Haas,148,609,24.3
26,0,26758,David Hearn,148,518,28.6
26,0,12782,Tim Herron,148,539,27.5
29,0,20070,Matt Bettencourt,147,546,26.9
29,0,31202,William McGirt,147,605,24.3
29,0,23788,D.J. Trahan,147,526,27.9
32,0,19846,Brian Gay,146,555,26.3
32,0,21350,Ryuji Imada,146,546,26.7
32,0,24781,Hunter Mahan,146,549,26.6
35,0,23800,Bryce Molder,145,549,26.4
36,0,23718,Nathan Green,144,522,27.6
37,0,27963,Chris Stroud,143,532,26.9
37,0,23325,Vaughn Taylor,143,593,24.1
39,0,24925,Jonathan Byrd,142,519,27.4
39,0,22961,David Mathis,142,511,27.8
39,0,27214,Kevin Streelman,142,508,28.0
39,0,25632,Jimmy Walker,142,554,25.6
43,0,24507,Jason Bohn,141,472,29.9
43,0,24024,Zach Johnson,141,488,28.9
43,0,26851,Marc Leishman,141,547,25.8
43,0,01766,Billy Mayfair,141,567,24.9
