RANK,MOVEMENT,PLAYER_ID,PLAYER,%,TOTAL BIRDIES,TOTAL HOLES
1,0,33413,Ben Martin,26.32,15,57
2,0,47504,Sam Burns,26.03,38,146
3,0,26329,Louis Oosthuizen,25.27,23,91
4,0,56278,Matthew Wolff,23.64,26,110
5,0,32757,Patton Kizzire,23.60,38,161
6,0,34563,Chesson Hadley,23.53,24,102
7,0,33597,Harry Higgs,23.46,38,162
8,0,23320,Ryan Palmer,22.76,28,123
9,0,32618,Rhein Gibson,22.54,16,71
10,0,32102,Rickie Fowler,22.47,20,89
11,0,48045,Michael Gellerman,22.00,11,50
12,0,27141,J.B. Holmes,21.88,21,96
13,0,47959,Bryson DeChambeau,21.77,32,147
14,0,48822,Sebastián Muñoz,21.76,37,170
15,0,20229,Stewart Cink,21.48,29,135
15,0,33490,Bo Hoag,21.48,29,135
17,0,35658,Kris Ventura,21.43,24,112
18,0,29479,Scott Brown,21.37,28,131
19,0,35461,Beau Hossler,21.21,28,132
20,0,34466,Peter Malnati,20.77,27,130
21,0,32139,Danny Willett,20.75,11,53
22,0,22371,Aaron Baddeley,20.69,18,87
23,0,45157,Cam Davis,20.60,41,199
24,0,35891,Cameron Smith,20.51,24,117
25,0,39546,Keith Mitchell,20.33,25,123
26,0,24781,Hunter Mahan,20.25,16,79
27,0,29926,Danny Lee,20.21,19,94
28,0,27064,Jhonattan Vegas,20.18,22,109
29,0,25818,Scott Piercy,20.13,31,154
30,0,30692,Scott Stallings,19.86,28,141
31,0,46717,Viktor Hovland,19.84,25,126
32,0,39324,J.J. Spaun,19.81,21,106
33,0,48119,Ben Taylor,19.75,16,81
34,0,24140,Sean O'Hair,19.74,15,76
35,0,28237,Rory McIlroy,19.67,24,122
36,0,28252,Seamus Power,19.54,17,87
37,0,26758,David Hearn,19.44,14,72
38,0,31420,Anirban Lahiri,19.35,24,124
39,0,50525,Collin Morikawa,19.28,16,83
40,0,40026,Daniel Berger,19.20,24,125
41,0,19846,Brian Gay,19.19,19,99
41,0,34431,Robert Streb,19.19,19,99
43,0,56762,Will Gordon,19.08,25,131
44,0,26851,Marc Leishman,19.05,24,126
44,0,22405,Justin Rose,19.05,12,63
44,0,27330,Josh Teater,19.05,8,42
47,0,51766,Wyndham Clark,19.02,35,184
48,0,35230,Nelson Ledesma,18.97,11,58
49,0,27649,Brandt Snedeker,18.90,24,127
50,0,47347,Adam Schenk,18.88,27,143
51,0,49964,Aaron Wise,18.85,23,122
52,0,48081,Xander Schauffele,18.81,19,101
52,0,23623,Bo Van Pelt,18.81,19,101
54,0,36871,Matthew NeSmith,18.75,30,160
55,0,34255,Joseph Bramlett,18.71,26,139
56,0,39971,Sungjae Im,18.52,35,189
57,0,30925,Dustin Johnson,18.45,19,103
58,0,25804,Bubba Watson,18.26,21,115
59,0,35450,Patrick Cantlay,18.25,25,137
60,0,34363,Tyrrell Hatton,18.18,12,66
60,0,35506,Mackenzie Hughes,18.18,26,143
60,0,30927,Brendon Todd,18.18,14,77
