RANK,MOVEMENT,PLAYER_ID,PLAYER,%,TOTAL BIRDIES,TOTAL HOLES
1,0,33413,Ben Martin,23.36,25,107
2,0,33490,Bo Hoag,22.13,52,235
3,0,23320,Ryan Palmer,21.40,49,229
4,0,31420,Anirban Lahiri,21.26,44,207
5,0,47504,Sam Burns,21.05,52,247
6,0,28252,Seamus Power,20.90,28,134
7,0,56278,Matthew Wolff,20.77,43,207
8,0,32757,Patton Kizzire,20.56,66,321
9,0,32070,Rafael Campos,20.50,33,161
10,0,29926,Danny Lee,20.43,38,186
11,0,40026,Daniel Berger,20.28,44,217
12,0,34098,Russell Henley,20.00,45,225
13,0,37455,Si Woo Kim,19.72,57,289
14,0,47959,Bryson DeChambeau,19.71,55,279
15,0,56762,Will Gordon,19.62,52,265
15,0,27141,J.B. Holmes,19.62,41,209
17,0,48045,Michael Gellerman,19.59,19,97
18,0,33597,Harry Higgs,19.58,56,286
19,0,35891,Cameron Smith,19.53,42,215
20,0,12716,Charley Hoffman,19.52,57,292
21,0,34466,Peter Malnati,19.48,52,267
22,0,51766,Wyndham Clark,19.38,63,325
23,0,45157,Cam Davis,19.15,68,355
24,0,22371,Aaron Baddeley,19.12,26,136
25,0,32618,Rhein Gibson,18.88,27,143
26,0,25364,Paul Casey,18.63,30,161
26,0,31646,Emiliano Grillo,18.63,38,204
28,0,26851,Marc Leishman,18.59,37,199
29,0,33448,Justin Thomas,18.40,46,250
30,0,27064,Jhonattan Vegas,18.33,44,240
31,0,01810,Phil Mickelson,18.25,48,263
32,0,39953,Chase Seiffert,18.24,31,170
33,0,48081,Xander Schauffele,18.23,37,203
34,0,40098,Matt Fitzpatrick,18.18,26,143
34,0,24924,Bill Haas,18.18,20,110
36,0,26329,Louis Oosthuizen,18.13,33,182
37,0,47347,Adam Schenk,18.12,52,287
38,0,39324,J.J. Spaun,18.06,28,155
39,0,24140,Sean O'Hair,18.01,29,161
40,0,27649,Brandt Snedeker,17.98,41,228
41,0,31323,Gary Woodland,17.92,38,212
42,0,46046,Scottie Scheffler,17.91,48,268
43,0,33410,Andrew Landry,17.77,35,197
44,0,48822,Sebastián Muñoz,17.71,51,288
45,0,29725,Tony Finau,17.67,47,266
46,0,35450,Patrick Cantlay,17.65,42,238
47,0,34255,Joseph Bramlett,17.60,41,233
48,0,34563,Chesson Hadley,17.59,38,216
49,0,23108,Matt Kuchar,17.54,30,171
49,0,24781,Hunter Mahan,17.54,30,171
51,0,36871,Matthew NeSmith,17.43,42,241
52,0,25804,Bubba Watson,17.35,38,219
53,0,32102,Rickie Fowler,17.33,35,202
53,0,36699,Patrick Rodgers,17.33,57,329
55,0,32791,K.H. Lee,17.31,54,312
56,0,26758,David Hearn,17.29,23,133
57,0,46550,Brandon Hagy,17.18,45,262
58,0,39971,Sungjae Im,17.13,55,321
59,0,49298,Kramer Hickok,17.11,26,152
59,0,49766,Hank Lebioda,17.11,32,187
61,0,30692,Scott Stallings,17.07,42,246
62,0,35230,Nelson Ledesma,17.05,22,129
63,0,46717,Viktor Hovland,17.04,38,223
64,0,32139,Danny Willett,17.00,17,100
65,0,34076,Joel Dahmen,16.99,26,153
65,0,39546,Keith Mitchell,16.99,44,259
67,0,29974,Branden Grace,16.93,43,254
68,0,35658,Kris Ventura,16.91,35,207
69,0,23623,Bo Van Pelt,16.83,34,202
70,0,29479,Scott Brown,16.81,38,226
70,0,49964,Aaron Wise,16.81,39,232
72,0,48119,Ben Taylor,16.79,23,137
73,0,35461,Beau Hossler,16.73,45,269
74,0,34046,Jordan Spieth,16.72,51,305
75,0,22056,Cameron Percy,16.67,35,210
75,0,37189,Harold Varner III,16.67,44,264
77,0,28420,Ryan Brehm,16.57,28,169
78,0,22405,Justin Rose,16.56,25,151
79,0,40042,Tyler McCumber,16.44,36,219
80,0,35506,Mackenzie Hughes,16.33,48,294
81,0,27554,Scott Harrington,16.30,37,227
82,0,32150,Michael Thompson,16.13,30,186
83,0,28237,Rory McIlroy,16.10,38,236
84,0,30944,Jason Kokrak,16.08,41,255
85,0,32839,Hideki Matsuyama,16.07,45,280
86,0,47483,Will Zalatoris,15.83,41,259
87,0,30925,Dustin Johnson,15.81,34,215
87,0,33419,Cameron Tringale,15.81,46,291
89,0,23621,Rory Sabbatini,15.74,37,235
90,0,34264,Hudson Swafford,15.71,33,210
91,0,27330,Josh Teater,15.69,16,102
92,0,19846,Brian Gay,15.64,33,211
93,0,20229,Stewart Cink,15.55,44,283
94,0,33948,Byeong Hun An,15.48,48,310
94,0,25818,Scott Piercy,15.48,37,239
96,0,36689,Brooks Koepka,15.46,30,194
97,0,37275,Sam Ryder,15.45,36,233
98,0,27129,Luke List,15.38,44,286
99,0,33141,Keegan Bradley,15.32,34,222
100,0,52375,Doug Ghim,15.30,28,183
101,0,33486,Roger Sloan,15.28,33,216
102,0,50525,Collin Morikawa,15.24,25,164
103,0,27349,Alex Noren,15.19,41,270
104,0,46970,Jon Rahm,15.18,29,191
105,0,27942,Rob Oppenheim,15.17,27,178
106,0,46441,Robby Shelton,15.15,40,264
107,0,39997,Corey Conners,15.14,33,218
108,0,39975,Michael Kim,15.09,40,265
109,0,29518,Brendan Steele,15.08,30,199
110,0,29268,Bronson Burgoon,15.04,34,226
110,0,25900,Lucas Glover,15.04,37,246
112,0,23325,Vaughn Taylor,15.00,24,160
113,0,30911,Tommy Fleetwood,14.88,25,168
114,0,46402,Talor Gooch,14.83,43,290
114,0,24502,Adam Scott,14.83,35,236
116,0,32333,Kevin Tway,14.81,32,216
116,0,32254,Xinjun Zhang,14.81,28,189
118,0,33120,Mark Anderson,14.78,17,115
119,0,26300,Matt Jones,14.71,49,333
120,0,45486,Joaquin Niemann,14.68,48,327
121,0,34256,Andrew Putnam,14.67,38,259
122,0,24361,Pat Perez,14.64,35,239
123,0,31560,Brian Stuard,14.55,32,220
124,0,45609,Tyler Duncan,14.53,34,234
125,0,27644,Brian Harman,14.47,34,235
126,0,24024,Zach Johnson,14.45,37,256
127,0,32448,James Hahn,14.44,26,180
128,0,25686,Jason Dufner,14.41,32,222
128,0,34099,Harris English,14.41,33,229
128,0,51894,Vince Whaley,14.41,34,236
131,0,35104,Tom Lewis,14.34,37,258
132,0,35532,Tom Hoge,14.33,42,293
132,0,49960,Sepp Straka,14.33,45,314
134,0,33404,Chris Baker,14.29,18,126
134,0,52372,Cameron Champ,14.29,31,217
134,0,33667,Carlos Ortiz,14.29,38,266
134,0,49771,J.T. Poston,14.29,42,294
134,0,30927,Brendon Todd,14.29,24,168
139,0,27974,Sung Kang,14.24,44,309
140,0,26331,Charl Schwartzel,14.18,40,282
141,0,39977,Max Homa,14.16,33,233
142,0,27556,Ted Potter Jr.,14.10,33,234
142,0,30110,Kyle Stanley,14.10,32,227
144,0,28775,Nate Lashley,14.03,31,221
145,0,25632,Jimmy Walker,14.01,44,314
146,0,33204,Shane Lowry,14.00,28,200
147,0,28089,Jason Day,13.98,26,186
147,0,29908,C.T. Pan,13.98,33,236
149,0,19803,Ryan Armour,13.91,21,151
150,0,47993,Denny McCarthy,13.83,35,253
151,0,23788,D.J. Trahan,13.81,25,181
152,0,26499,Rafa Cabrera Bello,13.79,24,174
153,0,34314,Sebastian Cappelen,13.77,23,167
154,0,53165,Doc Redman,13.71,27,197
155,0,27936,Martin Laird,13.68,26,190
156,0,45526,Abraham Ancer,13.66,28,205
157,0,30926,Chris Kirk,13.65,34,249
158,0,28679,Fabián Gómez,13.64,18,132
159,0,34363,Tyrrell Hatton,13.43,18,134
160,0,35449,Adam Long,13.40,26,194
161,0,21209,Sergio Garcia,13.36,31,232
162,0,32816,Satoshi Kodaira,13.33,22,165
162,0,29221,Webb Simpson,13.33,26,195
164,0,25396,Kevin Na,13.28,32,241
164,0,27214,Kevin Streelman,13.28,32,241
166,0,30163,Henrik Norlander,13.24,29,219
166,0,34360,Patrick Reed,13.24,29,219
168,0,34431,Robert Streb,13.20,33,250
169,0,29478,Kevin Kisner,13.02,25,192
170,0,27770,Camilo Villegas,13.00,36,277
171,0,32662,Michael Gligic,12.95,29,224
172,0,40006,Erik van Rooyen,12.83,29,226
173,0,46442,Maverick McNealy,12.80,27,211
174,0,29535,Brice Garnett,12.63,24,190
175,0,24138,Ian Poulter,12.57,21,167
176,0,29420,Billy Horschel,12.44,27,217
177,0,25493,Nick Taylor,12.22,33,270
178,0,27095,Nick Watney,12.14,21,173
179,0,48887,Matt Wallace,12.12,16,132
180,0,32640,Troy Merritt,11.99,32,267
181,0,36801,Mark Hubbard,11.90,30,252
182,0,20396,Lee Westwood,11.39,18,158
183,0,35617,Martin Trainer,11.37,24,211
184,0,47128,Richy Werenski,11.27,32,284
185,0,21961,Charles Howell III,11.17,22,197
186,0,24357,K.J. Choi,11.02,14,127
187,0,26476,Chez Reavie,10.96,16,146
188,0,35310,Lanto Griffin,10.88,32,294
189,0,29970,Dylan Frittelli,10.70,26,243
190,0,31557,Jim Herman,10.58,20,189
191,0,23983,Luke Donald,10.53,16,152
192,0,33399,Adam Hadwin,10.17,24,236
192,0,33122,Russell Knox,10.17,24,236
194,0,34213,Grayson Murray,9.64,16,166
195,0,46435,Austin Cook,9.45,19,201
196,0,34174,John Huh,8.44,13,154
