RANK,MOVEMENT,PLAYER_ID,PLAYER,%,TOTAL BIRDIES,TOTAL HOLES
1,0,48887,Matt Wallace,29.79,28,94
2,0,30926,Chris Kirk,26.88,68,253
3,0,19803,Ryan Armour,26.32,55,209
4,0,32839,Hideki Matsuyama,25.97,60,231
5,0,40098,Matt Fitzpatrick,25.85,38,147
6,0,34046,Jordan Spieth,25.54,47,184
7,0,33448,Justin Thomas,25.50,51,200
8,0,34098,Russell Henley,25.11,55,219
9,0,47504,Sam Burns,25.00,58,232
10,0,29908,C.T. Pan,24.63,50,203
11,0,29725,Tony Finau,24.62,49,199
12,0,46046,Scottie Scheffler,24.45,56,229
13,0,30927,Brendon Todd,24.16,43,178
14,0,47959,Bryson DeChambeau,24.14,49,203
15,0,12716,Charley Hoffman,24.10,60,249
16,0,34099,Harris English,23.94,51,213
17,0,50525,Collin Morikawa,23.67,49,207
18,0,45526,Abraham Ancer,23.64,52,220
19,0,23621,Rory Sabbatini,23.63,43,182
20,0,48045,Michael Gellerman,23.53,24,102
21,0,28252,Seamus Power,23.48,31,132
22,0,30925,Dustin Johnson,23.35,46,197
23,0,29478,Kevin Kisner,23.33,42,180
24,0,34563,Chesson Hadley,23.27,47,202
25,0,29221,Webb Simpson,23.08,42,182
26,0,36689,Brooks Koepka,23.03,35,152
27,0,34213,Grayson Murray,22.86,24,105
28,0,48822,Sebastián Muñoz,22.84,53,232
29,0,27649,Brandt Snedeker,22.79,49,215
30,0,56762,Will Gordon,22.73,45,198
31,0,32448,James Hahn,22.66,46,203
32,0,35532,Tom Hoge,22.65,53,234
33,0,49298,Kramer Hickok,22.58,42,186
34,0,40006,Erik van Rooyen,22.46,42,187
35,0,35891,Cameron Smith,22.39,45,201
36,0,26758,David Hearn,22.38,32,143
37,0,30944,Jason Kokrak,22.37,51,228
38,0,32102,Rickie Fowler,22.34,42,188
39,0,25493,Nick Taylor,22.18,59,266
40,0,33204,Shane Lowry,22.17,49,221
41,0,39997,Corey Conners,22.03,52,236
42,0,37455,Si Woo Kim,21.93,50,228
43,0,33399,Adam Hadwin,21.88,49,224
44,0,26499,Rafa Cabrera Bello,21.76,42,193
45,0,33597,Harry Higgs,21.74,45,207
46,0,36801,Mark Hubbard,21.68,49,226
47,0,33141,Keegan Bradley,21.62,48,222
48,0,40026,Daniel Berger,21.57,44,204
49,0,24024,Zach Johnson,21.46,50,233
