RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL STROKES,TOTAL ROUNDS
1,0,30911,Tommy Fleetwood,33.56,302,9
2,0,34360,Patrick Reed,33.59,571,17
3,0,30925,Dustin Johnson,33.73,371,11
3,4,33448,Justin Thomas,33.73,506,15
5,1,28252,Seamus Power,33.83,203,6
6,3,33948,Byeong Hun An,33.87,508,15
7,3,27644,Brian Harman,33.88,576,17
8,3,29535,Brice Garnett,33.89,305,9
8,3,33204,Shane Lowry,33.89,305,9
10,-6,47959,Bryson DeChambeau,33.93,475,14
10,-3,45486,Joaquin Niemann,33.93,509,15
12,1,39971,Sungjae Im,33.95,713,21
13,7,34363,Tyrrell Hatton,34.00,340,10
13,1,49960,Sepp Straka,34.00,340,10
15,0,29268,Bronson Burgoon,34.11,307,9
16,0,46442,Maverick McNealy,34.13,546,16
17,1,36871,Matthew NeSmith,34.17,410,12
18,1,26499,Rafa Cabrera Bello,34.20,342,10
19,8,46970,Jon Rahm,34.21,479,14
20,1,29926,Danny Lee,34.23,445,13
21,1,31560,Brian Stuard,34.25,548,16
22,-5,40026,Daniel Berger,34.27,514,15
22,1,39997,Corey Conners,34.27,514,15
24,0,34256,Andrew Putnam,34.29,240,7
25,1,33122,Russell Knox,34.30,343,10
26,1,25804,Bubba Watson,34.31,446,13
27,2,22405,Justin Rose,34.33,206,6
27,17,29221,Webb Simpson,34.33,412,12
29,1,23325,Vaughn Taylor,34.36,378,11
30,1,49766,Hank Lebioda,34.38,275,8
31,-7,34099,Harris English,34.39,619,18
32,0,45157,Cam Davis,34.40,344,10
32,0,33399,Adam Hadwin,34.40,516,15
32,0,49964,Aaron Wise,34.40,172,5
35,0,49771,J.T. Poston,34.44,551,16
35,0,27064,Jhonattan Vegas,34.44,310,9
37,0,25364,Paul Casey,34.46,448,13
38,0,46717,Viktor Hovland,34.47,586,17
39,-1,40098,Matt Fitzpatrick,34.50,414,12
39,-1,56762,Will Gordon,34.50,207,6
39,-1,35449,Adam Long,34.50,621,18
39,-1,29484,Peter Uihlein,34.50,276,8
43,0,29518,Brendan Steele,34.54,449,13
44,0,30944,Jason Kokrak,34.55,380,11
45,10,23320,Ryan Palmer,34.60,519,15
46,0,34314,Sebastian Cappelen,34.63,277,8
47,1,53165,Doc Redman,34.65,589,17
48,1,25900,Lucas Glover,34.67,416,12
48,1,27330,Josh Teater,34.67,208,6
48,1,27095,Nick Watney,34.67,208,6
48,1,51894,Vince Whaley,34.67,208,6
52,2,28089,Jason Day,34.70,347,10
53,2,30163,Henrik Norlander,34.71,486,14
53,2,30692,Scott Stallings,34.71,486,14
53,2,37189,Harold Varner III,34.71,486,14
56,3,35450,Patrick Cantlay,34.73,382,11
56,-9,29478,Kevin Kisner,34.73,521,15
58,2,32757,Patton Kizzire,34.75,278,8
58,2,48119,Ben Taylor,34.75,139,4
60,22,48081,Xander Schauffele,34.76,591,17
61,1,23621,Rory Sabbatini,34.77,452,13
62,1,39324,J.J. Spaun,34.78,313,9
63,1,47347,Adam Schenk,34.79,487,14
63,1,31323,Gary Woodland,34.79,487,14
65,-12,35310,Lanto Griffin,34.80,696,20
65,1,32448,James Hahn,34.80,174,5
65,1,33410,Andrew Landry,34.80,348,10
65,1,27942,Rob Oppenheim,34.80,348,10
65,1,39953,Chase Seiffert,34.80,348,10
70,0,26300,Matt Jones,34.81,557,16
71,-1,29420,Billy Horschel,34.82,592,17
72,3,34021,Bud Cauley,34.83,418,12
72,3,33413,Ben Martin,34.83,209,6
72,3,35658,Kris Ventura,34.83,209,6
75,4,32662,Michael Gligic,34.86,244,7
75,4,26758,David Hearn,34.86,244,7
75,4,22056,Cameron Percy,34.86,244,7
78,4,19803,Ryan Armour,34.88,279,8
78,-8,32839,Hideki Matsuyama,34.88,593,17
78,22,48822,Sebastián Muñoz,34.88,558,16
81,-7,30927,Brendon Todd,34.89,628,18
82,2,40058,Zac Blair,34.91,384,11
83,-8,35891,Cameron Smith,34.92,454,13
84,1,33667,Carlos Ortiz,34.93,489,14
85,-15,45526,Abraham Ancer,34.94,594,17
85,1,56278,Matthew Wolff,34.94,559,16
87,0,21407,Arjun Atwal,35.00,140,4
87,0,32366,Kevin Chappell,35.00,245,7
87,0,52375,Doug Ghim,35.00,140,4
87,0,31646,Emiliano Grillo,35.00,385,11
87,0,34098,Russell Henley,35.00,420,12
87,0,35230,Nelson Ledesma,35.00,105,3
87,23,50525,Collin Morikawa,35.00,665,19
87,0,24502,Adam Scott,35.00,315,9
87,0,46441,Robby Shelton,35.00,420,12
87,0,27649,Brandt Snedeker,35.00,350,10
97,2,34076,Joel Dahmen,35.06,596,17
98,3,35532,Tom Hoge,35.08,456,13
99,3,34563,Chesson Hadley,35.09,386,11
99,3,25493,Nick Taylor,35.09,386,11
99,3,47128,Richy Werenski,35.09,386,11
102,3,34255,Joseph Bramlett,35.11,316,9
103,3,49298,Kramer Hickok,35.14,246,7
103,3,37455,Si Woo Kim,35.14,492,14
103,3,27936,Martin Laird,35.14,246,7
103,3,23788,D.J. Trahan,35.14,246,7
107,3,48045,Michael Gellerman,35.17,211,6
107,3,35461,Beau Hossler,35.17,422,12
109,12,52372,Cameron Champ,35.20,528,15
109,4,21209,Sergio Garcia,35.20,352,10
109,-22,25396,Kevin Na,35.20,528,15
112,3,29970,Dylan Frittelli,35.24,599,17
113,3,32102,Rickie Fowler,35.25,282,8
113,3,23108,Matt Kuchar,35.25,423,12
113,3,34466,Peter Malnati,35.25,282,8
113,3,27556,Ted Potter Jr.,35.25,141,4
113,3,25349,Tim Wilkinson,35.25,282,8
118,3,22371,Aaron Baddeley,35.29,247,7
118,3,21961,Charles Howell III,35.29,494,14
118,3,30110,Kyle Stanley,35.29,247,7
121,4,10809,Jim Furyk,35.33,212,6
121,4,46402,Talor Gooch,35.33,636,18
121,4,32791,K.H. Lee,35.33,424,12
121,4,40042,Tyler McCumber,35.33,318,9
121,4,27349,Alex Noren,35.33,424,12
121,4,34431,Robert Streb,35.33,212,6
127,4,46435,Austin Cook,35.40,354,10
127,4,12716,Charley Hoffman,35.40,354,10
129,4,33419,Cameron Tringale,35.43,496,14
130,4,28679,Fabián Gómez,35.44,319,9
130,4,29908,C.T. Pan,35.44,319,9
130,29,46046,Scottie Scheffler,35.44,638,18
130,4,48887,Matt Wallace,35.44,319,9
134,3,47504,Sam Burns,35.45,390,11
135,6,26851,Marc Leishman,35.46,461,13
135,3,32254,Xinjun Zhang,35.46,461,13
137,2,36801,Mark Hubbard,35.47,674,19
137,2,36699,Patrick Rodgers,35.47,674,19
139,2,39977,Max Homa,35.50,497,14
139,2,31420,Anirban Lahiri,35.50,142,4
139,2,25572,Graeme McDowell,35.50,284,8
139,2,26596,Ryan Moore,35.50,284,8
139,2,32333,Kevin Tway,35.50,213,6
144,3,39546,Keith Mitchell,35.55,391,11
144,3,24361,Pat Perez,35.55,391,11
146,3,46550,Brandon Hagy,35.57,249,7
146,3,25818,Scott Piercy,35.57,498,14
148,3,24024,Zach Johnson,35.58,427,12
149,20,28237,Rory McIlroy,35.60,534,15
149,3,32150,Michael Thompson,35.60,356,10
151,3,45609,Tyler Duncan,35.63,570,16
151,3,28775,Nate Lashley,35.63,285,8
153,3,24138,Ian Poulter,35.64,392,11
153,3,37275,Sam Ryder,35.64,392,11
153,3,34046,Jordan Spieth,35.64,499,14
156,3,47993,Denny McCarthy,35.65,606,17
157,4,28420,Ryan Brehm,35.67,321,9
157,4,19846,Brian Gay,35.67,321,9
157,4,32618,Rhein Gibson,35.67,321,9
157,24,35506,Mackenzie Hughes,35.67,428,12
157,4,27129,Luke List,35.67,428,12
157,4,01810,Phil Mickelson,35.67,321,9
157,4,27963,Chris Stroud,35.67,214,6
164,4,33597,Harry Higgs,35.69,571,16
165,5,26329,Louis Oosthuizen,35.73,393,11
166,-5,29725,Tony Finau,35.75,572,16
167,4,32640,Troy Merritt,35.77,465,13
168,4,29479,Scott Brown,35.78,322,9
168,4,31557,Jim Herman,35.78,322,9
170,4,33141,Keegan Bradley,35.79,501,14
171,4,40009,Dominic Bozzelli,35.80,179,5
171,4,29974,Branden Grace,35.80,179,5
171,4,33449,Zack Sucher,35.80,179,5
174,4,33486,Roger Sloan,35.83,215,6
175,4,27214,Kevin Streelman,35.85,466,13
176,4,33404,Chris Baker,35.88,287,8
177,5,25686,Jason Dufner,35.92,431,12
178,5,26476,Chez Reavie,36.00,576,16
179,6,51766,Wyndham Clark,36.11,325,9
180,6,27554,Scott Harrington,36.18,398,11
181,6,36689,Brooks Koepka,36.29,254,7
182,6,34213,Grayson Murray,36.40,182,5
183,6,27974,Sung Kang,36.43,510,14
184,6,28307,Matt Every,36.50,219,6
184,6,35617,Martin Trainer,36.50,73,2
184,6,25632,Jimmy Walker,36.50,219,6
187,6,20229,Stewart Cink,36.55,402,11
188,6,24924,Bill Haas,36.57,256,7
189,6,33490,Bo Hoag,36.58,439,12
190,7,23623,Bo Van Pelt,36.75,147,4
191,7,33120,Mark Anderson,36.88,295,8
192,7,32139,Danny Willett,37.00,259,7
193,8,35732,Wes Roach,37.14,260,7
