RANK,MOVEMENT,PLAYER_ID,PLAYER,% TIMES IMPROVED,# OF TIMES IMPROVED
1,0,33948,Byeong Hun An,100.0,4
1,0,34255,Joseph Bramlett,100.0,1
1,0,47504,Sam Burns,100.0,1
1,0,34076,Joel Dahmen,100.0,5
1,0,32102,Rickie Fowler,100.0,2
1,0,29974,Branden Grace,100.0,1
1,0,36689,Brooks Koepka,100.0,1
1,0,26851,Marc Leishman,100.0,1
1,0,33204,Shane Lowry,100.0,2
1,0,34466,Peter Malnati,100.0,1
1,0,39546,Keith Mitchell,100.0,3
1,0,26596,Ryan Moore,100.0,1
1,0,27942,Rob Oppenheim,100.0,2
1,0,29908,C.T. Pan,100.0,1
1,0,34256,Andrew Putnam,100.0,1
1,0,34360,Patrick Reed,100.0,5
1,0,46441,Robby Shelton,100.0,2
1,0,35891,Cameron Smith,100.0,2
1,0,27963,Chris Stroud,100.0,1
1,0,23325,Vaughn Taylor,100.0,2
1,0,33448,Justin Thomas,100.0,2
1,0,29484,Peter Uihlein,100.0,2
23,-22,47959,Bryson DeChambeau,80.0,4
23,3,23320,Ryan Palmer,80.0,4
23,3,48081,Xander Schauffele,80.0,4
26,3,35450,Patrick Cantlay,75.0,3
26,3,34021,Bud Cauley,75.0,3
26,3,45157,Cam Davis,75.0,3
26,3,27644,Brian Harman,75.0,3
26,3,30944,Jason Kokrak,75.0,3
26,-25,25396,Kevin Na,75.0,3
26,3,27349,Alex Noren,75.0,3
26,3,30927,Brendon Todd,75.0,3
26,3,32254,Xinjun Zhang,75.0,3
35,-7,35310,Lanto Griffin,70.0,7
36,1,28089,Jason Day,66.7,2
36,1,56762,Will Gordon,66.7,2
36,1,33399,Adam Hadwin,66.7,2
36,1,46550,Brandon Hagy,66.7,2
36,17,46717,Viktor Hovland,66.7,2
36,17,35506,Mackenzie Hughes,66.7,2
36,1,39971,Sungjae Im,66.7,2
36,1,30925,Dustin Johnson,66.7,2
36,17,29478,Kevin Kisner,66.7,2
36,1,35449,Adam Long,66.7,2
36,1,47993,Denny McCarthy,66.7,4
36,1,46442,Maverick McNealy,66.7,2
36,1,36871,Matthew NeSmith,66.7,2
36,1,49771,J.T. Poston,66.7,2
36,17,29221,Webb Simpson,66.7,2
36,1,56278,Matthew Wolff,66.7,2
52,1,48822,Sebastián Muñoz,60.0,3
52,-2,46970,Jon Rahm,60.0,3
54,-3,25804,Bubba Watson,57.1,4
55,-18,45526,Abraham Ancer,50.0,2
55,-2,19803,Ryan Armour,50.0,1
55,-2,40026,Daniel Berger,50.0,2
55,-2,40058,Zac Blair,50.0,1
55,-2,29268,Bronson Burgoon,50.0,1
55,38,52372,Cameron Champ,50.0,3
55,-2,20229,Stewart Cink,50.0,2
55,-2,46435,Austin Cook,50.0,1
55,38,34099,Harris English,50.0,3
55,-2,40098,Matt Fitzpatrick,50.0,2
55,-2,10809,Jim Furyk,50.0,1
55,-2,52375,Doug Ghim,50.0,1
55,-2,46402,Talor Gooch,50.0,2
55,-2,32448,James Hahn,50.0,1
55,-2,34363,Tyrrell Hatton,50.0,1
55,-2,26758,David Hearn,50.0,1
55,-2,34098,Russell Henley,50.0,2
55,-2,33597,Harry Higgs,50.0,1
55,-2,12716,Charley Hoffman,50.0,2
55,-2,29420,Billy Horschel,50.0,2
55,-2,35461,Beau Hossler,50.0,1
55,-2,36801,Mark Hubbard,50.0,2
55,-2,37455,Si Woo Kim,50.0,2
55,-2,29926,Danny Lee,50.0,1
55,-4,32839,Hideki Matsuyama,50.0,4
55,-2,25572,Graeme McDowell,50.0,1
55,-2,28237,Rory McIlroy,50.0,1
55,-2,30163,Henrik Norlander,50.0,1
55,-2,22056,Cameron Percy,50.0,1
55,-2,25818,Scott Piercy,50.0,1
55,-2,27556,Ted Potter Jr.,50.0,1
55,-2,35732,Wes Roach,50.0,1
55,-2,33486,Roger Sloan,50.0,1
55,-2,27649,Brandt Snedeker,50.0,1
55,-2,30692,Scott Stallings,50.0,1
55,-2,33449,Zack Sucher,50.0,1
55,-2,25632,Jimmy Walker,50.0,1
55,-2,31323,Gary Woodland,50.0,1
93,-1,29970,Dylan Frittelli,42.9,3
94,-1,35532,Tom Hoge,40.0,2
94,-1,23108,Matt Kuchar,40.0,2
94,-1,37275,Sam Ryder,40.0,2
94,-1,46046,Scottie Scheffler,40.0,2
98,1,51766,Wyndham Clark,33.3,1
98,1,29535,Brice Garnett,33.3,1
98,1,31646,Emiliano Grillo,33.3,1
98,1,33490,Bo Hoag,33.3,1
98,1,26300,Matt Jones,33.3,1
98,1,27974,Sung Kang,33.3,1
98,1,49766,Hank Lebioda,33.3,1
98,1,24361,Pat Perez,33.3,1
98,1,24138,Ian Poulter,33.3,1
98,1,53165,Doc Redman,33.3,1
98,1,36699,Patrick Rodgers,33.3,1
98,1,24502,Adam Scott,33.3,1
98,1,27214,Kevin Streelman,33.3,1
98,1,27064,Jhonattan Vegas,33.3,1
98,1,47128,Richy Werenski,33.3,1
113,2,33141,Keegan Bradley,25.0,1
113,2,29479,Scott Brown,25.0,1
113,2,26499,Rafa Cabrera Bello,25.0,1
113,2,25364,Paul Casey,25.0,1
113,2,39997,Corey Conners,25.0,1
113,2,45609,Tyler Duncan,25.0,1
113,-14,29725,Tony Finau,25.0,1
113,2,28679,Fabián Gómez,25.0,1
113,2,24024,Zach Johnson,25.0,1
113,2,27129,Luke List,25.0,1
113,2,26476,Chez Reavie,25.0,1
113,2,31560,Brian Stuard,25.0,1
125,2,39977,Max Homa,20.0,1
125,2,21961,Charles Howell III,20.0,1
125,2,32791,K.H. Lee,20.0,1
125,-10,45486,Joaquin Niemann,20.0,1
125,2,29518,Brendan Steele,20.0,1
130,1,33122,Russell Knox,16.7,1
130,1,47347,Adam Schenk,16.7,1
132,1,33120,Mark Anderson,.0,0
132,1,21407,Arjun Atwal,.0,0
132,1,22371,Aaron Baddeley,.0,0
