RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL STROKES,TOTAL ROUNDS
1,0,28135,Aaron Watkins,67.67,203,3
2,0,25804,Bubba Watson,67.80,339,5
3,0,23800,Bryce Molder,68.09,749,11
4,0,28092,D.H. Lee,68.20,341,5
5,0,25632,Jimmy Walker,68.25,546,8
6,0,34431,Robert Streb,68.33,410,6
7,0,33141,Keegan Bradley,69.00,483,7
7,0,34021,Bud Cauley,69.00,345,5
7,0,32102,Rickie Fowler,69.00,414,6
7,0,26300,Matt Jones,69.00,552,8
7,0,22405,Justin Rose,69.00,69,1
12,0,22371,Aaron Baddeley,69.20,346,5
13,0,06004,Stephen Ames,69.25,277,4
14,0,20848,Ángel Cabrera,69.29,485,7
15,0,22806,Doug LaBelle II,69.40,694,10
16,0,27214,Kevin Streelman,69.43,486,7
17,0,28089,Jason Day,69.44,625,9
18,0,26331,Charl Schwartzel,69.50,278,4
18,0,34046,Jordan Spieth,69.50,417,6
18,0,26951,Johnson Wagner,69.50,139,2
21,0,23638,Brendon de Jonge,69.53,1182,17
22,0,27770,Camilo Villegas,69.56,626,9
23,0,23788,D.J. Trahan,69.67,209,3
24,0,28237,Rory McIlroy,69.75,279,4
24,0,25562,Andres Romero,69.75,279,4
26,0,27129,Luke List,69.80,349,5
27,0,24846,Ricky Barnes,69.86,489,7
27,0,23983,Luke Donald,69.86,489,7
29,0,24924,Bill Haas,70.00,140,2
29,0,22792,Peter Hanson,70.00,140,2
29,0,01810,Phil Mickelson,70.00,490,7
29,0,24138,Ian Poulter,70.00,70,1
29,0,27649,Brandt Snedeker,70.00,350,5
29,0,27095,Nick Watney,70.00,490,7
35,0,33419,Cameron Tringale,70.08,841,12
36,0,25686,Jason Dufner,70.13,561,8
36,0,29420,Billy Horschel,70.13,561,8
36,0,08075,Jerry Kelly,70.13,561,8
39,0,27503,Steve LeBrun,70.14,491,7
40,0,29221,Webb Simpson,70.17,421,6
40,0,21528,Henrik Stenson,70.17,421,6
40,0,28310,Lee Williams,70.17,421,6
43,0,28500,Martin Flores,70.18,772,11
44,0,28455,Will Claxton,70.20,351,5
44,0,01320,Bob Estes,70.20,702,10
44,0,24781,Hunter Mahan,70.20,351,5
47,0,06522,Ernie Els,70.22,632,9
48,0,23108,Matt Kuchar,70.25,562,8
49,0,32200,Roberto Castro,70.29,492,7
49,0,24494,Erik Compton,70.29,492,7
49,0,24490,George McNeill,70.29,492,7
52,0,25572,Graeme McDowell,70.33,211,3
52,0,22913,John Rollins,70.33,422,6
52,0,22295,Darron Stiles,70.33,211,3
55,0,01116,Michael Bradley,70.50,141,2
55,0,10809,Jim Furyk,70.50,282,4
55,0,36884,Ben Kohles,70.50,423,6
55,0,25834,Daniel Summerhays,70.50,282,4
59,0,23623,Bo Van Pelt,70.56,635,9
60,0,34098,Russell Henley,70.63,565,8
60,0,30163,Henrik Norlander,70.63,565,8
62,0,32366,Kevin Chappell,70.64,777,11
63,0,23409,James Driscoll,70.67,424,6
63,0,35539,Luke Guthrie,70.67,424,6
63,0,30852,Ryo Ishikawa,70.67,424,6
66,0,10860,Justin Leonard,70.69,919,13
67,0,27895,Jonas Blixt,70.71,495,7
67,0,34360,Patrick Reed,70.71,495,7
69,0,25444,Justin Hicks,70.75,566,8
70,0,23353,J.J. Henry,70.86,496,7
70,0,33418,Shawn Stefani,70.86,496,7
70,0,32150,Michael Thompson,70.86,496,7
73,0,21753,Brian Davis,70.88,567,8
73,0,06573,Brandt Jobe,70.88,567,8
73,0,22046,Geoff Ogilvy,70.88,567,8
76,0,27963,Chris Stroud,70.90,709,10
77,0,29518,Brendan Steele,70.91,780,11
78,0,12510,Chad Campbell,71.00,568,8
78,0,24357,K.J. Choi,71.00,1065,15
78,0,20229,Stewart Cink,71.00,568,8
78,0,37273,Derek Ernst,71.00,284,4
78,0,26758,David Hearn,71.00,923,13
78,0,21731,Freddie Jacobson,71.00,426,6
78,0,31202,William McGirt,71.00,639,9
78,0,23320,Ryan Palmer,71.00,639,9
78,0,23621,Rory Sabbatini,71.00,426,6
78,0,06527,Steve Stricker,71.00,71,1
78,0,23325,Vaughn Taylor,71.00,284,4
78,0,08793,Tiger Woods,71.00,284,4
90,0,20098,Stuart Appleby,71.08,853,12
