RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL STROKES,TOTAL HOLES
1,0,26331,Charl Schwartzel,3.87,344,89
2,0,21731,Freddie Jacobson,3.88,163,42
3,0,33141,Keegan Bradley,3.89,1019,262
3,0,22405,Justin Rose,3.89,509,131
5,0,25686,Jason Dufner,3.90,526,135
5,0,24781,Hunter Mahan,3.90,585,150
5,0,22046,Geoff Ogilvy,3.90,390,100
8,0,21961,Charles Howell III,3.91,598,153
8,0,06527,Steve Stricker,3.91,297,76
10,0,30926,Chris Kirk,3.92,419,107
11,0,19846,Brian Gay,3.93,597,152
11,0,26476,Chez Reavie,3.93,605,154
11,0,27963,Chris Stroud,3.93,785,200
14,0,10809,Jim Furyk,3.94,618,157
14,0,24924,Bill Haas,3.94,559,142
14,0,26300,Matt Jones,3.94,669,170
14,0,31202,William McGirt,3.94,449,114
14,0,24138,Ian Poulter,3.94,382,97
19,0,32200,Roberto Castro,3.95,537,136
19,0,24361,Pat Perez,3.95,581,147
19,0,29221,Webb Simpson,3.95,782,198
22,0,24490,George McNeill,3.96,753,190
23,0,27408,Martin Kaymer,3.97,449,113
23,0,10860,Justin Leonard,3.97,882,222
23,0,23320,Ryan Palmer,3.97,643,162
23,0,25345,Carl Pettersson,3.97,349,88
27,0,23638,Brendon de Jonge,3.98,927,233
27,0,23983,Luke Donald,3.98,510,128
27,0,34098,Russell Henley,3.98,509,128
27,0,12716,Charley Hoffman,3.98,733,184
27,0,24024,Zach Johnson,3.98,486,122
27,0,08075,Jerry Kelly,3.98,498,125
27,0,23108,Matt Kuchar,3.98,912,229
27,0,27933,John Merrick,3.98,338,85
27,0,20572,Rod Pampling,3.98,426,107
27,0,26679,Kevin Stadler,3.98,477,120
27,0,29518,Brendan Steele,3.98,661,166
27,0,28780,Nicholas Thompson,3.98,812,204
27,0,08793,Tiger Woods,3.98,557,140
40,0,24494,Erik Compton,3.99,755,189
40,0,28089,Jason Day,3.99,650,163
40,0,35539,Luke Guthrie,3.99,771,193
40,0,31557,Jim Herman,3.99,375,94
40,0,34409,David Lingmerth,3.99,587,147
40,0,23497,Tag Ridings,3.99,571,143
40,0,23623,Bo Van Pelt,3.99,650,163
40,0,27770,Camilo Villegas,3.99,841,211
40,0,27095,Nick Watney,3.99,651,163
40,0,20396,Lee Westwood,3.99,534,134
50,0,22621,Ben Curtis,4.00,436,109
50,0,01320,Bob Estes,4.00,684,171
50,0,28307,Matt Every,4.00,1033,258
50,0,32102,Rickie Fowler,4.00,865,216
50,0,27644,Brian Harman,4.00,852,213
50,0,33461,Morgan Hoffmann,4.00,412,103
50,0,29420,Billy Horschel,4.00,1007,252
50,0,27936,Martin Laird,4.00,404,101
50,0,35139,Richard Lee,4.00,644,161
50,0,25572,Graeme McDowell,4.00,476,119
50,0,01810,Phil Mickelson,4.00,896,224
61,0,24357,K.J. Choi,4.01,653,163
61,0,27436,Graham DeLaet,4.01,690,172
61,0,37273,Derek Ernst,4.01,542,135
61,0,34174,John Huh,4.01,609,152
61,0,27503,Steve LeBrun,4.01,553,138
61,0,01724,Jeff Maggert,4.01,650,162
61,0,33869,Eric Meierdierks,4.01,429,107
61,0,10213,Dicky Pride,4.01,613,153
61,0,27649,Brandt Snedeker,4.01,658,164
61,0,34046,Jordan Spieth,4.01,609,152
61,0,21528,Henrik Stenson,4.01,349,87
61,0,02206,David Toms,4.01,409,102
61,0,26497,Casey Wittenberg,4.01,521,130
74,0,20848,Ángel Cabrera,4.02,575,143
74,0,32366,Kevin Chappell,4.02,599,149
74,0,20104,Ken Duke,4.02,559,139
74,0,34099,Harris English,4.02,948,236
74,0,24358,Robert Garrigus,4.02,551,137
74,0,23353,J.J. Henry,4.02,683,170
74,0,23800,Bryce Molder,4.02,651,162
74,0,29289,S.Y. Noh,4.02,660,164
74,0,28475,Jeff Overton,4.02,775,193
74,0,22056,Cameron Percy,4.02,370,92
74,0,25632,Jimmy Walker,4.02,498,124
74,0,26289,Boo Weekley,4.02,716,178
74,0,21878,Mark Wilson,4.02,526,131
87,0,28259,Sangmoon Bae,4.03,963,239
87,0,23409,James Driscoll,4.03,722,179
87,0,29740,Brad Fritsch,4.03,810,201
87,0,34360,Patrick Reed,4.03,738,183
87,0,30692,Scott Stallings,4.03,479,119
87,0,27214,Kevin Streelman,4.03,710,176
87,0,25804,Bubba Watson,4.03,604,150
87,0,28310,Lee Williams,4.03,734,182
95,0,24507,Jason Bohn,4.04,565,140
95,0,30750,Tommy Gainey,4.04,884,219
95,0,26851,Marc Leishman,4.04,542,134
95,0,24502,Adam Scott,4.04,565,140
95,0,23325,Vaughn Taylor,4.04,343,85
95,0,27330,Josh Teater,4.04,655,162
101,0,34021,Bud Cauley,4.05,604,149
101,0,20593,Greg Chalmers,4.05,738,182
101,0,23135,Tim Clark,4.05,446,110
101,0,28455,Will Claxton,4.05,696,172
101,0,28500,Martin Flores,4.05,704,174
101,0,20766,Padraig Harrington,4.05,405,100
101,0,30852,Ryo Ishikawa,4.05,620,153
101,0,36884,Ben Kohles,4.05,652,161
101,0,22913,John Rollins,4.05,713,176
101,0,23621,Rory Sabbatini,4.05,563,139
101,0,33418,Shawn Stefani,4.05,437,108
101,0,20160,Charlie Wi,4.05,912,225
113,0,20098,Stuart Appleby,4.06,1300,320
113,0,25444,Justin Hicks,4.06,804,198
113,0,30163,Henrik Norlander,4.06,653,161
113,0,33419,Cameron Tringale,4.06,759,187
113,0,10423,Mike Weir,4.06,544,134
118,0,25274,Steven Bowditch,4.07,761,187
118,0,20229,Stewart Cink,4.07,574,141
118,0,21209,Sergio Garcia,4.07,346,85
118,0,26758,David Hearn,4.07,814,200
118,0,22378,Trevor Immelman,4.07,342,84
118,0,06567,Vijay Singh,4.07,586,144
118,0,31323,Gary Woodland,4.07,786,193
125,0,23452,Nicolas Colsaerts,4.08,498,122
125,0,06522,Ernie Els,4.08,718,176
125,0,24399,Scott Gardiner,4.08,355,87
125,0,19970,Robert Karlsson,4.08,428,105
125,0,30944,Jason Kokrak,4.08,751,184
125,0,28092,D.H. Lee,4.08,481,118
125,0,20645,John Senden,4.08,465,114
125,0,31560,Brian Stuard,4.08,959,235
133,0,21753,Brian Davis,4.09,741,181
133,0,08725,Tom Gillis,4.09,872,213
133,0,34261,Scott Langley,4.09,606,148
133,0,28237,Rory McIlroy,4.09,434,106
133,0,27556,Ted Potter Jr.,4.09,429,105
133,0,34431,Robert Streb,4.09,454,111
133,0,32150,Michael Thompson,4.09,425,104
133,0,26951,Johnson Wagner,4.09,438,107
141,0,12510,Chad Campbell,4.10,672,164
141,0,06573,Brandt Jobe,4.10,706,172
141,0,21099,David Lynn,4.10,516,126
141,0,20443,Jin Park,4.10,430,105
141,0,25562,Andres Romero,4.10,640,156
141,0,25834,Daniel Summerhays,4.10,710,173
141,0,23788,D.J. Trahan,4.10,504,123
148,0,01116,Michael Bradley,4.11,440,107
148,0,30711,Colt Knost,4.11,579,141
148,0,30110,Kyle Stanley,4.11,616,150
148,0,29425,Andrew Svoboda,4.11,481,117
152,0,24846,Ricky Barnes,4.12,803,195
152,0,27895,Jonas Blixt,4.12,812,197
152,0,29479,Scott Brown,4.12,210,51
152,0,32698,Bobby Gates,4.12,573,139
152,0,28679,Fabián Gómez,4.12,749,182
152,0,30925,Dustin Johnson,4.12,667,162
152,0,22806,Doug LaBelle II,4.12,738,179
152,0,27129,Luke List,4.12,738,179
152,0,22961,David Mathis,4.12,775,188
152,0,25818,Scott Piercy,4.12,449,109
152,0,24663,Y.E. Yang,4.12,486,118
163,0,12782,Tim Herron,4.13,401,97
163,0,27120,Troy Matteson,4.13,495,120
163,0,25336,Alistair Presnell,4.13,529,128
163,0,28135,Aaron Watkins,4.13,561,136
167,0,32334,Charlie Beljan,4.14,451,109
167,0,23541,Ben Crane,4.14,364,88
167,0,32448,James Hahn,4.14,666,161
167,0,24140,Sean O'Hair,4.14,604,146
171,0,25240,D.A. Points,4.15,560,135
172,0,22371,Aaron Baddeley,4.16,483,116
172,0,20691,Greg Owen,4.16,603,145
172,0,22295,Darron Stiles,4.16,354,85
175,0,25900,Lucas Glover,4.17,625,150
175,0,22792,Peter Hanson,4.17,321,77
177,0,10885,Robert Allenby,4.19,540,129
178,0,24227,Justin Bolli,4.20,596,142
178,0,26596,Ryan Moore,4.20,374,89
180,0,06004,Stephen Ames,4.32,354,82
