RANK,MOVEMENT,PLAYER_ID,PLAYER,TOTAL,TOTAL (FOR ALL DISTANCES),PCT OF ALL 1-PUTTS
144,0,25237,Kevin Muncrief,13,290,4.5
144,0,23320,Ryan Palmer,13,618,2.1
144,0,12660,Jesper Parnevik,13,545,2.4
144,0,23497,Tag Ridings,13,342,3.8
144,0,06613,Tommy Tolles,13,449,2.9
158,0,01042,Paul Azinger,12,483,2.5
158,0,19824,Craig Barlow,12,464,2.6
158,0,20029,Notah Begay III,12,447,2.7
158,0,01473,Todd Hamilton,12,511,2.3
158,0,08537,J.P. Hayes,12,450,2.7
158,0,01724,Jeff Maggert,12,339,3.5
158,0,08339,Spike McRoy,12,514,2.3
158,0,01927,Dennis Paulson,12,488,2.5
158,0,08385,Omar Uresti,12,524,2.3
167,0,20378,Mathias Grönberg,11,499,2.2
167,0,12782,Tim Herron,11,455,2.4
167,0,01706,Davis Love III,11,448,2.5
167,0,10912,Craig Perks,11,436,2.5
167,0,01968,Nick Price,11,271,4.1
172,0,22621,Ben Curtis,10,280,3.6
172,0,06522,Ernie Els,10,299,3.3
172,0,01666,Bernhard Langer,10,304,3.3
172,0,20382,Stephen Leaney,10,382,2.6
172,0,01920,Craig Parry,10,278,3.6
172,0,02002,John Riegger,10,314,3.2
172,0,24502,Adam Scott,10,300,3.3
172,0,02099,Scott Simpson,10,364,2.7
172,0,06595,Kevin Sutherland,10,476,2.1
172,0,26287,Roland Thatcher,10,401,2.5
182,0,08835,Kris Cox,9,415,2.2
182,0,06575,Dudley Hart,9,314,2.9
182,0,21893,Brian Kortan,9,388,2.3
182,0,10860,Justin Leonard,9,445,2.0
182,0,06373,José María Olazábal,9,310,2.9
187,0,01132,Mark Brooks,8,403,2.0
187,0,19825,Darren Clarke,8,265,3.0
187,0,20157,Retief Goosen,8,279,2.9
187,0,08337,Mike Heinen,8,350,2.3
187,0,01797,Rocco Mediate,8,223,3.6
192,0,01457,Jay Haas,7,418,1.7
192,0,01810,Phil Mickelson,7,383,1.8
192,0,10213,Dicky Pride,7,401,1.7
195,0,21209,Sergio Garcia,6,317,1.9
196,0,20580,Andre Stolz,5,319,1.6
