RANK,MOVEMENT,PLAYER_ID,PLAYER,TOTAL,TOTAL PAR 5 HOLES,TOTAL HOLE OUTS
1,0,20070,Matt Bettencourt,17,303,4
2,0,30925,Dustin Johnson,13,263,2
3,0,27141,J.B. Holmes,12,309,1
3,0,27936,Martin Laird,12,286,0
3,0,25804,Bubba Watson,12,246,3
6,0,22371,Aaron Baddeley,10,297,3
6,0,24846,Ricky Barnes,10,325,2
6,0,12716,Charley Hoffman,10,270,1
6,0,25818,Scott Piercy,10,281,2
6,0,26679,Kevin Stadler,10,286,0
6,0,23788,D.J. Trahan,10,298,2
12,0,01249,John Daly,9,185,1
12,0,32102,Rickie Fowler,9,312,2
12,0,24924,Bill Haas,9,282,3
12,0,26300,Matt Jones,9,283,3
12,0,26695,Michael Letzig,9,257,1
12,0,24781,Hunter Mahan,9,267,1
12,0,01810,Phil Mickelson,9,253,1
12,0,21949,Joe Ogilvie,9,315,5
12,0,06595,Kevin Sutherland,9,281,1
12,0,27095,Nick Watney,9,285,3
22,0,07867,Woody Austin,8,296,2
22,0,23673,Michael Connell,8,275,2
22,0,25686,Jason Dufner,8,284,2
22,0,26420,Richard Johnson,8,271,2
22,0,27797,Derek Lamely,8,259,2
22,0,01706,Davis Love III,8,243,3
22,0,23548,Bill Lunde,8,268,1
22,0,26301,James Nitties,8,293,0
22,0,25562,Andres Romero,8,232,1
22,0,27330,Josh Teater,8,325,2
22,0,23349,Charles Warren,8,200,0
33,0,20098,Stuart Appleby,7,307,0
33,0,23613,Rich Barcelo,7,218,2
33,0,23638,Brendon de Jonge,7,369,1
33,0,08725,Tom Gillis,7,313,1
33,0,20574,Mathew Goggin,7,266,0
33,0,23353,J.J. Henry,7,287,2
33,0,21961,Charles Howell III,7,330,2
33,0,23108,Matt Kuchar,7,298,2
33,0,10585,Scott McCarron,7,288,2
33,0,24140,Sean O'Hair,7,265,0
33,0,20572,Rod Pampling,7,253,2
33,0,01945,Kenny Perry,7,216,2
33,0,25345,Carl Pettersson,7,314,1
33,0,30946,Alex Prugh,7,279,1
33,0,06567,Vijay Singh,7,219,3
33,0,26289,Boo Weekley,7,267,2
49,0,10885,Robert Allenby,6,226,2
49,0,24507,Jason Bohn,6,271,2
49,0,24925,Jonathan Byrd,6,259,2
49,0,25364,Paul Casey,6,170,0
49,0,20593,Greg Chalmers,6,295,1
49,0,20229,Stewart Cink,6,248,2
49,0,25720,Chad Collins,6,265,2
49,0,11123,Chris Couch,6,216,1
49,0,23541,Ben Crane,6,253,3
