RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL STROKES,TOTAL ATTEMPTS
1,0,27095,Nick Watney,2.500,20,8
2,0,26499,Rafa Cabrera Bello,2.545,28,11
3,0,29970,Dylan Frittelli,2.563,41,16
4,0,29725,Tony Finau,2.571,36,14
4,0,12716,Charley Hoffman,2.571,36,14
6,0,46046,Scottie Scheffler,2.600,52,20
7,0,39975,Michael Kim,2.636,29,11
8,0,24357,K.J. Choi,2.667,24,9
8,0,26758,David Hearn,2.667,32,12
8,0,30926,Chris Kirk,2.667,48,18
8,0,32640,Troy Merritt,2.667,56,21
8,0,22405,Justin Rose,2.667,16,6
8,0,35891,Cameron Smith,2.667,32,12
14,0,29268,Bronson Burgoon,2.692,35,13
15,0,22056,Cameron Percy,2.706,46,17
15,0,53165,Doc Redman,2.706,46,17
15,0,25632,Jimmy Walker,2.706,46,17
18,0,32102,Rickie Fowler,2.714,38,14
18,0,33399,Adam Hadwin,2.714,38,14
18,0,39324,J.J. Spaun,2.714,38,14
21,0,25493,Nick Taylor,2.722,49,18
22,0,48045,Michael Gellerman,2.727,30,11
22,0,32662,Michael Gligic,2.727,30,11
24,0,40026,Daniel Berger,2.737,52,19
25,0,31646,Emiliano Grillo,2.750,33,12
25,0,39977,Max Homa,2.750,55,20
25,0,34174,John Huh,2.750,33,12
25,0,45486,Joaquin Niemann,2.750,55,20
25,0,27942,Rob Oppenheim,2.750,33,12
30,0,34563,Chesson Hadley,2.769,36,13
31,0,23983,Luke Donald,2.778,25,9
31,0,27936,Martin Laird,2.778,50,18
31,0,32254,Xinjun Zhang,2.778,25,9
34,0,30925,Dustin Johnson,2.786,39,14
35,0,27129,Luke List,2.789,53,19
35,0,33204,Shane Lowry,2.789,53,19
35,0,33419,Cameron Tringale,2.789,53,19
38,0,33404,Chris Baker,2.800,28,10
38,0,26300,Matt Jones,2.800,70,25
38,0,34466,Peter Malnati,2.800,42,15
41,0,36699,Patrick Rodgers,2.810,59,21
41,0,27064,Jhonattan Vegas,2.810,59,21
43,0,20229,Stewart Cink,2.813,45,16
43,0,36689,Brooks Koepka,2.813,45,16
45,0,33122,Russell Knox,2.818,62,22
45,0,26329,Louis Oosthuizen,2.818,31,11
45,0,30927,Brendon Todd,2.818,31,11
48,0,28252,Seamus Power,2.824,48,17
49,0,36801,Mark Hubbard,2.826,65,23
50,0,39971,Sungjae Im,2.828,82,29
51,0,28679,Fabián Gómez,2.833,34,12
51,0,24924,Bill Haas,2.833,17,6
51,0,29420,Billy Horschel,2.833,34,12
51,0,33486,Roger Sloan,2.833,51,18
51,0,37189,Harold Varner III,2.833,51,18
56,0,34046,Jordan Spieth,2.842,54,19
57,0,39997,Corey Conners,2.850,57,20
58,0,49298,Kramer Hickok,2.857,60,21
58,0,24024,Zach Johnson,2.857,60,21
58,0,30944,Jason Kokrak,2.857,40,14
58,0,27349,Alex Noren,2.857,60,21
58,0,48119,Ben Taylor,2.857,20,7
63,0,49964,Aaron Wise,2.864,63,22
64,0,33597,Harry Higgs,2.867,43,15
64,0,34431,Robert Streb,2.867,43,15
66,0,32791,K.H. Lee,2.870,66,23
67,0,34099,Harris English,2.875,46,16
67,0,29535,Brice Garnett,2.875,46,16
69,0,46717,Viktor Hovland,2.882,49,17
69,0,32816,Satoshi Kodaira,2.882,49,17
69,0,24140,Sean O'Hair,2.882,49,17
72,0,32757,Patton Kizzire,2.885,75,26
73,0,35532,Tom Hoge,2.889,52,18
73,0,49766,Hank Lebioda,2.889,52,18
73,0,35230,Nelson Ledesma,2.889,26,9
73,0,33413,Ben Martin,2.889,26,9
73,0,27214,Kevin Streelman,2.889,52,18
78,0,35506,Mackenzie Hughes,2.895,55,19
78,0,35104,Tom Lewis,2.895,55,19
78,0,48822,Sebastián Muñoz,2.895,55,19
78,0,49960,Sepp Straka,2.895,55,19
82,0,23108,Matt Kuchar,2.900,29,10
83,0,35310,Lanto Griffin,2.909,64,22
83,0,24361,Pat Perez,2.909,64,22
83,0,27770,Camilo Villegas,2.909,32,11
86,0,40098,Matt Fitzpatrick,2.923,38,13
86,0,40006,Erik van Rooyen,2.923,38,13
88,0,33410,Andrew Landry,2.929,41,14
88,0,29908,C.T. Pan,2.929,41,14
88,0,23621,Rory Sabbatini,2.929,41,14
91,0,45526,Abraham Ancer,2.933,44,15
91,0,25686,Jason Dufner,2.933,44,15
91,0,46970,Jon Rahm,2.933,44,15
91,0,24502,Adam Scott,2.933,44,15
91,0,32333,Kevin Tway,2.933,44,15
91,0,25804,Bubba Watson,2.933,44,15
97,0,32448,James Hahn,2.938,47,16
97,0,28775,Nate Lashley,2.938,47,16
97,0,26476,Chez Reavie,2.938,47,16
100,0,47959,Bryson DeChambeau,2.944,53,18
100,0,49771,J.T. Poston,2.944,53,18
100,0,30110,Kyle Stanley,2.944,53,18
103,0,01810,Phil Mickelson,2.947,56,19
103,0,30163,Henrik Norlander,2.947,56,19
103,0,37275,Sam Ryder,2.947,56,19
106,0,33141,Keegan Bradley,2.950,59,20
106,0,52375,Doug Ghim,2.950,59,20
108,0,25818,Scott Piercy,2.955,65,22
109,0,31560,Brian Stuard,2.957,68,23
110,0,28420,Ryan Brehm,3.000,21,7
110,0,32070,Rafael Campos,3.000,18,6
110,0,34076,Joel Dahmen,3.000,45,15
110,0,28089,Jason Day,3.000,54,18
110,0,30911,Tommy Fleetwood,3.000,33,11
110,0,25900,Lucas Glover,3.000,60,20
110,0,46402,Talor Gooch,3.000,66,22
110,0,56762,Will Gordon,3.000,54,18
110,0,27554,Scott Harrington,3.000,54,18
110,0,34098,Russell Henley,3.000,60,20
110,0,33490,Bo Hoag,3.000,54,18
110,0,27141,J.B. Holmes,3.000,24,8
110,0,21961,Charles Howell III,3.000,36,12
110,0,37455,Si Woo Kim,3.000,66,22
110,0,31420,Anirban Lahiri,3.000,42,14
110,0,29926,Danny Lee,3.000,39,13
110,0,26851,Marc Leishman,3.000,48,16
110,0,35449,Adam Long,3.000,54,18
110,0,32839,Hideki Matsuyama,3.000,63,21
110,0,24138,Ian Poulter,3.000,39,13
110,0,30692,Scott Stallings,3.000,60,20
110,0,27330,Josh Teater,3.000,30,10
