RANK,MOVEMENT,PLAYER_ID,PLAYER,VALUE,TOTAL DRV RANK,GIR RANK
50,0,01797,Rocco Mediate,107,51,56
50,0,22295,Darron Stiles,107,17,90
52,0,21961,Charles Howell III,110,67,43
52,0,01723,Andrew Magee,110,71,39
52,0,20572,Rod Pampling,110,31,79
55,0,22293,Heath Slocum,111,52,59
56,0,01619,Skip Kendall,112,40,72
57,0,12705,Cliff Kresge,121,31,90
58,0,06515,Shaun Micheel,125,102,23
59,0,12823,Carlos Franco,127,98,29
59,0,01381,Fred Funk,127,70,57
61,0,20472,Alex Cejka,129,63,66
62,0,06034,Marco Dawson,130,98,32
63,0,08931,Glen Day,131,85,46
63,0,20663,Brenden Pappas,131,73,58
65,0,07721,Pat Bates,132,95,37
65,0,08339,Spike McRoy,132,105,27
67,0,20628,Arron Oberholser,134,47,87
68,0,01685,J.L. Lewis,142,60,82
69,0,02206,David Toms,144,104,40
69,0,10425,Jay Williamson,144,28,116
71,0,24357,K.J. Choi,147,80,67
71,0,01388,Robert Gamez,147,80,67
73,0,20436,Garrett Willis,148,20,128
74,0,01724,Jeff Maggert,149,52,97
74,0,06595,Kevin Sutherland,149,105,44
76,0,12782,Tim Herron,150,63,87
76,0,06332,Neal Lancaster,150,87,63
78,0,21739,Aaron Barber,152,71,81
79,0,19825,Darren Clarke,154,15,139
80,0,08633,Per-Ulrik Johansson,156,63,93
80,0,02239,Scott Verplank,156,103,53
82,0,06004,Stephen Ames,158,124,34
82,0,08545,Glen Hnatiuk,158,85,73
84,0,07867,Woody Austin,162,114,48
85,0,21209,Sergio Garcia,165,87,78
86,0,01139,Olin Browne,169,93,76
87,0,24925,Jonathan Byrd,171,35,136
88,0,01475,Donnie Hammond,176,80,96
89,0,01320,Bob Estes,177,117,60
90,0,22548,Patrick Sheehan,178,73,105
91,0,01948,Tim Petrovic,179,87,92
92,0,11032,Frank Lickliter II,182,80,102
93,0,20098,Stuart Appleby,188,93,95
93,0,25692,Akio Sadakata,188,113,75
95,0,23552,Hank Kuehne,189,87,102
96,0,23135,Tim Clark,192,91,101
97,0,06251,Chris DiMarco,195,134,61
98,0,12662,Thomas Levet,196,147,49
99,0,10423,Mike Weir,199,114,85
100,0,23125,Brad Elder,202,56,146
101,0,01810,Phil Mickelson,203,95,108
102,0,10213,Dicky Pride,204,105,99
103,0,26420,Richard Johnson,207,77,130
104,0,07457,Steve Flesch,210,140,70
105,0,23621,Rory Sabbatini,213,76,137
106,0,20029,Notah Begay III,220,77,143
107,0,01249,John Daly,223,91,132
107,0,19881,Robert Damron,223,73,150
109,0,19972,José Coceres,224,40,184
109,0,20634,Peter Lonard,224,105,119
111,0,23983,Luke Donald,228,134,94
112,0,10860,Justin Leonard,229,129,100
112,0,24502,Adam Scott,229,61,168
114,0,22621,Ben Curtis,231,117,114
114,0,10107,Deane Pappas,231,61,170
116,0,21878,Mark Wilson,234,95,139
117,0,23614,Rich Beem,236,84,152
117,0,26489,Cameron Yancey,236,46,190
119,0,12645,Brent Geiberger,237,126,111
120,0,12388,Michael Clark II,239,162,77
121,0,01707,Steve Lowery,241,131,110
121,0,06078,Esteban Toledo,241,157,84
123,0,08537,J.P. Hayes,245,162,83
124,0,22046,Geoff Ogilvy,247,139,108
125,0,06643,Paul Goydos,252,138,114
126,0,24356,Jason Buha,253,128,125
126,0,07749,Brett Quigley,253,167,86
128,0,23036,Chris Anderson,254,121,133
128,0,01157,Tom Byrum,254,98,156
128,0,10585,Scott McCarron,254,110,144
131,0,11011,Mike Sposa,256,152,104
132,0,01161,Mark Calcavecchia,260,134,126
133,0,20099,Doug Barron,263,105,158
133,0,01307,Joel Edwards,263,145,118
135,0,21806,Paul Gow,267,160,107
136,0,01226,Fred Couples,269,142,127
137,0,12680,Shigeki Maruyama,271,165,106
138,0,20229,Stewart Cink,273,175,98
138,0,02010,Loren Roberts,273,121,152
140,0,23541,Ben Crane,278,156,122
140,0,01941,Tom Pernice Jr.,278,155,123
142,0,20940,Kenichi Kuboya,280,150,130
143,0,02049,Gene Sauers,282,144,138
144,0,06809,Bob Burns,283,141,142
144,0,12660,Jesper Parnevik,283,170,113
146,0,01577,Lee Janzen,284,172,112
147,0,26950,John Morgan,285,121,164
148,0,01175,Jim Carter,288,131,157
148,0,24361,Pat Perez,288,129,159
150,0,12661,Todd Barranger,290,110,180
150,0,23108,Matt Kuchar,290,157,133
152,0,21633,Steve Allan,291,124,167
153,0,23656,Jason Caron,292,119,173
153,0,08547,John Maginnes,292,145,147
155,0,01098,Jay Don Blake,293,173,120
156,0,01457,Jay Haas,294,177,117
157,0,22913,John Rollins,300,131,169
157,0,12602,Dean Wilson,300,159,141
159,0,20623,Gavin Coles,301,114,187
159,0,22892,Jason Gore,301,120,181
159,0,01968,Nick Price,301,147,154
159,0,25450,Ty Tryon,301,112,189
163,0,06575,Dudley Hart,304,184,120
163,0,01928,Corey Pavin,304,126,178
165,0,10201,Matt Gogel,305,160,145
166,0,25345,Carl Pettersson,306,178,128
167,0,25031,Andy Miller,308,137,171
168,0,01024,Billy Andrade,309,185,124
169,0,06617,Brian Henninger,313,152,161
170,0,12755,Vance Veazey,314,149,165
171,0,20573,Scott Laycock,317,168,149
171,0,10912,Craig Perks,317,162,155
173,0,01042,Paul Azinger,321,186,135
174,0,20771,Steven Alker,325,150,175
175,0,01378,David Frost,329,178,151
176,0,20121,Todd Fischer,330,182,148
176,0,06475,Jeff Klein,330,142,188
178,0,20566,Kaname Yokoo,337,152,185
179,0,07101,Dave Stockton Jr.,338,176,162
180,0,01132,Mark Brooks,342,170,172
181,0,20593,Greg Chalmers,343,169,174
182,0,19846,Brian Gay,345,182,163
183,0,20568,Anthony Painter,347,165,182
184,0,20127,Chris Riley,349,173,176
185,0,01329,Brad Faxon,350,190,160
186,0,01666,Bernhard Langer,353,187,166
187,0,01761,Len Mattiace,355,178,177
188,0,22371,Aaron Baddeley,364,181,183
189,0,01887,Mark O'Meara,367,188,179
190,0,06527,Steve Stricker,375,189,186
