RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL 1 PUTTS,TOTAL ROUNDS
1,0,06012,Greg Kraft,7.52,647,86
2,0,02230,Stan Utley,7.41,541,73
3,0,02303,Robert Wrenn,7.38,384,52
4,0,06617,Brian Henninger,7.23,499,69
5,0,01374,Robin Freeman,7.21,656,91
5,0,01755,Dick Mast,7.21,606,84
7,0,01024,Billy Andrade,7.20,626,87
8,0,02007,Larry Rinker,7.18,531,74
9,0,01495,Morris Hatalsky,7.17,545,76
10,0,06791,Mark Wurtz,7.15,579,81
11,0,06589,Jeff Woodland,7.12,591,83
12,0,01132,Mark Brooks,7.04,789,112
12,0,01200,Keith Clearwater,7.04,627,89
12,0,06577,John Wilson,7.04,591,84
15,0,06197,Michael Allen,7.03,689,98
15,0,01824,Yoshinori Mizumaki,7.03,429,61
17,0,12663,Phil Tataurangi,6.98,461,66
18,0,01235,Ben Crenshaw,6.97,599,86
18,0,06527,Steve Stricker,6.97,648,93
20,0,01378,David Frost,6.96,543,78
21,0,06058,John Flannery,6.94,652,94
22,0,01093,Ronnie Black,6.93,554,80
23,0,06332,Neal Lancaster,6.92,657,95
24,0,06214,Guy Boros,6.91,643,93
24,0,01129,Bill Britton,6.91,470,68
26,0,01414,Bob Gilder,6.85,562,82
27,0,06609,Rob Boldt,6.83,403,59
27,0,01331,Rick Fehr,6.83,526,77
29,0,01783,Mark McCumber,6.82,518,76
30,0,02267,D.A. Weibring,6.81,429,63
31,0,02049,Gene Sauers,6.80,558,82
32,0,01607,Brian Kamm,6.79,638,94
33,0,06315,Pete Jordan,6.78,597,88
33,0,06657,Steve Rintoul,6.78,542,80
35,0,06643,Paul Goydos,6.77,704,104
35,0,01810,Phil Mickelson,6.77,440,65
35,0,02090,Tom Sieckmann,6.77,535,79
38,0,01096,Phil Blackmar,6.76,453,67
38,0,01282,Trevor Dodds,6.76,534,79
38,0,02067,Ted Schulz,6.76,527,78
41,0,02131,Mike Springer,6.75,567,84
42,0,06809,Bob Burns,6.74,465,69
42,0,02206,David Toms,6.74,620,92
42,0,02294,Willie Wood,6.74,519,77
45,0,10809,Jim Furyk,6.73,639,95
45,0,01771,Blaine McCallister,6.73,639,95
47,0,01928,Corey Pavin,6.71,456,68
48,0,01510,Nolan Henke,6.70,529,79
49,0,01201,Lennie Clements,6.69,562,84
49,0,02239,Scott Verplank,6.69,428,64
51,0,01161,Mark Calcavecchia,6.68,561,84
51,0,08337,Mike Heinen,6.68,528,79
51,0,01690,Bruce Lietzke,6.68,394,59
54,0,01313,Steve Elkington,6.66,413,62
55,0,06034,Marco Dawson,6.65,565,85
55,0,01468,Gary Hallberg,6.65,519,78
57,0,01320,Bob Estes,6.64,631,95
58,0,01098,Jay Don Blake,6.63,577,87
58,0,01116,Michael Bradley,6.63,590,89
58,0,01261,Jay Delsing,6.63,583,88
58,0,02241,Bobby Wadkins,6.63,444,67
62,0,08931,Glen Day,6.62,622,94
63,0,01701,Bob Lohr,6.61,582,88
63,0,01945,Kenny Perry,6.61,654,99
65,0,02214,Kirk Triplett,6.60,594,90
66,0,01185,Brandel Chamblee,6.59,567,86
66,0,01938,David Peoples,6.59,580,88
68,0,01444,Ken Green,6.58,566,86
68,0,01971,Dillard Pruitt,6.58,579,88
68,0,02218,Ted Tryba,6.58,711,108
71,0,01330,David Feherty,6.57,447,68
72,0,01143,Brad Bryant,6.56,715,109
73,0,01927,Dennis Paulson,6.55,504,77
74,0,01475,Donnie Hammond,6.54,543,83
75,0,12661,Todd Barranger,6.52,437,67
75,0,01353,Bruce Fleisher,6.52,535,82
77,0,01569,Peter Jacobsen,6.51,443,68
78,0,01156,Curt Byrum,6.48,525,81
78,0,01329,Brad Faxon,6.48,596,92
78,0,01887,Mark O'Meara,6.48,590,91
81,0,06251,Chris DiMarco,6.47,556,86
81,0,01408,Kelly Gibson,6.47,602,93
81,0,01891,David Ogrin,6.47,582,90
81,0,10213,Dicky Pride,6.47,479,74
81,0,06062,Charles Raulerson,6.47,401,62
86,0,02033,Dave Rummells,6.46,646,100
86,0,06078,Esteban Toledo,6.46,504,78
88,0,01196,Brian Claar,6.45,639,99
88,0,01307,Joel Edwards,6.45,548,85
88,0,01707,Steve Lowery,6.45,606,94
88,0,06140,Sean Murphy,6.45,548,85
88,0,12660,Jesper Parnevik,6.45,361,56
93,0,02010,Loren Roberts,6.43,495,77
94,0,02159,Curtis Strange,6.41,532,83
94,0,02224,Greg Twiggs,6.41,410,64
