RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG RTP
1,0,25444,Justin Hicks,-.286
1,0,26331,Charl Schwartzel,-.286
3,0,01116,Michael Bradley,-.211
4,0,27963,Chris Stroud,-.154
5,0,26476,Chez Reavie,-.143
6,0,35539,Luke Guthrie,-.139
7,0,27649,Brandt Snedeker,-.130
8,0,24357,K.J. Choi,-.118
8,0,33419,Cameron Tringale,-.118
10,0,27933,John Merrick,-.095
11,0,26851,Marc Leishman,-.094
12,0,34409,David Lingmerth,-.091
12,0,06527,Steve Stricker,-.091
14,0,30852,Ryo Ishikawa,-.080
14,0,10423,Mike Weir,-.080
16,0,12782,Tim Herron,-.077
17,0,24490,George McNeill,-.071
18,0,29479,Scott Brown,-.063
18,0,20443,Jin Park,-.063
20,0,34261,Scott Langley,-.059
21,0,28780,Nicholas Thompson,-.051
22,0,25686,Jason Dufner,-.050
23,0,34098,Russell Henley,-.042
24,0,26497,Casey Wittenberg,-.038
25,0,30925,Dustin Johnson,-.037
25,0,30926,Chris Kirk,-.037
25,0,29289,S.Y. Noh,-.037
28,0,20848,Ángel Cabrera,E
28,0,27436,Graham DeLaet,E
28,0,12716,Charley Hoffman,E
28,0,08075,Jerry Kelly,E
28,0,23108,Matt Kuchar,E
28,0,28092,D.H. Lee,E
28,0,26596,Ryan Moore,E
28,0,22046,Geoff Ogilvy,E
28,0,33418,Shawn Stefani,E
37,0,24924,Bill Haas,+.024
38,0,25804,Bubba Watson,+.026
39,0,27129,Luke List,+.029
40,0,29420,Billy Horschel,+.030
40,0,23621,Rory Sabbatini,+.030
42,0,25345,Carl Pettersson,+.031
43,0,24781,Hunter Mahan,+.032
43,0,01810,Phil Mickelson,+.032
45,0,26300,Matt Jones,+.034
46,0,21731,Freddie Jacobson,+.042
47,0,28679,Fabián Gómez,+.043
48,0,21753,Brian Davis,+.045
49,0,28307,Matt Every,+.050
49,0,31557,Jim Herman,+.050
51,0,30711,Colt Knost,+.053
52,0,24138,Ian Poulter,+.056
53,0,34360,Patrick Reed,+.058
54,0,22405,Justin Rose,+.059
55,0,24502,Adam Scott,+.063
55,0,34046,Jordan Spieth,+.063
57,0,33461,Morgan Hoffmann,+.067
57,0,22913,John Rollins,+.067
59,0,33869,Eric Meierdierks,+.071
60,0,34021,Bud Cauley,+.074
60,0,32102,Rickie Fowler,+.074
62,0,06004,Stephen Ames,+.077
63,0,28475,Jeff Overton,+.083
63,0,27330,Josh Teater,+.083
63,0,02206,David Toms,+.083
66,0,10860,Justin Leonard,+.087
67,0,28089,Jason Day,+.094
67,0,26679,Kevin Stadler,+.094
69,0,29221,Webb Simpson,+.100
69,0,21878,Mark Wilson,+.100
71,0,22371,Aaron Baddeley,+.103
71,0,27556,Ted Potter Jr.,+.103
71,0,20645,John Senden,+.103
74,0,34174,John Huh,+.107
75,0,27408,Martin Kaymer,+.111
75,0,26289,Boo Weekley,+.111
77,0,32200,Roberto Castro,+.118
78,0,31323,Gary Woodland,+.119
79,0,01320,Bob Estes,+.125
80,0,24399,Scott Gardiner,+.128
81,0,20160,Charlie Wi,+.130
82,0,28500,Martin Flores,+.132
83,0,27120,Troy Matteson,+.133
84,0,31560,Brian Stuard,+.136
85,0,20098,Stuart Appleby,+.143
85,0,23800,Bryce Molder,+.143
87,0,25240,D.A. Points,+.150
88,0,08725,Tom Gillis,+.152
89,0,25900,Lucas Glover,+.154
89,0,28237,Rory McIlroy,+.154
91,0,26758,David Hearn,+.156
92,0,25572,Graeme McDowell,+.158
92,0,24361,Pat Perez,+.158
94,0,27936,Martin Laird,+.160
95,0,21099,David Lynn,+.162
96,0,01724,Jeff Maggert,+.171
96,0,25632,Jimmy Walker,+.171
98,0,12510,Chad Campbell,+.174
99,0,25834,Daniel Summerhays,+.179
100,0,20104,Ken Duke,+.182
100,0,21209,Sergio Garcia,+.182
102,0,19846,Brian Gay,+.185
103,0,32334,Charlie Beljan,+.188
103,0,24494,Erik Compton,+.188
103,0,24358,Robert Garrigus,+.188
106,0,28259,Sangmoon Bae,+.195
107,0,24846,Ricky Barnes,+.200
107,0,20229,Stewart Cink,+.200
107,0,24024,Zach Johnson,+.200
107,0,23325,Vaughn Taylor,+.200
111,0,32448,James Hahn,+.207
112,0,21528,Henrik Stenson,+.211
113,0,23623,Bo Van Pelt,+.214
114,0,22792,Peter Hanson,+.222
115,0,25818,Scott Piercy,+.227
116,0,23409,James Driscoll,+.231
116,0,30944,Jason Kokrak,+.231
118,0,28455,Will Claxton,+.235
119,0,23452,Nicolas Colsaerts,+.238
120,0,26951,Johnson Wagner,+.241
121,0,27895,Jonas Blixt,+.242
122,0,24507,Jason Bohn,+.250
122,0,37273,Derek Ernst,+.250
122,0,23497,Tag Ridings,+.250
122,0,20396,Lee Westwood,+.250
126,0,27503,Steve LeBrun,+.261
127,0,20572,Rod Pampling,+.263
128,0,06522,Ernie Els,+.267
128,0,10213,Dicky Pride,+.267
130,0,23320,Ryan Palmer,+.270
131,0,32366,Kevin Chappell,+.273
132,0,27095,Nick Watney,+.276
133,0,23788,D.J. Trahan,+.278
134,0,23541,Ben Crane,+.280
135,0,20593,Greg Chalmers,+.281
136,0,30110,Kyle Stanley,+.282
137,0,23135,Tim Clark,+.286
137,0,20766,Padraig Harrington,+.286
137,0,08793,Tiger Woods,+.286
140,0,22961,David Mathis,+.290
141,0,35139,Richard Lee,+.292
141,0,27214,Kevin Streelman,+.292
143,0,28310,Lee Williams,+.294
144,0,30750,Tommy Gainey,+.296
145,0,27644,Brian Harman,+.297
146,0,27770,Camilo Villegas,+.300
147,0,23983,Luke Donald,+.308
147,0,23353,J.J. Henry,+.308
147,0,19970,Robert Karlsson,+.308
147,0,34431,Robert Streb,+.308
151,0,22378,Trevor Immelman,+.320
152,0,34099,Harris English,+.323
153,0,30692,Scott Stallings,+.324
154,0,36884,Ben Kohles,+.333
154,0,20691,Greg Owen,+.333
154,0,25562,Andres Romero,+.333
154,0,29518,Brendan Steele,+.333
158,0,21961,Charles Howell III,+.343
159,0,25336,Alistair Presnell,+.344
160,0,22806,Doug LaBelle II,+.348
161,0,32698,Bobby Gates,+.368
162,0,31202,William McGirt,+.370
163,0,06573,Brandt Jobe,+.385
163,0,28135,Aaron Watkins,+.385
165,0,24227,Justin Bolli,+.391
165,0,22621,Ben Curtis,+.391
165,0,06567,Vijay Singh,+.391
168,0,25274,Steven Bowditch,+.407
169,0,32150,Michael Thompson,+.421
170,0,29740,Brad Fritsch,+.435
171,0,10809,Jim Furyk,+.444
172,0,29425,Andrew Svoboda,+.455
173,0,30163,Henrik Norlander,+.458
174,0,22295,Darron Stiles,+.471
175,0,33141,Keegan Bradley,+.481
176,0,23638,Brendon de Jonge,+.522
177,0,24140,Sean O'Hair,+.567
178,0,22056,Cameron Percy,+.588
179,0,24663,Y.E. Yang,+.625
180,0,10885,Robert Allenby,+.714
