RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL STROKES,TOTAL ROUNDS
1,0,48084,Wesley Bryan,65.00,195,3
2,0,54576,Patrick Fishburn,66.88,535,8
3,0,39971,Sungjae Im,67.14,470,7
4,0,51766,Wyndham Clark,67.38,539,8
4,0,51349,Nico Echavarria,67.38,539,8
6,0,55454,Carl Yuan,67.50,270,4
7,0,59866,Nick Dunlap,67.67,406,6
8,0,36326,David Lipsky,67.75,542,8
8,0,48081,Xander Schauffele,67.75,271,4
10,0,39324,J.J. Spaun,68.00,476,7
11,0,28237,Rory McIlroy,68.20,341,5
11,0,24502,Adam Scott,68.20,682,10
13,0,54591,Ben Griffin,68.25,1092,16
14,0,48117,Kurt Kitayama,68.27,751,11
15,0,34098,Russell Henley,68.29,478,7
16,0,39546,Keith Mitchell,68.30,683,10
17,0,51977,Max Greyserman,68.33,410,6
17,0,60067,Joe Highsmith,68.33,410,6
17,0,36799,Stephan Jaeger,68.33,205,3
17,0,57900,Chandler Phillips,68.33,615,9
21,0,39327,Ben Silverman,68.36,957,14
22,0,32757,Patton Kizzire,68.40,342,5
22,0,32333,Kevin Tway,68.40,342,5
24,0,40026,Daniel Berger,68.44,616,9
24,0,54628,Lee Hodges,68.44,616,9
26,0,34255,Joseph Bramlett,68.50,548,8
26,0,55708,Hayden Buckley,68.50,411,6
26,0,57975,Harry Hall,68.50,959,14
26,0,34587,Chan Kim,68.50,685,10
26,0,27349,Alex Noren,68.50,548,8
26,0,30163,Henrik Norlander,68.50,548,8
32,0,59143,Mac Meissner,68.54,891,13
33,0,60004,Jacob Bridgeman,68.55,754,11
33,0,28089,Jason Day,68.55,754,11
33,0,29420,Billy Horschel,68.55,754,11
36,0,59442,Parker Coody,68.60,343,5
37,0,39975,Michael Kim,68.63,549,8
38,0,34021,Bud Cauley,68.67,412,6
39,0,46441,Robby Shelton,68.71,481,7
40,0,51287,Ryo Hisatsune,68.73,756,11
41,0,48119,Ben Taylor,68.75,275,4
41,0,27064,Jhonattan Vegas,68.75,550,8
43,0,47504,Sam Burns,68.80,344,5
44,0,46340,Alex Smalley,68.83,413,6
45,0,52514,Trace Crowe,68.88,551,8
45,0,51890,Greyson Sigg,68.88,551,8
47,0,22405,Justin Rose,68.89,620,9
48,0,47679,Victor Perez,68.91,758,11
49,0,52372,Cameron Champ,69.00,276,4
49,0,29535,Brice Garnett,69.00,414,6
49,0,32791,K.H. Lee,69.00,483,7
49,0,46442,Maverick McNealy,69.00,966,14
49,0,48867,Matti Schmid,69.00,414,6
49,0,48887,Matt Wallace,69.00,621,9
49,0,52374,Brandon Wu,69.00,759,11
56,0,30926,Chris Kirk,69.11,622,9
56,0,28252,Seamus Power,69.11,622,9
56,0,36699,Patrick Rodgers,69.11,622,9
59,0,51696,Rico Hoey,69.13,553,8
59,0,46717,Viktor Hovland,69.13,553,8
61,0,33448,Justin Thomas,69.14,484,7
62,0,39997,Corey Conners,69.17,415,6
62,0,30911,Tommy Fleetwood,69.17,415,6
64,0,36801,Mark Hubbard,69.18,761,11
65,0,55893,Sam Stevens,69.20,692,10
66,0,32366,Kevin Chappell,69.22,623,9
67,0,54421,Garrick Higgo,69.29,485,7
67,0,32640,Troy Merritt,69.29,485,7
69,0,49947,Taylor Moore,69.30,693,10
70,0,22371,Aaron Baddeley,69.33,624,9
70,0,56630,Akshay Bhatia,69.33,416,6
70,0,29908,C.T. Pan,69.33,208,3
70,0,49771,J.T. Poston,69.33,832,12
70,0,49960,Sepp Straka,69.33,416,6
75,0,58168,Davis Thompson,69.38,902,13
76,0,25493,Nick Taylor,69.42,833,12
77,0,52955,Ludvig Ãberg,69.43,486,7
77,0,37455,Si Woo Kim,69.43,972,14
79,0,28775,Nate Lashley,69.45,764,11
80,0,40058,Zac Blair,69.50,695,10
80,0,35461,Beau Hossler,69.50,556,8
80,0,46113,Ryan McCormick,69.50,278,4
80,0,35617,Martin Trainer,69.50,139,2
84,0,40162,Justin Lower,69.56,626,9
85,0,56149,Wilson Furr,69.57,487,7
85,0,52375,Doug Ghim,69.57,974,14
87,0,24024,Zach Johnson,69.60,348,5
88,0,25900,Lucas Glover,69.64,766,11
88,0,31323,Gary Woodland,69.64,766,11
90,0,45609,Tyler Duncan,69.67,418,6
90,0,34099,Harris English,69.67,836,12
90,0,55789,Taylor Montgomery,69.67,418,6
