RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL DISTANCE (FEET),# OF ATTEMPTS,RELATIVE TO PAR
1,0,32058,José de Jesús Rodríguez,46' 1",368.417,8,-4
2,0,27214,Kevin Streelman,46' 4",324.417,7,-5
3,0,45157,Cam Davis,48' 5",968.667,20,-12
4,0,27129,Luke List,48' 7",534.000,11,-4
5,0,40098,Matt Fitzpatrick,50' 2",200.750,4,-3
6,0,37189,Harold Varner III,51' 10",674.250,13,-4
7,0,25198,Francesco Molinari,52' 0",208.083,4,-3
8,0,46523,Joey Garber,52' 4",261.750,5,-2
9,0,25900,Lucas Glover,53' 3",691.750,13,-3
10,0,39546,Keith Mitchell,53' 4",480.167,9,-4
11,0,29221,Webb Simpson,53' 10",753.167,14,-3
12,0,34363,Tyrrell Hatton,54' 1",54.083,1,-1
13,0,29479,Scott Brown,54' 5",435.000,8,-1
14,0,32150,Michael Thompson,56' 0",280.083,5,+1
15,0,29926,Danny Lee,57' 9",924.500,16,-6
16,0,22371,Aaron Baddeley,57' 11",347.667,6,+4
17,0,37455,Si Woo Kim,58' 0",928.167,16,-8
18,0,34256,Andrew Putnam,58' 7",703.333,12,-1
19,0,35891,Cameron Smith,58' 9",939.833,16,-7
20,0,10809,Jim Furyk,59' 1",354.417,6,E
21,0,25493,Nick Taylor,59' 4",712.417,12,-7
22,0,24361,Pat Perez,59' 11",359.333,6,E
23,0,52372,Cameron Champ,60' 1",781.417,13,-6
23,0,34046,Jordan Spieth,60' 1",541.000,9,E
25,0,31420,Anirban Lahiri,60' 4",724.083,12,-3
26,0,37454,Whee Kim,60' 6",362.917,6,-1
27,0,34466,Peter Malnati,60' 9",850.583,14,-1
28,0,31323,Gary Woodland,61' 0",914.417,15,-6
29,0,21209,Sergio Garcia,61' 1",427.667,7,-2
30,0,35450,Patrick Cantlay,61' 7",739.417,12,-7
30,0,29974,Branden Grace,61' 7",246.250,4,-1
30,0,39971,Sungjae Im,61' 7",1108.083,18,-13
33,0,24024,Zach Johnson,61' 11",619.167,10,E
34,0,29725,Tony Finau,62' 5",748.750,12,-3
35,0,28775,Nate Lashley,62' 9",313.917,5,E
36,0,49771,J.T. Poston,63' 0",1133.833,18,-8
37,0,27895,Jonas Blixt,63' 3",632.333,10,-4
37,0,32333,Kevin Tway,63' 3",948.167,15,-5
39,0,23108,Matt Kuchar,63' 6",444.333,7,-2
40,0,29908,C.T. Pan,63' 8",700.417,11,+3
41,0,24925,Jonathan Byrd,63' 10",191.583,3,+3
42,0,23353,J.J. Henry,64' 1",192.250,3,-1
43,0,46402,Talor Gooch,64' 3",321.167,5,-1
44,0,47959,Bryson DeChambeau,64' 7",581.583,9,-5
45,0,33448,Justin Thomas,64' 11",454.500,7,-3
46,0,21528,Henrik Stenson,65' 0",390.167,6,+4
47,0,27141,J.B. Holmes,65' 1",260.167,4,-2
48,0,46970,Jon Rahm,65' 2",325.667,5,E
49,0,39954,Cody Gribble,65' 3",782.500,12,+4
50,0,49766,Hank Lebioda,65' 4",326.500,5,E
51,0,34099,Harris English,65' 5",1438.250,22,-12
52,0,27963,Chris Stroud,65' 8",394.083,6,-1
53,0,26596,Ryan Moore,65' 10",592.750,9,+1
54,0,06522,Ernie Els,66' 1",132.083,2,-1
55,0,29268,Bronson Burgoon,66' 6",199.583,3,+2
56,0,34076,Joel Dahmen,66' 8",1133.917,17,-8
56,0,46501,Ollie Schniederjans,66' 8",399.750,6,-2
