RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,ATTEMPTS,TOTAL DISTANCE (FEET),RELATIVE TO PAR
57,0,23320,Ryan Palmer,42' 8",79,3372.583,+10.00
57,0,30692,Scott Stallings,42' 8",143,6106.333,+19.00
61,0,47128,Richy Werenski,42' 9",125,5340.500,+12.00
62,0,33418,Shawn Stefani,42' 10",109,4666.833,+20.00
63,0,23108,Matt Kuchar,42' 11",99,4250.500,+5.00
63,0,27963,Chris Stroud,42' 11",114,4896.667,+10.00
65,0,29725,Tony Finau,43' 0",147,6323.250,+4.00
65,0,35506,Mackenzie Hughes,43' 0",130,5589.833,-5.00
65,0,32757,Patton Kizzire,43' 0",97,4168.250,-3.00
65,0,33486,Roger Sloan,43' 0",148,6363.500,+2.00
69,0,36852,Jim Knous,43' 1",83,3573.417,+1.00
69,0,31420,Anirban Lahiri,43' 1",112,4827.417,+13.00
69,0,34431,Robert Streb,43' 1",83,3575.750,-2.00
72,0,33410,Andrew Landry,43' 2",99,4272.333,+6.00
72,0,32333,Kevin Tway,43' 2",153,6604.417,-3.00
74,0,32791,K.H. Lee,43' 3",92,3977.083,+5.00
75,0,32640,Troy Merritt,43' 4",84,3636.833,+7.00
75,0,30946,Alex Prugh,43' 4",104,4508.750,+15.00
75,0,32058,José de Jesús Rodríguez,43' 4",115,4986.917,+10.00
78,0,21528,Henrik Stenson,43' 5",38,1648.917,+9.00
79,0,32839,Hideki Matsuyama,43' 6",157,6835.000,+8.00
80,0,27129,Luke List,43' 7",104,4534.417,-7.00
80,0,27095,Nick Watney,43' 7",121,5274.667,+8.00
82,0,30191,Julián Etulain,43' 8",128,5584.500,+10.00
82,0,46970,Jon Rahm,43' 8",81,3538.500,+7.00
82,0,36699,Patrick Rodgers,43' 8",82,3579.417,+8.00
82,0,27649,Brandt Snedeker,43' 8",160,6980.250,-9.00
86,0,25198,Francesco Molinari,43' 9",52,2273.500,+9.00
86,0,48822,Sebastián Muñoz,43' 9",127,5554.500,+2.00
86,0,34256,Andrew Putnam,43' 9",126,5513.583,+19.00
89,0,19846,Brian Gay,43' 10",106,4644.917,+11.00
89,0,26329,Louis Oosthuizen,43' 10",62,2717.083,+9.00
91,0,28259,Sangmoon Bae,43' 11",75,3295.417,+9.00
91,0,27895,Jonas Blixt,43' 11",112,4920.333,+12.00
91,0,29420,Billy Horschel,43' 11",93,4083.000,+9.00
91,0,27936,Martin Laird,43' 11",130,5709.667,-1.00
91,0,25572,Graeme McDowell,43' 11",78,3423.333,+11.00
96,0,33948,Byeong Hun An,44' 1",141,6215.750,-2.00
96,0,33122,Russell Knox,44' 1",102,4492.417,+5.00
96,0,49771,J.T. Poston,44' 1",165,7279.833,+11.00
96,0,34264,Hudson Swafford,44' 1",101,4448.500,-1.00
100,0,33141,Keegan Bradley,44' 2",83,3667.583,+3.00
100,0,23325,Vaughn Taylor,44' 2",105,4641.167,+14.00
102,0,40009,Dominic Bozzelli,44' 3",110,4869.333,+6.00
102,0,39971,Sungjae Im,44' 3",170,7517.500,-4.00
104,0,34021,Bud Cauley,44' 4",109,4832.167,+13.00
105,0,34076,Joel Dahmen,44' 5",112,4974.167,+19.00
105,0,37455,Si Woo Kim,44' 5",100,4440.500,-5.00
107,0,24781,Hunter Mahan,44' 6",90,4001.750,+8.00
108,0,37380,Curtis Luck,44' 7",118,5261.417,+14.00
109,0,34363,Tyrrell Hatton,44' 9",70,3130.583,+6.00
110,0,31560,Brian Stuard,44' 10",119,5334.333,+12.00
111,0,24925,Jonathan Byrd,44' 11",82,3681.167,+9.00
112,0,26758,David Hearn,45' 0",59,2655.167,+7.00
113,0,29518,Brendan Steele,45' 1",70,3153.000,+3.00
113,0,49960,Sepp Straka,45' 1",107,4827.833,+6.00
115,0,34306,John Chin,45' 3",88,3978.917,+12.00
115,0,29970,Dylan Frittelli,45' 3",148,6696.083,+15.00
115,0,39977,Max Homa,45' 3",154,6974.083,+27.00
118,0,27958,Ryan Blaum,45' 4",134,6072.917,+22.00
119,0,33419,Cameron Tringale,45' 5",105,4766.583,-13.00
120,0,25818,Scott Piercy,45' 6",132,6009.083,+12.00
121,0,36799,Stephan Jaeger,45' 8",127,5796.167,-8.00
121,0,40115,Adam Svensson,45' 8",92,4203.250,+5.00
123,0,49964,Aaron Wise,45' 10",89,4080.000,+15.00
124,0,12716,Charley Hoffman,45' 11",92,4224.667,+10.00
124,0,47856,Seth Reeves,45' 11",134,6147.500,+14.00
126,0,29478,Kevin Kisner,46' 0",96,4412.000,+16.00
126,0,47347,Adam Schenk,46' 0",162,7454.083,+21.00
126,0,32150,Michael Thompson,46' 0",87,4002.333,+10.00
129,0,34099,Harris English,46' 1",142,6543.833,-12.00
129,0,33399,Adam Hadwin,46' 1",122,5626.000,+19.00
129,0,39975,Michael Kim,46' 1",102,4699.333,+20.00
129,0,46601,Trey Mullinax,46' 1",157,7239.667,+4.00
133,0,24361,Pat Perez,46' 2",61,2818.250,+8.00
134,0,37454,Whee Kim,46' 3",86,3980.833,+19.00
134,0,39546,Keith Mitchell,46' 3",94,4350.250,+4.00
136,0,47504,Sam Burns,46' 4",148,6852.000,+3.00
136,0,31646,Emiliano Grillo,46' 4",89,4123.083,+15.00
136,0,35532,Tom Hoge,46' 4",152,7047.583,+16.00
136,0,21961,Charles Howell III,46' 4",152,7047.167,+4.00
140,0,30978,Kiradech Aphibarnrat,46' 7",84,3916.167,+8.00
141,0,32816,Satoshi Kodaira,46' 8",99,4617.583,+7.00
142,0,34098,Russell Henley,46' 9",90,4204.333,+12.00
143,0,29484,Peter Uihlein,46' 10",119,5574.167,+2.00
144,0,35450,Patrick Cantlay,46' 11",126,5913.500,+2.00
144,0,26300,Matt Jones,46' 11",120,5633.167,+11.00
146,0,46435,Austin Cook,47' 1",69,3249.500,+11.00
147,0,32102,Rickie Fowler,47' 2",114,5379.500,+5.00
147,0,23621,Rory Sabbatini,47' 2",138,6508.667,+2.00
149,0,28089,Jason Day,47' 3",80,3778.500,+11.00
149,0,25396,Kevin Na,47' 3",79,3730.583,+10.00
149,0,37275,Sam Ryder,47' 3",103,4867.000,+12.00
152,0,24924,Bill Haas,47' 4",131,6205.333,+11.00
152,0,26596,Ryan Moore,47' 4",78,3694.583,+6.00
152,0,29908,C.T. Pan,47' 4",94,4451.417,+13.00
155,0,35376,Roberto Díaz,47' 5",87,4126.750,+15.00
155,0,21731,Freddie Jacobson,47' 5",87,4125.417,+21.00
157,0,40026,Daniel Berger,47' 6",119,5655.250,+5.00
157,0,51766,Wyndham Clark,47' 6",163,7739.250,-3.00
157,0,29535,Brice Garnett,47' 6",82,3896.000,+8.00
160,0,45609,Tyler Duncan,47' 7",88,4184.500,+17.00
161,0,35461,Beau Hossler,47' 9",137,6543.500,+13.00
161,0,28252,Seamus Power,47' 9",118,5633.917,+15.00
161,0,35891,Cameron Smith,47' 9",96,4581.000,+7.00
164,0,35879,Kelly Kraft,48' 0",95,4560.500,+20.00
165,0,27974,Sung Kang,48' 1",134,6439.833,+21.00
166,0,20572,Rod Pampling,48' 3",85,4099.333,+7.00
166,0,48081,Xander Schauffele,48' 3",86,4149.583,+2.00
168,0,27141,J.B. Holmes,48' 4",90,4352.917,+11.00
168,0,27349,Alex Noren,48' 4",87,4202.250,+12.00
170,0,31557,Jim Herman,48' 5",51,2468.333,+12.00
171,0,26476,Chez Reavie,48' 6",80,3881.250,+16.00
171,0,34360,Patrick Reed,48' 6",147,7123.500,+8.00
173,0,06522,Ernie Els,48' 7",68,3305.833,+11.00
174,0,27644,Brian Harman,48' 10",92,4490.583,+3.00
175,0,10809,Jim Furyk,48' 11",76,3717.917,+10.00
175,0,39324,J.J. Spaun,48' 11",143,6997.500,+7.00
177,0,24502,Adam Scott,49' 5",91,4493.750,+12.00
178,0,19803,Ryan Armour,49' 8",102,5063.250,+21.00
178,0,29974,Branden Grace,49' 8",100,4966.333,+13.00
180,0,49298,Kramer Hickok,49' 9",105,5224.917,+13.00
181,0,29479,Scott Brown,50' 4",120,6042.167,+25.00
182,0,22405,Justin Rose,50' 7",93,4700.667,+19.00
183,0,28679,Fabián Gómez,50' 10",84,4273.250,+2.00
184,0,32200,Roberto Castro,50' 11",78,3969.833,+14.00
185,0,47993,Denny McCarthy,52' 4",135,7060.167,+1.00
186,0,26951,Johnson Wagner,54' 2",79,4281.750,+10.00
187,0,35617,Martin Trainer,54' 8",103,5628.250,+28.00
188,0,46523,Joey Garber,56' 9",72,4083.417,+3.00
