RANK,MOVEMENT,PLAYER_ID,PLAYER,TOTAL,START TOURNAMENT ID
1,0,30926,Chris Kirk,12,2018310
2,0,31323,Gary Woodland,11,2018340
3,0,35450,Patrick Cantlay,10,2018340
3,0,29725,Tony Finau,10,2018360
3,0,30911,Tommy Fleetwood,10,2018310
6,0,33948,Byeong Hun An,9,2018360
6,0,33141,Keegan Bradley,9,2018370
6,0,26499,Rafa Cabrera Bello,9,2018310
6,0,32102,Rickie Fowler,9,2018330
6,0,29221,Webb Simpson,9,2018390
11,0,46435,Austin Cook,8,2018390
11,0,35310,Lanto Griffin,8,2018370
11,0,26851,Marc Leishman,8,2018380
11,0,26329,Louis Oosthuizen,8,2018330
11,0,29908,C.T. Pan,8,2018380
11,0,45478,Julian Suri,8,2018160
11,0,32333,Kevin Tway,8,2018370
11,0,20396,Lee Westwood,8,2017250
11,0,08793,Tiger Woods,8,2018380
20,0,25203,SSP Chawrasia,7,2008140
20,0,34363,Tyrrell Hatton,7,2018360
20,0,30925,Dustin Johnson,7,2018430
20,0,32839,Hideki Matsuyama,7,2018450
20,0,28237,Rory McIlroy,7,2018370
20,0,34256,Andrew Putnam,7,2018400
20,0,35891,Cameron Smith,7,2018420
20,0,34046,Jordan Spieth,7,2018370
20,0,26951,Johnson Wagner,7,2018380
29,0,23699,Danny Chia,6,2010310
29,0,27896,Ross Fisher,6,2018300
29,0,19846,Brian Gay,6,2018410
29,0,28258,K.T. Kim,6,2017040
29,0,36689,Brooks Koepka,6,2018450
29,0,30944,Jason Kokrak,6,2018430
29,0,45486,Joaquin Niemann,6,2018380
29,0,24361,Pat Perez,6,2018420
29,0,24502,Adam Scott,6,2018420
29,0,02190,Doug Tewell,6,1999230
29,0,33448,Justin Thomas,6,2018450
29,0,37189,Harold Varner III,6,2018380
41,0,24846,Ricky Barnes,5,2018400
41,0,28751,Andrew Dodt,5,2015430
41,0,29936,Ryan Fox,5,2017450
41,0,31273,Gavin Kyle Green,5,2018020
41,0,31646,Emiliano Grillo,5,2018450
41,0,27644,Brian Harman,5,2018450
41,0,29478,Kevin Kisner,5,2018450
41,0,33410,Andrew Landry,5,2018450
41,0,27503,Steve LeBrun,5,2013290
41,0,29926,Danny Lee,5,2018410
41,0,01682,Wayne Levi,5,2001300
41,0,27556,Ted Potter Jr.,5,2018450
41,0,30946,Alex Prugh,5,2016330
41,0,23497,Tag Ridings,5,2017390
41,0,37275,Sam Ryder,5,2018400
41,0,27649,Brandt Snedeker,5,2018430
41,0,39324,J.J. Spaun,5,2018440
41,0,24459,Richard Sterne,5,2016400
41,0,35225,Brandon Stone,5,2018050
60,-1,20771,Steven Alker,4,2017400
60,-1,19803,Ryan Armour,4,2018470
60,-1,33974,Dean Burmester,4,2016210
60,-1,25364,Paul Casey,4,2018480
60,-1,47959,Bryson DeChambeau,4,2018480
60,-1,27436,Graham DeLaet,4,2017480
60,-1,24083,Marcus Fraser,4,2016420
60,-1,10809,Jim Furyk,4,2018390
60,-1,27324,Seungsu Han,4,2010300
60,-1,47988,Nick Hardy,4,2017390
60,-1,36801,Mark Hubbard,4,2017400
60,-1,36799,Stephan Jaeger,4,2018410
60,-1,32757,Patton Kizzire,4,2018480
60,-1,47993,Denny McCarthy,4,2018390
60,-1,01810,Phil Mickelson,4,2018480
60,-1,34360,Patrick Reed,4,2018480
60,-1,30110,Kyle Stanley,4,2018480
60,-1,34264,Hudson Swafford,4,2018400
60,-1,25632,Jimmy Walker,4,2018430
60,-1,25804,Bubba Watson,4,2018480
60,-1,49964,Aaron Wise,4,2018480
60,-1,33870,Ashun Wu,4,2015060
82,-1,22371,Aaron Baddeley,3,2018430
82,-1,28697,Gaganjeet Bhullar,3,2014030
82,-1,28420,Ryan Brehm,3,2017430
82,-1,28093,Miguel Angel Carballo,3,2017420
82,-1,28500,Martin Flores,3,2018430
82,-1,32105,Nicholas Fung,3,2014030
82,-1,33399,Adam Hadwin,3,2018480
82,-1,35461,Beau Hossler,3,2018480
82,-1,26908,Yuta Ikeda,3,2018340
82,-1,37455,Si Woo Kim,3,2018480
82,-1,27936,Martin Laird,3,2018440
82,-1,31109,Richard Lee,3,2016030
82,-1,36326,David Lipsky,3,2018020
82,-1,29772,Michael Lorenzo-Vera,3,2017410
82,-1,29461,Jamie Lovemark,3,2018470
82,-1,47994,Lee McCoy,3,2017050
82,-1,25572,Graeme McDowell,3,2018430
82,-1,26328,Shaun Norris,3,2017410
82,-1,35947,John Oda,3,2018410
82,-1,33968,Thorbjørn Olesen,3,2018420
82,-1,33667,Carlos Ortiz,3,2016460
82,-1,34709,Eddie Pepperell,3,2017350
82,-1,46970,Jon Rahm,3,2018490
82,-1,22405,Justin Rose,3,2018490
82,-1,23797,Brett Rumford,3,2015390
82,-1,29223,Sam Saunders,3,2018440
82,-1,48081,Xander Schauffele,3,2018490
82,-1,02084,Bob Shearer,3,1984320
82,-1,06567,Vijay Singh,3,2018340
82,-1,33418,Shawn Stefani,3,2018410
82,-1,21528,Henrik Stenson,3,2018470
82,-1,20580,Andre Stolz,3,2011300
82,-1,35261,Miguel Tabuena,3,2017020
82,-1,27330,Josh Teater,3,2017070
82,-1,23788,D.J. Trahan,3,2018400
82,-1,29484,Peter Uihlein,3,2018480
82,-1,28114,Dawie van der Walt,3,2016450
82,-1,29454,Bernd Wiesberger,3,2018200
120,-1,24461,Thomas Aiken,2,2016460
120,-1,45526,Abraham Ancer,2,2018490
120,-1,40026,Daniel Berger,2,2018480
120,-1,45836,Richard Bland,2,2017040
120,-1,27895,Jonas Blixt,2,2018440
120,-1,34255,Joseph Bramlett,2,2012060
120,-1,28783,Sam Brazel,2,2017190
120,-1,29268,Bronson Burgoon,2,2018480
120,-1,47504,Sam Burns,2,2018340
120,-1,24925,Jonathan Byrd,2,2018440
120,-1,34697,Yi Cao,2,2016050
120,-1,01226,Fred Couples,2,2017250
120,-1,49633,Charlie Danielson,2,2017200
120,-1,28089,Jason Day,2,2018500
120,-1,24179,David Drysdale,2,2009310
120,-1,25191,Gonzalo Fernandez-Castaño,2,2017430
120,-1,30736,Oscar Fraustro,2,2017060
120,-1,29740,Brad Fritsch,2,2017430
120,-1,29535,Brice Garnett,2,2018490
120,-1,49932,Jonathan Garrick,2,2017060
120,-1,52375,Doug Ghim,2,2018440
120,-1,23063,Scott Hend,2,2018020
120,-1,01527,Scott Hoch,2,2008100
120,-1,12716,Charley Hoffman,2,2018480
120,-1,29420,Billy Horschel,2,2018500
120,-1,21961,Charles Howell III,2,2018490
120,-1,29222,Billy Hurley III,2,2018440
120,-1,27974,Sung Kang,2,2018470
120,-1,29378,Daisuke Kataoka,2,2018050
120,-1,47239,Phachara Khongwatmai,2,2018020
120,-1,34587,Chan Kim,2,2017410
120,-1,37454,Whee Kim,2,2018480
120,-1,23108,Matt Kuchar,2,2018480
120,-1,01666,Bernhard Langer,2,2018260
120,-1,34261,Scott Langley,2,2017070
120,-1,28775,Nate Lashley,2,2018320
120,-1,34168,Soomin Lee,2,2017020
120,-1,37447,Zander Lombard,2,2016400
120,-1,37380,Curtis Luck,2,2017430
120,-1,24912,Will MacKenzie,2,2017340
120,-1,28158,Steve Marino,2,2018370
120,-1,01766,Billy Mayfair,2,2016360
120,-1,47741,Wesley McClain,2,2017240
120,-1,01793,Mac McLendon,2,1980430
120,-1,46442,Maverick McNealy,2,2018320
120,-1,52330,Dylan Meyer,2,2018440
120,-1,24077,Matthew Millar,2,2011310
120,-1,39546,Keith Mitchell,2,2018490
120,-1,25198,Francesco Molinari,2,2018500
120,-1,46601,Trey Mullinax,2,2018470
120,-1,25396,Kevin Na,2,2018500
120,-1,39537,Chris Naegel,2,2015370
120,-1,01866,Jack Newton,2,1982420
120,-1,27349,Alex Noren,2,2018490
