RANK,MOVEMENT,PLAYER_ID,PLAYER,%,TOTAL DRIVES FOR 300+,TOTAL DRVS - OVERALL,RELATIVE TO PAR
1,0,25804,Bubba Watson,81.73,85,104,-0.42
2,0,24358,Robert Garrigus,70.37,114,162,-0.25
3,0,28089,Jason Day,69.79,67,96,-0.31
4,0,30110,Kyle Stanley,69.59,103,148,-0.25
5,0,30925,Dustin Johnson,69.30,79,114,-0.18
6,0,28237,Rory McIlroy,68.75,55,80,-0.44
7,0,32334,Charlie Beljan,67.92,72,106,-0.35
8,0,27141,J.B. Holmes,67.68,111,164,-0.13
9,0,24502,Adam Scott,60.71,51,84,-0.12
10,0,27436,Graham DeLaet,59.33,89,150,-0.27
11,0,30692,Scott Stallings,59.03,85,144,-0.16
12,0,25818,Scott Piercy,58.99,105,178,-0.33
13,0,01249,John Daly,57.89,44,76,-0.18
14,0,27064,Jhonattan Vegas,57.33,86,150,-0.22
15,0,30944,Jason Kokrak,56.67,85,150,-0.12
16,0,31323,Gary Woodland,56.25,63,112,-0.16
17,0,23320,Ryan Palmer,55.84,86,154,-0.27
18,0,33141,Keegan Bradley,54.86,79,144,-0.20
19,0,08793,Tiger Woods,53.92,55,102,-0.22
20,0,32698,Bobby Gates,53.61,89,166,-0.26
21,0,27936,Martin Laird,52.54,62,118,-0.27
22,0,24140,Sean O'Hair,52.50,84,160,-0.25
23,0,27120,Troy Matteson,51.67,93,180,-0.13
24,0,20848,Ángel Cabrera,51.32,39,76,+0.05
25,0,29289,S.Y. Noh,50.54,94,186,-0.19
26,0,25632,Jimmy Walker,49.48,96,194,-0.23
27,0,21805,Harrison Frazar,49.04,51,104,-0.33
28,0,20850,Daniel Chopra,48.98,48,98,-0.21
29,0,34099,Harris English,48.40,91,188,-0.31
30,0,33120,Mark Anderson,47.83,66,138,-0.26
31,0,21961,Charles Howell III,47.67,82,172,-0.37
32,0,28308,Troy Kelly,47.50,57,120,-0.37
33,0,27330,Josh Teater,47.31,88,186,-0.27
34,0,06573,Brandt Jobe,46.23,49,106,-0.24
35,0,26329,Louis Oosthuizen,45.92,45,98,-0.24
36,0,24494,Erik Compton,44.52,65,146,-0.23
37,0,27095,Nick Watney,43.75,70,160,-0.24
38,0,06567,Vijay Singh,43.53,74,170,-0.18
39,0,23623,Bo Van Pelt,43.48,60,138,-0.22
40,0,25345,Carl Pettersson,43.29,71,164,-0.27
41,0,26289,Boo Weekley,43.18,57,132,-0.19
42,0,01706,Davis Love III,42.86,48,112,-0.17
43,0,28500,Martin Flores,41.76,76,182,-0.13
44,0,26331,Charl Schwartzel,41.25,33,80,-0.30
45,0,24940,Edward Loar,41.18,42,102,-0.24
46,0,32366,Kevin Chappell,41.14,65,158,-0.18
47,0,21209,Sergio Garcia,40.91,36,88,-0.19
48,0,01810,Phil Mickelson,40.77,53,130,-0.30
49,0,11123,Chris Couch,40.68,48,118,-0.23
50,0,27302,Garth Mulroy,40.57,43,106,-0.30
51,0,12716,Charley Hoffman,40.12,69,172,-0.26
52,0,26300,Matt Jones,39.80,39,98,-0.28
53,0,30750,Tommy Gainey,39.58,76,192,-0.18
54,0,22913,John Rollins,39.33,59,150,-0.17
55,0,22378,Trevor Immelman,39.06,50,128,-0.24
56,0,06522,Ernie Els,38.64,51,132,-0.22
57,0,20691,Greg Owen,37.79,65,172,-0.31
58,0,30852,Ryo Ishikawa,36.84,28,76,-0.29
59,0,20396,Lee Westwood,36.25,29,80,-0.24
60,0,32102,Rickie Fowler,36.23,50,138,-0.34
61,0,22371,Aaron Baddeley,36.21,42,116,-0.29
62,0,25686,Jason Dufner,35.61,47,132,-0.26
63,0,29479,Scott Brown,35.59,42,118,-0.36
64,0,27214,Kevin Streelman,35.54,59,166,-0.31
65,0,23788,D.J. Trahan,35.51,49,138,-0.16
66,0,27933,John Merrick,34.81,55,158,-0.44
67,0,19970,Robert Karlsson,34.52,29,84,-0.21
68,0,23903,Stephen Gangluff,34.31,35,102,-0.17
69,0,24846,Ricky Barnes,34.09,60,176,-0.30
70,0,27770,Camilo Villegas,33.77,52,154,-0.23
71,0,24924,Bill Haas,33.59,43,128,-0.26
72,0,29518,Brendan Steele,33.10,47,142,-0.43
73,0,27797,Derek Lamely,33.06,41,124,-0.22
74,0,20645,John Senden,32.81,42,128,-0.29
75,0,29420,Billy Horschel,32.73,36,110,-0.17
76,0,20229,Stewart Cink,32.46,37,114,-0.27
77,0,34021,Bud Cauley,31.96,62,194,-0.27
78,0,20766,Padraig Harrington,31.91,30,94,-0.20
79,0,21528,Henrik Stenson,31.40,27,86,-0.44
80,0,25834,Daniel Summerhays,31.17,48,154,-0.13
81,0,28259,Sangmoon Bae,30.95,39,126,-0.28
82,0,24781,Hunter Mahan,30.88,42,136,-0.05
83,0,26851,Marc Leishman,30.77,48,156,-0.25
84,0,12510,Chad Campbell,30.63,49,160,-0.22
85,0,23409,James Driscoll,30.52,47,154,-0.30
86,0,29476,Kyle Reifers,30.49,50,164,-0.26
87,0,20574,Mathew Goggin,30.33,37,122,-0.41
88,0,23548,Bill Lunde,30.14,44,146,-0.30
89,0,28093,Miguel Angel Carballo,30.00,39,130,-0.21
89,0,24361,Pat Perez,30.00,45,150,-0.38
91,0,30926,Chris Kirk,29.78,53,178,-0.19
92,0,29926,Danny Lee,29.55,39,132,-0.41
93,0,20070,Matt Bettencourt,29.29,41,140,-0.10
94,0,26679,Kevin Stadler,29.22,45,154,-0.02
95,0,29910,Blake Adams,28.95,55,190,-0.33
96,0,24925,Jonathan Byrd,28.57,32,112,-0.19
96,0,25562,Andres Romero,28.57,32,112,-0.25
98,0,31558,J.J. Killeen,28.49,53,186,-0.26
99,0,28475,Jeff Overton,28.42,54,190,-0.39
100,0,23353,J.J. Henry,28.40,46,162,-0.22
101,0,32200,Roberto Castro,27.98,47,168,-0.40
102,0,34174,John Huh,27.96,52,186,-0.35
103,0,22405,Justin Rose,27.78,30,108,-0.27
104,0,26287,Roland Thatcher,27.55,27,98,-0.30
105,0,28455,Will Claxton,27.37,52,190,-0.31
106,0,24490,George McNeill,27.27,42,154,-0.45
106,0,29221,Webb Simpson,27.27,36,132,-0.22
108,0,24663,Y.E. Yang,27.00,27,100,E
109,0,06527,Steve Stricker,26.85,29,108,-0.41
110,0,27644,Brian Harman,26.77,53,198,-0.45
111,0,24604,Hunter Haas,26.23,32,122,-0.19
112,0,33419,Cameron Tringale,26.19,44,168,-0.48
113,0,23638,Brendon de Jonge,26.17,56,214,-0.32
114,0,12652,Cameron Beckman,25.97,40,154,-0.08
115,0,22046,Geoff Ogilvy,25.86,30,116,-0.30
116,0,23542,Tommy Biershenk,25.76,34,132,-0.29
117,0,23621,Rory Sabbatini,25.63,41,160,-0.29
118,0,28307,Matt Every,25.00,36,144,-0.28
118,0,25892,Steve Wheatcroft,25.00,25,100,-0.16
120,0,08725,Tom Gillis,24.67,37,150,-0.16
121,0,35139,Richard Lee,24.62,32,130,-0.28
122,0,20572,Rod Pampling,24.34,37,152,-0.41
123,0,33122,Russell Knox,24.24,32,132,-0.25
124,0,06004,Stephen Ames,23.91,22,92,-0.45
125,0,12782,Tim Herron,23.84,41,172,-0.27
126,0,27649,Brandt Snedeker,23.53,32,136,-0.13
127,0,01116,Michael Bradley,22.88,27,118,+0.04
128,0,26758,David Hearn,22.63,43,190,-0.16
129,0,24357,K.J. Choi,22.32,25,112,-0.28
130,0,01724,Jeff Maggert,22.29,37,166,-0.41
131,0,01320,Bob Estes,22.14,31,140,-0.19
132,0,29478,Kevin Kisner,22.13,27,122,-0.30
133,0,23325,Vaughn Taylor,22.00,33,150,-0.24
134,0,28087,Kris Blanks,21.88,28,128,-0.36
135,0,26596,Ryan Moore,21.84,38,174,-0.21
136,0,27974,Sung Kang,21.83,31,142,-0.26
137,0,31202,William McGirt,21.67,39,180,-0.26
138,0,21731,Freddie Jacobson,21.59,19,88,-0.16
139,0,27963,Chris Stroud,21.43,36,168,-0.28
140,0,25572,Graeme McDowell,21.05,16,76,-0.44
141,0,10885,Robert Allenby,20.83,30,144,-0.30
141,0,25240,D.A. Points,20.83,35,168,-0.29
143,0,23718,Nathan Green,20.77,27,130,-0.33
144,0,27466,Spencer Levin,20.67,31,150,-0.29
145,0,23541,Ben Crane,20.45,27,132,-0.26
146,0,25396,Kevin Na,20.29,28,138,-0.18
147,0,26951,Johnson Wagner,20.12,33,164,-0.09
148,0,24138,Ian Poulter,20.00,16,80,-0.19
149,0,21407,Arjun Atwal,19.86,29,146,-0.24
150,0,23108,Matt Kuchar,19.85,27,136,E
151,0,25457,Alexandre Rocha,19.64,22,112,-0.23
152,0,27895,Jonas Blixt,19.29,27,140,-0.56
153,0,20104,Ken Duke,18.75,36,192,-0.50
153,0,20160,Charlie Wi,18.75,30,160,-0.33
155,0,01766,Billy Mayfair,18.60,32,172,-0.28
156,0,06034,Marco Dawson,18.52,20,108,-0.55
156,0,10213,Dicky Pride,18.52,20,108,-0.25
158,0,26476,Chez Reavie,18.49,27,146,-0.33
159,0,23204,Gary Christian,18.24,31,170,-0.13
160,0,27556,Ted Potter Jr.,17.91,24,134,-0.25
161,0,30927,Brendon Todd,17.86,25,140,-0.16
162,0,22582,Kyle Thompson,17.78,16,90,-0.06
163,0,24024,Zach Johnson,17.31,27,156,-0.37
164,0,20593,Greg Chalmers,17.09,27,158,-0.33
165,0,10860,Justin Leonard,16.44,24,146,E
