RANK,MOVEMENT,PLAYER_ID,PLAYER,%,TOTAL DRIVES FOR 240-260,TOTAL DRIVES - OVERALL,RELATIVE TO PAR
81,0,23108,Matt Kuchar,12.42,114,918,+0.026
83,0,08725,Tom Gillis,12.38,119,961,+0.076
84,0,23353,J.J. Henry,12.34,122,989,-0.025
85,0,28307,Matt Every,12.30,110,894,+0.155
86,0,12510,Chad Campbell,12.27,125,1019,+0.128
87,0,12782,Tim Herron,12.25,130,1061,+0.092
88,0,06527,Steve Stricker,12.24,93,760,+0.032
89,0,23325,Vaughn Taylor,12.18,109,895,-0.018
90,0,22046,Geoff Ogilvy,12.14,93,766,-0.032
91,0,23541,Ben Crane,12.07,105,870,+0.105
92,0,20572,Rod Pampling,12.05,116,963,+0.155
93,0,26331,Charl Schwartzel,12.01,67,558,-0.090
94,0,20766,Padraig Harrington,11.98,75,626,E
95,0,30944,Jason Kokrak,11.94,115,963,+0.113
96,0,21528,Henrik Stenson,11.90,70,588,+0.029
97,0,20229,Stewart Cink,11.84,89,752,+0.180
97,0,24138,Ian Poulter,11.84,63,532,-0.032
99,0,23621,Rory Sabbatini,11.83,119,1006,+0.042
100,0,01724,Jeff Maggert,11.76,128,1088,+0.102
100,0,24663,Y.E. Yang,11.76,79,672,+0.139
102,0,01766,Billy Mayfair,11.75,128,1089,+0.117
103,0,20691,Greg Owen,11.73,126,1074,+0.063
104,0,26287,Roland Thatcher,11.69,72,616,+0.139
105,0,32334,Charlie Beljan,11.67,70,600,-0.029
106,0,27214,Kevin Streelman,11.65,125,1073,+0.016
107,0,29478,Kevin Kisner,11.62,86,740,+0.151
108,0,20070,Matt Bettencourt,11.59,97,837,+0.237
109,0,28093,Miguel Angel Carballo,11.56,92,796,+0.033
110,0,28259,Sangmoon Bae,11.49,91,792,+0.341
110,0,30926,Chris Kirk,11.49,137,1192,+0.036
112,0,28089,Jason Day,11.47,75,654,+0.040
113,0,29926,Danny Lee,11.41,94,824,+0.096
114,0,30692,Scott Stallings,11.22,107,954,+0.131
115,0,06034,Marco Dawson,11.21,72,642,+0.042
116,0,27770,Camilo Villegas,11.20,114,1018,+0.202
117,0,33419,Cameron Tringale,11.19,120,1072,-0.025
118,0,32366,Kevin Chappell,11.18,112,1002,+0.205
119,0,29420,Billy Horschel,11.16,75,672,+0.040
120,0,28308,Troy Kelly,10.96,78,712,+0.154
121,0,20574,Mathew Goggin,10.92,84,769,+0.060
121,0,26679,Kevin Stadler,10.92,107,980,+0.178
123,0,24925,Jonathan Byrd,10.84,85,784,+0.129
123,0,22405,Justin Rose,10.84,80,738,+0.088
125,0,29476,Kyle Reifers,10.78,111,1030,+0.063
126,0,25572,Graeme McDowell,10.71,57,532,+0.228
126,0,27095,Nick Watney,10.71,114,1064,+0.096
128,0,28455,Will Claxton,10.67,128,1200,+0.047
129,0,20848,Ángel Cabrera,10.66,55,516,+0.055
130,0,27064,Jhonattan Vegas,10.65,103,967,+0.165
131,0,23788,D.J. Trahan,10.64,92,865,+0.130
132,0,30110,Kyle Stanley,10.62,104,979,+0.087
133,0,25818,Scott Piercy,10.56,127,1203,+0.079
134,0,24494,Erik Compton,10.51,94,894,+0.106
135,0,27895,Jonas Blixt,10.50,94,895,E
136,0,27436,Graham DeLaet,10.48,104,992,+0.087
137,0,22371,Aaron Baddeley,10.47,81,774,+0.136
138,0,21731,Freddie Jacobson,10.39,64,616,+0.203
139,0,24781,Hunter Mahan,10.38,93,896,+0.065
140,0,22913,John Rollins,10.30,102,990,+0.069
141,0,29479,Scott Brown,10.27,73,711,+0.027
142,0,31558,J.J. Killeen,10.23,120,1173,+0.067
143,0,21961,Charles Howell III,10.13,109,1076,+0.138
144,0,27302,Garth Mulroy,10.09,65,644,+0.062
144,0,06567,Vijay Singh,10.09,114,1130,+0.026
146,0,33120,Mark Anderson,10.07,86,854,+0.256
147,0,01706,Davis Love III,10.03,73,728,+0.027
147,0,29289,S.Y. Noh,10.03,119,1187,+0.109
149,0,25686,Jason Dufner,10.00,89,890,+0.022
150,0,31323,Gary Woodland,9.97,74,742,+0.270
151,0,29221,Webb Simpson,9.96,92,924,+0.033
152,0,12716,Charley Hoffman,9.92,105,1059,E
153,0,32102,Rickie Fowler,9.85,91,924,+0.110
154,0,21805,Harrison Frazar,9.78,66,675,+0.424
155,0,23320,Ryan Palmer,9.77,97,993,+0.010
156,0,23542,Tommy Biershenk,9.75,79,810,+0.253
157,0,33141,Keegan Bradley,9.72,97,998,+0.103
158,0,26329,Louis Oosthuizen,9.68,66,682,+0.091
159,0,01810,Phil Mickelson,9.67,81,838,+0.123
160,0,20850,Daniel Chopra,9.47,57,602,+0.175
161,0,25562,Andres Romero,9.44,71,752,+0.183
162,0,32698,Bobby Gates,9.43,100,1060,+0.090
163,0,19970,Robert Karlsson,9.41,54,574,+0.111
164,0,25834,Daniel Summerhays,9.24,88,952,+0.102
165,0,24924,Bill Haas,9.23,79,856,+0.063
166,0,24140,Sean O'Hair,9.19,98,1066,+0.051
167,0,23623,Bo Van Pelt,9.18,83,904,+0.108
167,0,25892,Steve Wheatcroft,9.18,54,588,+0.093
169,0,24940,Edward Loar,9.14,55,602,+0.218
170,0,23548,Bill Lunde,9.11,85,933,+0.153
171,0,01249,John Daly,9.09,48,528,+0.354
172,0,20645,John Senden,9.05,78,862,-0.038
173,0,27644,Brian Harman,9.04,111,1228,+0.153
174,0,32200,Roberto Castro,8.97,94,1048,+0.032
175,0,34099,Harris English,8.90,108,1214,+0.148
176,0,34021,Bud Cauley,8.83,112,1268,+0.036
176,0,06522,Ernie Els,8.83,80,906,+0.188
178,0,24358,Robert Garrigus,8.74,90,1030,+0.067
179,0,25345,Carl Pettersson,8.60,96,1116,+0.083
180,0,28475,Jeff Overton,8.58,110,1282,+0.091
181,0,27936,Martin Laird,8.20,62,756,+0.081
182,0,30750,Tommy Gainey,8.11,102,1257,+0.118
183,0,28237,Rory McIlroy,7.86,44,560,-0.045
184,0,24502,Adam Scott,7.32,42,574,+0.190
185,0,30925,Dustin Johnson,7.02,52,741,+0.077
186,0,27120,Troy Matteson,6.57,76,1157,+0.118
187,0,26289,Boo Weekley,6.42,52,810,+0.212
188,0,27141,J.B. Holmes,6.41,70,1092,+0.114
189,0,27330,Josh Teater,6.39,74,1158,+0.203
190,0,25804,Bubba Watson,5.99,43,718,+0.116
191,0,20396,Lee Westwood,5.89,33,560,+0.091
