RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL DISTANCE,TOTAL DRIVES
63,0,27214,Kevin Streelman,292.8,50945,174
64,0,25686,Jason Dufner,292.4,47367,162
64,0,21209,Sergio Garcia,292.4,32747,112
66,0,24924,Bill Haas,292.2,45002,154
66,0,23788,D.J. Trahan,292.2,40330,138
68,0,22371,Aaron Baddeley,292.0,42048,144
68,0,24846,Ricky Barnes,292.0,51393,176
68,0,28475,Jeff Overton,292.0,56645,194
68,0,25562,Andres Romero,292.0,35042,120
72,0,29926,Danny Lee,291.9,38533,132
73,0,30926,Chris Kirk,291.8,51938,178
74,0,34021,Bud Cauley,291.6,57161,196
75,0,23903,Stephen Gangluff,291.5,29732,102
75,0,24361,Pat Perez,291.5,45763,157
77,0,29479,Scott Brown,291.2,34366,118
78,0,23409,James Driscoll,291.1,46000,158
79,0,20645,John Senden,291.0,45108,155
80,0,22378,Trevor Immelman,290.9,44218,152
80,0,22405,Justin Rose,290.9,39277,135
82,0,20574,Mathew Goggin,290.8,35477,122
83,0,32200,Roberto Castro,290.6,49981,172
84,0,23548,Bill Lunde,290.5,43582,150
85,0,28455,Will Claxton,290.4,55182,190
85,0,33419,Cameron Tringale,290.4,50815,175
87,0,27644,Brian Harman,290.3,58632,202
87,0,27770,Camilo Villegas,290.3,44701,154
89,0,29420,Billy Horschel,290.2,31918,110
90,0,12510,Chad Campbell,290.1,48742,168
90,0,22046,Geoff Ogilvy,290.1,41189,142
92,0,30852,Ryo Ishikawa,290.0,26678,92
92,0,29476,Kyle Reifers,290.0,47554,164
94,0,31558,J.J. Killeen,289.9,53920,186
95,0,28259,Sangmoon Bae,289.8,44332,153
96,0,24925,Jonathan Byrd,289.5,39371,136
96,0,28093,Miguel Angel Carballo,289.5,37634,130
96,0,21528,Henrik Stenson,289.5,27213,94
99,0,12782,Tim Herron,289.4,50934,176
99,0,26851,Marc Leishman,289.4,48620,168
101,0,25834,Daniel Summerhays,289.3,44558,154
102,0,27797,Derek Lamely,289.1,35852,124
103,0,08725,Tom Gillis,289.0,43355,150
104,0,26287,Roland Thatcher,288.9,28312,98
105,0,20229,Stewart Cink,288.8,38127,132
105,0,23638,Brendon de Jonge,288.8,63831,221
105,0,24490,George McNeill,288.8,46206,160
105,0,20572,Rod Pampling,288.8,46210,160
105,0,29518,Brendan Steele,288.8,42162,146
110,0,27649,Brandt Snedeker,288.7,45035,156
111,0,29221,Webb Simpson,288.6,43872,152
112,0,29910,Blake Adams,288.4,59410,206
113,0,34174,John Huh,288.3,57075,198
114,0,20070,Matt Bettencourt,288.2,41495,144
115,0,23353,J.J. Henry,288.1,48972,170
116,0,29478,Kevin Kisner,287.9,35127,122
117,0,24604,Hunter Haas,287.6,36236,126
117,0,26596,Ryan Moore,287.6,50911,177
119,0,21731,Freddie Jacobson,287.4,34493,120
119,0,23621,Rory Sabbatini,287.4,48002,167
121,0,25892,Steve Wheatcroft,286.9,28687,100
122,0,23541,Ben Crane,286.8,41300,144
122,0,01766,Billy Mayfair,286.8,49326,172
124,0,10885,Robert Allenby,286.7,43294,151
124,0,26758,David Hearn,286.7,54465,190
126,0,27963,Chris Stroud,286.6,49013,171
127,0,27895,Jonas Blixt,286.3,40083,140
128,0,23108,Matt Kuchar,286.2,46936,164
129,0,23325,Vaughn Taylor,286.0,42904,150
130,0,06034,Marco Dawson,285.9,30874,108
130,0,10213,Dicky Pride,285.9,30880,108
132,0,33122,Russell Knox,285.8,37729,132
133,0,27974,Sung Kang,285.7,40576,142
134,0,35139,Richard Lee,285.6,37124,130
134,0,20160,Charlie Wi,285.6,48841,171
136,0,28307,Matt Every,285.5,43400,152
136,0,25572,Graeme McDowell,285.5,30552,107
138,0,23542,Tommy Biershenk,285.4,38819,136
138,0,31202,William McGirt,285.4,52226,183
138,0,06527,Steve Stricker,285.4,39391,138
141,0,01724,Jeff Maggert,285.3,47360,166
142,0,12652,Cameron Beckman,285.2,43914,154
142,0,01320,Bob Estes,285.2,44487,156
144,0,21407,Arjun Atwal,285.1,41623,146
145,0,24138,Ian Poulter,285.0,31345,110
146,0,24663,Y.E. Yang,284.9,35331,124
147,0,25457,Alexandre Rocha,284.6,31878,112
148,0,28087,Kris Blanks,284.5,36420,128
148,0,01116,Michael Bradley,284.5,33571,118
148,0,27556,Ted Potter Jr.,284.5,41544,146
151,0,22582,Kyle Thompson,284.2,26714,94
152,0,25240,D.A. Points,284.0,49704,175
152,0,26951,Johnson Wagner,284.0,49700,175
154,0,23718,Nathan Green,283.8,36898,130
155,0,06004,Stephen Ames,283.7,29501,104
155,0,27466,Spencer Levin,283.7,44821,158
157,0,30927,Brendon Todd,283.6,39703,140
158,0,32150,Michael Thompson,283.4,45349,160
159,0,20098,Stuart Appleby,283.3,40225,142
160,0,20104,Ken Duke,282.6,56240,199
161,0,26476,Chez Reavie,282.5,46620,165
162,0,24357,K.J. Choi,282.3,39527,140
163,0,20593,Greg Chalmers,282.0,48787,173
164,0,23204,Gary Christian,281.9,47923,170
165,0,25396,Kevin Na,281.5,44484,158
166,0,06036,Scott Dunlap,281.4,28698,102
166,0,27060,John Mallinger,281.4,39395,140
168,0,24024,Zach Johnson,281.1,52845,188
169,0,01797,Rocco Mediate,280.7,35927,128
170,0,23983,Luke Donald,280.1,34729,124
171,0,10809,Jim Furyk,280.0,46477,166
172,0,10860,Justin Leonard,279.4,41903,150
173,0,22548,Patrick Sheehan,279.3,29042,104
174,0,24507,Jason Bohn,279.2,41877,150
175,0,22293,Heath Slocum,278.9,47412,170
176,0,22961,David Mathis,278.1,42833,154
177,0,19846,Brian Gay,277.7,48328,174
178,0,23800,Bryce Molder,277.5,43838,158
179,0,21753,Brian Davis,277.1,47940,173
180,0,23135,Tim Clark,276.7,32645,118
181,0,21350,Ryuji Imada,276.4,42006,152
182,0,08075,Jerry Kelly,276.1,44174,160
183,0,21878,Mark Wilson,276.0,43062,156
184,0,02206,David Toms,275.5,31956,116
185,0,29222,Billy Hurley III,275.3,36338,132
186,0,22621,Ben Curtis,274.8,31880,116
187,0,01941,Tom Pernice Jr.,273.9,31769,116
188,0,06251,Chris DiMarco,273.0,43133,158
189,0,30711,Colt Knost,272.5,41968,154
190,0,20623,Gavin Coles,271.2,35793,132
191,0,22348,Nick O'Hern,268.9,39800,148
