RANK,MOVEMENT,PLAYER_ID,PLAYER,%,TOTAL DRIVES FOR 260-280,TOTAL DRIVES - OVERALL,RELATIVE TO PAR
38,0,01766,Billy Mayfair,34.25,373,1089,+0.078
39,0,01724,Jeff Maggert,34.10,371,1088,+0.040
40,0,20593,Greg Chalmers,33.97,355,1045,-0.014
41,0,23204,Gary Christian,33.94,355,1046,+0.048
42,0,27556,Ted Potter Jr.,33.80,288,852,-0.003
43,0,24663,Y.E. Yang,33.78,227,672,+0.053
44,0,12652,Cameron Beckman,33.75,325,963,+0.012
45,0,20104,Ken Duke,33.41,419,1254,-0.060
46,0,21407,Arjun Atwal,33.08,304,919,+0.063
47,0,01320,Bob Estes,32.67,296,906,+0.020
48,0,33122,Russell Knox,32.31,253,783,+0.016
49,0,23325,Vaughn Taylor,32.18,288,895,+0.052
50,0,27963,Chris Stroud,32.13,337,1049,+0.024
51,0,27466,Spencer Levin,32.10,296,922,+0.064
52,0,26476,Chez Reavie,32.03,294,918,-0.007
53,0,20098,Stuart Appleby,31.97,290,907,+0.014
54,0,26758,David Hearn,31.90,392,1229,+0.010
55,0,27895,Jonas Blixt,31.84,285,895,-0.007
56,0,23718,Nathan Green,31.58,252,798,-0.028
57,0,10885,Robert Allenby,31.41,289,920,+0.097
58,0,31202,William McGirt,31.36,345,1100,-0.043
59,0,20160,Charlie Wi,30.81,313,1016,+0.016
60,0,26951,Johnson Wagner,30.68,327,1066,+0.006
61,0,24357,K.J. Choi,30.48,239,784,-0.008
62,0,29476,Kyle Reifers,30.39,313,1030,E
63,0,27974,Sung Kang,30.24,261,863,+0.157
64,0,23541,Ben Crane,30.23,263,870,+0.072
65,0,20572,Rod Pampling,30.22,291,963,+0.034
66,0,20070,Matt Bettencourt,30.11,252,837,+0.087
67,0,23638,Brendon de Jonge,29.92,426,1424,-0.033
68,0,25240,D.A. Points,29.73,333,1120,-0.054
69,0,06034,Marco Dawson,29.44,189,642,+0.153
70,0,28087,Kris Blanks,29.34,245,835,+0.086
70,0,12510,Chad Campbell,29.34,299,1019,-0.017
72,0,24138,Ian Poulter,29.32,156,532,-0.019
73,0,21731,Freddie Jacobson,29.22,180,616,+0.044
74,0,32150,Michael Thompson,28.43,257,904,+0.039
75,0,29910,Blake Adams,28.34,348,1228,+0.049
75,0,24490,George McNeill,28.34,280,988,+0.096
77,0,22405,Justin Rose,28.32,209,738,-0.033
78,0,23548,Bill Lunde,28.30,264,933,-0.015
79,0,29478,Kevin Kisner,28.11,208,740,E
80,0,20574,Mathew Goggin,28.09,216,769,+0.116
81,0,27644,Brian Harman,27.93,343,1228,+0.003
82,0,20229,Stewart Cink,27.79,209,752,+0.029
83,0,08725,Tom Gillis,27.78,267,961,+0.071
83,0,27797,Derek Lamely,27.78,217,781,+0.046
85,0,23788,D.J. Trahan,27.75,240,865,+0.108
86,0,23353,J.J. Henry,27.70,274,989,-0.007
87,0,27649,Brandt Snedeker,27.65,250,904,-0.012
88,0,28307,Matt Every,27.52,246,894,-0.004
88,0,25834,Daniel Summerhays,27.52,262,952,+0.046
90,0,06527,Steve Stricker,27.37,208,760,-0.053
91,0,24604,Hunter Haas,27.10,197,727,+0.051
92,0,24846,Ricky Barnes,26.96,309,1146,+0.120
93,0,23409,James Driscoll,26.82,261,973,+0.061
94,0,26287,Roland Thatcher,26.79,165,616,+0.133
95,0,20766,Padraig Harrington,26.68,167,626,-0.054
96,0,26679,Kevin Stadler,26.43,259,980,-0.004
97,0,28455,Will Claxton,26.42,317,1200,-0.035
98,0,12782,Tim Herron,26.39,280,1061,+0.057
99,0,32200,Roberto Castro,26.34,276,1048,+0.022
99,0,31558,J.J. Killeen,26.34,309,1173,+0.068
101,0,26596,Ryan Moore,26.28,297,1130,+0.017
102,0,34174,John Huh,25.93,308,1188,+0.058
103,0,01116,Michael Bradley,25.88,199,769,+0.101
104,0,19970,Robert Karlsson,25.78,148,574,+0.081
105,0,21528,Henrik Stenson,25.68,151,588,+0.026
106,0,30926,Chris Kirk,25.67,306,1192,-0.007
107,0,28093,Miguel Angel Carballo,25.63,204,796,+0.103
108,0,24781,Hunter Mahan,25.45,228,896,+0.039
109,0,29926,Danny Lee,25.00,206,824,+0.015
110,0,22378,Trevor Immelman,24.84,198,797,+0.045
110,0,27302,Garth Mulroy,24.84,160,644,+0.069
112,0,28259,Sangmoon Bae,24.75,196,792,+0.061
112,0,32366,Kevin Chappell,24.75,248,1002,+0.065
114,0,29420,Billy Horschel,24.70,166,672,+0.048
115,0,12716,Charley Hoffman,24.65,261,1059,+0.077
116,0,25686,Jason Dufner,24.61,219,890,-0.023
116,0,29518,Brendan Steele,24.61,221,898,+0.095
118,0,06522,Ernie Els,24.50,222,906,-0.036
119,0,20691,Greg Owen,24.49,263,1074,+0.076
120,0,26289,Boo Weekley,24.44,198,810,-0.005
121,0,26300,Matt Jones,23.94,147,614,-0.034
122,0,29221,Webb Simpson,23.92,221,924,-0.050
123,0,34021,Bud Cauley,23.90,303,1268,+0.020
124,0,22046,Geoff Ogilvy,23.89,183,766,+0.093
125,0,24925,Jonathan Byrd,23.85,187,784,+0.021
126,0,25562,Andres Romero,23.67,178,752,+0.253
127,0,22913,John Rollins,23.64,234,990,+0.017
128,0,20396,Lee Westwood,23.57,132,560,-0.098
129,0,23623,Bo Van Pelt,23.56,213,904,-0.061
130,0,27770,Camilo Villegas,23.48,239,1018,+0.038
131,0,33419,Cameron Tringale,23.41,251,1072,+0.147
132,0,26851,Marc Leishman,23.40,248,1060,+0.081
133,0,29479,Scott Brown,23.21,165,711,+0.164
134,0,32102,Rickie Fowler,23.05,213,924,+0.085
134,0,06573,Brandt Jobe,23.05,145,629,+0.097
136,0,34099,Harris English,22.98,279,1214,-0.025
137,0,28475,Jeff Overton,22.93,294,1282,+0.027
137,0,27214,Kevin Streelman,22.93,246,1073,+0.106
139,0,24361,Pat Perez,22.92,220,960,+0.050
140,0,25345,Carl Pettersson,22.85,255,1116,+0.012
140,0,20645,John Senden,22.85,197,862,+0.036
142,0,01810,Phil Mickelson,22.79,191,838,+0.037
143,0,33120,Mark Anderson,22.72,194,854,+0.062
144,0,23903,Stephen Gangluff,22.63,136,601,+0.037
145,0,27933,John Merrick,22.59,227,1005,+0.070
146,0,06567,Vijay Singh,22.39,253,1130,+0.032
147,0,23621,Rory Sabbatini,22.27,224,1006,+0.004
148,0,01706,Davis Love III,22.25,162,728,-0.049
149,0,11123,Chris Couch,22.24,167,751,+0.030
150,0,30852,Ryo Ishikawa,21.90,113,516,+0.168
151,0,30750,Tommy Gainey,21.88,275,1257,+0.131
152,0,26331,Charl Schwartzel,21.68,121,558,-0.025
153,0,24924,Bill Haas,20.68,177,856,-0.034
154,0,28500,Martin Flores,20.42,234,1146,+0.021
155,0,27936,Martin Laird,20.37,154,756,+0.039
156,0,24140,Sean O'Hair,20.36,217,1066,+0.106
157,0,21961,Charles Howell III,20.35,219,1076,+0.059
158,0,32698,Bobby Gates,20.19,214,1060,+0.140
159,0,25632,Jimmy Walker,19.87,252,1268,-0.024
160,0,24494,Erik Compton,19.80,177,894,+0.147
161,0,22371,Aaron Baddeley,19.77,153,774,+0.065
162,0,27095,Nick Watney,19.55,208,1064,-0.005
163,0,21209,Sergio Garcia,19.44,119,612,+0.042
164,0,24940,Edward Loar,19.27,116,602,+0.034
165,0,20850,Daniel Chopra,19.10,115,602,+0.035
166,0,20848,Ángel Cabrera,18.99,98,516,+0.143
167,0,31323,Gary Woodland,18.87,140,742,+0.057
168,0,27330,Josh Teater,18.65,216,1158,+0.120
169,0,27436,Graham DeLaet,18.55,184,992,+0.054
170,0,26329,Louis Oosthuizen,18.48,126,682,+0.056
171,0,08793,Tiger Woods,18.30,123,672,-0.073
172,0,30944,Jason Kokrak,17.65,170,963,+0.153
173,0,28308,Troy Kelly,17.56,125,712,+0.240
174,0,30692,Scott Stallings,17.30,165,954,+0.024
175,0,29289,S.Y. Noh,17.27,205,1187,+0.059
176,0,24502,Adam Scott,16.90,97,574,E
177,0,33141,Keegan Bradley,16.63,166,998,-0.012
178,0,21805,Harrison Frazar,16.44,111,675,+0.027
179,0,27120,Troy Matteson,16.42,190,1157,+0.100
180,0,30110,Kyle Stanley,15.93,156,979,+0.096
181,0,25818,Scott Piercy,15.63,188,1203,-0.011
182,0,24358,Robert Garrigus,15.24,157,1030,+0.064
183,0,27064,Jhonattan Vegas,15.10,146,967,+0.048
184,0,23320,Ryan Palmer,14.90,148,993,+0.155
185,0,28089,Jason Day,14.07,92,654,+0.120
186,0,27141,J.B. Holmes,13.83,151,1092,+0.086
187,0,28237,Rory McIlroy,13.04,73,560,-0.151
188,0,30925,Dustin Johnson,12.69,94,741,+0.011
189,0,32334,Charlie Beljan,11.67,70,600,+0.043
190,0,01249,John Daly,11.17,59,528,+0.220
191,0,25804,Bubba Watson,8.50,61,718,-0.016
