RANK,MOVEMENT,PLAYER_ID,PLAYER,TOTAL
1,0,23135,Tim Clark,45.1
2,0,12660,Jesper Parnevik,51.7
3,0,27649,Brandt Snedeker,71.3
4,0,12602,Dean Wilson,81.8
5,0,23621,Rory Sabbatini,85.0
6,0,22212,Craig Lile,85.9
7,0,12714,Chris Tidland,87.2
8,0,22371,Aaron Baddeley,87.8
9,0,20628,Arron Oberholser,88.6
10,0,21731,Freddie Jacobson,89.7
11,0,26420,Richard Johnson,93.7
12,0,24357,K.J. Choi,94.5
13,0,19846,Brian Gay,98.4
14,0,08793,Tiger Woods,98.7
15,0,24024,Zach Johnson,100.8
16,0,01313,Steve Elkington,105.9
17,0,23497,Tag Ridings,107.0
18,0,23718,Nathan Green,109.1
19,0,24490,George McNeill,112.1
20,0,20623,Gavin Coles,113.0
21,0,25396,Kevin Na,113.2
22,0,08881,Tripp Isenhour,114.6
23,0,21350,Ryuji Imada,116.0
24,0,06527,Steve Stricker,117.9
25,0,06004,Stephen Ames,118.3
26,0,21949,Joe Ogilvie,120.8
27,0,10425,Jay Williamson,123.7
28,0,20229,Stewart Cink,127.3
29,0,20160,Charlie Wi,129.5
30,0,06643,Paul Goydos,129.8
31,0,25345,Carl Pettersson,130.3
32,0,06373,José María Olazábal,130.6
33,0,21961,Charles Howell III,134.8
34,0,01320,Bob Estes,135.8
35,0,23320,Ryan Palmer,137.2
36,0,10213,Dicky Pride,137.4
37,0,23623,Bo Van Pelt,138.4
38,0,24925,Jonathan Byrd,140.9
39,0,24449,Parker McLachlin,141.6
40,0,01381,Fred Funk,147.0
41,0,12705,Cliff Kresge,147.8
41,0,01810,Phil Mickelson,147.8
43,0,10117,Bob Heintz,149.8
43,0,02223,Bob Tway,149.8
45,0,20382,Stephen Leaney,149.9
46,0,23800,Bryce Molder,151.8
47,0,23613,Rich Barcelo,153.0
48,0,12680,Shigeki Maruyama,154.9
49,0,12716,Charley Hoffman,155.2
50,0,25900,Lucas Glover,155.8
51,0,26882,Michael Sim,158.7
52,0,20433,Mark Hensby,158.8
53,0,22293,Heath Slocum,161.8
54,0,21528,Henrik Stenson,162.8
55,0,02206,David Toms,163.4
56,0,20850,Daniel Chopra,163.6
57,0,27120,Troy Matteson,166.8
58,0,07363,Craig Bowden,168.8
59,0,23983,Luke Donald,172.3
60,0,24781,Hunter Mahan,175.5
61,0,21633,Steve Allan,179.3
62,0,12782,Tim Herron,181.6
63,0,23108,Matt Kuchar,182.7
64,0,11032,Frank Lickliter II,182.8
65,0,23325,Vaughn Taylor,184.1
66,0,22913,John Rollins,184.3
67,0,01948,Tim Petrovic,186.3
68,0,01941,Tom Pernice Jr.,186.4
69,0,01142,Bart Bryant,187.8
70,0,21209,Sergio Garcia,189.6
70,0,22806,Doug LaBelle II,189.6
72,0,20127,Chris Riley,189.9
73,0,01157,Tom Byrum,196.0
74,0,21753,Brian Davis,196.7
75,0,23353,J.J. Henry,198.7
76,0,23933,Michael Boyd,199.5
77,0,20766,Padraig Harrington,199.7
78,0,24140,Sean O'Hair,200.5
79,0,08931,Glen Day,201.8
80,0,21806,Paul Gow,203.0
80,0,24502,Adam Scott,203.0
82,0,28475,Jeff Overton,203.3
83,0,01473,Todd Hamilton,204.3
83,0,01724,Jeff Maggert,204.3
85,0,22892,Jason Gore,204.5
86,0,26881,Jarrod Lyle,204.8
87,0,23048,Eric Axley,205.3
88,0,02246,Duffy Waldorf,206.6
89,0,06595,Kevin Sutherland,207.6
90,0,22405,Justin Rose,208.1
91,0,24361,Pat Perez,208.2
92,0,25190,Jeff Quinney,208.3
93,0,06034,Marco Dawson,209.0
94,0,01928,Corey Pavin,210.0
95,0,27095,Nick Watney,211.6
96,0,06251,Chris DiMarco,212.3
97,0,26596,Ryan Moore,212.4
98,0,20104,Ken Duke,212.8
99,0,20378,Mathias Grönberg,215.0
100,0,08537,J.P. Hayes,215.2
101,0,24290,D.J. Brigman,215.8
102,0,07749,Brett Quigley,215.9
103,0,20157,Retief Goosen,216.3
104,0,19803,Ryan Armour,216.9
105,0,01132,Mark Brooks,217.6
106,0,01766,Billy Mayfair,219.8
106,0,22348,Nick O'Hern,219.8
108,0,24138,Ian Poulter,221.3
109,0,01035,Tommy Armour III,222.9
110,0,26289,Boo Weekley,223.2
111,0,24980,Scott Gutschewski,223.8
112,0,22621,Ben Curtis,225.8
113,0,21878,Mark Wilson,227.8
114,0,07867,Woody Austin,228.2
115,0,23614,Rich Beem,228.4
116,0,10860,Justin Leonard,229.3
117,0,08375,Paul Stankowski,230.3
118,0,27060,John Mallinger,230.4
119,0,29718,Anthony Kim,232.4
120,0,07547,Craig Kanada,233.8
121,0,20574,Mathew Goggin,236.8
122,0,07223,Brian Bateman,237.2
123,0,10733,Kent Jones,238.4
124,0,12652,Cameron Beckman,239.5
125,0,25273,Andrew Buckle,241.2
126,0,27770,Camilo Villegas,243.0
127,0,28158,Steve Marino,243.9
128,0,27963,Chris Stroud,244.8
129,0,20572,Rod Pampling,245.3
130,0,02239,Scott Verplank,245.9
131,0,28486,Michael Putnam,246.8
132,0,10809,Jim Furyk,247.3
133,0,20498,Briny Baird,248.3
134,0,25892,Steve Wheatcroft,250.3
135,0,01388,Robert Gamez,251.0
136,0,19972,José Coceres,251.8
137,0,27702,Matt Hendrix,251.9
138,0,06567,Vijay Singh,252.9
139,0,26951,Johnson Wagner,253.8
140,0,25686,Jason Dufner,254.0
141,0,02101,Joey Sindelar,255.3
142,0,01161,Mark Calcavecchia,256.3
142,0,01707,Steve Lowery,256.3
144,0,25804,Bubba Watson,256.9
145,0,24358,Robert Garrigus,257.8
146,0,22378,Trevor Immelman,260.0
147,0,20859,Anders Hansen,260.2
148,0,06522,Ernie Els,261.0
149,0,20098,Stuart Appleby,261.8
150,0,22046,Geoff Ogilvy,262.3
151,0,23638,Brendon de Jonge,263.4
152,0,11123,Chris Couch,265.4
153,0,06197,Michael Allen,266.5
154,0,21660,Jason Schultz,267.2
155,0,06515,Shaun Micheel,268.3
156,0,19824,Craig Barlow,271.8
157,0,24924,Bill Haas,271.9
158,0,08123,Jeff Brehaut,272.6
159,0,20645,John Senden,273.2
160,0,24457,Jaco Van Zyl,273.4
161,0,01577,Lee Janzen,274.6
162,0,02036,Jim Rutledge,276.3
163,0,24912,Will MacKenzie,276.8
164,0,01945,Kenny Perry,277.4
165,0,01249,John Daly,280.5
166,0,12195,Tom Johnson,281.3
167,0,01797,Rocco Mediate,282.9
168,0,08075,Jerry Kelly,288.8
169,0,21470,Daisuke Maruyama,293.3
170,0,21959,Ted Purdy,296.3
171,0,20634,Peter Lonard,297.0
172,0,29476,Kyle Reifers,301.7
173,0,02104,Jeff Sluman,302.3
174,0,07457,Steve Flesch,303.7
175,0,20472,Alex Cejka,304.3
176,0,24507,Jason Bohn,305.4
177,0,27933,John Merrick,306.6
178,0,10885,Robert Allenby,310.2
179,0,21646,David Branshaw,312.3
180,0,10423,Mike Weir,315.4
181,0,01024,Billy Andrade,316.3
182,0,21805,Harrison Frazar,336.9
182,0,01677,Tom Lehman,336.9
184,0,06621,Joe Durant,337.7
185,0,02214,Kirk Triplett,338.3
186,0,23349,Charles Warren,339.2
187,0,26360,Bubba Dickerson,346.5
188,0,01706,Davis Love III,348.8
189,0,12510,Chad Campbell,351.6
190,0,26679,Kevin Stadler,355.7
191,0,23322,Brett Wetterich,356.7
192,0,23788,D.J. Trahan,361.4
193,0,27141,J.B. Holmes,371.7
194,0,22295,Darron Stiles,386.8
195,0,20691,Greg Owen,388.3
196,0,20105,Jeff Gove,392.7
