RANK,MOVEMENT,PLAYER_ID,PLAYER,MONEY
1,0,10860,Justin Leonard,$1255825
2,0,07457,Steve Flesch,$1124013
3,0,20850,Daniel Chopra,$1101150
4,0,10423,Mike Weir,$996000
5,0,06004,Stephen Ames,$875267
6,0,24490,George McNeill,$820560
7,0,12510,Chad Campbell,$723440
8,0,06197,Michael Allen,$704655
9,0,12660,Jesper Parnevik,$642160
10,0,20433,Mark Hensby,$602320
11,0,24140,Sean O'Hair,$560862
12,0,23135,Tim Clark,$557657
13,0,12652,Cameron Beckman,$541179
14,0,21731,Freddie Jacobson,$528853
15,0,12680,Shigeki Maruyama,$526103
16,0,26951,Johnson Wagner,$505200
17,0,20645,John Senden,$475750
18,0,25345,Carl Pettersson,$461055
19,0,23788,D.J. Trahan,$440638
20,0,27060,John Mallinger,$438494
21,0,20378,Mathias Grönberg,$429410
22,0,01388,Robert Gamez,$424420
23,0,24924,Bill Haas,$407683
24,0,01766,Billy Mayfair,$406558
25,0,27963,Chris Stroud,$403561
26,0,28475,Jeff Overton,$379533
27,0,24358,Robert Garrigus,$377500
28,0,10733,Kent Jones,$370868
29,0,23623,Bo Van Pelt,$368500
30,0,22293,Heath Slocum,$365225
31,0,21470,Daisuke Maruyama,$340637
32,0,20104,Ken Duke,$338363
33,0,12716,Charley Hoffman,$333950
34,0,20574,Mathew Goggin,$329101
35,0,24449,Parker McLachlin,$324550
36,0,20472,Alex Cejka,$322110
37,0,01035,Tommy Armour III,$270900
38,0,19803,Ryan Armour,$270861
39,0,23497,Tag Ridings,$264340
40,0,20498,Briny Baird,$262501
41,0,21646,David Branshaw,$253138
42,0,20160,Charlie Wi,$250469
43,0,02239,Scott Verplank,$239200
44,0,23800,Bryce Molder,$234143
45,0,10213,Dicky Pride,$225568
46,0,27095,Nick Watney,$222983
47,0,21753,Brian Davis,$218178
48,0,26289,Boo Weekley,$211694
49,0,08537,J.P. Hayes,$205125
50,0,23638,Brendon de Jonge,$190393
51,0,01320,Bob Estes,$188492
52,0,23349,Charles Warren,$187510
53,0,06034,Marco Dawson,$186635
54,0,22892,Jason Gore,$185523
55,0,26881,Jarrod Lyle,$185116
56,0,12602,Dean Wilson,$182850
57,0,06515,Shaun Micheel,$180558
58,0,20127,Chris Riley,$177315
59,0,20105,Jeff Gove,$176354
60,0,26596,Ryan Moore,$174931
61,0,24361,Pat Perez,$174500
62,0,26882,Michael Sim,$172722
63,0,06350,Bob May,$171205
64,0,25190,Jeff Quinney,$168646
65,0,21949,Joe Ogilvie,$163953
66,0,20436,Garrett Willis,$157291
67,0,01361,Dan Forsman,$150165
68,0,27141,J.B. Holmes,$147460
69,0,01707,Steve Lowery,$146157
70,0,23353,J.J. Henry,$140850
71,0,20691,Greg Owen,$136350
72,0,23614,Rich Beem,$134653
73,0,01142,Bart Bryant,$133880
74,0,22212,Craig Lile,$130356
75,0,21350,Ryuji Imada,$128871
