RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,DISTANCE (IN INCHES),ATTEMPTS
37,0,26331,Charl Schwartzel,251.4,742052.000,82
38,0,24507,Jason Bohn,251.5,860167.000,95
39,0,06522,Ernie Els,251.6,1122957.000,124
40,0,27644,Brian Harman,251.7,1449638.000,160
40,0,25804,Bubba Watson,251.7,1513485.000,167
42,0,34021,Bud Cauley,251.8,1586308.000,175
43,0,23204,Gary Christian,251.9,1088284.000,120
44,0,26476,Chez Reavie,252.0,961792.000,106
45,0,21731,Freddie Jacobson,252.1,653464.000,72
45,0,23623,Bo Van Pelt,252.1,1207247.000,133
47,0,30692,Scott Stallings,252.2,1516242.000,167
47,0,31323,Gary Woodland,252.2,1316577.000,145
49,0,22913,John Rollins,252.3,1362392.000,150
50,0,01320,Bob Estes,252.5,809005.000,89
51,0,30944,Jason Kokrak,252.6,1309450.000,144
52,0,26329,Louis Oosthuizen,252.8,928214.000,102
52,0,30110,Kyle Stanley,252.8,1647089.000,181
54,0,12652,Cameron Beckman,252.9,928753.000,102
54,0,24140,Sean O'Hair,252.9,1602543.000,176
56,0,32102,Rickie Fowler,253.1,1375590.000,151
57,0,06004,Stephen Ames,253.2,446574.000,49
57,0,22371,Aaron Baddeley,253.2,1057314.000,116
57,0,32698,Bobby Gates,253.2,1568037.000,172
60,0,27770,Camilo Villegas,253.3,1303995.000,143
61,0,20160,Charlie Wi,253.4,1140412.000,125
62,0,10213,Dicky Pride,253.5,647906.000,71
63,0,24490,George McNeill,253.6,1332743.000,146
63,0,25345,Carl Pettersson,253.6,1378461.000,151
63,0,23621,Rory Sabbatini,253.6,1488177.000,163
66,0,12510,Chad Campbell,253.7,1205644.000,132
66,0,28500,Martin Flores,253.7,1370248.000,150
68,0,30926,Chris Kirk,253.8,1617393.000,177
68,0,23320,Ryan Palmer,253.8,1471272.000,161
70,0,21805,Harrison Frazar,253.9,959868.000,105
71,0,25632,Jimmy Walker,254.1,1829324.000,200
72,0,19970,Robert Karlsson,254.2,896986.000,98
73,0,33122,Russell Knox,254.3,824049.000,90
74,0,20850,Daniel Chopra,254.5,696212.000,76
74,0,34099,Harris English,254.5,1741046.000,190
76,0,20623,Gavin Coles,254.6,531582.000,58
76,0,20104,Ken Duke,254.6,1402254.000,153
78,0,25818,Scott Piercy,254.7,1897840.000,207
79,0,28455,Will Claxton,254.8,1513275.000,165
80,0,32366,Kevin Chappell,254.9,1358029.000,148
80,0,30711,Colt Knost,254.9,623983.000,68
82,0,24357,K.J. Choi,255.0,936344.000,102
82,0,11123,Chris Couch,255.0,1202455.000,131
84,0,10885,Robert Allenby,255.1,964373.000,105
84,0,23108,Matt Kuchar,255.1,964401.000,105
84,0,22293,Heath Slocum,255.1,1037704.000,113
84,0,26679,Kevin Stadler,255.1,1359206.000,148
84,0,30927,Brendon Todd,255.1,725576.000,79
89,0,20098,Stuart Appleby,255.2,891258.000,97
90,0,28475,Jeff Overton,255.3,1856332.000,202
91,0,01116,Michael Bradley,255.4,790782.000,86
91,0,29476,Kyle Reifers,255.4,1048106.000,114
93,0,27436,Graham DeLaet,255.5,1370304.000,149
94,0,24846,Ricky Barnes,255.6,1306408.000,142
94,0,23353,J.J. Henry,255.6,993688.000,108
94,0,01810,Phil Mickelson,255.6,1306483.000,142
97,0,20645,John Senden,255.7,1353385.000,147
97,0,21528,Henrik Stenson,255.7,902118.000,98
99,0,21407,Arjun Atwal,255.8,1114398.000,121
99,0,20593,Greg Chalmers,255.8,1160114.000,126
99,0,23788,D.J. Trahan,255.8,1151122.000,125
99,0,27064,Jhonattan Vegas,255.8,1528729.000,166
103,0,12782,Tim Herron,255.9,1123733.000,122
103,0,26851,Marc Leishman,255.9,1317312.000,143
105,0,33120,Mark Anderson,256.0,1087408.000,118
105,0,23135,Tim Clark,256.0,608141.000,66
105,0,29420,Billy Horschel,256.0,857024.000,93
105,0,26951,Johnson Wagner,256.0,1289992.000,140
105,0,24663,Y.E. Yang,256.0,672878.000,73
110,0,24940,Edward Loar,256.1,829664.000,90
110,0,26596,Ryan Moore,256.1,1309271.000,142
112,0,20574,Mathew Goggin,256.2,1079151.000,117
112,0,22046,Geoff Ogilvy,256.2,1042284.000,113
114,0,20229,Stewart Cink,256.3,885850.000,96
114,0,10860,Justin Leonard,256.3,719769.000,78
114,0,22582,Kyle Thompson,256.3,553552.000,60
117,0,30750,Tommy Gainey,256.4,1578106.000,171
117,0,01766,Billy Mayfair,256.4,1412005.000,153
119,0,23903,Stephen Gangluff,256.5,683403.000,74
119,0,27974,Sung Kang,256.5,932459.000,101
119,0,20396,Lee Westwood,256.5,932763.000,101
122,0,24604,Hunter Haas,256.6,1053178.000,114
122,0,26287,Roland Thatcher,256.6,729727.000,79
124,0,22548,Patrick Sheehan,256.8,591767.000,64
125,0,24494,Erik Compton,256.9,1248438.000,135
126,0,33141,Keegan Bradley,257.0,1674853.000,181
127,0,01249,John Daly,257.2,814668.000,88
127,0,27556,Ted Potter Jr.,257.2,851977.000,92
129,0,25396,Kevin Na,257.3,1268965.000,137
129,0,25240,D.A. Points,257.3,1537455.000,166
129,0,27214,Kevin Streelman,257.3,1426434.000,154
132,0,24781,Hunter Mahan,257.4,1232262.000,133
133,0,06573,Brandt Jobe,257.5,685853.000,74
133,0,29289,S.Y. Noh,257.5,1724529.000,186
133,0,24361,Pat Perez,257.5,1260906.000,136
133,0,23325,Vaughn Taylor,257.5,852979.000,92
137,0,26758,David Hearn,257.6,1215040.000,131
137,0,20572,Rod Pampling,257.6,1094396.000,118
139,0,24924,Bill Haas,257.7,1391546.000,150
139,0,29926,Danny Lee,257.7,1020460.000,110
139,0,06567,Vijay Singh,257.7,1660425.000,179
142,0,32200,Roberto Castro,257.8,1326937.000,143
142,0,24024,Zach Johnson,257.8,1178478.000,127
144,0,29478,Kevin Kisner,257.9,854175.000,92
145,0,08725,Tom Gillis,258.0,1309833.000,141
145,0,21878,Mark Wilson,258.0,947521.000,102
147,0,23638,Brendon de Jonge,258.1,1877103.000,202
147,0,29518,Brendan Steele,258.1,1208086.000,130
149,0,23800,Bryce Molder,258.2,724990.000,78
150,0,29910,Blake Adams,258.3,1590010.000,171
151,0,22621,Ben Curtis,258.4,623314.000,67
151,0,27466,Spencer Levin,258.4,1218825.000,131
153,0,06251,Chris DiMarco,258.6,884554.000,95
153,0,01941,Tom Pernice Jr.,258.6,698278.000,75
155,0,27895,Jonas Blixt,258.9,1127656.000,121
155,0,06036,Scott Dunlap,258.9,727046.000,78
155,0,01797,Rocco Mediate,258.9,941369.000,101
158,0,22348,Nick O'Hern,259.1,606292.000,65
158,0,25834,Daniel Summerhays,259.1,1147228.000,123
160,0,08075,Jerry Kelly,259.2,979940.000,105
160,0,27797,Derek Lamely,259.2,942472.000,101
162,0,06034,Marco Dawson,259.4,663013.000,71
163,0,29479,Scott Brown,259.6,1018520.000,109
164,0,22961,David Mathis,259.7,794653.000,85
165,0,27963,Chris Stroud,259.9,1141379.000,122
166,0,35139,Richard Lee,260.2,936793.000,100
166,0,01724,Jeff Maggert,260.2,1255036.000,134
168,0,23541,Ben Crane,260.3,1236886.000,132
168,0,26300,Matt Jones,260.3,824607.000,88
168,0,27120,Troy Matteson,260.3,1686474.000,180
168,0,33419,Cameron Tringale,260.3,1583930.000,169
172,0,28087,Kris Blanks,260.4,1059348.000,113
172,0,24925,Jonathan Byrd,260.4,1190620.000,127
172,0,34174,John Huh,260.4,1622006.000,173
175,0,21350,Ryuji Imada,260.5,872086.000,93
176,0,20848,Ángel Cabrera,260.7,769724.000,82
177,0,20070,Matt Bettencourt,260.8,1004755.000,107
177,0,23409,James Driscoll,260.8,1464893.000,156
177,0,29222,Billy Hurley III,260.8,497544.000,53
180,0,23542,Tommy Biershenk,260.9,929913.000,99
180,0,29221,Webb Simpson,260.9,1465286.000,156
182,0,27302,Garth Mulroy,261.3,874778.000,93
183,0,31558,J.J. Killeen,261.6,1431396.000,152
184,0,12716,Charley Hoffman,261.7,1705240.000,181
185,0,28093,Miguel Angel Carballo,261.9,961662.000,102
186,0,23548,Bill Lunde,262.0,1150561.000,122
187,0,28307,Matt Every,263.0,1079168.000,114
188,0,21753,Brian Davis,263.5,1091032.000,115
188,0,25562,Andres Romero,263.5,1157228.000,122
190,0,25892,Steve Wheatcroft,265.1,648919.000,68
191,0,23718,Nathan Green,267.1,1153827.000,120
