RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL STROKES,TOTAL ATTEMPTS
1,0,24502,Adam Scott,2.909,128,44
2,0,06251,Chris DiMarco,2.931,211,72
3,0,01457,Jay Haas,2.932,214,73
4,0,20127,Chris Riley,2.963,160,54
5,0,01527,Scott Hoch,2.977,131,44
6,0,01226,Fred Couples,2.980,146,49
7,0,19846,Brian Gay,2.989,281,94
7,0,10425,Jay Williamson,2.989,278,93
9,0,06575,Dudley Hart,3.000,141,47
9,0,23307,Roger Tambellini,3.000,216,72
11,0,06515,Shaun Micheel,3.014,217,72
12,0,08793,Tiger Woods,3.016,193,64
13,0,02239,Scott Verplank,3.028,218,72
14,0,23621,Rory Sabbatini,3.029,206,68
14,0,02206,David Toms,3.029,212,70
16,0,01928,Corey Pavin,3.031,197,65
17,0,01938,David Peoples,3.038,243,80
18,0,01219,John Cook,3.044,137,45
19,0,20098,Stuart Appleby,3.045,204,67
19,0,01945,Kenny Perry,3.045,204,67
21,0,20229,Stewart Cink,3.047,259,85
21,0,20157,Retief Goosen,3.047,131,43
23,0,21407,Arjun Atwal,3.048,256,84
24,0,06567,Vijay Singh,3.049,314,103
25,0,20094,Jonathan Kaye,3.052,177,58
26,0,01677,Tom Lehman,3.053,174,57
26,0,12680,Shigeki Maruyama,3.053,287,94
28,0,23983,Luke Donald,3.054,171,56
28,0,02010,Loren Roberts,3.054,226,74
28,0,22548,Patrick Sheehan,3.054,339,111
31,0,01203,Russ Cochran,3.056,165,54
32,0,02223,Bob Tway,3.058,159,52
33,0,07457,Steve Flesch,3.060,257,84
34,0,20104,Ken Duke,3.061,251,82
35,0,01378,David Frost,3.063,245,80
35,0,01473,Todd Hamilton,3.063,242,79
35,0,02104,Jeff Sluman,3.063,291,95
38,0,26287,Roland Thatcher,3.065,190,62
39,0,20850,Daniel Chopra,3.066,279,91
39,0,24024,Zach Johnson,3.066,325,106
41,0,22293,Heath Slocum,3.068,270,88
42,0,01810,Phil Mickelson,3.069,178,58
43,0,22371,Aaron Baddeley,3.071,261,85
43,0,24507,Jason Bohn,3.071,304,99
43,0,11032,Frank Lickliter II,3.071,261,85
46,0,06621,Joe Durant,3.072,255,83
47,0,12510,Chad Campbell,3.074,249,81
48,0,20593,Greg Chalmers,3.077,200,65
48,0,02246,Duffy Waldorf,3.077,200,65
50,0,25345,Carl Pettersson,3.081,228,74
51,0,06613,Tommy Tolles,3.082,188,61
52,0,02099,Scott Simpson,3.083,148,48
53,0,20382,Stephen Leaney,3.087,213,69
53,0,07749,Brett Quigley,3.087,318,103
55,0,19824,Craig Barlow,3.089,244,79
56,0,01927,Dennis Paulson,3.091,204,66
57,0,01361,Dan Forsman,3.093,232,75
57,0,21805,Harrison Frazar,3.093,232,75
59,0,01157,Tom Byrum,3.095,195,63
59,0,12660,Jesper Parnevik,3.095,260,84
61,0,01035,Tommy Armour III,3.096,257,83
61,0,02214,Kirk Triplett,3.096,226,73
63,0,01132,Mark Brooks,3.098,189,61
63,0,25686,Jason Dufner,3.098,254,82
65,0,01261,Jay Delsing,3.100,217,70
66,0,08123,Jeff Brehaut,3.101,307,99
67,0,01381,Fred Funk,3.103,270,87
68,0,22046,Geoff Ogilvy,3.104,239,77
69,0,01941,Tom Pernice Jr.,3.105,295,95
70,0,01127,Danny Briggs,3.110,227,73
70,0,12760,Danny Ellis,3.110,255,82
72,0,07867,Woody Austin,3.111,308,99
73,0,06332,Neal Lancaster,3.112,333,107
74,0,08835,Kris Cox,3.113,193,62
74,0,23320,Ryan Palmer,3.113,330,106
74,0,23497,Tag Ridings,3.113,165,53
77,0,08075,Jerry Kelly,3.114,327,105
78,0,23623,Bo Van Pelt,3.115,299,96
78,0,21878,Mark Wilson,3.115,190,61
80,0,01024,Billy Andrade,3.117,321,103
81,0,19972,José Coceres,3.118,212,68
81,0,01920,Craig Parry,3.118,159,51
83,0,21731,Freddie Jacobson,3.120,234,75
84,0,08881,Tripp Isenhour,3.122,153,49
85,0,10107,Deane Pappas,3.123,203,65
86,0,20548,Hidemichi Tanaka,3.124,278,89
87,0,23135,Tim Clark,3.125,250,80
87,0,12782,Tim Herron,3.125,225,72
87,0,24781,Hunter Mahan,3.125,275,88
87,0,20572,Rod Pampling,3.125,300,96
91,0,10201,Matt Gogel,3.127,197,63
