RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL STROKES,TOTAL ATTEMPTS
1,0,06567,Vijay Singh,3.931,1647,419
2,0,06522,Ernie Els,3.935,791,201
3,0,02239,Scott Verplank,3.941,1336,339
4,0,21209,Sergio Garcia,3.959,958,242
5,0,23353,J.J. Henry,3.977,1706,429
5,0,12680,Shigeki Maruyama,3.977,1384,348
7,0,08793,Tiger Woods,3.980,971,244
8,0,20229,Stewart Cink,3.982,1589,399
9,0,01142,Bart Bryant,3.985,1359,341
10,0,20098,Stuart Appleby,3.986,1104,277
10,0,23983,Luke Donald,3.986,1140,286
10,0,08075,Jerry Kelly,3.986,1694,425
13,0,22405,Justin Rose,3.988,1280,321
14,0,02214,Kirk Triplett,3.990,1189,298
15,0,01388,Robert Gamez,3.991,1788,448
15,0,10201,Matt Gogel,3.991,1349,338
15,0,23621,Rory Sabbatini,3.991,1309,328
18,0,20572,Rod Pampling,3.992,1497,375
19,0,24502,Adam Scott,3.994,711,178
20,0,06621,Joe Durant,3.995,1458,365
21,0,22293,Heath Slocum,4.000,1660,415
22,0,10885,Robert Allenby,4.003,1329,332
22,0,01457,Jay Haas,4.003,1161,290
22,0,21961,Charles Howell III,4.003,1413,353
22,0,10860,Justin Leonard,4.003,1229,307
22,0,06515,Shaun Micheel,4.003,1297,324
27,0,01941,Tom Pernice Jr.,4.005,1638,409
28,0,23135,Tim Clark,4.006,1430,357
28,0,12660,Jesper Parnevik,4.006,1414,353
30,0,06004,Stephen Ames,4.007,1619,404
30,0,01677,Tom Lehman,4.007,1170,292
32,0,06575,Dudley Hart,4.008,970,242
32,0,22046,Geoff Ogilvy,4.008,1467,366
34,0,24024,Zach Johnson,4.009,1736,433
34,0,10585,Scott McCarron,4.009,1403,350
36,0,12645,Brent Geiberger,4.010,1640,409
37,0,21949,Joe Ogilvie,4.012,1681,419
38,0,02246,Duffy Waldorf,4.014,1128,281
39,0,08931,Glen Day,4.016,1759,438
40,0,21959,Ted Purdy,4.017,2081,518
40,0,20645,John Senden,4.017,1655,412
42,0,06595,Kevin Sutherland,4.018,1322,329
