RANK,MOVEMENT,PLAYER_ID,PLAYER,%,# BIRDIES/EAGLES,# HOLES
121,0,20574,Mathew Goggin,19.37,258,1332
122,0,22348,Nick O'Hern,19.32,313,1620
123,0,22293,Heath Slocum,19.30,330,1710
124,0,25632,Jimmy Walker,19.29,257,1332
125,0,27683,Leif Olson,19.28,177,918
126,0,20157,Retief Goosen,19.25,253,1314
126,0,24138,Ian Poulter,19.25,194,1008
128,0,06567,Vijay Singh,19.24,239,1242
129,0,20766,Padraig Harrington,19.23,225,1170
130,0,01724,Jeff Maggert,19.20,273,1422
131,0,01035,Tommy Armour III,19.16,200,1044
131,0,12652,Cameron Beckman,19.16,300,1566
133,0,01313,Steve Elkington,19.13,241,1260
134,0,01941,Tom Pernice Jr.,19.11,282,1476
135,0,08845,Scott Sterling,19.06,175,918
136,0,21350,Ryuji Imada,19.02,291,1530
136,0,26420,Richard Johnson,19.02,291,1530
138,0,22892,Jason Gore,18.99,253,1332
139,0,09011,David Duval,18.95,191,1008
140,0,24449,Parker McLachlin,18.94,242,1278
141,0,24912,Will MacKenzie,18.92,235,1242
142,0,24503,Jeff Klauk,18.90,330,1746
143,0,26679,Kevin Stadler,18.89,221,1170
144,0,23353,J.J. Henry,18.73,327,1746
145,0,06251,Chris DiMarco,18.67,326,1746
146,0,31416,Derek Fathauer,18.61,211,1134
147,0,10425,Jay Williamson,18.60,231,1242
148,0,24502,Adam Scott,18.59,174,936
148,0,22295,Darron Stiles,18.59,174,936
150,0,23718,Nathan Green,18.54,347,1872
151,0,28118,Peter Tomasulo,18.49,203,1098
152,0,25345,Carl Pettersson,18.48,286,1548
153,0,22961,David Mathis,18.43,272,1476
154,0,25919,Brian Vranesh,18.41,169,918
155,0,26476,Chez Reavie,18.38,268,1458
156,0,08931,Glen Day,18.35,261,1422
156,0,01797,Rocco Mediate,18.35,261,1422
156,0,28620,Aron Price,18.35,294,1602
159,0,07457,Steve Flesch,18.33,254,1386
160,0,27466,Spencer Levin,18.30,247,1350
161,0,20229,Stewart Cink,18.26,240,1314
161,0,10733,Kent Jones,18.26,240,1314
163,0,10885,Robert Allenby,18.25,230,1260
164,0,24357,K.J. Choi,18.06,208,1152
165,0,26497,Casey Wittenberg,17.92,229,1278
166,0,01142,Bart Bryant,17.91,187,1044
167,0,01132,Mark Brooks,17.88,177,990
168,0,20104,Ken Duke,17.82,279,1566
169,0,06539,Rick Price,17.80,173,972
170,0,23778,Brad Adamonis,17.70,223,1260
171,0,01473,Todd Hamilton,17.67,264,1494
172,0,22621,Ben Curtis,17.56,196,1116
173,0,20634,Peter Lonard,17.51,271,1548
174,0,24846,Ricky Barnes,17.50,211,1206
175,0,07223,Brian Bateman,17.27,171,990
176,0,01766,Billy Mayfair,17.20,257,1494
177,0,20098,Stuart Appleby,16.95,238,1404
178,0,23048,Eric Axley,16.90,216,1278
179,0,26881,Jarrod Lyle,16.67,195,1170
180,0,30927,Brendon Todd,16.35,156,954
181,0,26668,Marc Turnesa,16.09,223,1386
182,0,06012,Greg Kraft,15.90,146,918
183,0,01677,Tom Lehman,15.56,154,990
184,0,01329,Brad Faxon,15.54,165,1062
