RANK,MOVEMENT,PLAYER_ID,PLAYER,%,# BIRDIES/EAGLES,# HOLES
107,0,20098,Stuart Appleby,18.55,217,1170
107,0,01175,Jim Carter,18.55,354,1908
109,0,01323,Brad Fabel,18.54,307,1656
110,0,01475,Donnie Hammond,18.52,290,1566
110,0,02101,Joey Sindelar,18.52,320,1728
112,0,08545,Glen Hnatiuk,18.47,276,1494
113,0,02159,Curtis Strange,18.44,166,900
114,0,01157,Tom Byrum,18.42,305,1656
115,0,07569,Mark Carnevale,18.40,308,1674
116,0,08339,Spike McRoy,18.33,287,1566
117,0,06090,Jim McGovern,18.24,279,1530
118,0,01905,Joe Ozaki,18.23,187,1026
119,0,20094,Jonathan Kaye,18.17,206,1134
120,0,10423,Mike Weir,18.11,251,1386
121,0,02267,D.A. Weibring,18.04,224,1242
122,0,10195,Tim Conley,18.02,227,1260
123,0,01219,John Cook,18.00,298,1656
123,0,12663,Phil Tataurangi,18.00,256,1422
125,0,12755,Vance Veazey,17.99,217,1206
126,0,02104,Jeff Sluman,17.98,343,1908
127,0,07707,Mike Small,17.95,210,1170
128,0,06522,Ernie Els,17.94,155,864
129,0,06044,Scott Gump,17.93,313,1746
130,0,01096,Phil Blackmar,17.92,258,1440
131,0,01717,Sandy Lyle,17.85,196,1098
132,0,06270,Bobby Gage,17.84,167,936
133,0,02245,Grant Waite,17.78,304,1710
134,0,01414,Bob Gilder,17.76,259,1458
135,0,01376,Bob Friend,17.71,271,1530
136,0,08553,Lee Porter,17.70,290,1638
137,0,06214,Guy Boros,17.69,277,1566
138,0,07087,Hugh Royer III,17.68,261,1476
139,0,01549,Mike Hulbert,17.67,283,1602
139,0,06315,Pete Jordan,17.67,283,1602
141,0,02279,Mark Wiebe,17.65,251,1422
142,0,02106,Chris Smith,17.63,292,1656
143,0,01093,Ronnie Black,17.59,247,1404
144,0,01748,Doug Martin,17.58,348,1980
145,0,19824,Craig Barlow,17.49,255,1458
146,0,02008,Lee Rinker,17.47,327,1872
146,0,06791,Mark Wurtz,17.47,173,990
148,0,02294,Willie Wood,17.34,259,1494
149,0,01014,Fulton Allem,17.33,184,1062
149,0,01132,Mark Brooks,17.33,287,1656
151,0,01607,Brian Kamm,17.30,218,1260
152,0,01006,John Adams,17.29,193,1116
152,0,01968,Nick Price,17.29,193,1116
154,0,10569,Mike Brisky,17.24,270,1566
154,0,01996,Mike Reid,17.24,242,1404
156,0,06575,Dudley Hart,17.20,257,1494
157,0,01960,Don Pooley,17.13,185,1080
158,0,01139,Olin Browne,17.10,237,1386
159,0,01334,Keith Fergus,17.09,163,954
160,0,02099,Scott Simpson,17.06,175,1026
161,0,10733,Kent Jones,17.05,267,1566
162,0,01633,Tom Kite,17.00,202,1188
163,0,01378,David Frost,16.98,220,1296
164,0,06056,Jim Estes,16.93,195,1152
165,0,19883,Joe Daley,16.91,207,1224
166,0,02241,Bobby Wadkins,16.79,272,1620
167,0,01920,Craig Parry,16.78,142,846
168,0,10207,Jimmy Johnston,16.67,174,1044
168,0,06132,Sonny Skinner,16.67,258,1548
168,0,02135,Mike Standly,16.67,258,1548
171,0,01353,Bruce Fleisher,16.45,228,1386
172,0,01385,Jim Gallagher Jr.,16.44,213,1296
172,0,21007,Gabriel Hjertstedt,16.44,213,1296
174,0,01604,Steve Jurgensen,16.36,212,1296
175,0,10457,Frank Nobilo,16.31,182,1116
176,0,01928,Corey Pavin,16.25,196,1206
177,0,01060,Dave Barr,16.20,175,1080
177,0,01068,Andy Bean,16.20,140,864
179,0,21631,Iain Steel,16.04,179,1116
180,0,01306,David Edwards,15.86,217,1368
181,0,01072,Chip Beck,15.59,174,1116
182,0,01133,Billy Ray Brown,15.36,177,1152
183,0,01201,Lennie Clements,15.08,190,1260
183,0,01326,Nick Faldo,15.08,133,882
185,0,20154,Guy Hill,15.02,192,1278
185,0,21593,Keith Nolan,15.02,146,972
187,0,07235,John Morse,14.88,158,1062
188,0,10213,Dicky Pride,14.31,152,1062
