RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG RTP,TOTAL HOLES,TOTAL RTP
1,0,25572,Graeme McDowell,+.233,129,+30.00
2,0,29221,Webb Simpson,+.247,190,+47.00
3,0,27349,Alex Noren,+.254,122,+31.00
4,0,31202,William McGirt,+.255,165,+42.00
5,0,08793,Tiger Woods,+.264,148,+39.00
6,0,24925,Jonathan Byrd,+.268,112,+30.00
7,0,48084,Wesley Bryan,+.272,151,+41.00
8,0,34360,Patrick Reed,+.275,171,+47.00
9,0,25632,Jimmy Walker,+.276,156,+43.00
10,0,21961,Charles Howell III,+.277,173,+48.00
11,0,34363,Tyrrell Hatton,+.283,99,+28.00
12,0,28237,Rory McIlroy,+.286,126,+36.00
13,0,30925,Dustin Johnson,+.287,143,+41.00
14,0,29461,Jamie Lovemark,+.288,236,+68.00
14,0,26951,Johnson Wagner,+.288,118,+34.00
16,0,46435,Austin Cook,+.289,242,+70.00
17,0,36689,Brooks Koepka,+.290,124,+36.00
17,0,25396,Kevin Na,+.290,186,+54.00
19,0,33448,Justin Thomas,+.291,148,+43.00
20,0,10809,Jim Furyk,+.292,144,+42.00
21,0,28132,Tyrone Van Aswegen,+.293,205,+60.00
22,0,20472,Alex Cejka,+.300,170,+51.00
23,0,22371,Aaron Baddeley,+.301,196,+59.00
23,0,35450,Patrick Cantlay,+.301,136,+41.00
25,0,23108,Matt Kuchar,+.304,158,+48.00
25,0,20572,Rod Pampling,+.304,138,+42.00
27,0,28089,Jason Day,+.305,141,+43.00
28,0,45526,Abraham Ancer,+.311,228,+71.00
28,0,26329,Louis Oosthuizen,+.311,132,+41.00
28,0,23621,Rory Sabbatini,+.311,190,+59.00
31,0,23325,Vaughn Taylor,+.316,177,+56.00
32,0,40009,Dominic Bozzelli,+.317,183,+58.00
32,0,23541,Ben Crane,+.317,126,+40.00
32,0,28252,Seamus Power,+.317,189,+60.00
35,0,34021,Bud Cauley,+.318,132,+42.00
35,0,24924,Bill Haas,+.318,173,+55.00
35,0,22056,Cameron Percy,+.318,88,+28.00
38,0,32102,Rickie Fowler,+.321,131,+42.00
39,0,34466,Peter Malnati,+.322,199,+64.00
39,0,21528,Henrik Stenson,+.322,87,+28.00
41,0,34099,Harris English,+.323,195,+63.00
41,0,26331,Charl Schwartzel,+.323,124,+40.00
43,0,33948,Byeong Hun An,+.324,173,+56.00
43,0,24846,Ricky Barnes,+.324,111,+36.00
43,0,34076,Joel Dahmen,+.324,179,+58.00
43,0,46402,Talor Gooch,+.324,170,+55.00
43,0,22405,Justin Rose,+.324,136,+44.00
43,0,25493,Nick Taylor,+.324,185,+60.00
49,0,30926,Chris Kirk,+.325,240,+78.00
49,0,27649,Brandt Snedeker,+.325,197,+64.00
51,0,27644,Brian Harman,+.327,171,+56.00
51,0,27936,Martin Laird,+.327,159,+52.00
53,0,40058,Zac Blair,+.328,122,+40.00
53,0,32150,Michael Thompson,+.328,122,+40.00
55,0,28775,Nate Lashley,+.329,70,+23.00
56,0,31646,Emiliano Grillo,+.330,176,+58.00
57,0,26851,Marc Leishman,+.331,175,+58.00
57,0,25198,Francesco Molinari,+.331,127,+42.00
57,0,34046,Jordan Spieth,+.331,133,+44.00
60,0,28679,Fabián Gómez,+.333,165,+55.00
60,0,27963,Chris Stroud,+.333,174,+58.00
62,0,19846,Brian Gay,+.335,260,+87.00
62,0,33399,Adam Hadwin,+.335,161,+54.00
64,0,30692,Scott Stallings,+.338,198,+67.00
65,0,25364,Paul Casey,+.339,115,+39.00
66,0,29926,Danny Lee,+.342,190,+65.00
66,0,47128,Richy Werenski,+.342,196,+67.00
68,0,32448,James Hahn,+.343,166,+57.00
69,0,27064,Jhonattan Vegas,+.344,189,+65.00
70,0,37278,Nicholas Lindheim,+.345,119,+41.00
70,0,32640,Troy Merritt,+.345,194,+67.00
