RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG RTP,TOTAL HOLES,TOTAL RTP
1,0,28775,Nate Lashley,+.324,37,+12.00
2,0,29485,Brett Stegmaier,+.333,30,+10.00
3,0,29221,Webb Simpson,+.354,79,+28.00
4,0,29974,Branden Grace,+.355,62,+22.00
5,0,20472,Alex Cejka,+.356,73,+26.00
6,0,22371,Aaron Baddeley,+.371,89,+33.00
7,0,40009,Dominic Bozzelli,+.375,88,+33.00
7,0,33419,Cameron Tringale,+.375,56,+21.00
9,0,26499,Rafa Cabrera Bello,+.377,61,+23.00
10,0,35532,Tom Hoge,+.380,79,+30.00
11,0,24138,Ian Poulter,+.383,47,+18.00
12,0,34021,Bud Cauley,+.385,39,+15.00
13,0,22405,Justin Rose,+.386,57,+22.00
14,0,08793,Tiger Woods,+.387,62,+24.00
15,0,26329,Louis Oosthuizen,+.390,41,+16.00
16,0,28252,Seamus Power,+.395,76,+30.00
17,0,29926,Danny Lee,+.397,63,+25.00
18,0,34363,Tyrrell Hatton,+.400,55,+22.00
19,0,24024,Zach Johnson,+.405,74,+30.00
20,0,40026,Daniel Berger,+.409,66,+27.00
21,0,25892,Steve Wheatcroft,+.415,41,+17.00
22,0,29725,Tony Finau,+.418,79,+33.00
22,0,31420,Anirban Lahiri,+.418,79,+33.00
24,0,49771,J.T. Poston,+.420,69,+29.00
25,0,34256,Andrew Putnam,+.421,76,+32.00
26,0,35461,Beau Hossler,+.422,90,+38.00
26,0,36689,Brooks Koepka,+.422,45,+19.00
28,0,27895,Jonas Blixt,+.423,71,+30.00
29,0,36699,Patrick Rodgers,+.424,92,+39.00
30,0,33448,Justin Thomas,+.426,68,+29.00
31,0,26596,Ryan Moore,+.429,77,+33.00
31,0,32150,Michael Thompson,+.429,56,+24.00
33,0,35421,Brandon Harkins,+.430,79,+34.00
34,0,20229,Stewart Cink,+.435,69,+30.00
35,0,46435,Austin Cook,+.436,101,+44.00
36,0,12716,Charley Hoffman,+.441,68,+30.00
37,0,34098,Russell Henley,+.444,63,+28.00
37,0,32839,Hideki Matsuyama,+.444,54,+24.00
37,0,22582,Kyle Thompson,+.444,36,+16.00
40,0,19846,Brian Gay,+.445,119,+53.00
41,0,24924,Bill Haas,+.446,92,+41.00
41,0,34174,John Huh,+.446,112,+50.00
43,0,46402,Talor Gooch,+.447,76,+34.00
44,0,27141,J.B. Holmes,+.448,67,+30.00
44,0,24361,Pat Perez,+.448,67,+30.00
46,0,33122,Russell Knox,+.452,73,+33.00
47,0,29478,Kevin Kisner,+.453,86,+39.00
48,0,32102,Rickie Fowler,+.455,55,+25.00
48,0,27936,Martin Laird,+.455,66,+30.00
48,0,37278,Nicholas Lindheim,+.455,66,+30.00
48,0,27129,Luke List,+.455,88,+40.00
48,0,25198,Francesco Molinari,+.455,55,+25.00
53,0,32448,James Hahn,+.456,79,+36.00
54,0,35891,Cameron Smith,+.458,83,+38.00
54,0,27649,Brandt Snedeker,+.458,83,+38.00
56,0,27349,Alex Noren,+.459,61,+28.00
57,0,33204,Shane Lowry,+.460,50,+23.00
58,0,27942,Rob Oppenheim,+.462,65,+30.00
59,0,45526,Abraham Ancer,+.463,82,+38.00
59,0,29484,Peter Uihlein,+.463,82,+38.00
61,0,34409,David Lingmerth,+.466,88,+41.00
62,0,34358,Jonathan Randolph,+.468,94,+44.00
63,0,26951,Johnson Wagner,+.471,68,+32.00
64,0,39975,Michael Kim,+.475,80,+38.00
64,0,34466,Peter Malnati,+.475,99,+47.00
64,0,25834,Daniel Summerhays,+.475,59,+28.00
67,0,28089,Jason Day,+.476,63,+30.00
67,0,30911,Tommy Fleetwood,+.476,63,+30.00
69,0,34099,Harris English,+.478,92,+44.00
70,0,33399,Adam Hadwin,+.479,73,+35.00
71,0,22056,Cameron Percy,+.480,50,+24.00
71,0,26476,Chez Reavie,+.480,50,+24.00
73,0,27556,Ted Potter Jr.,+.483,87,+42.00
74,0,30978,Kiradech Aphibarnrat,+.486,37,+18.00
74,0,25396,Kevin Na,+.486,70,+34.00
76,0,37338,Zecheng Dou,+.487,39,+19.00
77,0,36799,Stephan Jaeger,+.488,84,+41.00
78,0,30944,Jason Kokrak,+.489,90,+44.00
79,0,30926,Chris Kirk,+.490,96,+47.00
80,0,30925,Dustin Johnson,+.491,55,+27.00
81,0,25572,Graeme McDowell,+.492,59,+29.00
81,0,31323,Gary Woodland,+.492,61,+30.00
83,0,33948,Byeong Hun An,+.494,77,+38.00
83,0,27644,Brian Harman,+.494,83,+41.00
83,0,25804,Bubba Watson,+.494,77,+38.00
86,0,29461,Jamie Lovemark,+.495,93,+46.00
87,0,47125,Matt Atkins,+.500,48,+24.00
87,0,29479,Scott Brown,+.500,110,+55.00
87,0,47959,Bryson DeChambeau,+.500,70,+35.00
87,0,29535,Brice Garnett,+.500,86,+43.00
87,0,31202,William McGirt,+.500,110,+55.00
87,0,39324,J.J. Spaun,+.500,78,+39.00
87,0,34046,Jordan Spieth,+.500,68,+34.00
87,0,25632,Jimmy Walker,+.500,80,+40.00
95,0,35310,Lanto Griffin,+.506,77,+39.00
95,0,34563,Chesson Hadley,+.506,85,+43.00
97,0,33141,Keegan Bradley,+.507,71,+36.00
98,0,25240,D.A. Points,+.508,61,+31.00
99,0,20157,Retief Goosen,+.510,51,+26.00
99,0,31560,Brian Stuard,+.510,98,+50.00
101,0,26851,Marc Leishman,+.513,76,+39.00
102,0,19803,Ryan Armour,+.514,111,+57.00
102,0,34360,Patrick Reed,+.514,74,+38.00
104,0,30110,Kyle Stanley,+.515,68,+35.00
104,0,47128,Richy Werenski,+.515,68,+35.00
106,0,30692,Scott Stallings,+.516,95,+49.00
106,0,27963,Chris Stroud,+.516,62,+32.00
108,0,32333,Kevin Tway,+.517,89,+46.00
109,0,28237,Rory McIlroy,+.518,56,+29.00
110,0,12510,Chad Campbell,+.519,79,+41.00
110,0,47347,Adam Schenk,+.519,77,+40.00
112,0,33418,Shawn Stefani,+.522,69,+36.00
112,0,28132,Tyrone Van Aswegen,+.522,113,+59.00
