RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG RTP,TOTAL HOLES,TOTAL RTP
1,0,10809,Jim Furyk,+.276,116,+32.00
2,0,26596,Ryan Moore,+.311,135,+42.00
3,0,20472,Alex Cejka,+.326,175,+57.00
4,0,45526,Abraham Ancer,+.332,217,+72.00
5,0,24138,Ian Poulter,+.333,84,+28.00
6,0,29461,Jamie Lovemark,+.337,166,+56.00
7,0,19846,Brian Gay,+.338,222,+75.00
8,0,29221,Webb Simpson,+.341,179,+61.00
9,0,40026,Daniel Berger,+.348,115,+40.00
10,0,46970,Jon Rahm,+.353,116,+41.00
11,0,28237,Rory McIlroy,+.360,125,+45.00
11,0,26476,Chez Reavie,+.360,125,+45.00
13,0,30925,Dustin Johnson,+.370,135,+50.00
14,0,26329,Louis Oosthuizen,+.371,105,+39.00
15,0,27064,Jhonattan Vegas,+.372,199,+74.00
16,0,33448,Justin Thomas,+.375,144,+54.00
17,0,27214,Kevin Streelman,+.378,156,+59.00
18,0,34363,Tyrrell Hatton,+.380,92,+35.00
19,0,29478,Kevin Kisner,+.381,160,+61.00
20,0,33399,Adam Hadwin,+.382,136,+52.00
20,0,47993,Denny McCarthy,+.382,144,+55.00
22,0,28775,Nate Lashley,+.389,108,+42.00
23,0,34256,Andrew Putnam,+.390,187,+73.00
24,0,25900,Lucas Glover,+.392,97,+38.00
25,0,37455,Si Woo Kim,+.393,214,+84.00
26,0,46402,Talor Gooch,+.394,170,+67.00
26,0,29974,Branden Grace,+.394,94,+37.00
26,0,25834,Daniel Summerhays,+.394,132,+52.00
29,0,31560,Brian Stuard,+.396,197,+78.00
30,0,32876,Martin Piller,+.397,242,+96.00
30,0,25892,Steve Wheatcroft,+.397,131,+52.00
32,0,34046,Jordan Spieth,+.398,133,+53.00
33,0,30926,Chris Kirk,+.399,198,+79.00
34,0,25632,Jimmy Walker,+.400,175,+70.00
35,0,46435,Austin Cook,+.402,229,+92.00
36,0,30978,Kiradech Aphibarnrat,+.403,77,+31.00
37,0,29484,Peter Uihlein,+.406,143,+58.00
38,0,20229,Stewart Cink,+.407,162,+66.00
39,0,24024,Zach Johnson,+.408,152,+62.00
39,0,47128,Richy Werenski,+.408,179,+73.00
41,0,27649,Brandt Snedeker,+.411,168,+69.00
42,0,28132,Tyrone Van Aswegen,+.414,191,+79.00
42,0,26951,Johnson Wagner,+.414,145,+60.00
44,0,30911,Tommy Fleetwood,+.415,106,+44.00
44,0,23108,Matt Kuchar,+.415,130,+54.00
46,0,25396,Kevin Na,+.416,173,+72.00
46,0,30110,Kyle Stanley,+.416,125,+52.00
48,0,20157,Retief Goosen,+.418,122,+51.00
49,0,39328,Conrad Shindler,+.422,116,+49.00
50,0,35532,Tom Hoge,+.424,229,+97.00
51,0,34076,Joel Dahmen,+.426,195,+83.00
52,0,27349,Alex Noren,+.427,96,+41.00
53,0,24924,Bill Haas,+.428,159,+68.00
53,0,33418,Shawn Stefani,+.428,152,+65.00
55,0,33141,Keegan Bradley,+.429,133,+57.00
55,0,32366,Kevin Chappell,+.429,133,+57.00
55,0,25493,Nick Taylor,+.429,156,+67.00
58,0,35450,Patrick Cantlay,+.430,128,+55.00
58,0,22405,Justin Rose,+.430,107,+46.00
60,0,28089,Jason Day,+.431,102,+44.00
60,0,20572,Rod Pampling,+.431,102,+44.00
60,0,24361,Pat Perez,+.431,123,+53.00
63,0,27556,Ted Potter Jr.,+.432,192,+83.00
64,0,31646,Emiliano Grillo,+.433,157,+68.00
64,0,08793,Tiger Woods,+.433,120,+52.00
66,0,27963,Chris Stroud,+.434,173,+75.00
67,0,26758,David Hearn,+.435,115,+50.00
67,0,46601,Trey Mullinax,+.435,161,+70.00
69,0,35891,Cameron Smith,+.437,142,+62.00
70,0,29535,Brice Garnett,+.438,194,+85.00
71,0,23621,Rory Sabbatini,+.439,171,+75.00
72,0,40058,Zac Blair,+.440,134,+59.00
72,0,31420,Anirban Lahiri,+.440,168,+74.00
72,0,25198,Francesco Molinari,+.440,91,+40.00
75,0,28679,Fabián Gómez,+.441,177,+78.00
75,0,33410,Andrew Landry,+.441,188,+83.00
75,0,28252,Seamus Power,+.441,170,+75.00
78,0,46501,Ollie Schniederjans,+.442,190,+84.00
78,0,23325,Vaughn Taylor,+.442,163,+72.00
80,0,37454,Whee Kim,+.443,210,+93.00
81,0,34409,David Lingmerth,+.444,187,+83.00
81,0,34466,Peter Malnati,+.444,205,+91.00
83,0,40009,Dominic Bozzelli,+.448,172,+77.00
83,0,27942,Rob Oppenheim,+.448,172,+77.00
85,0,19803,Ryan Armour,+.449,187,+84.00
85,0,25364,Paul Casey,+.449,107,+48.00
87,0,33948,Byeong Hun An,+.451,162,+73.00
88,0,25804,Bubba Watson,+.452,146,+66.00
89,0,34021,Bud Cauley,+.453,106,+48.00
89,0,31416,Derek Fathauer,+.453,203,+92.00
89,0,34563,Chesson Hadley,+.453,181,+82.00
92,0,37275,Sam Ryder,+.455,154,+70.00
92,0,49964,Aaron Wise,+.455,187,+85.00
94,0,24140,Sean O'Hair,+.456,147,+67.00
94,0,30692,Scott Stallings,+.456,180,+82.00
