RANK,MOVEMENT,PLAYER_ID,PLAYER,%,TOTAL DRIVES FOR 260-280,TOTAL DRIVES - OVERALL,RELATIVE TO PAR
1,0,40058,Zac Blair,42.05,476,1132,-0.015
2,0,25349,Tim Wilkinson,40.47,259,640,+0.004
3,0,10809,Jim Furyk,40.36,247,612,-0.085
4,0,19803,Ryan Armour,40.23,276,686,-0.014
5,0,27466,Spencer Levin,39.74,372,936,+0.030
6,0,23541,Ben Crane,38.05,366,962,+0.019
7,0,19846,Brian Gay,37.66,363,964,-0.011
8,0,25572,Graeme McDowell,37.64,262,696,-0.019
9,0,23800,Bryce Molder,37.47,335,894,-0.012
9,0,31560,Brian Stuard,37.47,362,966,+0.006
11,0,20771,Steven Alker,36.97,264,714,-0.049
12,0,34466,Peter Malnati,36.37,371,1020,E
13,0,25240,D.A. Points,36.21,294,812,+0.088
14,0,20104,Ken Duke,35.92,301,838,-0.043
15,0,23983,Luke Donald,35.83,215,600,+0.009
16,0,29222,Billy Hurley III,35.74,346,968,-0.017
17,0,24507,Jason Bohn,34.99,303,866,+0.079
18,0,22986,Søren Kjeldsen,33.90,160,472,-0.044
19,0,23325,Vaughn Taylor,33.80,361,1068,+0.008
20,0,25720,Chad Collins,33.69,254,754,+0.039
21,0,27958,Ryan Blaum,33.65,385,1144,+0.073
22,0,26758,David Hearn,33.43,331,990,+0.015
23,0,24357,K.J. Choi,33.42,252,754,+0.032
24,0,20593,Greg Chalmers,33.02,315,954,+0.019
25,0,32200,Roberto Castro,32.28,244,756,+0.074
26,0,33419,Cameron Tringale,31.83,289,908,+0.062
27,0,26476,Chez Reavie,31.78,368,1158,-0.068
28,0,48084,Wesley Bryan,31.75,341,1074,-0.029
29,0,25345,Carl Pettersson,31.54,229,726,+0.153
30,0,29476,Kyle Reifers,31.20,322,1032,+0.047
31,0,32150,Michael Thompson,31.11,191,614,+0.110
32,0,25396,Kevin Na,30.69,283,922,-0.124
33,0,26951,Johnson Wagner,30.65,244,796,+0.033
34,0,27649,Brandt Snedeker,30.57,181,592,-0.149
35,0,36801,Mark Hubbard,30.40,259,852,-0.012
36,0,31416,Derek Fathauer,30.31,271,894,+0.059
37,0,24846,Ricky Barnes,30.11,324,1076,+0.019
38,0,20472,Alex Cejka,30.09,260,864,+0.085
39,0,06522,Ernie Els,30.04,155,516,+0.090
40,0,30926,Chris Kirk,29.96,293,978,+0.031
41,0,22046,Geoff Ogilvy,29.81,279,936,+0.068
42,0,12510,Chad Campbell,29.60,351,1186,+0.020
43,0,25892,Steve Wheatcroft,29.21,163,558,+0.037
44,0,27770,Camilo Villegas,28.92,251,868,+0.028
45,0,34174,John Huh,28.87,306,1060,-0.013
46,0,28132,Tyrone Van Aswegen,28.85,322,1116,+0.016
47,0,29221,Webb Simpson,28.75,337,1172,-0.006
48,0,24138,Ian Poulter,28.72,220,766,-0.041
49,0,33120,Mark Anderson,28.23,166,588,+0.072
50,0,39975,Michael Kim,28.07,329,1172,+0.009
51,0,26499,Rafa Cabrera Bello,27.80,179,644,+0.056
52,0,35110,Brett Drewitt,27.74,167,602,+0.072
53,0,31202,William McGirt,27.57,279,1012,-0.029
54,0,27963,Chris Stroud,27.23,183,672,-0.016
55,0,34358,Jonathan Randolph,27.03,193,714,+0.088
56,0,23108,Matt Kuchar,27.00,290,1074,-0.048
57,0,25834,Daniel Summerhays,26.88,308,1146,+0.068
58,0,26289,Boo Weekley,26.76,228,852,+0.088
59,0,27644,Brian Harman,26.54,319,1202,+0.016
60,0,25493,Nick Taylor,26.51,307,1158,+0.042
61,0,28679,Fabián Gómez,26.46,190,718,E
62,0,28093,Miguel Angel Carballo,26.41,159,602,+0.176
62,0,37454,Whee Kim,26.41,229,867,+0.013
64,0,29908,C.T. Pan,26.37,280,1062,+0.150
65,0,35532,Tom Hoge,26.19,143,546,+0.084
66,0,37278,Nicholas Lindheim,26.14,161,616,+0.137
67,0,29926,Danny Lee,26.04,276,1060,+0.047
68,0,35879,Kelly Kraft,25.94,235,906,+0.115
69,0,39324,J.J. Spaun,25.65,258,1006,+0.097
70,0,24024,Zach Johnson,25.53,243,952,+0.045
71,0,35545,Blayne Barber,25.37,237,934,+0.093
72,0,22371,Aaron Baddeley,24.92,161,646,+0.062
73,0,29479,Scott Brown,24.86,271,1090,+0.085
74,0,34409,David Lingmerth,24.84,239,962,+0.084
75,0,27895,Jonas Blixt,24.82,204,822,+0.034
76,0,33413,Ben Martin,24.80,242,976,+0.079
77,0,30191,Julián Etulain,24.79,177,714,+0.090
78,0,30852,Ryo Ishikawa,24.75,148,598,+0.047
79,0,26596,Ryan Moore,24.73,225,910,-0.009
80,0,29740,Brad Fritsch,24.49,144,588,+0.139
81,0,20157,Retief Goosen,24.48,140,572,-0.043
82,0,35891,Cameron Smith,24.44,242,990,+0.041
83,0,29223,Sam Saunders,24.41,208,852,E
84,0,29485,Brett Stegmaier,24.32,197,810,+0.102
85,0,47128,Richy Werenski,24.30,207,852,+0.087
86,0,31646,Emiliano Grillo,24.24,224,924,+0.036
