RANK,MOVEMENT,PLAYER_ID,PLAYER,%,TOTAL DRIVES FOR 300+,TOTAL DRIVES - OVERALL,RELATIVE TO PAR
62,0,21961,Charles Howell III,34.81,330,948,-0.209
63,0,25818,Scott Piercy,34.80,238,684,-0.176
64,0,33141,Keegan Bradley,34.65,440,1270,-0.098
65,0,25900,Lucas Glover,34.33,412,1200,-0.180
66,0,29974,Branden Grace,34.29,227,662,-0.115
67,0,29289,S.Y. Noh,34.26,359,1048,-0.242
68,0,28307,Matt Every,34.15,291,852,-0.148
69,0,24781,Hunter Mahan,33.94,279,822,-0.201
70,0,20229,Stewart Cink,33.54,379,1130,-0.243
71,0,25686,Jason Dufner,33.43,337,1008,-0.074
72,0,29720,Andres Gonzales,33.33,266,798,-0.184
73,0,39954,Cody Gribble,32.18,316,982,-0.108
74,0,37455,Si Woo Kim,32.03,270,843,-0.100
75,0,01810,Phil Mickelson,31.57,305,966,-0.157
76,0,27936,Martin Laird,31.41,316,1006,-0.168
77,0,34098,Russell Henley,31.33,376,1200,-0.213
78,0,33461,Morgan Hoffmann,31.29,358,1144,-0.201
79,0,46443,Brian Campbell,31.01,178,574,-0.084
80,0,35506,Mackenzie Hughes,30.79,415,1348,-0.113
81,0,40009,Dominic Bozzelli,30.55,234,766,-0.171
82,0,23353,J.J. Henry,30.40,318,1046,-0.192
83,0,22056,Cameron Percy,30.00,231,770,-0.160
84,0,34021,Bud Cauley,29.72,340,1144,-0.185
85,0,49771,J.T. Poston,29.67,302,1018,-0.123
86,0,33122,Russell Knox,29.55,224,758,-0.071
87,0,25364,Paul Casey,29.48,293,994,-0.181
88,0,34431,Robert Streb,29.13,342,1174,-0.152
89,0,35891,Cameron Smith,29.09,288,990,-0.208
90,0,30110,Kyle Stanley,28.96,380,1312,-0.218
91,0,32448,James Hahn,28.66,325,1134,-0.212
92,0,33418,Shawn Stefani,28.40,238,838,-0.235
93,0,20157,Retief Goosen,28.15,161,572,-0.130
94,0,24361,Pat Perez,27.49,282,1026,-0.152
95,0,27214,Kevin Streelman,27.39,298,1088,-0.138
96,0,31646,Emiliano Grillo,27.16,251,924,-0.100
97,0,25198,Francesco Molinari,26.88,222,826,-0.230
98,0,25191,Gonzalo Fernandez-Castaño,26.79,165,616,-0.267
99,0,24924,Bill Haas,26.69,268,1004,-0.149
100,0,33413,Ben Martin,26.54,259,976,-0.135
101,0,31557,Jim Herman,25.76,238,924,-0.193
102,0,30852,Ryo Ishikawa,25.75,154,598,-0.045
103,0,29223,Sam Saunders,25.35,216,852,-0.157
104,0,29485,Brett Stegmaier,25.31,205,810,-0.024
105,0,39324,J.J. Spaun,25.25,254,1006,-0.177
106,0,30191,Julián Etulain,25.21,180,714,-0.133
107,0,32640,Troy Merritt,25.15,246,978,-0.248
108,0,25493,Nick Taylor,24.96,289,1158,-0.145
109,0,25274,Steven Bowditch,24.84,156,628,-0.006
110,0,27644,Brian Harman,24.71,297,1202,-0.212
111,0,26499,Rafa Cabrera Bello,24.69,159,644,-0.025
112,0,20572,Rod Pampling,24.57,227,924,-0.167
113,0,35532,Tom Hoge,24.36,133,546,-0.113
114,0,26289,Boo Weekley,24.30,207,852,-0.198
115,0,23621,Rory Sabbatini,24.26,180,742,-0.150
116,0,33399,Adam Hadwin,24.23,267,1102,-0.157
117,0,32757,Patton Kizzire,23.96,241,1006,-0.191
118,0,34409,David Lingmerth,23.91,230,962,-0.104
118,0,25834,Daniel Summerhays,23.91,274,1146,-0.109
120,0,23108,Matt Kuchar,23.84,256,1074,-0.148
121,0,22371,Aaron Baddeley,23.68,153,646,-0.144
122,0,28093,Miguel Angel Carballo,23.59,142,602,-0.211
123,0,47128,Richy Werenski,23.47,200,852,-0.215
124,0,29478,Kevin Kisner,23.01,248,1078,-0.153
125,0,27895,Jonas Blixt,22.63,186,822,-0.118
126,0,35545,Blayne Barber,22.59,211,934,-0.166
126,0,35110,Brett Drewitt,22.59,136,602,-0.162
128,0,35879,Kelly Kraft,22.30,202,906,-0.099
129,0,37454,Whee Kim,22.26,193,867,-0.166
130,0,29479,Scott Brown,22.20,242,1090,-0.153
131,0,28679,Fabián Gómez,22.14,159,718,-0.119
132,0,29926,Danny Lee,22.08,234,1060,-0.094
132,0,37278,Nicholas Lindheim,22.08,136,616,-0.206
134,0,29908,C.T. Pan,22.03,234,1062,-0.205
135,0,31202,William McGirt,21.94,222,1012,-0.149
136,0,39975,Michael Kim,21.93,257,1172,-0.222
137,0,29740,Brad Fritsch,21.60,127,588,-0.102
138,0,30926,Chris Kirk,21.47,210,978,-0.167
139,0,26596,Ryan Moore,21.10,192,910,-0.172
140,0,28132,Tyrone Van Aswegen,20.88,233,1116,-0.155
141,0,34358,Jonathan Randolph,20.73,148,714,-0.216
142,0,22046,Geoff Ogilvy,20.51,192,936,-0.208
143,0,31416,Derek Fathauer,20.13,180,894,-0.144
144,0,06522,Ernie Els,19.96,103,516,+0.019
145,0,24024,Zach Johnson,19.75,188,952,-0.160
146,0,33120,Mark Anderson,19.73,116,588,-0.164
147,0,27770,Camilo Villegas,19.47,169,868,-0.231
148,0,27963,Chris Stroud,19.20,129,672,-0.147
149,0,27649,Brandt Snedeker,19.09,113,592,-0.142
150,0,24846,Ricky Barnes,17.75,191,1076,-0.272
151,0,12510,Chad Campbell,17.71,210,1186,-0.195
152,0,29476,Kyle Reifers,17.34,179,1032,-0.212
153,0,29221,Webb Simpson,16.98,199,1172,-0.337
154,0,20472,Alex Cejka,16.78,145,864,-0.090
155,0,34174,John Huh,16.60,176,1060,-0.199
156,0,23325,Vaughn Taylor,16.29,174,1068,-0.126
157,0,25396,Kevin Na,16.05,148,922,-0.216
158,0,36801,Mark Hubbard,15.96,136,852,-0.206
159,0,32150,Michael Thompson,15.80,97,614,-0.144
160,0,24138,Ian Poulter,15.54,119,766,-0.160
161,0,27958,Ryan Blaum,15.21,174,1144,-0.201
162,0,26951,Johnson Wagner,15.08,120,796,-0.092
163,0,26476,Chez Reavie,15.03,174,1158,-0.121
164,0,25345,Carl Pettersson,14.60,106,726,-0.160
165,0,25892,Steve Wheatcroft,14.52,81,558,-0.173
166,0,24357,K.J. Choi,13.66,103,754,-0.136
167,0,33419,Cameron Tringale,13.55,123,908,-0.228
168,0,29222,Billy Hurley III,13.22,128,968,-0.180
169,0,34466,Peter Malnati,13.14,134,1020,-0.179
170,0,25720,Chad Collins,13.13,99,754,-0.222
171,0,48084,Wesley Bryan,12.57,135,1074,-0.193
172,0,32200,Roberto Castro,12.43,94,756,-0.160
173,0,20593,Greg Chalmers,12.37,118,954,-0.161
174,0,25240,D.A. Points,11.45,93,812,-0.086
175,0,19846,Brian Gay,11.20,108,964,-0.213
176,0,26758,David Hearn,10.61,105,990,-0.076
177,0,22986,Søren Kjeldsen,10.38,49,472,-0.143
178,0,20104,Ken Duke,10.14,85,838,-0.059
179,0,27466,Spencer Levin,10.04,94,936,-0.234
180,0,23541,Ben Crane,9.98,96,962,-0.135
181,0,20771,Steven Alker,9.24,66,714,E
182,0,25349,Tim Wilkinson,9.22,59,640,-0.119
183,0,19803,Ryan Armour,9.18,63,686,-0.190
184,0,31560,Brian Stuard,9.11,88,966,-0.136
185,0,25572,Graeme McDowell,8.62,60,696,-0.117
186,0,23800,Bryce Molder,8.28,74,894,-0.243
187,0,24507,Jason Bohn,8.20,71,866,-0.183
188,0,23983,Luke Donald,8.17,49,600,-0.143
189,0,40058,Zac Blair,6.63,75,1132,-0.213
190,0,10809,Jim Furyk,6.54,40,612,-0.200
