RANK,MOVEMENT,PLAYER_ID,PLAYER,%,TOTAL DRIVES FOR <= 240,TOTAL DRIVES - OVERALL,RELATIVE TO PAR
40,0,29478,Kevin Kisner,6.77,73,1078,+0.027
40,0,29289,S.Y. Noh,6.77,71,1048,+0.310
42,0,47128,Richy Werenski,6.69,57,852,+0.035
43,0,29476,Kyle Reifers,6.59,68,1032,+0.206
44,0,29223,Sam Saunders,6.57,56,852,+0.107
45,0,25396,Kevin Na,6.51,60,922,+0.217
46,0,25720,Chad Collins,6.50,49,754,+0.367
47,0,33120,Mark Anderson,6.46,38,588,E
48,0,12510,Chad Campbell,6.41,76,1186,+0.092
49,0,29720,Andres Gonzales,6.39,51,798,+0.137
50,0,35506,Mackenzie Hughes,6.38,86,1348,+0.105
51,0,46501,Ollie Schniederjans,6.36,72,1132,+0.264
52,0,40058,Zac Blair,6.27,71,1132,+0.056
53,0,34098,Russell Henley,6.25,75,1200,-0.067
54,0,32640,Troy Merritt,6.24,61,978,+0.213
55,0,24358,Robert Garrigus,6.22,52,836,-0.019
55,0,30692,Scott Stallings,6.22,59,948,+0.051
57,0,26499,Rafa Cabrera Bello,6.21,40,644,+0.100
57,0,39954,Cody Gribble,6.21,61,982,+0.197
57,0,33418,Shawn Stefani,6.21,52,838,+0.115
60,0,22046,Geoff Ogilvy,6.20,58,936,+0.207
61,0,34099,Harris English,6.18,62,1004,+0.290
62,0,31646,Emiliano Grillo,6.17,57,924,+0.018
62,0,27095,Nick Watney,6.17,55,892,+0.255
64,0,29479,Scott Brown,6.15,67,1090,+0.164
65,0,29221,Webb Simpson,6.14,72,1172,-0.125
66,0,20472,Alex Cejka,6.13,53,864,+0.094
66,0,24140,Sean O'Hair,6.13,60,978,+0.033
68,0,35545,Blayne Barber,6.10,57,934,+0.018
69,0,35450,Patrick Cantlay,6.09,39,640,-0.026
70,0,32200,Roberto Castro,6.08,46,756,+0.174
71,0,27436,Graham DeLaet,6.06,60,990,-0.033
72,0,28307,Matt Every,5.99,51,852,+0.588
72,0,33399,Adam Hadwin,5.99,66,1102,E
72,0,25818,Scott Piercy,5.99,41,684,+0.024
75,0,36699,Patrick Rodgers,5.97,55,922,+0.236
76,0,35879,Kelly Kraft,5.96,54,906,+0.037
77,0,29461,Jamie Lovemark,5.91,66,1116,+0.030
77,0,29518,Brendan Steele,5.91,59,998,E
77,0,25892,Steve Wheatcroft,5.91,33,558,+0.091
80,0,32102,Rickie Fowler,5.90,52,882,-0.173
81,0,27936,Martin Laird,5.86,59,1006,+0.051
82,0,27895,Jonas Blixt,5.84,48,822,+0.271
82,0,33413,Ben Martin,5.84,57,976,+0.123
84,0,06522,Ernie Els,5.81,30,516,+0.333
85,0,37454,Whee Kim,5.77,50,867,+0.260
86,0,30926,Chris Kirk,5.73,56,978,+0.321
87,0,28679,Fabián Gómez,5.71,41,718,+0.195
88,0,40026,Daniel Berger,5.68,55,968,+0.236
88,0,25191,Gonzalo Fernandez-Castaño,5.68,35,616,+0.143
90,0,27466,Spencer Levin,5.66,53,936,+0.189
91,0,29908,C.T. Pan,5.65,60,1062,+0.033
92,0,31202,William McGirt,5.63,57,1012,+0.175
93,0,34431,Robert Streb,5.62,66,1174,+0.273
94,0,26476,Chez Reavie,5.61,65,1158,+0.015
95,0,24357,K.J. Choi,5.57,42,754,+0.190
95,0,25198,Francesco Molinari,5.57,46,826,-0.174
97,0,25686,Jason Dufner,5.56,56,1008,-0.089
98,0,33122,Russell Knox,5.54,42,758,+0.405
99,0,27770,Camilo Villegas,5.53,48,868,+0.208
100,0,25900,Lucas Glover,5.50,66,1200,+0.030
101,0,23353,J.J. Henry,5.45,57,1046,+0.175
102,0,26289,Boo Weekley,5.40,46,852,+0.152
103,0,34264,Hudson Swafford,5.38,57,1060,+0.035
103,0,31323,Gary Woodland,5.38,51,948,+0.020
105,0,30852,Ryo Ishikawa,5.35,32,598,+0.094
105,0,24781,Hunter Mahan,5.35,44,822,+0.250
107,0,29485,Brett Stegmaier,5.31,43,810,+0.093
108,0,49771,J.T. Poston,5.30,54,1018,+0.352
109,0,39975,Michael Kim,5.29,62,1172,+0.048
110,0,36801,Mark Hubbard,5.28,45,852,+0.156
110,0,26951,Johnson Wagner,5.28,42,796,+0.190
112,0,46732,Rick Lamb,5.26,28,532,+0.143
113,0,26331,Charl Schwartzel,5.24,35,668,+0.143
113,0,25834,Daniel Summerhays,5.24,60,1146,E
115,0,20229,Stewart Cink,5.22,59,1130,-0.186
116,0,37189,Harold Varner III,5.16,62,1202,+0.145
117,0,35110,Brett Drewitt,5.15,31,602,+0.258
118,0,48081,Xander Schauffele,5.12,53,1036,+0.075
119,0,30110,Kyle Stanley,5.11,67,1312,E
120,0,34466,Peter Malnati,5.10,52,1020,+0.077
121,0,26329,Louis Oosthuizen,5.04,36,714,-0.028
122,0,25364,Paul Casey,5.03,50,994,+0.040
123,0,29420,Billy Horschel,5.01,56,1118,+0.089
124,0,19846,Brian Gay,4.98,48,964,+0.146
125,0,46550,Brandon Hagy,4.97,48,966,-0.042
126,0,27214,Kevin Streelman,4.96,54,1088,+0.074
127,0,35532,Tom Hoge,4.95,27,546,+0.259
127,0,35891,Cameron Smith,4.95,49,990,+0.204
129,0,46601,Trey Mullinax,4.91,48,978,+0.104
130,0,30191,Julián Etulain,4.90,35,714,+0.057
131,0,34409,David Lingmerth,4.89,47,962,E
132,0,35300,Andrew Loupe,4.88,32,656,+0.125
133,0,31557,Jim Herman,4.87,45,924,+0.067
133,0,39324,J.J. Spaun,4.87,49,1006,+0.204
135,0,23497,Tag Ridings,4.86,34,700,E
136,0,20157,Retief Goosen,4.72,27,572,E
136,0,23621,Rory Sabbatini,4.72,35,742,+0.029
138,0,29926,Danny Lee,4.62,49,1060,+0.122
139,0,28500,Martin Flores,4.59,43,936,+0.326
140,0,27644,Brian Harman,4.58,55,1202,+0.036
141,0,46440,Smylie Kaufman,4.55,40,880,+0.350
142,0,29974,Branden Grace,4.53,30,662,+0.133
143,0,47959,Bryson DeChambeau,4.52,46,1018,-0.043
144,0,28420,Ryan Brehm,4.51,41,910,+0.220
145,0,23325,Vaughn Taylor,4.49,48,1068,+0.042
146,0,30944,Jason Kokrak,4.40,51,1158,+0.020
146,0,26851,Marc Leishman,4.40,45,1022,+0.067
148,0,33448,Justin Thomas,4.39,40,912,+0.125
149,0,25349,Tim Wilkinson,4.38,28,640,+0.179
150,0,27958,Ryan Blaum,4.37,50,1144,+0.120
151,0,37455,Si Woo Kim,4.27,36,843,+0.194
152,0,34021,Bud Cauley,4.20,48,1144,E
152,0,33461,Morgan Hoffmann,4.20,48,1144,+0.167
152,0,26300,Matt Jones,4.20,30,714,+0.233
152,0,34358,Jonathan Randolph,4.20,30,714,+0.133
156,0,23108,Matt Kuchar,4.19,45,1074,+0.044
157,0,22056,Cameron Percy,4.16,32,770,+0.156
158,0,21961,Charles Howell III,4.11,39,948,+0.179
159,0,27974,Sung Kang,4.10,47,1146,+0.149
160,0,33141,Keegan Bradley,4.09,52,1270,-0.077
161,0,24502,Adam Scott,4.08,24,588,+0.167
162,0,25493,Nick Taylor,4.06,47,1158,+0.213
163,0,32333,Kevin Tway,4.05,42,1036,+0.429
164,0,21209,Sergio Garcia,4.04,26,644,+0.115
165,0,33948,Byeong Hun An,4.03,32,794,+0.156
166,0,29725,Tony Finau,4.00,51,1274,+0.137
166,0,31420,Anirban Lahiri,4.00,33,826,+0.242
168,0,24024,Zach Johnson,3.99,38,952,-0.026
169,0,27064,Jhonattan Vegas,3.91,39,998,E
170,0,36689,Brooks Koepka,3.84,36,938,+0.083
171,0,23320,Ryan Palmer,3.79,26,686,+0.269
172,0,28089,Jason Day,3.75,29,774,-0.103
173,0,32839,Hideki Matsuyama,3.73,31,830,-0.161
174,0,22405,Justin Rose,3.64,27,742,-0.185
175,0,25804,Bubba Watson,3.63,27,744,+0.222
176,0,12716,Charley Hoffman,3.60,47,1304,-0.064
177,0,33204,Shane Lowry,3.57,19,532,+0.211
178,0,01810,Phil Mickelson,3.52,34,966,E
179,0,34360,Patrick Reed,3.49,41,1176,+0.195
180,0,28093,Miguel Angel Carballo,3.32,20,602,+0.200
181,0,27129,Luke List,3.25,39,1200,+0.154
181,0,46970,Jon Rahm,3.25,30,924,-0.233
183,0,46443,Brian Campbell,3.14,18,574,+0.444
183,0,34046,Jordan Spieth,3.14,30,956,-0.267
185,0,34213,Grayson Murray,2.95,35,1188,+0.086
186,0,48822,Sebastián Muñoz,2.93,16,546,+0.063
187,0,32366,Kevin Chappell,2.88,29,1008,+0.276
188,0,28237,Rory McIlroy,2.58,13,504,E
189,0,27141,J.B. Holmes,2.11,18,854,-0.056
190,0,30925,Dustin Johnson,1.81,15,830,-0.067
