RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL DISTANCE,TOTAL DRIVES
1,0,28237,Rory McIlroy,317.2,27917,88
2,0,30925,Dustin Johnson,315.0,41576,132
3,0,46550,Brandon Hagy,312.7,48162,154
4,0,28420,Ryan Brehm,311.5,47965,154
4,0,27129,Luke List,311.5,61046,196
6,0,35300,Andrew Loupe,311.3,32371,104
7,0,36689,Brooks Koepka,311.1,47293,152
8,0,33448,Justin Thomas,309.7,43977,142
9,0,46601,Trey Mullinax,309.6,50778,164
10,0,29725,Tony Finau,309.2,61842,200
10,0,32333,Kevin Tway,309.2,54421,176
12,0,34213,Grayson Murray,308.2,55483,180
13,0,31323,Gary Woodland,307.6,49827,162
14,0,27141,J.B. Holmes,307.5,44286,144
15,0,24502,Adam Scott,307.0,30697,100
16,0,48081,Xander Schauffele,306.8,56449,184
17,0,30944,Jason Kokrak,306.4,55771,182
18,0,36699,Patrick Rodgers,306.3,42884,140
19,0,28089,Jason Day,306.2,40421,132
20,0,46970,Jon Rahm,305.8,50767,166
20,0,25804,Bubba Watson,305.8,36086,118
22,0,34264,Hudson Swafford,305.1,52477,172
23,0,32366,Kevin Chappell,305.0,50022,164
24,0,29461,Jamie Lovemark,304.9,56102,184
25,0,46440,Smylie Kaufman,304.8,40842,134
26,0,32839,Hideki Matsuyama,303.3,41247,136
27,0,23320,Ryan Palmer,303.2,32140,106
28,0,26300,Matt Jones,302.6,33891,112
29,0,37189,Harold Varner III,302.4,57462,190
30,0,34099,Harris English,301.9,45890,152
30,0,21209,Sergio Garcia,301.9,32604,108
32,0,23497,Tag Ridings,301.6,35583,118
33,0,27064,Jhonattan Vegas,301.3,49414,164
34,0,27436,Graham DeLaet,301.1,45769,152
35,0,22405,Justin Rose,300.9,38517,128
35,0,27095,Nick Watney,300.9,41521,138
37,0,24358,Robert Garrigus,300.7,43307,144
37,0,46501,Ollie Schniederjans,300.7,52321,174
39,0,28500,Martin Flores,300.6,48705,162
40,0,29518,Brendan Steele,300.4,48061,160
41,0,33948,Byeong Hun An,300.3,38443,128
41,0,32102,Rickie Fowler,300.3,43245,144
43,0,29420,Billy Horschel,300.1,51610,172
44,0,33141,Keegan Bradley,299.8,58759,196
45,0,47959,Bryson DeChambeau,299.4,53302,178
46,0,29720,Andres Gonzales,299.2,41289,138
47,0,26331,Charl Schwartzel,299.1,33499,112
48,0,35450,Patrick Cantlay,298.9,28699,96
49,0,12716,Charley Hoffman,298.7,64521,216
50,0,25900,Lucas Glover,298.6,53752,180
50,0,26851,Marc Leishman,298.6,51354,172
52,0,29289,S.Y. Noh,298.5,51943,174
53,0,28252,Seamus Power,298.1,47702,160
54,0,34098,Russell Henley,298.0,57811,194
54,0,46732,Rick Lamb,298.0,29798,100
56,0,28307,Matt Every,297.7,41672,140
57,0,30692,Scott Stallings,297.6,45832,154
58,0,25364,Paul Casey,297.5,48794,164
58,0,24140,Sean O'Hair,297.5,47604,160
60,0,39954,Cody Gribble,297.2,45770,154
61,0,31420,Anirban Lahiri,297.0,40391,136
62,0,40026,Daniel Berger,296.9,46319,156
62,0,21961,Charles Howell III,296.9,46318,156
62,0,27936,Martin Laird,296.9,49291,166
65,0,20229,Stewart Cink,296.7,55185,186
66,0,30110,Kyle Stanley,296.5,59304,200
67,0,27974,Sung Kang,296.4,58094,196
67,0,33204,Shane Lowry,296.4,26680,90
69,0,26329,Louis Oosthuizen,296.3,34376,116
70,0,46443,Brian Campbell,296.0,30188,102
70,0,48822,Sebastián Muñoz,296.0,29004,98
72,0,34021,Bud Cauley,295.9,52083,176
72,0,25818,Scott Piercy,295.9,34911,118
74,0,25632,Jimmy Walker,295.7,36073,122
75,0,34360,Patrick Reed,295.6,54383,184
75,0,34046,Jordan Spieth,295.6,46114,156
77,0,49771,J.T. Poston,295.5,51412,174
78,0,25686,Jason Dufner,294.6,48311,164
79,0,24781,Hunter Mahan,294.5,41814,142
80,0,40009,Dominic Bozzelli,294.4,38278,130
81,0,35506,Mackenzie Hughes,294.3,61211,208
81,0,34431,Robert Streb,294.3,52980,180
83,0,23353,J.J. Henry,294.1,50585,172
84,0,33418,Shawn Stefani,294.0,39985,136
84,0,27214,Kevin Streelman,294.0,51736,176
86,0,32448,James Hahn,293.9,54083,184
86,0,33461,Morgan Hoffmann,293.9,51728,176
88,0,29223,Sam Saunders,293.6,41097,140
89,0,30191,Julián Etulain,293.5,36978,126
89,0,01810,Phil Mickelson,293.5,46956,160
91,0,31646,Emiliano Grillo,293.3,46342,158
92,0,24924,Bill Haas,293.0,47460,162
92,0,32757,Patton Kizzire,293.0,44531,152
94,0,22371,Aaron Baddeley,292.6,31014,106
94,0,35891,Cameron Smith,292.6,47989,164
96,0,31557,Jim Herman,292.5,41536,142
96,0,22056,Cameron Percy,292.5,38027,130
98,0,25198,Francesco Molinari,292.4,39762,136
99,0,25191,Gonzalo Fernandez-Castaño,292.1,32720,112
100,0,29974,Branden Grace,292.0,32115,110
101,0,35879,Kelly Kraft,291.9,41453,142
102,0,20157,Retief Goosen,291.8,26843,92
103,0,26499,Rafa Cabrera Bello,291.7,30341,104
103,0,33413,Ben Martin,291.7,46087,158
105,0,23621,Rory Sabbatini,291.6,37911,130
105,0,25493,Nick Taylor,291.6,55408,190
107,0,39324,J.J. Spaun,291.5,50146,172
108,0,33399,Adam Hadwin,291.3,54762,188
109,0,35545,Blayne Barber,291.2,41355,142
109,0,47128,Richy Werenski,291.2,43102,148
111,0,29926,Danny Lee,291.1,49486,170
112,0,24361,Pat Perez,290.9,50036,172
113,0,34409,David Lingmerth,290.6,41269,142
114,0,32640,Troy Merritt,290.2,44111,152
115,0,37454,Whee Kim,290.0,41767,144
116,0,27644,Brian Harman,289.9,55653,192
116,0,26289,Boo Weekley,289.9,42332,146
118,0,37455,Si Woo Kim,289.8,38827,134
119,0,39975,Michael Kim,289.6,52130,180
120,0,29478,Kevin Kisner,289.5,52101,180
121,0,29479,Scott Brown,289.0,52591,182
122,0,27895,Jonas Blixt,288.8,40435,140
122,0,30852,Ryo Ishikawa,288.8,30035,104
124,0,29485,Brett Stegmaier,288.7,41573,144
124,0,27770,Camilo Villegas,288.7,41579,144
126,0,33122,Russell Knox,288.6,35784,124
127,0,29740,Brad Fritsch,288.3,29988,104
128,0,28093,Miguel Angel Carballo,288.1,32849,114
128,0,26951,Johnson Wagner,288.1,36299,126
130,0,26596,Ryan Moore,288.0,40894,142
131,0,20572,Rod Pampling,287.8,40864,142
132,0,34358,Jonathan Randolph,287.7,36252,126
133,0,25274,Steven Bowditch,287.3,31608,110
134,0,29908,C.T. Pan,287.2,49405,172
134,0,28132,Tyrone Van Aswegen,287.2,53412,186
136,0,34174,John Huh,287.1,48229,168
136,0,37278,Nicholas Lindheim,287.1,32151,112
136,0,25834,Daniel Summerhays,287.1,51675,180
139,0,30926,Chris Kirk,287.0,47637,166
140,0,24024,Zach Johnson,286.9,44178,154
141,0,27963,Chris Stroud,286.8,33847,118
142,0,31416,Derek Fathauer,286.5,40684,142
142,0,22046,Geoff Ogilvy,286.5,41261,144
142,0,29221,Webb Simpson,286.5,56735,198
145,0,35110,Brett Drewitt,286.4,30356,106
146,0,29476,Kyle Reifers,286.1,48062,168
147,0,12510,Chad Campbell,285.6,53121,186
148,0,23108,Matt Kuchar,285.4,50231,176
149,0,31202,William McGirt,285.2,47349,166
149,0,26476,Chez Reavie,285.2,51905,182
151,0,28679,Fabián Gómez,285.1,33638,118
151,0,35532,Tom Hoge,285.1,26226,92
153,0,24846,Ricky Barnes,284.9,50148,176
154,0,32150,Michael Thompson,284.8,31903,112
155,0,06522,Ernie Els,284.7,27329,96
156,0,27958,Ryan Blaum,284.1,54539,192
157,0,33120,Mark Anderson,283.8,29512,104
158,0,25396,Kevin Na,283.7,41991,148
159,0,24138,Ian Poulter,283.5,36282,128
160,0,36801,Mark Hubbard,282.7,39581,140
161,0,23325,Vaughn Taylor,282.4,47446,168
162,0,34466,Peter Malnati,282.3,45737,162
163,0,24357,K.J. Choi,282.2,34993,124
164,0,20472,Alex Cejka,282.1,41184,146
165,0,27649,Brandt Snedeker,281.6,28156,100
166,0,25720,Chad Collins,281.4,34898,124
167,0,26758,David Hearn,281.0,45517,162
168,0,33419,Cameron Tringale,280.9,44390,158
169,0,32200,Roberto Castro,280.5,35906,128
169,0,25892,Steve Wheatcroft,280.5,26370,94
171,0,25345,Carl Pettersson,280.2,33066,118
172,0,48084,Wesley Bryan,279.8,50917,182
173,0,25572,Graeme McDowell,279.5,31307,112
173,0,25349,Tim Wilkinson,279.5,32427,116
175,0,27466,Spencer Levin,279.0,45191,162
176,0,19803,Ryan Armour,278.8,32898,118
177,0,19846,Brian Gay,278.7,43483,156
178,0,23541,Ben Crane,278.5,44000,158
178,0,23983,Luke Donald,278.5,26732,96
180,0,25240,D.A. Points,278.1,37816,136
181,0,20593,Greg Chalmers,278.0,39470,142
182,0,23800,Bryce Molder,277.0,40994,148
183,0,20771,Steven Alker,276.9,34884,126
183,0,29222,Billy Hurley III,276.9,42083,152
185,0,24507,Jason Bohn,275.9,39180,142
186,0,20104,Ken Duke,274.2,38939,142
187,0,22986,Søren Kjeldsen,273.6,24621,90
188,0,40058,Zac Blair,272.7,51820,190
189,0,31560,Brian Stuard,272.6,45246,166
190,0,10809,Jim Furyk,271.4,27687,102
