RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG (%),TOTAL SHOT DISTANCE,TOTAL DISTANCE
69,0,29289,S.Y. Noh,62.90,3005182,477776
72,0,01810,Phil Mickelson,62.88,2793177,444181
73,0,25686,Jason Dufner,62.86,2900036,461367
73,0,23621,Rory Sabbatini,62.86,2113932,336314
75,0,33141,Keegan Bradley,62.85,3657373,581926
76,0,49771,J.T. Poston,62.79,2919340,464925
76,0,34431,Robert Streb,62.79,3348937,533333
78,0,35506,Mackenzie Hughes,62.77,3865117,615713
79,0,34021,Bud Cauley,62.71,3270181,521513
79,0,29974,Branden Grace,62.71,1917370,305750
81,0,28093,Miguel Angel Carballo,62.68,1715939,273744
81,0,30191,Julián Etulain,62.68,2035357,324732
83,0,32102,Rickie Fowler,62.67,2559300,408396
84,0,25191,Gonzalo Fernandez-Castaño,62.65,1754665,280073
85,0,25632,Jimmy Walker,62.60,2027653,323900
86,0,37455,Si Woo Kim,62.58,2432372,388685
86,0,30110,Kyle Stanley,62.58,3745400,598472
88,0,33204,Shane Lowry,62.52,1549412,247811
89,0,35532,Tom Hoge,62.51,1549434,247854
90,0,33418,Shawn Stefani,62.50,2385579,381713
91,0,34098,Russell Henley,62.48,3436734,550077
92,0,29485,Brett Stegmaier,62.46,2290703,366735
93,0,23353,J.J. Henry,62.41,2973760,476501
93,0,26289,Boo Weekley,62.41,2413499,386729
95,0,33122,Russell Knox,62.40,2159970,346168
96,0,27214,Kevin Streelman,62.39,3097194,496396
96,0,25493,Nick Taylor,62.39,3296176,528344
98,0,39324,J.J. Spaun,62.38,2856919,457966
99,0,20157,Retief Goosen,62.34,1629989,261457
100,0,31557,Jim Herman,62.17,2628796,422823
100,0,35891,Cameron Smith,62.17,2822257,453969
102,0,32448,James Hahn,62.14,3225138,519035
103,0,25364,Paul Casey,62.13,2841358,457310
104,0,29223,Sam Saunders,62.10,2407921,387742
105,0,27936,Martin Laird,62.08,2874114,462983
106,0,28679,Fabián Gómez,62.05,2019728,325483
107,0,29926,Danny Lee,62.04,2997975,483267
107,0,47128,Richy Werenski,62.04,2407104,387990
109,0,39975,Michael Kim,62.01,3303079,532676
110,0,25198,Francesco Molinari,62.00,2358997,380477
111,0,35110,Brett Drewitt,61.99,1693638,273225
111,0,27644,Brian Harman,61.99,3420575,551838
113,0,31646,Emiliano Grillo,61.97,2628839,424204
113,0,32757,Patton Kizzire,61.97,2831792,456990
115,0,33413,Ben Martin,61.96,2765074,446264
116,0,27895,Jonas Blixt,61.95,2317472,374109
117,0,35879,Kelly Kraft,61.90,2558526,413321
117,0,20572,Rod Pampling,61.90,2606261,421022
119,0,34409,David Lingmerth,61.89,2737688,442354
120,0,32640,Troy Merritt,61.83,2763578,446976
121,0,30852,Ryo Ishikawa,61.80,1696694,274562
122,0,29479,Scott Brown,61.79,3076593,497901
122,0,31202,William McGirt,61.79,2853301,461742
124,0,35545,Blayne Barber,61.78,2631550,425974
125,0,29478,Kevin Kisner,61.72,3045010,493381
126,0,31416,Derek Fathauer,61.67,2504710,406127
126,0,24924,Bill Haas,61.67,2839578,460479
126,0,25834,Daniel Summerhays,61.67,3233637,524312
129,0,29908,C.T. Pan,61.65,2984981,484166
130,0,33120,Mark Anderson,61.63,1651300,267948
130,0,33399,Adam Hadwin,61.63,3124040,506927
130,0,37454,Whee Kim,61.63,2438795,395735
133,0,29740,Brad Fritsch,61.60,1646809,267332
134,0,24361,Pat Perez,61.56,2906867,472218
135,0,22046,Geoff Ogilvy,61.55,2619186,425561
136,0,27649,Brandt Snedeker,61.53,1659366,269669
137,0,23108,Matt Kuchar,61.48,3047778,495700
138,0,27963,Chris Stroud,61.46,1881187,306087
139,0,23325,Vaughn Taylor,61.42,2977770,484857
140,0,28132,Tyrone Van Aswegen,61.38,3124377,509037
141,0,34358,Jonathan Randolph,61.34,2012472,328089
142,0,26499,Rafa Cabrera Bello,61.31,1825511,297740
143,0,26951,Johnson Wagner,61.25,2214690,361556
144,0,36801,Mark Hubbard,61.22,2362269,385894
145,0,34466,Peter Malnati,61.21,2830781,462483
146,0,12510,Chad Campbell,61.18,3295604,538676
147,0,24024,Zach Johnson,61.16,2682587,438583
147,0,30926,Chris Kirk,61.16,2736904,447493
149,0,27958,Ryan Blaum,61.14,3183213,520664
149,0,37278,Nicholas Lindheim,61.14,1706252,279095
151,0,25274,Steven Bowditch,61.13,1747393,285858
152,0,22371,Aaron Baddeley,61.11,1805945,295510
153,0,20472,Alex Cejka,61.09,2406859,393991
153,0,29221,Webb Simpson,61.09,3269877,535263
155,0,06522,Ernie Els,61.08,1451418,237629
156,0,27770,Camilo Villegas,61.06,2426027,397327
157,0,29476,Kyle Reifers,61.05,2876822,471230
158,0,24846,Ricky Barnes,60.96,2978305,488583
159,0,32150,Michael Thompson,60.92,1698267,278756
160,0,19846,Brian Gay,60.89,2658593,436626
161,0,25892,Steve Wheatcroft,60.85,1548211,254430
162,0,24357,K.J. Choi,60.83,2088634,343374
163,0,26476,Chez Reavie,60.79,3218871,529509
164,0,24138,Ian Poulter,60.76,2123149,349449
165,0,26596,Ryan Moore,60.71,2533813,417397
166,0,34174,John Huh,60.62,2924838,482464
167,0,25345,Carl Pettersson,60.50,2002207,330946
168,0,25396,Kevin Na,60.48,2548789,421403
169,0,20593,Greg Chalmers,60.47,2623659,433867
170,0,32200,Roberto Castro,60.43,2096588,346972
170,0,33419,Cameron Tringale,60.43,2497639,413343
172,0,26758,David Hearn,60.42,2713353,449103
173,0,29222,Billy Hurley III,60.34,2654289,439898
174,0,27466,Spencer Levin,60.27,2560625,424826
175,0,25720,Chad Collins,60.20,2072708,344319
176,0,25349,Tim Wilkinson,60.18,1746273,290172
177,0,24507,Jason Bohn,60.09,2358507,392513
178,0,20771,Steven Alker,60.06,1944857,323826
179,0,23541,Ben Crane,59.93,2624801,437994
180,0,20104,Ken Duke,59.89,2283168,381239
181,0,23983,Luke Donald,59.79,1631195,272826
182,0,25240,D.A. Points,59.74,2216973,371086
183,0,19803,Ryan Armour,59.73,1864660,312202
184,0,40058,Zac Blair,59.53,3065450,514957
185,0,48084,Wesley Bryan,59.42,2911687,490034
186,0,25572,Graeme McDowell,59.39,1900072,319908
187,0,31560,Brian Stuard,59.36,2617993,441014
188,0,23800,Bryce Molder,59.27,2414086,407298
189,0,22986,Søren Kjeldsen,58.58,1274225,217536
190,0,10809,Jim Furyk,58.04,1637617,282163
