RANK,MOVEMENT,PLAYER_ID,PLAYER,%,TOTAL DRIVES FOR 300+,TOTAL DRVS - OVERALL,RELATIVE TO PAR
1,0,28237,Rory McIlroy,76.14,67,88,-0.34
2,0,28420,Ryan Brehm,73.38,113,154,-0.23
3,0,30925,Dustin Johnson,71.97,95,132,-0.23
4,0,27129,Luke List,70.41,138,196,-0.36
5,0,35300,Andrew Loupe,69.23,72,104,-0.24
6,0,46550,Brandon Hagy,68.83,106,154,-0.22
7,0,36689,Brooks Koepka,67.76,103,152,-0.17
8,0,32333,Kevin Tway,67.61,119,176,-0.24
9,0,46601,Trey Mullinax,66.46,109,164,-0.24
10,0,36699,Patrick Rodgers,65.71,92,140,-0.25
11,0,31323,Gary Woodland,64.81,105,162,-0.30
12,0,34264,Hudson Swafford,63.95,110,172,-0.29
13,0,33448,Justin Thomas,62.68,89,142,-0.15
14,0,30944,Jason Kokrak,62.64,114,182,-0.09
15,0,29725,Tony Finau,62.00,124,200,-0.30
16,0,32366,Kevin Chappell,61.59,101,164,-0.11
17,0,34213,Grayson Murray,61.11,110,180,-0.34
18,0,28089,Jason Day,60.61,80,132,-0.23
19,0,27141,J.B. Holmes,60.42,87,144,-0.33
20,0,46970,Jon Rahm,60.24,100,166,-0.23
21,0,26300,Matt Jones,59.82,67,112,-0.25
22,0,46440,Smylie Kaufman,59.70,80,134,-0.25
23,0,48081,Xander Schauffele,59.24,109,184,-0.24
24,0,24502,Adam Scott,59.00,59,100,-0.29
25,0,29461,Jamie Lovemark,58.70,108,184,-0.26
26,0,33948,Byeong Hun An,56.25,72,128,-0.18
27,0,25804,Bubba Watson,55.93,66,118,-0.24
28,0,46501,Ollie Schniederjans,55.75,97,174,-0.28
29,0,23320,Ryan Palmer,55.66,59,106,-0.02
30,0,34099,Harris English,55.26,84,152,-0.26
31,0,23497,Tag Ridings,55.08,65,118,-0.29
32,0,27095,Nick Watney,54.35,75,138,-0.20
33,0,29420,Billy Horschel,54.07,93,172,-0.29
34,0,32839,Hideki Matsuyama,53.68,73,136,-0.22
35,0,24358,Robert Garrigus,52.78,76,144,-0.24
36,0,27436,Graham DeLaet,52.63,80,152,-0.36
36,0,37189,Harold Varner III,52.63,100,190,-0.16
38,0,22405,Justin Rose,51.56,66,128,-0.15
39,0,27064,Jhonattan Vegas,50.61,83,164,-0.18
40,0,47959,Bryson DeChambeau,49.44,88,178,-0.30
41,0,29289,S.Y. Noh,49.43,86,174,-0.33
42,0,28500,Martin Flores,49.38,80,162,-0.19
42,0,28252,Seamus Power,49.38,79,160,-0.33
44,0,30692,Scott Stallings,49.35,76,154,-0.21
45,0,26331,Charl Schwartzel,49.11,55,112,-0.20
46,0,46732,Rick Lamb,49.00,49,100,-0.04
47,0,29518,Brendan Steele,48.75,78,160,-0.29
48,0,25900,Lucas Glover,47.78,86,180,-0.27
49,0,33141,Keegan Bradley,47.45,93,196,-0.14
50,0,32102,Rickie Fowler,47.22,68,144,-0.31
51,0,29720,Andres Gonzales,47.10,65,138,-0.17
52,0,21961,Charles Howell III,46.79,73,156,-0.45
53,0,25632,Jimmy Walker,46.72,57,122,-0.26
54,0,34098,Russell Henley,46.39,90,194,-0.19
55,0,31420,Anirban Lahiri,46.32,63,136,-0.17
56,0,12716,Charley Hoffman,46.30,100,216,-0.19
57,0,27974,Sung Kang,45.92,90,196,-0.28
58,0,35450,Patrick Cantlay,45.83,44,96,-0.30
59,0,28307,Matt Every,45.71,64,140,-0.22
60,0,33204,Shane Lowry,45.56,41,90,-0.29
61,0,21209,Sergio Garcia,45.37,49,108,-0.10
62,0,26851,Marc Leishman,45.35,78,172,-0.22
63,0,40026,Daniel Berger,44.87,70,156,-0.31
64,0,26329,Louis Oosthuizen,44.83,52,116,-0.12
65,0,39954,Cody Gribble,43.51,67,154,-0.24
66,0,34046,Jordan Spieth,42.95,67,156,-0.18
67,0,48822,Sebastián Muñoz,42.86,42,98,-0.10
68,0,24140,Sean O'Hair,42.50,68,160,-0.34
69,0,27936,Martin Laird,41.57,69,166,-0.22
70,0,25364,Paul Casey,41.46,68,164,-0.25
71,0,33418,Shawn Stefani,41.18,56,136,-0.41
72,0,30110,Kyle Stanley,41.00,82,200,-0.29
73,0,34021,Bud Cauley,40.34,71,176,-0.17
74,0,20229,Stewart Cink,40.32,75,186,-0.31
75,0,24781,Hunter Mahan,40.14,57,142,-0.33
76,0,34431,Robert Streb,40.00,72,180,-0.21
77,0,35506,Mackenzie Hughes,39.90,83,208,-0.17
78,0,32448,James Hahn,39.67,73,184,-0.22
79,0,23353,J.J. Henry,39.53,68,172,-0.32
80,0,34360,Patrick Reed,39.13,72,184,-0.25
81,0,25818,Scott Piercy,38.98,46,118,-0.22
82,0,27214,Kevin Streelman,38.64,68,176,-0.18
83,0,33461,Morgan Hoffmann,38.07,67,176,-0.21
84,0,31646,Emiliano Grillo,37.97,60,158,E
85,0,49771,J.T. Poston,37.93,66,174,-0.15
86,0,29223,Sam Saunders,37.86,53,140,-0.15
87,0,22371,Aaron Baddeley,37.74,40,106,-0.15
88,0,46443,Brian Campbell,37.25,38,102,-0.24
89,0,40009,Dominic Bozzelli,36.92,48,130,-0.31
90,0,32757,Patton Kizzire,36.84,56,152,-0.16
91,0,29974,Branden Grace,36.36,40,110,-0.25
92,0,01810,Phil Mickelson,36.25,58,160,-0.24
93,0,22056,Cameron Percy,35.38,46,130,-0.17
94,0,25198,Francesco Molinari,35.29,48,136,-0.23
95,0,30191,Julián Etulain,34.92,44,126,-0.25
96,0,25274,Steven Bowditch,34.55,38,110,-0.05
97,0,25493,Nick Taylor,34.21,65,190,-0.23
98,0,25686,Jason Dufner,34.15,56,164,-0.04
99,0,25191,Gonzalo Fernandez-Castaño,33.93,38,112,-0.21
100,0,39324,J.J. Spaun,33.72,58,172,-0.38
101,0,20157,Retief Goosen,33.70,31,92,-0.26
102,0,35879,Kelly Kraft,33.10,47,142,-0.06
103,0,35891,Cameron Smith,32.93,54,164,-0.19
104,0,24924,Bill Haas,32.72,53,162,-0.23
105,0,37454,Whee Kim,32.64,47,144,-0.40
106,0,24361,Pat Perez,32.56,56,172,-0.23
107,0,29926,Danny Lee,32.35,55,170,-0.11
108,0,29478,Kevin Kisner,32.22,58,180,-0.09
109,0,30852,Ryo Ishikawa,31.73,33,104,-0.21
110,0,31557,Jim Herman,31.69,45,142,-0.29
111,0,33413,Ben Martin,31.01,49,158,-0.22
112,0,35545,Blayne Barber,30.99,44,142,-0.20
113,0,26499,Rafa Cabrera Bello,30.77,32,104,+0.09
114,0,37455,Si Woo Kim,30.60,41,134,-0.12
115,0,33399,Adam Hadwin,30.32,57,188,-0.16
116,0,26289,Boo Weekley,30.14,44,146,-0.30
117,0,29740,Brad Fritsch,29.81,31,104,-0.16
118,0,47128,Richy Werenski,29.73,44,148,-0.25
119,0,32640,Troy Merritt,29.61,45,152,-0.18
120,0,26596,Ryan Moore,29.58,42,142,-0.29
121,0,39975,Michael Kim,28.89,52,180,-0.23
122,0,27644,Brian Harman,28.65,55,192,-0.33
123,0,34358,Jonathan Randolph,28.57,36,126,-0.25
124,0,22046,Geoff Ogilvy,28.47,41,144,-0.07
125,0,25834,Daniel Summerhays,28.33,51,180,-0.24
126,0,34409,David Lingmerth,28.17,40,142,-0.48
127,0,29479,Scott Brown,28.02,51,182,-0.33
128,0,27895,Jonas Blixt,27.86,39,140,-0.38
129,0,29485,Brett Stegmaier,27.78,40,144,-0.18
129,0,27770,Camilo Villegas,27.78,40,144,-0.20
131,0,30926,Chris Kirk,27.71,46,166,-0.24
132,0,23621,Rory Sabbatini,27.69,36,130,-0.33
133,0,37278,Nicholas Lindheim,27.68,31,112,-0.19
134,0,28132,Tyrone Van Aswegen,27.42,51,186,-0.10
135,0,35110,Brett Drewitt,27.36,29,106,-0.14
136,0,33122,Russell Knox,26.61,33,124,-0.09
137,0,29908,C.T. Pan,25.58,44,172,-0.32
138,0,28093,Miguel Angel Carballo,25.44,29,114,-0.34
139,0,29221,Webb Simpson,25.25,50,198,-0.52
140,0,35532,Tom Hoge,25.00,23,92,-0.26
140,0,25396,Kevin Na,25.00,37,148,-0.16
142,0,24846,Ricky Barnes,24.43,43,176,-0.16
143,0,12510,Chad Campbell,24.19,45,186,-0.13
144,0,32150,Michael Thompson,24.11,27,112,-0.26
145,0,24024,Zach Johnson,24.03,37,154,-0.22
146,0,20572,Rod Pampling,23.94,34,142,-0.35
147,0,26951,Johnson Wagner,23.02,29,126,+0.10
148,0,27963,Chris Stroud,22.88,27,118,-0.33
149,0,36801,Mark Hubbard,22.86,32,140,-0.19
150,0,31416,Derek Fathauer,22.54,32,142,-0.13
151,0,23108,Matt Kuchar,22.16,39,176,-0.31
152,0,29476,Kyle Reifers,22.02,37,168,-0.38
153,0,34174,John Huh,21.43,36,168,-0.33
153,0,26476,Chez Reavie,21.43,39,182,-0.10
155,0,27958,Ryan Blaum,21.35,41,192,-0.20
156,0,31202,William McGirt,21.08,35,166,-0.06
157,0,34466,Peter Malnati,20.37,33,162,-0.39
158,0,28679,Fabián Gómez,20.34,24,118,-0.33
159,0,33120,Mark Anderson,20.19,21,104,-0.19
160,0,25720,Chad Collins,20.16,25,124,-0.48
161,0,27649,Brandt Snedeker,20.00,20,100,-0.15
162,0,06522,Ernie Els,19.79,19,96,-0.26
163,0,24357,K.J. Choi,19.35,24,124,-0.17
164,0,23325,Vaughn Taylor,18.45,31,168,-0.16
