RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG RTP
1,0,01161,Mark Calcavecchia,+.014
2,0,10423,Mike Weir,+.035
3,0,24449,Parker McLachlin,+.036
4,0,29718,Anthony Kim,+.042
5,0,21633,Steve Allan,+.043
6,0,24924,Bill Haas,+.045
6,0,25804,Bubba Watson,+.045
8,0,01226,Fred Couples,+.050
9,0,01706,Davis Love III,+.055
9,0,06567,Vijay Singh,+.055
11,0,25345,Carl Pettersson,+.058
12,0,23541,Ben Crane,+.061
13,0,01810,Phil Mickelson,+.065
14,0,24502,Adam Scott,+.066
15,0,21961,Charles Howell III,+.067
16,0,08845,Scott Sterling,+.074
16,0,02239,Scott Verplank,+.074
18,0,20634,Peter Lonard,+.075
19,0,20850,Daniel Chopra,+.077
19,0,01313,Steve Elkington,+.077
19,0,27095,Nick Watney,+.077
22,0,01320,Bob Estes,+.078
23,0,21209,Sergio Garcia,+.081
23,0,08075,Jerry Kelly,+.081
25,0,01766,Billy Mayfair,+.087
26,0,20229,Stewart Cink,+.088
27,0,22371,Aaron Baddeley,+.091
27,0,24358,Robert Garrigus,+.091
27,0,24024,Zach Johnson,+.091
27,0,02206,David Toms,+.091
31,0,25632,Jimmy Walker,+.092
32,0,20574,Mathew Goggin,+.093
32,0,22548,Patrick Sheehan,+.093
34,0,28475,Jeff Overton,+.094
34,0,06527,Steve Stricker,+.094
36,0,20663,Brenden Pappas,+.096
37,0,07749,Brett Quigley,+.097
38,0,10585,Scott McCarron,+.098
39,0,20160,Charlie Wi,+.100
40,0,26500,Alejandro Cañizares,+.102
40,0,27141,J.B. Holmes,+.102
40,0,02223,Bob Tway,+.102
43,0,25842,Jon Mills,+.103
43,0,21949,Joe Ogilvie,+.103
43,0,26668,Marc Turnesa,+.103
46,0,01553,John Huston,+.104
46,0,26695,Michael Letzig,+.104
48,0,23320,Ryan Palmer,+.106
48,0,22293,Heath Slocum,+.106
50,0,20766,Padraig Harrington,+.107
51,0,27649,Brandt Snedeker,+.108
52,0,20098,Stuart Appleby,+.111
52,0,21805,Harrison Frazar,+.111
52,0,23797,Brett Rumford,+.111
55,0,30925,Dustin Johnson,+.113
56,0,27214,Kevin Streelman,+.114
57,0,23135,Tim Clark,+.117
57,0,12823,Carlos Franco,+.117
57,0,27770,Camilo Villegas,+.117
60,0,12782,Tim Herron,+.118
60,0,24138,Ian Poulter,+.118
62,0,20498,Briny Baird,+.121
63,0,06004,Stephen Ames,+.123
64,0,01677,Tom Lehman,+.126
64,0,01945,Kenny Perry,+.126
64,0,22913,John Rollins,+.126
67,0,23718,Nathan Green,+.127
67,0,20433,Mark Hensby,+.127
69,0,07867,Woody Austin,+.128
70,0,01707,Steve Lowery,+.129
71,0,10809,Jim Furyk,+.130
72,0,27060,John Mallinger,+.131
73,0,10885,Robert Allenby,+.132
73,0,06573,Brandt Jobe,+.132
73,0,06595,Kevin Sutherland,+.132
76,0,23409,James Driscoll,+.133
77,0,10860,Justin Leonard,+.135
77,0,01948,Tim Petrovic,+.135
79,0,23157,Richard Johnson,+.136
80,0,22806,Doug LaBelle II,+.137
80,0,24140,Sean O'Hair,+.137
82,0,24925,Jonathan Byrd,+.138
82,0,27936,Martin Laird,+.138
82,0,28158,Steve Marino,+.138
82,0,08385,Omar Uresti,+.138
86,0,02002,John Riegger,+.139
87,0,26679,Kevin Stadler,+.141
88,0,25562,Andres Romero,+.143
89,0,24357,K.J. Choi,+.144
89,0,23125,Brad Elder,+.144
91,0,01577,Lee Janzen,+.145
91,0,27933,John Merrick,+.145
91,0,20127,Chris Riley,+.145
94,0,22621,Ben Curtis,+.146
94,0,20104,Ken Duke,+.146
94,0,12716,Charley Hoffman,+.146
94,0,01941,Tom Pernice Jr.,+.146
98,0,21731,Freddie Jacobson,+.147
98,0,12660,Jesper Parnevik,+.147
100,0,20848,Ángel Cabrera,+.149
100,0,24361,Pat Perez,+.149
102,0,20623,Gavin Coles,+.150
102,0,10875,Todd Demsey,+.150
102,0,26300,Matt Jones,+.150
105,0,06090,Jim McGovern,+.151
105,0,26289,Boo Weekley,+.151
107,0,25900,Lucas Glover,+.152
107,0,26420,Richard Johnson,+.152
109,0,12510,Chad Campbell,+.154
109,0,21350,Ryuji Imada,+.154
109,0,27120,Troy Matteson,+.154
112,0,07457,Steve Flesch,+.156
113,0,06197,Michael Allen,+.157
113,0,23353,J.J. Henry,+.157
113,0,23108,Matt Kuchar,+.157
113,0,23623,Bo Van Pelt,+.157
117,0,25349,Tim Wilkinson,+.158
118,0,28089,Jason Day,+.159
119,0,12602,Dean Wilson,+.160
120,0,01035,Tommy Armour III,+.161
120,0,25720,Chad Collins,+.161
120,0,22046,Geoff Ogilvy,+.161
123,0,09011,David Duval,+.162
124,0,10505,Shane Bertsch,+.163
124,0,19846,Brian Gay,+.163
124,0,24490,George McNeill,+.163
124,0,26476,Chez Reavie,+.163
128,0,23497,Tag Ridings,+.165
128,0,21878,Mark Wilson,+.165
130,0,08537,J.P. Hayes,+.166
131,0,26631,Cody Freeman,+.167
132,0,23325,Vaughn Taylor,+.170
133,0,23778,Brad Adamonis,+.171
133,0,23048,Eric Axley,+.171
133,0,27561,Nick Flanagan,+.171
133,0,01797,Rocco Mediate,+.171
137,0,27963,Chris Stroud,+.173
138,0,06575,Dudley Hart,+.174
138,0,21959,Ted Purdy,+.174
138,0,20645,John Senden,+.174
138,0,26951,Johnson Wagner,+.174
142,0,23614,Rich Beem,+.175
142,0,06251,Chris DiMarco,+.175
142,0,06621,Joe Durant,+.175
142,0,25396,Kevin Na,+.175
142,0,01928,Corey Pavin,+.175
147,0,11032,Frank Lickliter II,+.177
148,0,01142,Bart Bryant,+.179
148,0,08931,Glen Day,+.179
150,0,19803,Ryan Armour,+.180
151,0,01473,Todd Hamilton,+.181
152,0,23540,Jason Allred,+.184
153,0,28780,Nicholas Thompson,+.186
154,0,20378,Mathias Grönberg,+.187
155,0,20443,Jin Park,+.188
156,0,26596,Ryan Moore,+.189
157,0,21461,Kenneth Ferrie,+.190
158,0,01724,Jeff Maggert,+.191
159,0,22378,Trevor Immelman,+.193
160,0,12680,Shigeki Maruyama,+.194
161,0,22348,Nick O'Hern,+.195
162,0,20472,Alex Cejka,+.196
163,0,25190,Jeff Quinney,+.197
164,0,21753,Brian Davis,+.199
164,0,24781,Hunter Mahan,+.199
166,0,12652,Cameron Beckman,+.200
167,0,23621,Rory Sabbatini,+.203
168,0,22892,Jason Gore,+.204
169,0,06522,Ernie Els,+.205
170,0,24912,Will MacKenzie,+.206
171,0,23349,Charles Warren,+.207
172,0,25594,Travis Perkins,+.209
173,0,10649,Tom Scherrer,+.211
174,0,01024,Billy Andrade,+.212
175,0,24227,Justin Bolli,+.214
176,0,25364,Paul Casey,+.216
177,0,30750,Tommy Gainey,+.217
177,0,24663,Y.E. Yang,+.217
179,0,12705,Cliff Kresge,+.218
180,0,20572,Rod Pampling,+.219
180,0,10425,Jay Williamson,+.219
182,0,23788,D.J. Trahan,+.220
183,0,12826,Paul Claxton,+.230
183,0,12309,Bob Sowards,+.230
185,0,06643,Paul Goydos,+.233
186,0,20157,Retief Goosen,+.236
187,0,27613,David Lutterus,+.240
188,0,22582,Kyle Thompson,+.243
189,0,10733,Kent Jones,+.244
190,0,01388,Robert Gamez,+.247
191,0,20105,Jeff Gove,+.253
192,0,06012,Greg Kraft,+.261
193,0,07547,Craig Kanada,+.276
194,0,06034,Marco Dawson,+.278
195,0,20382,Stephen Leaney,+.287
196,0,19913,Ron Whittaker,+.294
197,0,01139,Olin Browne,+.305
