RANK,MOVEMENT,PLAYER_ID,PLAYER,%,TOTAL BIRDIES,TOTAL HOLES
1,0,26679,Kevin Stadler,20.87,53,254
2,0,29718,Anthony Kim,19.60,49,250
3,0,24361,Pat Perez,18.11,44,243
4,0,24449,Parker McLachlin,18.06,52,288
5,0,28475,Jeff Overton,18.02,73,405
6,0,20850,Daniel Chopra,17.99,59,328
7,0,23541,Ben Crane,17.95,42,234
8,0,01161,Mark Calcavecchia,17.61,31,176
9,0,20766,Padraig Harrington,17.46,22,126
10,0,25804,Bubba Watson,17.35,59,340
11,0,22371,Aaron Baddeley,17.18,39,227
11,0,24924,Bill Haas,17.18,61,355
13,0,10885,Robert Allenby,17.04,46,270
14,0,27141,J.B. Holmes,17.03,54,317
15,0,25345,Carl Pettersson,17.00,60,353
16,0,01313,Steve Elkington,16.98,36,212
17,0,21949,Joe Ogilvie,16.93,54,319
18,0,26596,Ryan Moore,16.83,35,208
19,0,23320,Ryan Palmer,16.75,34,203
20,0,20663,Brenden Pappas,16.74,36,215
21,0,24502,Adam Scott,16.45,25,152
22,0,06567,Vijay Singh,16.42,44,268
23,0,27770,Camilo Villegas,16.36,36,220
24,0,01707,Steve Lowery,16.26,40,246
25,0,01553,John Huston,16.25,26,160
26,0,27936,Martin Laird,16.23,49,302
27,0,24358,Robert Garrigus,16.16,58,359
28,0,02206,David Toms,16.11,29,180
29,0,30750,Tommy Gainey,16.05,26,162
30,0,23797,Brett Rumford,16.03,38,237
31,0,27561,Nick Flanagan,15.96,45,282
32,0,25594,Travis Perkins,15.82,28,177
33,0,26668,Marc Turnesa,15.71,41,261
34,0,06527,Steve Stricker,15.65,36,230
35,0,21633,Steve Allan,15.63,30,192
35,0,06004,Stephen Ames,15.63,35,224
37,0,20433,Mark Hensby,15.57,38,244
38,0,01810,Phil Mickelson,15.48,39,252
39,0,21805,Harrison Frazar,15.45,34,220
40,0,07749,Brett Quigley,15.44,42,272
41,0,24024,Zach Johnson,15.43,29,188
42,0,01945,Kenny Perry,15.41,53,344
43,0,30925,Dustin Johnson,15.38,56,364
44,0,01706,Davis Love III,15.35,37,241
45,0,21209,Sergio Garcia,15.28,33,216
46,0,19913,Ron Whittaker,15.24,16,105
47,0,23778,Brad Adamonis,15.08,49,325
48,0,08845,Scott Sterling,15.06,36,239
49,0,23718,Nathan Green,15.04,51,339
49,0,24138,Ian Poulter,15.04,20,133
51,0,20574,Mathew Goggin,15.02,41,273
52,0,26500,Alejandro Cañizares,15.00,24,160
52,0,25720,Chad Collins,15.00,36,240
54,0,27933,John Merrick,14.96,38,254
55,0,25396,Kevin Na,14.84,42,283
56,0,07867,Woody Austin,14.75,41,278
57,0,20378,Mathias Grönberg,14.72,44,299
58,0,27095,Nick Watney,14.71,49,333
59,0,23614,Rich Beem,14.69,36,245
60,0,01035,Tommy Armour III,14.67,33,225
60,0,10423,Mike Weir,14.67,33,225
62,0,26289,Boo Weekley,14.66,34,232
63,0,22892,Jason Gore,14.63,36,246
64,0,01948,Tim Petrovic,14.55,39,268
65,0,21731,Freddie Jacobson,14.54,33,227
66,0,20623,Gavin Coles,14.50,19,131
