RANK,MOVEMENT,PLAYER_ID,PLAYER,%,TOTAL BIRDIES,TOTAL HOLES
1,0,23320,Ryan Palmer,26.74,215,804
2,0,01810,Phil Mickelson,24.93,180,722
3,0,20229,Stewart Cink,24.82,203,818
4,0,27770,Camilo Villegas,24.70,204,826
5,0,23621,Rory Sabbatini,24.67,204,827
6,0,02223,Bob Tway,24.21,191,789
7,0,01553,John Huston,24.18,163,674
8,0,25364,Paul Casey,23.90,119,498
9,0,29718,Anthony Kim,23.65,197,833
10,0,12510,Chad Campbell,23.58,278,1179
10,0,24502,Adam Scott,23.58,100,424
12,0,10860,Justin Leonard,23.48,243,1035
13,0,06197,Michael Allen,23.44,260,1109
14,0,01226,Fred Couples,23.42,152,649
15,0,24781,Hunter Mahan,23.38,234,1001
16,0,24361,Pat Perez,23.33,252,1080
17,0,20104,Ken Duke,23.31,320,1373
18,0,24357,K.J. Choi,23.26,174,748
19,0,20848,Ángel Cabrera,23.25,103,443
20,0,23135,Tim Clark,23.24,231,994
21,0,24358,Robert Garrigus,23.14,245,1059
22,0,28158,Steve Marino,23.09,321,1390
23,0,06567,Vijay Singh,23.00,181,787
24,0,27936,Martin Laird,22.99,260,1131
25,0,27141,J.B. Holmes,22.96,186,810
25,0,27214,Kevin Streelman,22.96,290,1263
27,0,06575,Dudley Hart,22.94,203,885
28,0,22371,Aaron Baddeley,22.85,175,766
29,0,01941,Tom Pernice Jr.,22.82,304,1332
30,0,26695,Michael Letzig,22.71,223,982
31,0,24490,George McNeill,22.70,267,1176
32,0,21209,Sergio Garcia,22.58,163,722
32,0,22892,Jason Gore,22.58,271,1200
34,0,06522,Ernie Els,22.53,105,466
35,0,06527,Steve Stricker,22.48,167,743
36,0,21949,Joe Ogilvie,22.45,257,1145
37,0,12823,Carlos Franco,22.43,183,816
38,0,06004,Stephen Ames,22.37,200,894
39,0,23325,Vaughn Taylor,22.35,280,1253
39,0,25804,Bubba Watson,22.35,215,962
41,0,07867,Woody Austin,22.32,271,1214
41,0,23541,Ben Crane,22.32,233,1044
41,0,10585,Scott McCarron,22.32,169,757
44,0,21878,Mark Wilson,22.28,332,1490
