RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG DTP,TOTAL DISTANCE (FEET),# OF SHOTS,SCRAMBLING RANK
1,0,19846,Brian Gay,8' 11",445.750,50,27
2,0,28237,Rory McIlroy,9' 4",243.083,26,28
2,0,24138,Ian Poulter,9' 4",486.667,52,1
4,0,35450,Patrick Cantlay,9' 5",338.083,36,60
5,0,34046,Jordan Spieth,9' 10",470.667,48,34
5,0,25349,Tim Wilkinson,9' 10",373.167,38,22
7,0,35545,Blayne Barber,9' 11",406.500,41,158
8,0,28252,Seamus Power,10' 1",566.167,56,12
8,0,27095,Nick Watney,10' 1",301.750,30,90
10,0,26758,David Hearn,10' 3",521.583,51,31
10,0,32839,Hideki Matsuyama,10' 3",440.667,43,37
12,0,32102,Rickie Fowler,10' 7",453.417,43,8
12,0,49771,J.T. Poston,10' 7",643.917,61,86
12,0,22405,Justin Rose,10' 7",466.917,44,92
15,0,34021,Bud Cauley,10' 8",620.417,58,110
15,0,29908,C.T. Pan,10' 8",660.250,62,51
17,0,29720,Andres Gonzales,10' 9",526.750,49,31
17,0,23621,Rory Sabbatini,10' 9",589.167,55,111
19,0,27895,Jonas Blixt,10' 10",551.417,51,105
19,0,31646,Emiliano Grillo,10' 10",530.917,49,160
21,0,25720,Chad Collins,11' 0",517.167,47,20
21,0,23983,Luke Donald,11' 0",406.000,37,70
21,0,25396,Kevin Na,11' 0",451.417,41,43
21,0,26331,Charl Schwartzel,11' 0",515.333,47,65
25,0,19803,Ryan Armour,11' 1",354.833,32,113
25,0,48084,Wesley Bryan,11' 1",532.500,48,49
25,0,32448,James Hahn,11' 1",652.750,59,50
25,0,27644,Brian Harman,11' 1",831.083,75,15
25,0,33122,Russell Knox,11' 1",298.500,27,126
30,0,33120,Mark Anderson,11' 2",424.333,38,42
30,0,25364,Paul Casey,11' 2",646.417,58,7
30,0,06522,Ernie Els,11' 2",290.500,26,161
30,0,28679,Fabián Gómez,11' 2",682.750,61,99
34,0,32366,Kevin Chappell,11' 3",731.500,65,139
34,0,29974,Branden Grace,11' 3",460.500,41,39
34,0,33461,Morgan Hoffmann,11' 3",718.500,64,61
34,0,27141,J.B. Holmes,11' 3",550.167,49,145
34,0,31420,Anirban Lahiri,11' 3",527.000,47,170
34,0,01810,Phil Mickelson,11' 3",708.500,63,67
34,0,34360,Patrick Reed,11' 3",892.000,79,41
34,0,34431,Robert Streb,11' 3",966.250,86,94
42,0,39975,Michael Kim,11' 4",783.083,69,96
42,0,27963,Chris Stroud,11' 4",419.083,37,79
42,0,27064,Jhonattan Vegas,11' 4",632.417,56,124
45,0,20771,Steven Alker,11' 5",412.000,36,73
45,0,20229,Stewart Cink,11' 5",615.667,54,118
45,0,29289,S.Y. Noh,11' 5",880.583,77,82
48,0,23541,Ben Crane,11' 6",756.667,66,89
48,0,36689,Brooks Koepka,11' 6",865.083,75,153
48,0,33448,Justin Thomas,11' 6",749.333,65,54
51,0,28307,Matt Every,11' 7",670.000,58,190
51,0,12716,Charley Hoffman,11' 7",973.250,84,146
51,0,37455,Si Woo Kim,11' 7",788.833,68,167
51,0,46732,Rick Lamb,11' 7",313.250,27,177
55,0,40058,Zac Blair,11' 8",631.167,54,2
55,0,12510,Chad Campbell,11' 8",687.750,59,5
55,0,29222,Billy Hurley III,11' 8",606.750,52,97
55,0,29461,Jamie Lovemark,11' 8",876.250,75,64
59,0,20472,Alex Cejka,11' 9",634.917,54,45
59,0,39954,Cody Gribble,11' 9",670.833,57,172
59,0,29518,Brendan Steele,11' 9",681.250,58,90
62,0,35110,Brett Drewitt,11' 10",272.667,23,81
62,0,31416,Derek Fathauer,11' 10",663.500,56,180
62,0,33419,Cameron Tringale,11' 10",769.917,65,95
62,0,27770,Camilo Villegas,11' 10",685.000,58,26
66,0,32757,Patton Kizzire,11' 11",787.500,66,176
66,0,27129,Luke List,11' 11",727.167,61,151
68,0,47959,Bryson DeChambeau,12' 0",670.917,56,127
68,0,20157,Retief Goosen,12' 0",371.167,31,57
68,0,26300,Matt Jones,12' 0",646.500,54,17
68,0,23108,Matt Kuchar,12' 0",670.500,56,3
