RANK,MOVEMENT,PLAYER_ID,PLAYER,STATUS,PAR 3 AVG,TOTAL PAR
1,0,02010,Loren Roberts,-17,2.95,999
2,0,02104,Jeff Sluman,-12,2.97,1191
3,0,01960,Don Pooley,-11,2.96,870
4,0,01577,Lee Janzen,-8,2.98,1188
5,0,01677,Tom Lehman,-7,2.98,867
6,0,01353,Bruce Fleisher,-5,2.98,741
6,0,01527,Scott Hoch,-5,2.99,1056
8,0,01306,David Edwards,-4,2.99,846
9,0,12782,Tim Herron,-3,2.99,1215
9,0,01941,Tom Pernice Jr.,-3,2.99,1035
11,0,01320,Bob Estes,-2,2.99,843
11,0,01329,Brad Faxon,-2,2.99,903
11,0,08537,J.P. Hayes,-2,2.99,1149
11,0,01823,Larry Mize,-2,2.99,828
11,0,01905,Joe Ozaki,-2,2.99,795
11,0,06595,Kevin Sutherland,-2,2.99,1035
11,0,02170,Hal Sutton,-2,2.99,1155
18,0,01549,Mike Hulbert,-1,3.00,1185
19,0,01682,Wayne Levi,E,3.00,816
19,0,01996,Mike Reid,E,3.00,975
21,0,01201,Lennie Clements,+1,3.00,1068
21,0,06044,Scott Gump,+1,3.00,1305
21,0,10860,Justin Leonard,+1,3.00,1215
24,0,02239,Scott Verplank,+2,3.01,744
25,0,08339,Spike McRoy,+3,3.01,831
25,0,12660,Jesper Parnevik,+3,3.01,843
25,0,01968,Nick Price,+3,3.01,696
25,0,02223,Bob Tway,+3,3.01,1116
29,0,02049,Gene Sauers,+4,3.02,648
29,0,02294,Willie Wood,+4,3.01,1041
31,0,10569,Mike Brisky,+5,3.01,1215
31,0,01157,Tom Byrum,+5,3.01,1179
31,0,01457,Jay Haas,+5,3.02,975
31,0,02133,Craig Stadler,+5,3.02,831
35,0,07363,Craig Bowden,+6,3.03,666
35,0,01569,Peter Jacobsen,+6,3.02,1047
35,0,01707,Steve Lowery,+6,3.02,1197
38,0,01196,Brian Claar,+7,3.03,720
38,0,07267,Allen Doyle,+7,3.02,1026
38,0,01331,Rick Fehr,+7,3.03,831
38,0,10809,Jim Furyk,+7,3.02,1179
38,0,01876,Greg Norman,+7,3.03,612
38,0,01891,David Ogrin,+7,3.02,1158
38,0,07749,Brett Quigley,+7,3.02,1347
38,0,02242,Lanny Wadkins,+7,3.02,852
46,0,20099,Doug Barron,+8,3.02,1251
46,0,01748,Doug Martin,+8,3.02,1239
46,0,05466,Jack O'Keefe,+8,3.03,909
49,0,01024,Billy Andrade,+9,3.02,1227
49,0,01098,Jay Don Blake,+9,3.02,1104
49,0,01418,Bill Glasson,+9,3.03,828
49,0,01533,P.H. Horgan III,+9,3.03,1071
49,0,10457,Frank Nobilo,+9,3.04,768
49,0,01928,Corey Pavin,+9,3.04,756
49,0,08793,Tiger Woods,+9,3.03,975
56,0,01116,Michael Bradley,+10,3.03,1059
56,0,01143,Brad Bryant,+10,3.03,939
