RANK,MOVEMENT,PLAYER_ID,PLAYER,RTP SCORE
1,0,25804,Bubba Watson,-.124
2,0,23983,Luke Donald,-.118
3,0,22371,Aaron Baddeley,-.113
4,0,28237,Rory McIlroy,-.089
5,0,27436,Graham DeLaet,-.060
6,0,21209,Sergio Garcia,-.059
6,0,27141,J.B. Holmes,-.059
8,0,25632,Jimmy Walker,-.046
9,0,24925,Jonathan Byrd,-.025
10,0,24490,George McNeill,-.022
11,0,25345,Carl Pettersson,-.012
12,0,25364,Paul Casey,-.010
13,0,06522,Ernie Els,-.009
13,0,12602,Dean Wilson,-.009
15,0,20593,Greg Chalmers,-.008
15,0,20229,Stewart Cink,-.008
15,0,12716,Charley Hoffman,-.008
18,0,30925,Dustin Johnson,E
18,0,26300,Matt Jones,E
18,0,26851,Marc Leishman,E
18,0,24502,Adam Scott,E
18,0,27095,Nick Watney,E
23,0,21961,Charles Howell III,+.006
24,0,24912,Will MacKenzie,+.008
25,0,24781,Hunter Mahan,+.010
26,0,23353,J.J. Henry,+.013
27,0,27120,Troy Matteson,+.014
28,0,23322,Brett Wetterich,+.017
29,0,24138,Ian Poulter,+.018
29,0,22913,John Rollins,+.018
29,0,06567,Vijay Singh,+.018
32,0,28475,Jeff Overton,+.019
32,0,22056,Cameron Percy,+.019
34,0,22293,Heath Slocum,+.020
34,0,23623,Bo Van Pelt,+.020
36,0,01116,Michael Bradley,+.021
36,0,20850,Daniel Chopra,+.021
38,0,23108,Matt Kuchar,+.025
39,0,11123,Chris Couch,+.026
40,0,24924,Bill Haas,+.027
41,0,20766,Padraig Harrington,+.028
41,0,20160,Charlie Wi,+.028
43,0,10585,Scott McCarron,+.029
43,0,06527,Steve Stricker,+.029
43,0,20436,Garrett Willis,+.029
46,0,23409,James Driscoll,+.031
47,0,28158,Steve Marino,+.034
48,0,24358,Robert Garrigus,+.035
49,0,20157,Retief Goosen,+.037
49,0,29221,Webb Simpson,+.037
49,0,23788,D.J. Trahan,+.037
49,0,24663,Y.E. Yang,+.037
53,0,25562,Andres Romero,+.039
54,0,26695,Michael Letzig,+.041
55,0,27302,Garth Mulroy,+.042
56,0,08375,Paul Stankowski,+.046
57,0,24846,Ricky Barnes,+.047
58,0,06595,Kevin Sutherland,+.048
59,0,08537,J.P. Hayes,+.053
60,0,20848,Ángel Cabrera,+.054
61,0,25396,Kevin Na,+.055
61,0,26882,Michael Sim,+.055
63,0,08075,Jerry Kelly,+.056
64,0,28500,Martin Flores,+.057
64,0,27797,Derek Lamely,+.057
64,0,01706,Davis Love III,+.057
64,0,20686,Jeev Milkha Singh,+.057
68,0,22046,Geoff Ogilvy,+.058
69,0,25900,Lucas Glover,+.059
70,0,26881,Jarrod Lyle,+.063
71,0,24361,Pat Perez,+.065
72,0,01161,Mark Calcavecchia,+.066
73,0,06251,Chris DiMarco,+.070
73,0,23621,Rory Sabbatini,+.070
75,0,27936,Martin Laird,+.071
75,0,07749,Brett Quigley,+.071
77,0,08725,Tom Gillis,+.072
78,0,01313,Steve Elkington,+.074
78,0,27963,Chris Stroud,+.074
80,0,01320,Bob Estes,+.076
80,0,27649,Brandt Snedeker,+.076
82,0,23718,Nathan Green,+.077
82,0,22378,Trevor Immelman,+.077
84,0,24024,Zach Johnson,+.078
85,0,01810,Phil Mickelson,+.079
86,0,23320,Ryan Palmer,+.081
87,0,20378,Mathias Grönberg,+.082
88,0,32102,Rickie Fowler,+.083
88,0,01577,Lee Janzen,+.083
88,0,21949,Joe Ogilvie,+.083
91,0,20572,Rod Pampling,+.084
91,0,25818,Scott Piercy,+.084
93,0,10425,Jay Williamson,+.085
94,0,12714,Chris Tidland,+.086
95,0,24140,Sean O'Hair,+.087
95,0,22405,Justin Rose,+.087
97,0,24507,Jason Bohn,+.094
97,0,25686,Jason Dufner,+.094
97,0,27770,Camilo Villegas,+.094
100,0,27613,David Lutterus,+.095
100,0,10423,Mike Weir,+.095
102,0,23673,Michael Connell,+.096
102,0,23541,Ben Crane,+.096
102,0,01707,Steve Lowery,+.096
105,0,25720,Chad Collins,+.097
105,0,02239,Scott Verplank,+.097
107,0,19846,Brian Gay,+.099
108,0,20498,Briny Baird,+.100
108,0,23135,Tim Clark,+.100
108,0,23548,Bill Lunde,+.100
108,0,32640,Troy Merritt,+.100
108,0,33419,Cameron Tringale,+.100
113,0,07867,Woody Austin,+.101
113,0,26679,Kevin Stadler,+.101
115,0,20645,John Senden,+.102
116,0,23638,Brendon de Jonge,+.104
116,0,01945,Kenny Perry,+.104
118,0,12652,Cameron Beckman,+.105
118,0,21878,Mark Wilson,+.105
120,0,20098,Stuart Appleby,+.106
120,0,25240,D.A. Points,+.106
122,0,10809,Jim Furyk,+.107
122,0,26301,James Nitties,+.107
124,0,12782,Tim Herron,+.109
125,0,21731,Freddie Jacobson,+.110
126,0,26392,Chris Wilson,+.114
127,0,20105,Jeff Gove,+.115
128,0,23613,Rich Barcelo,+.116
129,0,06643,Paul Goydos,+.117
129,0,23325,Vaughn Taylor,+.117
131,0,26287,Roland Thatcher,+.118
131,0,26289,Boo Weekley,+.118
133,0,29910,Blake Adams,+.119
133,0,28089,Jason Day,+.119
135,0,07363,Craig Bowden,+.121
135,0,24357,K.J. Choi,+.121
137,0,20070,Matt Bettencourt,+.122
137,0,30946,Alex Prugh,+.122
139,0,10885,Robert Allenby,+.125
139,0,23800,Bryce Molder,+.125
141,0,21350,Ryuji Imada,+.126
141,0,12755,Vance Veazey,+.126
143,0,22122,Andrew McLardy,+.128
144,0,10860,Justin Leonard,+.131
145,0,28620,Aron Price,+.135
146,0,22621,Ben Curtis,+.139
146,0,25892,Steve Wheatcroft,+.139
148,0,23307,Roger Tambellini,+.142
149,0,28307,Matt Every,+.144
149,0,27933,John Merrick,+.144
149,0,20691,Greg Owen,+.144
149,0,26951,Johnson Wagner,+.144
153,0,06515,Shaun Micheel,+.147
154,0,31560,Brian Stuard,+.148
155,0,01797,Rocco Mediate,+.151
156,0,25190,Jeff Quinney,+.152
157,0,23349,Charles Warren,+.153
158,0,07457,Steve Flesch,+.157
158,0,06514,Kevin Johnson,+.157
158,0,27466,Spencer Levin,+.157
161,0,32617,Jerod Turner,+.158
162,0,20127,Chris Riley,+.159
163,0,06621,Joe Durant,+.164
164,0,06004,Stephen Ames,+.167
164,0,22946,Henrik Bjornstad,+.167
164,0,01724,Jeff Maggert,+.167
