RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL DISTANCE (FEET),TOTAL STROKES
127,0,21878,Mark Wilson,26' 1",19623.000,753
133,0,20593,Greg Chalmers,26' 2",18434.500,705
133,0,01313,Steve Elkington,26' 2",14149.667,541
135,0,07363,Craig Bowden,26' 3",12845.667,489
135,0,33419,Cameron Tringale,26' 3",9524.250,363
137,0,23613,Rich Barcelo,26' 4",11169.000,424
137,0,01619,Skip Kendall,26' 4",12365.583,470
137,0,26851,Marc Leishman,26' 4",14741.500,560
137,0,01945,Kenny Perry,26' 4",13593.167,517
141,0,20229,Stewart Cink,26' 5",14698.667,557
141,0,27797,Derek Lamely,26' 5",12676.667,480
143,0,22056,Cameron Percy,26' 6",12524.000,472
144,0,20105,Jeff Gove,26' 7",10210.833,384
144,0,12602,Dean Wilson,26' 7",11605.500,437
146,0,20691,Greg Owen,26' 8",13816.917,518
146,0,08375,Paul Stankowski,26' 8",12818.500,480
146,0,08385,Omar Uresti,26' 8",17216.583,645
149,0,06004,Stephen Ames,26' 9",17139.000,640
149,0,27141,J.B. Holmes,26' 9",17362.167,650
149,0,21731,Freddie Jacobson,26' 9",17836.333,667
149,0,27936,Martin Laird,26' 9",17109.417,639
149,0,32640,Troy Merritt,26' 9",16599.333,620
149,0,01948,Tim Petrovic,26' 9",23074.583,862
149,0,25190,Jeff Quinney,26' 9",20674.667,772
156,0,27436,Graham DeLaet,26' 10",17994.500,670
156,0,01577,Lee Janzen,26' 10",15229.667,568
158,0,01320,Bob Estes,26' 11",16050.250,596
158,0,24361,Pat Perez,26' 11",20062.250,745
160,0,29285,Brent Delahoussaye,27' 0",11739.750,435
160,0,27613,David Lutterus,27' 0",11598.250,430
160,0,20663,Brenden Pappas,27' 0",11018.667,408
160,0,27963,Chris Stroud,27' 0",16778.000,621
160,0,26951,Johnson Wagner,27' 0",17154.250,636
165,0,12652,Cameron Beckman,27' 1",13900.167,514
165,0,20850,Daniel Chopra,27' 1",12694.333,469
165,0,12705,Cliff Kresge,27' 1",11498.250,425
168,0,06515,Shaun Micheel,27' 2",12542.417,462
169,0,06251,Chris DiMarco,27' 3",20113.417,738
169,0,08075,Jerry Kelly,27' 3",21577.667,793
169,0,26301,James Nitties,27' 3",19824.667,728
169,0,26679,Kevin Stadler,27' 3",16828.583,618
173,0,24490,George McNeill,27' 4",14016.167,513
174,0,20498,Briny Baird,27' 5",19568.583,714
174,0,21961,Charles Howell III,27' 5",18332.667,668
176,0,06514,Kevin Johnson,27' 6",11738.500,427
176,0,26881,Jarrod Lyle,27' 6",11003.250,400
176,0,26287,Roland Thatcher,27' 6",15361.250,558
176,0,10423,Mike Weir,27' 6",7860.667,286
180,0,07749,Brett Quigley,27' 7",19971.083,724
181,0,20574,Mathew Goggin,27' 8",18569.417,672
182,0,25818,Scott Piercy,27' 9",16779.000,604
183,0,06012,Greg Kraft,27' 10",9040.583,325
184,0,20378,Mathias Grönberg,27' 11",12185.333,437
185,0,23322,Brett Wetterich,28' 2",11901.250,422
186,0,07457,Steve Flesch,28' 3",16658.500,590
187,0,19846,Brian Gay,28' 4",23801.833,840
188,0,22378,Trevor Immelman,28' 5",10535.417,371
189,0,23718,Nathan Green,28' 7",19494.917,683
190,0,09011,David Duval,29' 5",12396.167,421
191,0,01329,Brad Faxon,29' 10",11450.333,384
192,0,01116,Michael Bradley,31' 4",17711.667,566
