RANK,MOVEMENT,PLAYER_ID,PLAYER,VALUE
1,0,24846,Ricky Barnes,13
1,0,34409,David Lingmerth,13
3,0,27649,Brandt Snedeker,12
4,0,22371,Aaron Baddeley,11
4,0,31416,Derek Fathauer,11
4,0,21961,Charles Howell III,11
4,0,21731,Freddie Jacobson,11
4,0,24140,Sean O'Hair,11
4,0,06527,Steve Stricker,11
10,0,40058,Zac Blair,10
10,0,28093,Miguel Angel Carballo,10
10,0,25720,Chad Collins,10
10,0,25369,Jamie Donaldson,10
10,0,29535,Brice Garnett,10
10,0,19846,Brian Gay,10
10,0,35539,Luke Guthrie,10
10,0,30925,Dustin Johnson,10
10,0,35300,Andrew Loupe,10
10,0,26881,Jarrod Lyle,10
10,0,29289,S.Y. Noh,10
10,0,34046,Jordan Spieth,10
10,0,34264,Hudson Swafford,10
10,0,27770,Camilo Villegas,10
10,0,25349,Tim Wilkinson,10
25,0,19803,Ryan Armour,9
25,0,40026,Daniel Berger,9
25,0,10505,Shane Bertsch,9
25,0,23452,Nicolas Colsaerts,9
25,0,47959,Bryson DeChambeau,9
25,0,08725,Tom Gillis,9
25,0,28679,Fabián Gómez,9
25,0,32448,James Hahn,9
25,0,31557,Jim Herman,9
25,0,12716,Charley Hoffman,9
25,0,27747,Hiroshi Iwata,9
25,0,24024,Zach Johnson,9
25,0,39975,Michael Kim,9
25,0,30926,Chris Kirk,9
25,0,34261,Scott Langley,9
25,0,28092,D.H. Lee,9
25,0,31109,Richard Lee,9
25,0,28237,Rory McIlroy,9
25,0,01810,Phil Mickelson,9
25,0,25396,Kevin Na,9
25,0,46970,Jon Rahm,9
25,0,22405,Justin Rose,9
25,0,29221,Webb Simpson,9
25,0,35891,Cameron Smith,9
25,0,33448,Justin Thomas,9
25,0,30927,Brendon Todd,9
25,0,23623,Bo Van Pelt,9
25,0,37189,Harold Varner III,9
53,0,10885,Robert Allenby,8
53,0,20098,Stuart Appleby,8
53,0,25274,Steven Bowditch,8
53,0,29268,Bronson Burgoon,8
53,0,12510,Chad Campbell,8
53,0,32200,Roberto Castro,8
53,0,34021,Bud Cauley,8
53,0,32366,Kevin Chappell,8
53,0,24357,K.J. Choi,8
53,0,49191,Cory Cooper,8
53,0,23638,Brendon de Jonge,8
53,0,23983,Luke Donald,8
53,0,34099,Harris English,8
53,0,36299,Edward Figueroa,8
53,0,29725,Tony Finau,8
53,0,21209,Sergio Garcia,8
53,0,31646,Emiliano Grillo,8
53,0,46550,Brandon Hagy,8
53,0,20766,Padraig Harrington,8
53,0,34363,Tyrrell Hatton,8
53,0,23063,Scott Hend,8
53,0,34098,Russell Henley,8
53,0,12782,Tim Herron,8
53,0,27141,J.B. Holmes,8
53,0,36801,Mark Hubbard,8
