RANK,MOVEMENT,PLAYER_ID,PLAYER,DISTANCE IN INCHES
73,0,27644,Brian Harman,50
73,0,34363,Tyrrell Hatton,50
73,0,26758,David Hearn,50
73,0,27141,J.B. Holmes,50
73,0,46717,Viktor Hovland,50
73,0,26851,Marc Leishman,50
73,0,47993,Denny McCarthy,50
73,0,01810,Phil Mickelson,50
73,0,25396,Kevin Na,50
73,0,33667,Carlos Ortiz,50
73,0,46970,Jon Rahm,50
73,0,53165,Doc Redman,50
73,0,36699,Patrick Rodgers,50
73,0,37275,Sam Ryder,50
73,0,47347,Adam Schenk,50
73,0,35891,Cameron Smith,50
73,0,34431,Robert Streb,50
73,0,34264,Hudson Swafford,50
73,0,48119,Ben Taylor,50
73,0,23325,Vaughn Taylor,50
97,0,22371,Aaron Baddeley,49
97,0,29479,Scott Brown,49
97,0,29725,Tony Finau,49
97,0,30911,Tommy Fleetwood,49
97,0,31646,Emiliano Grillo,49
97,0,24924,Bill Haas,49
97,0,32448,James Hahn,49
97,0,31557,Jim Herman,49
97,0,49298,Kramer Hickok,49
97,0,29420,Billy Horschel,49
97,0,21961,Charles Howell III,49
97,0,26300,Matt Jones,49
97,0,27974,Sung Kang,49
97,0,23108,Matt Kuchar,49
97,0,35230,Nelson Ledesma,49
97,0,33204,Shane Lowry,49
97,0,27349,Alex Noren,49
97,0,24140,Sean O'Hair,49
97,0,34256,Andrew Putnam,49
97,0,26331,Charl Schwartzel,49
97,0,39953,Chase Seiffert,49
97,0,30692,Scott Stallings,49
97,0,31560,Brian Stuard,49
97,0,23623,Bo Van Pelt,49
97,0,27064,Jhonattan Vegas,49
97,0,47128,Richy Werenski,49
97,0,20396,Lee Westwood,49
97,0,31323,Gary Woodland,49
125,0,33404,Chris Baker,48
125,0,28420,Ryan Brehm,48
125,0,34076,Joel Dahmen,48
125,0,28089,Jason Day,48
125,0,25686,Jason Dufner,48
125,0,19846,Brian Gay,48
125,0,48045,Michael Gellerman,48
125,0,52375,Doug Ghim,48
125,0,29974,Branden Grace,48
125,0,35532,Tom Hoge,48
125,0,35461,Beau Hossler,48
125,0,39975,Michael Kim,48
125,0,37455,Si Woo Kim,48
125,0,30926,Chris Kirk,48
125,0,31420,Anirban Lahiri,48
125,0,27936,Martin Laird,48
125,0,35449,Adam Long,48
125,0,50525,Collin Morikawa,48
125,0,23320,Ryan Palmer,48
125,0,29908,C.T. Pan,48
125,0,22056,Cameron Percy,48
125,0,46441,Robby Shelton,48
125,0,33486,Roger Sloan,48
125,0,27214,Kevin Streelman,48
125,0,27330,Josh Teater,48
125,0,32333,Kevin Tway,48
125,0,37189,Harold Varner III,48
125,0,25804,Bubba Watson,48
125,0,51894,Vince Whaley,48
125,0,47483,Will Zalatoris,48
155,0,29268,Bronson Burgoon,47
155,0,25364,Paul Casey,47
155,0,51766,Wyndham Clark,47
155,0,46550,Brandon Hagy,47
155,0,27554,Scott Harrington,47
155,0,33490,Bo Hoag,47
155,0,34174,John Huh,47
155,0,33410,Andrew Landry,47
155,0,28775,Nate Lashley,47
155,0,35104,Tom Lewis,47
155,0,32839,Hideki Matsuyama,47
155,0,40042,Tyler McCumber,47
155,0,27556,Ted Potter Jr.,47
155,0,26476,Chez Reavie,47
155,0,35617,Martin Trainer,47
155,0,27770,Camilo Villegas,47
155,0,27095,Nick Watney,47
155,0,32254,Xinjun Zhang,47
173,0,33120,Mark Anderson,46
173,0,32102,Rickie Fowler,46
173,0,21209,Sergio Garcia,46
173,0,32791,K.H. Lee,46
173,0,27129,Luke List,46
173,0,25818,Scott Piercy,46
173,0,28252,Seamus Power,46
173,0,39324,J.J. Spaun,46
173,0,30110,Kyle Stanley,46
173,0,23788,D.J. Trahan,46
183,0,33141,Keegan Bradley,45
183,0,52372,Cameron Champ,45
183,0,23983,Luke Donald,45
183,0,45609,Tyler Duncan,45
183,0,29970,Dylan Frittelli,45
183,0,28679,Fabián Gómez,45
183,0,33122,Russell Knox,45
183,0,33413,Ben Martin,45
183,0,34213,Grayson Murray,45
183,0,36871,Matthew NeSmith,45
183,0,30163,Henrik Norlander,45
194,0,33948,Byeong Hun An,44
194,0,34255,Joseph Bramlett,44
196,0,24357,K.J. Choi,43
