RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,DISTANCE (FEET),TOTAL PUTTS
1,0,24024,Zach Johnson,12' 8",1838.333,145
2,0,48153,Matthieu Pavon,12' 5",2260.583,182
3,0,29478,Kevin Kisner,12' 3",1595.250,130
4,0,51977,Max Greyserman,12' 1",2810.500,233
5,0,40162,Justin Lower,12' 0",3506.000,293
6,0,32333,Kevin Tway,11' 11",1774.083,149
7,0,47993,Denny McCarthy,11' 9",3120.083,266
8,0,36884,Ben Kohles,11' 8",2790.667,240
8,0,27214,Kevin Streelman,11' 8",2110.917,181
10,0,35450,Patrick Cantlay,11' 7",2096.083,181
10,0,54576,Patrick Fishburn,11' 7",2080.583,180
10,0,47483,Will Zalatoris,11' 7",1906.000,165
13,0,50497,Adrien Dumont de Chassart,11' 6",1846.083,160
13,0,29936,Ryan Fox,11' 6",2739.417,238
13,0,33204,Shane Lowry,11' 6",2351.583,204
13,0,46113,Ryan McCormick,11' 6",1788.583,156
13,0,52513,Carson Young,11' 6",2937.083,256
18,0,33653,Thomas Detry,11' 5",2489.667,218
19,0,32366,Kevin Chappell,11' 4",1429.083,126
19,0,36871,Matt NeSmith,11' 4",1962.333,173
19,0,48867,Matti Schmid,11' 4",2420.667,214
19,0,50095,Austin Smotherman,11' 4",1350.750,119
23,0,52215,Robert MacIntyre,11' 3",2366.250,210
23,0,47679,Victor Perez,11' 3",2073.583,185
25,0,54591,Ben Griffin,11' 2",3562.583,319
25,0,23320,Ryan Palmer,11' 2",1093.833,98
25,0,27139,David Skinns,11' 2",2525.000,226
25,0,55893,Sam Stevens,11' 2",3047.167,272
29,0,34099,Harris English,11' 1",2868.167,258
29,0,27936,Martin Laird,11' 1",2166.500,195
29,0,28252,Seamus Power,11' 1",3296.583,297
32,0,52955,Ludvig Åberg,11' 0",2629.083,239
32,0,33968,Thorbjørn Olesen,11' 0",1421.667,129
32,0,27649,Brandt Snedeker,11' 0",1789.250,163
32,0,50493,Justin Suh,11' 0",2180.583,198
32,0,52374,Brandon Wu,11' 0",2110.417,192
37,0,52372,Cameron Champ,10' 11",1567.333,144
37,0,51349,Nico Echavarria,10' 11",2664.583,245
37,0,40098,Matt Fitzpatrick,10' 11",2421.917,222
37,0,32791,K.H. Lee,10' 11",2542.167,232
37,0,27129,Luke List,10' 11",2365.667,217
37,0,34256,Andrew Putnam,10' 11",2745.417,251
37,0,39327,Ben Silverman,10' 11",2669.417,244
44,0,29725,Tony Finau,10' 10",2670.000,247
44,0,51287,Ryo Hisatsune,10' 10",2634.250,243
44,0,51696,Rico Hoey,10' 10",2465.333,227
44,0,46717,Viktor Hovland,10' 10",2265.333,209
44,0,39971,Sungjae Im,10' 10",3071.417,284
44,0,39975,Michael Kim,10' 10",2346.917,216
44,0,28775,Nate Lashley,10' 10",2152.833,199
44,0,59143,Mac Meissner,10' 10",2336.500,215
44,0,46441,Robby Shelton,10' 10",2227.000,205
44,0,40006,Erik van Rooyen,10' 10",2811.917,259
54,0,40058,Zac Blair,10' 9",2399.667,223
54,0,29420,Billy Horschel,10' 9",2287.500,212
54,0,35461,Beau Hossler,10' 9",2946.083,275
54,0,35506,Mackenzie Hughes,10' 9",2994.667,279
54,0,49947,Taylor Moore,10' 9",3082.750,287
54,0,29221,Webb Simpson,10' 9",1541.917,143
54,0,48699,Callum Tarren,10' 9",1787.667,166
54,0,51634,Sahith Theegala,10' 9",3316.833,309
54,0,52666,Sami Valimaki,10' 9",2034.833,190
54,0,54783,Dylan Wu,10' 9",2498.333,232
64,0,59836,Pierceson Coody,10' 8",2256.917,212
64,0,34076,Joel Dahmen,10' 8",2440.750,229
64,0,34563,Chesson Hadley,10' 8",2018.333,189
64,0,51997,Andrew Novak,10' 8",2896.000,272
64,0,29908,C.T. Pan,10' 8",1978.750,185
64,0,47983,Chad Ramey,10' 8",2469.500,232
64,0,36699,Patrick Rodgers,10' 8",3232.500,302
71,0,33408,Tyson Alexander,10' 7",2022.667,191
71,0,37212,Paul Barjon,10' 7",1258.833,119
71,0,45522,Christiaan Bezuidenhout,10' 7",2578.000,244
71,0,48084,Wesley Bryan,10' 7",1288.583,122
71,0,52375,Doug Ghim,10' 7",2684.333,253
71,0,60767,Blaine Hale Jr.,10' 7",1253.250,118
71,0,54421,Garrick Higgo,10' 7",1927.917,182
71,0,26476,Chez Reavie,10' 7",1869.583,176
71,0,47347,Adam Schenk,10' 7",2730.583,257
71,0,33486,Roger Sloan,10' 7",1965.167,186
71,0,25493,Nick Taylor,10' 7",2635.917,250
82,0,51766,Wyndham Clark,10' 6",2605.250,249
82,0,30911,Tommy Fleetwood,10' 6",2117.333,201
82,0,31646,Emiliano Grillo,10' 6",2567.583,245
82,0,28237,Rory McIlroy,10' 6",2274.500,216
82,0,32640,Troy Merritt,10' 6",1967.333,188
82,0,49771,J.T. Poston,10' 6",2906.667,276
82,0,39324,J.J. Spaun,10' 6",2604.000,248
89,0,34374,Erik Barnes,10' 5",1162.083,112
89,0,45609,Tyler Duncan,10' 5",1474.250,141
89,0,54628,Lee Hodges,10' 5",2717.000,260
89,0,39977,Max Homa,10' 5",2327.833,224
89,0,36326,David Lipsky,10' 5",1946.417,187
89,0,55789,Taylor Montgomery,10' 5",1530.583,147
89,0,40250,Taylor Pendrith,10' 5",2809.500,270
89,0,50484,Hayden Springer,10' 5",2031.167,195
89,0,38991,Alejandro Tosti,10' 5",2147.333,206
89,0,35617,Martin Trainer,10' 5",1258.500,121
99,0,39997,Corey Conners,10' 4",2876.083,279
99,0,56149,Wilson Furr,10' 4",1470.833,142
99,0,35310,Lanto Griffin,10' 4",1937.333,187
99,0,33399,Adam Hadwin,10' 4",2481.417,241
99,0,27644,Brian Harman,10' 4",2895.000,281
99,0,47806,Raul Pereda,10' 4",891.083,86
99,0,51890,Greyson Sigg,10' 4",1989.083,192
99,0,51894,Vince Whaley,10' 4",1971.000,190
107,0,34255,Joseph Bramlett,10' 3",2333.583,228
107,0,60004,Jacob Bridgeman,10' 3",2267.000,222
107,0,28089,Jason Day,10' 3",2196.083,214
107,0,32102,Rickie Fowler,10' 3",2344.500,229
107,0,35532,Tom Hoge,10' 3",3540.083,344
107,0,23108,Matt Kuchar,10' 3",2129.500,207
107,0,32839,Hideki Matsuyama,10' 3",2360.750,230
107,0,51070,Vincent Norrman,10' 3",1135.083,111
107,0,37275,Sam Ryder,10' 3",2260.833,221
107,0,27330,Josh Teater,10' 3",1138.083,111
117,0,32070,Rafael Campos,10' 2",1425.333,140
117,0,32757,Patton Kizzire,10' 2",1961.917,193
117,0,48119,Ben Taylor,10' 2",1498.750,147
120,0,40026,Daniel Berger,10' 1",1945.000,193
120,0,32367,Jorge Campillo,10' 1",1374.250,136
120,0,47663,Kevin Dougherty,10' 1",1446.833,143
120,0,12716,Charley Hoffman,10' 1",2140.833,213
120,0,34587,Chan Kim,10' 1",2397.250,238
120,0,22405,Justin Rose,10' 1",1692.333,168
120,0,48081,Xander Schauffele,10' 1",2628.500,260
120,0,34046,Jordan Spieth,10' 1",2335.500,231
120,0,45242,Kevin Yu,10' 1",2141.500,213
129,0,33141,Keegan Bradley,10' 0",2429.000,243
129,0,25900,Lucas Glover,10' 0",2679.000,269
129,0,47988,Nick Hardy,10' 0",2414.083,241
129,0,55182,Tom Kim,10' 0",2563.000,257
129,0,47995,Davis Riley,10' 0",2246.667,224
129,0,46046,Scottie Scheffler,10' 0",2742.250,274
129,0,30927,Brendon Todd,10' 0",3048.750,306
136,0,57900,Chandler Phillips,9' 11",2709.167,274
136,0,46414,Aaron Rai,9' 11",2618.333,264
136,0,24502,Adam Scott,9' 11",2208.000,223
136,0,48887,Matt Wallace,9' 11",2055.000,208
136,0,31323,Gary Woodland,9' 11",2260.500,228
141,0,28420,Ryan Brehm,9' 10",1213.583,123
141,0,47504,Sam Burns,9' 10",2508.917,255
141,0,34098,Russell Henley,9' 10",2253.917,229
141,0,37378,Min Woo Lee,9' 10",1831.000,186
141,0,27349,Alex Noren,9' 10",1920.750,196
146,0,52514,Trace Crowe,9' 9",1768.667,181
146,0,45157,Cam Davis,9' 9",2279.583,233
146,0,57362,Austin Eckroat,9' 9",2481.500,255
146,0,57975,Harry Hall,9' 9",2570.917,264
146,0,52453,Nicolai Højgaard,9' 9",1305.667,134
146,0,36799,Stephan Jaeger,9' 9",2506.250,257
146,0,46442,Maverick McNealy,9' 9",2738.917,280
146,0,26596,Ryan Moore,9' 9",1989.667,204
146,0,46340,Alex Smalley,9' 9",1847.667,190
155,0,34021,Bud Cauley,9' 8",1556.917,161
155,0,50188,S.H. Kim,9' 8",2823.083,293
155,0,37455,Si Woo Kim,9' 8",2579.083,267
155,0,27064,Jhonattan Vegas,9' 8",2209.167,228
155,0,27770,Camilo Villegas,9' 8",1185.917,123
160,0,56630,Akshay Bhatia,9' 7",2649.750,276
160,0,59866,Nick Dunlap,9' 7",2229.000,232
160,0,36801,Mark Hubbard,9' 7",2880.583,300
160,0,47420,Jake Knapp,9' 7",2208.917,231
164,0,49960,Sepp Straka,9' 6",2135.417,225
164,0,57366,Cameron Young,9' 6",2445.000,257
166,0,47591,Eric Cole,9' 5",3139.833,333
166,0,34466,Peter Malnati,9' 5",1894.167,201
166,0,58168,Davis Thompson,9' 5",2691.250,285
169,0,33948,Byeong Hun An,9' 4",2317.000,248
169,0,22371,Aaron Baddeley,9' 4",1642.417,176
169,0,29535,Brice Garnett,9' 4",1375.333,148
169,0,40115,Adam Svensson,9' 4",2828.750,303
169,0,55454,Carl Yuan,9' 4",1469.500,158
174,0,60067,Joe Highsmith,9' 3",1824.750,198
174,0,39546,Keith Mitchell,9' 3",2479.917,269
174,0,50525,Collin Morikawa,9' 3",2432.250,262
174,0,30163,Henrik Norlander,9' 3",1571.750,170
174,0,33448,Justin Thomas,9' 3",1814.667,196
179,0,55708,Hayden Buckley,9' 2",1685.333,184
180,0,48319,Tom Whitney,8' 11",1401.667,157
181,0,30926,Chris Kirk,8' 10",2073.750,234
182,0,59095,Chris Gotterup,8' 9",1886.167,215
182,0,48117,Kurt Kitayama,8' 9",2045.583,233
184,0,59442,Parker Coody,8' 7",1196.917,140
