RANK,MOVEMENT,PLAYER_ID,PLAYER,VALUE,ATTEMPTS,TOTAL DISTANCE (FEET)
1,0,29974,Branden Grace,1' 11",664,1276.667
2,0,19803,Ryan Armour,2' 0",722,1462.000
2,0,24357,K.J. Choi,2' 0",459,902.250
2,0,20229,Stewart Cink,2' 0",861,1756.500
2,0,23983,Luke Donald,2' 0",497,1008.417
2,0,26300,Matt Jones,2' 0",895,1816.833
2,0,27349,Alex Noren,2' 0",750,1528.500
2,0,35891,Cameron Smith,2' 0",663,1345.083
9,0,29479,Scott Brown,2' 1",664,1403.250
9,0,47504,Sam Burns,2' 1",743,1522.833
9,0,29725,Tony Finau,2' 1",748,1568.583
9,0,29535,Brice Garnett,2' 1",744,1568.500
9,0,33122,Russell Knox,2' 1",893,1862.750
9,0,31420,Anirban Lahiri,2' 1",563,1186.667
9,0,27129,Luke List,2' 1",831,1698.833
9,0,33413,Ben Martin,2' 1",377,789.083
9,0,27214,Kevin Streelman,2' 1",915,1897.500
9,0,27770,Camilo Villegas,2' 1",684,1440.083
19,0,45526,Abraham Ancer,2' 2",818,1747.917
19,0,33120,Mark Anderson,2' 2",371,814.250
19,0,22371,Aaron Baddeley,2' 2",371,808.750
19,0,33141,Keegan Bradley,2' 2",877,1898.917
19,0,25686,Jason Dufner,2' 2",792,1692.417
19,0,48045,Michael Gellerman,2' 2",366,807.583
19,0,32618,Rhein Gibson,2' 2",397,873.167
19,0,28679,Fabián Gómez,2' 2",354,760.417
19,0,24924,Bill Haas,2' 2",325,692.167
19,0,32448,James Hahn,2' 2",672,1463.000
19,0,33490,Bo Hoag,2' 2",842,1831.333
19,0,21961,Charles Howell III,2' 2",575,1244.250
19,0,36801,Mark Hubbard,2' 2",941,2032.750
19,0,24024,Zach Johnson,2' 2",817,1786.417
19,0,30926,Chris Kirk,2' 2",786,1720.750
19,0,32757,Patton Kizzire,2' 2",918,1998.000
19,0,33410,Andrew Landry,2' 2",644,1372.167
19,0,32791,K.H. Lee,2' 2",975,2150.250
19,0,32839,Hideki Matsuyama,2' 2",885,1938.250
19,0,25396,Kevin Na,2' 2",764,1685.583
19,0,30163,Henrik Norlander,2' 2",849,1808.500
19,0,33667,Carlos Ortiz,2' 2",880,1937.250
19,0,26476,Chez Reavie,2' 2",798,1726.417
19,0,24502,Adam Scott,2' 2",624,1376.083
19,0,39324,J.J. Spaun,2' 2",584,1281.000
19,0,34046,Jordan Spieth,2' 2",721,1575.833
19,0,30110,Kyle Stanley,2' 2",855,1843.250
19,0,34431,Robert Streb,2' 2",744,1614.917
19,0,31560,Brian Stuard,2' 2",943,2021.833
19,0,23325,Vaughn Taylor,2' 2",625,1374.833
19,0,32333,Kevin Tway,2' 2",552,1198.000
19,0,37189,Harold Varner III,2' 2",859,1827.250
19,0,47483,Will Zalatoris,2' 2",763,1632.667
52,0,33948,Byeong Hun An,2' 3",747,1673.750
52,0,40026,Daniel Berger,2' 3",776,1722.583
52,0,34255,Joseph Bramlett,2' 3",639,1433.333
52,0,35450,Patrick Cantlay,2' 3",696,1538.333
52,0,51766,Wyndham Clark,2' 3",745,1677.250
52,0,45609,Tyler Duncan,2' 3",821,1853.833
52,0,32102,Rickie Fowler,2' 3",684,1515.417
52,0,19846,Brian Gay,2' 3",643,1456.500
52,0,31646,Emiliano Grillo,2' 3",770,1746.500
52,0,46550,Brandon Hagy,2' 3",618,1388.917
52,0,12716,Charley Hoffman,2' 3",807,1842.333
52,0,35532,Tom Hoge,2' 3",872,1997.167
52,0,39977,Max Homa,2' 3",690,1541.250
52,0,29420,Billy Horschel,2' 3",729,1669.500
52,0,35506,Mackenzie Hughes,2' 3",800,1833.083
52,0,23108,Matt Kuchar,2' 3",632,1406.500
52,0,26851,Marc Leishman,2' 3",667,1509.833
52,0,35449,Adam Long,2' 3",757,1733.417
52,0,32640,Troy Merritt,2' 3",835,1900.083
52,0,36871,Matthew NeSmith,2' 3",915,2076.667
52,0,22056,Cameron Percy,2' 3",686,1542.250
52,0,25818,Scott Piercy,2' 3",700,1584.000
52,0,24138,Ian Poulter,2' 3",524,1190.833
52,0,34360,Patrick Reed,2' 3",635,1416.750
52,0,46046,Scottie Scheffler,2' 3",871,1949.667
52,0,46441,Robby Shelton,2' 3",726,1659.167
52,0,29221,Webb Simpson,2' 3",624,1391.500
52,0,30692,Scott Stallings,2' 3",740,1688.583
52,0,27330,Josh Teater,2' 3",369,832.917
52,0,32150,Michael Thompson,2' 3",724,1658.250
52,0,23788,D.J. Trahan,2' 3",517,1169.417
52,0,33419,Cameron Tringale,2' 3",839,1904.250
52,0,23623,Bo Van Pelt,2' 3",620,1397.083
52,0,27064,Jhonattan Vegas,2' 3",746,1706.167
52,0,35658,Kris Ventura,2' 3",554,1266.500
52,0,27095,Nick Watney,2' 3",485,1089.583
52,0,47128,Richy Werenski,2' 3",884,2013.583
89,0,33404,Chris Baker,2' 4",438,1025.000
89,0,28420,Ryan Brehm,2' 4",397,930.417
89,0,29268,Bronson Burgoon,2' 4",642,1506.667
89,0,26499,Rafa Cabrera Bello,2' 4",640,1500.833
89,0,25364,Paul Casey,2' 4",619,1462.750
89,0,39997,Corey Conners,2' 4",901,2088.417
89,0,45157,Cam Davis,2' 4",921,2154.667
89,0,28089,Jason Day,2' 4",607,1400.000
89,0,34099,Harris English,2' 4",783,1859.583
89,0,21209,Sergio Garcia,2' 4",728,1699.583
89,0,52375,Doug Ghim,2' 4",757,1790.667
89,0,25900,Lucas Glover,2' 4",846,1961.000
89,0,27644,Brian Harman,2' 4",849,1982.417
89,0,27554,Scott Harrington,2' 4",670,1556.750
89,0,49298,Kramer Hickok,2' 4",611,1408.667
89,0,33597,Harry Higgs,2' 4",750,1736.833
89,0,27141,J.B. Holmes,2' 4",448,1055.583
89,0,35461,Beau Hossler,2' 4",760,1772.583
89,0,39971,Sungjae Im,2' 4",1200,2844.000
89,0,37455,Si Woo Kim,2' 4",863,2035.583
89,0,29478,Kevin Kisner,2' 4",716,1699.917
89,0,30944,Jason Kokrak,2' 4",805,1868.000
89,0,27936,Martin Laird,2' 4",774,1801.833
89,0,28775,Nate Lashley,2' 4",647,1508.500
89,0,35230,Nelson Ledesma,2' 4",376,862.917
89,0,35104,Tom Lewis,2' 4",781,1851.417
89,0,24781,Hunter Mahan,2' 4",416,966.917
89,0,47993,Denny McCarthy,2' 4",840,1947.167
89,0,28237,Rory McIlroy,2' 4",633,1469.583
89,0,46442,Maverick McNealy,2' 4",688,1631.000
89,0,50525,Collin Morikawa,2' 4",709,1625.333
89,0,34213,Grayson Murray,2' 4",411,968.333
89,0,45486,Joaquin Niemann,2' 4",940,2210.167
89,0,26329,Louis Oosthuizen,2' 4",617,1425.750
89,0,27942,Rob Oppenheim,2' 4",587,1381.000
89,0,23320,Ryan Palmer,2' 4",678,1590.083
89,0,29908,C.T. Pan,2' 4",706,1653.750
89,0,34256,Andrew Putnam,2' 4",801,1860.250
89,0,46970,Jon Rahm,2' 4",684,1571.000
89,0,53165,Doc Redman,2' 4",743,1723.750
89,0,22405,Justin Rose,2' 4",428,1004.500
89,0,39953,Chase Seiffert,2' 4",611,1410.333
89,0,33486,Roger Sloan,2' 4",683,1605.833
89,0,48119,Ben Taylor,2' 4",338,792.167
89,0,33448,Justin Thomas,2' 4",683,1608.917
89,0,40006,Erik van Rooyen,2' 4",710,1659.750
89,0,25804,Bubba Watson,2' 4",675,1599.417
89,0,51894,Vince Whaley,2' 4",622,1443.250
89,0,32254,Xinjun Zhang,2' 4",540,1268.000
138,0,46435,Austin Cook,2' 5",697,1655.917
138,0,34076,Joel Dahmen,2' 5",697,1657.333
138,0,47959,Bryson DeChambeau,2' 5",697,1658.417
138,0,29970,Dylan Frittelli,2' 5",647,1550.000
138,0,32662,Michael Gligic,2' 5",648,1568.333
138,0,46402,Talor Gooch,2' 5",862,2058.917
138,0,56762,Will Gordon,2' 5",765,1853.833
138,0,35310,Lanto Griffin,2' 5",831,2034.250
138,0,33399,Adam Hadwin,2' 5",814,1953.333
138,0,26758,David Hearn,2' 5",485,1177.333
138,0,34098,Russell Henley,2' 5",845,2060.917
138,0,31557,Jim Herman,2' 5",669,1609.333
138,0,46717,Viktor Hovland,2' 5",725,1736.000
138,0,49766,Hank Lebioda,2' 5",575,1404.083
138,0,33204,Shane Lowry,2' 5",675,1608.167
138,0,34466,Peter Malnati,2' 5",659,1571.500
138,0,40042,Tyler McCumber,2' 5",588,1441.500
138,0,48822,Sebastián Muñoz,2' 5",918,2199.000
138,0,24361,Pat Perez,2' 5",829,1972.417
138,0,36699,Patrick Rodgers,2' 5",860,2046.250
138,0,37275,Sam Ryder,2' 5",757,1799.833
138,0,23621,Rory Sabbatini,2' 5",710,1713.667
138,0,47347,Adam Schenk,2' 5",875,2109.167
138,0,26331,Charl Schwartzel,2' 5",813,1952.750
138,0,49960,Sepp Straka,2' 5",820,1971.333
138,0,34264,Hudson Swafford,2' 5",737,1803.083
138,0,25493,Nick Taylor,2' 5",866,2073.500
138,0,56278,Matthew Wolff,2' 5",556,1360.750
138,0,31323,Gary Woodland,2' 5",615,1504.083
167,0,34314,Sebastian Cappelen,2' 6",396,980.500
167,0,52372,Cameron Champ,2' 6",728,1796.833
167,0,30911,Tommy Fleetwood,2' 6",503,1244.917
167,0,34363,Tyrrell Hatton,2' 6",474,1203.083
167,0,30925,Dustin Johnson,2' 6",627,1555.000
167,0,27974,Sung Kang,2' 6",822,2033.167
167,0,39975,Michael Kim,2' 6",571,1423.417
167,0,32816,Satoshi Kodaira,2' 6",662,1647.583
167,0,49771,J.T. Poston,2' 6",820,2042.333
167,0,27556,Ted Potter Jr.,2' 6",592,1484.583
167,0,28252,Seamus Power,2' 6",436,1086.250
167,0,48081,Xander Schauffele,2' 6",654,1618.167
167,0,30927,Brendon Todd,2' 6",726,1801.000
167,0,35617,Martin Trainer,2' 6",487,1213.667
167,0,25632,Jimmy Walker,2' 6",648,1635.083
167,0,20396,Lee Westwood,2' 6",546,1375.917
167,0,49964,Aaron Wise,2' 6",766,1888.583
184,0,40098,Matt Fitzpatrick,2' 7",546,1431.833
