RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,DISTANCE (FEET),TOTAL PUTTS
1,0,27349,Alex Noren,57' 11",1158.083,20
2,0,30911,Tommy Fleetwood,54' 4",1250.500,23
3,0,35891,Cameron Smith,54' 2",866.667,16
4,0,35449,Adam Long,53' 7",1232.083,23
5,0,33399,Adam Hadwin,53' 3",1756.167,33
6,0,48081,Xander Schauffele,52' 3",1097.333,21
7,0,32448,James Hahn,52' 2",1511.833,29
8,0,49771,J.T. Poston,51' 7",1598.833,31
9,0,34363,Tyrrell Hatton,50' 11",611.000,12
10,0,29420,Billy Horschel,50' 10",1220.500,24
11,0,30925,Dustin Johnson,50' 3",1155.500,23
12,0,28679,Fabián Gómez,50' 2",552.167,11
12,0,51894,Vince Whaley,50' 2",852.833,17
14,0,24924,Bill Haas,49' 8",794.083,16
15,0,30926,Chris Kirk,49' 7",1040.417,21
15,0,29908,C.T. Pan,49' 7",1537.750,31
17,0,24781,Hunter Mahan,49' 2",1328.500,27
18,0,26300,Matt Jones,49' 1",1717.750,35
19,0,45486,Joaquin Niemann,48' 11",1516.333,31
19,0,37189,Harold Varner III,48' 11",1270.750,26
21,0,28252,Seamus Power,48' 10",1074.750,22
22,0,32618,Rhein Gibson,48' 9",585.250,12
23,0,21209,Sergio Garcia,48' 8",1945.417,40
23,0,32640,Troy Merritt,48' 8",2044.417,42
23,0,33448,Justin Thomas,48' 8",1217.583,25
26,0,33141,Keegan Bradley,48' 6",1988.250,41
27,0,27644,Brian Harman,48' 5",1113.333,23
27,0,32333,Kevin Tway,48' 5",1211.083,25
29,0,39971,Sungjae Im,48' 4",2128.000,44
30,0,39975,Michael Kim,48' 2",1829.833,38
31,0,35617,Martin Trainer,48' 0",720.583,15
32,0,46970,Jon Rahm,47' 11",1149.500,24
33,0,20229,Stewart Cink,47' 10",1435.417,30
33,0,34174,John Huh,47' 10",1770.250,37
35,0,35461,Beau Hossler,47' 9",1289.833,27
36,0,39997,Corey Conners,47' 7",1854.667,39
36,0,28775,Nate Lashley,47' 7",1094.000,23
36,0,40042,Tyler McCumber,47' 7",1618.083,34
39,0,20396,Lee Westwood,47' 5",1042.833,22
40,0,23983,Luke Donald,47' 4",946.167,20
40,0,32757,Patton Kizzire,47' 4",1560.833,33
40,0,32254,Xinjun Zhang,47' 4",1136.500,24
43,0,33667,Carlos Ortiz,47' 2",1416.000,30
43,0,24361,Pat Perez,47' 2",1460.917,31
45,0,29518,Brendan Steele,47' 0",1599.167,34
45,0,56278,Matthew Wolff,47' 0",845.417,18
47,0,35506,Mackenzie Hughes,46' 11",1032.583,22
47,0,49766,Hank Lebioda,46' 11",1408.167,30
47,0,34360,Patrick Reed,46' 11",890.750,19
50,0,34264,Hudson Swafford,46' 9",1588.417,34
51,0,35230,Nelson Ledesma,46' 8",793.917,17
52,0,36699,Patrick Rodgers,46' 7",1863.917,40
53,0,51766,Wyndham Clark,46' 6",1161.583,25
53,0,27141,J.B. Holmes,46' 6",1069.167,23
53,0,49960,Sepp Straka,46' 6",1765.750,38
56,0,39953,Chase Seiffert,46' 4",1296.250,28
57,0,36689,Brooks Koepka,46' 2",1383.833,30
57,0,26851,Marc Leishman,46' 2",1153.833,25
59,0,33204,Shane Lowry,46' 1",1660.417,36
60,0,30692,Scott Stallings,46' 0",1793.833,39
61,0,27095,Nick Watney,45' 11",1193.667,26
62,0,33122,Russell Knox,45' 9",1830.333,40
62,0,34256,Andrew Putnam,45' 9",1281.667,28
62,0,46046,Scottie Scheffler,45' 9",1417.667,31
62,0,47347,Adam Schenk,45' 9",1783.667,39
66,0,29535,Brice Garnett,45' 8",1370.917,30
66,0,21961,Charles Howell III,45' 8",1187.083,26
66,0,26331,Charl Schwartzel,45' 8",1874.000,41
69,0,47128,Richy Werenski,45' 4",1449.833,32
70,0,35532,Tom Hoge,45' 3",1809.333,40
